"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) Y"
9.799999999999999e-07,3.175335539252461e-09,9.799999999999999e-07,2.831679571954877e-09,9.799999999999999e-07,2.482346068615487e-09,9.799999999999999e-07,2.726677721670916e-09,9.799999999999999e-07,2.545582539450939e-09,9.799999999999999e-07,2.337910187083459e-09,9.799999999999999e-07,2.772322504859212e-09,9.799999999999999e-07,2.630635963451379e-09,9.799999999999999e-07,2.430659553801747e-09,9.799999999999999e-07,5.638802918710847e-09,9.799999999999999e-07,5.162104813473062e-09,9.799999999999999e-07,4.488420402615353e-09,9.799999999999999e-07,4.135271793929377e-09,9.799999999999999e-07,3.804061698306034e-09,9.799999999999999e-07,3.493884761506408e-09,9.799999999999999e-07,3.913452329031532e-09,9.799999999999999e-07,3.740375983197228e-09,9.799999999999999e-07,3.514919762822214e-09,9.799999999999999e-07,1.77869708896842e-09,9.799999999999999e-07,1.585493411519561e-09,9.799999999999999e-07,1.389066490626717e-09,9.799999999999999e-07,1.725890514580947e-09,9.799999999999999e-07,1.608416380817659e-09,9.799999999999999e-07,1.440679494729015e-09,9.799999999999999e-07,1.83349931710473e-09,9.799999999999999e-07,1.708623967639434e-09,9.799999999999999e-07,1.51277518637332e-09
1.01e-06,3.209771930195002e-09,1.01e-06,2.866988434464683e-09,1.01e-06,2.517712335555322e-09,1.01e-06,2.768444893679448e-09,1.01e-06,2.586783839846888e-09,1.01e-06,2.379193000933605e-09,1.01e-06,2.820432567781125e-09,1.01e-06,2.678274075091509e-09,1.01e-06,2.478463830779168e-09,1.01e-06,5.687466926884699e-09,1.01e-06,5.21325186079947e-09,1.01e-06,4.54010200740127e-09,1.01e-06,4.187944067962542e-09,1.01e-06,3.854883746450766e-09,1.01e-06,3.545353569576255e-09,1.01e-06,3.972049419540118e-09,1.01e-06,3.798401524916889e-09,1.01e-06,3.573278629903267e-09,1.01e-06,1.805988777202316e-09,1.01e-06,1.612496041804032e-09,1.01e-06,1.416263556168773e-09,1.01e-06,1.757956197571826e-09,1.01e-06,1.640935494553761e-09,1.01e-06,1.472762863478697e-09,1.01e-06,1.871172187310443e-09,1.01e-06,1.746323377021953e-09,1.01e-06,1.550332290598795e-09
1.04e-06,3.245668494749211e-09,1.04e-06,2.902045423110353e-09,1.04e-06,2.553971413874676e-09,1.04e-06,2.809616378594628e-09,1.04e-06,2.628076183655174e-09,1.04e-06,2.420264410981888e-09,1.04e-06,2.868348146891615e-09,1.04e-06,2.726123792221006e-09,1.04e-06,2.525942515315412e-09,1.04e-06,5.738533209239961e-09,1.04e-06,5.261854058274036e-09,1.04e-06,4.591062795634961e-09,1.04e-06,4.236595010773985e-09,1.04e-06,3.905500205397432e-09,1.04e-06,3.595644987666071e-09,1.04e-06,4.031012350055017e-09,1.04e-06,3.856879182379897e-09,1.04e-06,3.63152330386105e-09,1.04e-06,1.832157788964886e-09,1.04e-06,1.639671460845035e-09,1.04e-06,1.442765694551222e-09,1.04e-06,1.790373425403283e-09,1.04e-06,1.672931805620106e-09,1.04e-06,1.50468645182791e-09,1.04e-06,1.908891445620678e-09,1.04e-06,1.783872140773887e-09,1.04e-06,1.587369910698732e-09
1.07e-06,3.280964876485852e-09,1.07e-06,2.938087142934787e-09,1.07e-06,2.590069132117527e-09,1.07e-06,2.851298422986356e-09,1.07e-06,2.668994674935773e-09,1.07e-06,2.461042132974054e-09,1.07e-06,2.915971088886963e-09,1.07e-06,2.774001830594961e-09,1.07e-06,2.573546857291666e-09,1.07e-06,5.785329702788799e-09,1.07e-06,5.311313139008169e-09,1.07e-06,4.642722259222145e-09,1.07e-06,4.285465956083978e-09,1.07e-06,3.956134703445822e-09,1.07e-06,3.645439409803715e-09,1.07e-06,4.089289045775916e-09,1.07e-06,3.915748572808144e-09,1.07e-06,3.689758688682493e-09,1.07e-06,1.85960656281445e-09,1.07e-06,1.666588768379184e-09,1.07e-06,1.469977052675439e-09,1.07e-06,1.823258645126909e-09,1.07e-06,1.705334039672711e-09,1.07e-06,1.537013484787122e-09,1.07e-06,1.946420539668477e-09,1.07e-06,1.821559662351404e-09,1.07e-06,1.624877917773963e-09
1.1e-06,3.316829991575344e-09,1.1e-06,2.973932244051588e-09,1.1e-06,2.626119069461115e-09,1.1e-06,2.892697028548787e-09,1.1e-06,2.70945477656464e-09,1.1e-06,2.502001256317676e-09,1.1e-06,2.963847934914107e-09,1.1e-06,2.821989978249305e-09,1.1e-06,2.621498821906916e-09,1.1e-06,5.833366201295266e-09,1.1e-06,5.362562478123435e-09,1.1e-06,4.693595276826054e-09,1.1e-06,4.340578973756588e-09,1.1e-06,4.006945366809849e-09,1.1e-06,3.696469382518941e-09,1.1e-06,4.148165772521398e-09,1.1e-06,3.973979075613129e-09,1.1e-06,3.747267436420196e-09,1.1e-06,1.887539475307044e-09,1.1e-06,1.692578977745696e-09,1.1e-06,1.496420108186184e-09,1.1e-06,1.855309777466838e-09,1.1e-06,1.737726798334952e-09,1.1e-06,1.569180896831469e-09,1.1e-06,1.98403175106969e-09,1.1e-06,1.85907177957609e-09,1.1e-06,1.66197740342467e-09
1.13e-06,3.351435466667036e-09,1.13e-06,3.009201533458976e-09,1.13e-06,2.662021895118227e-09,1.13e-06,2.934145997163444e-09,1.13e-06,2.751264323729245e-09,1.13e-06,2.543208771760829e-09,1.13e-06,3.012009805628898e-09,1.13e-06,2.869506936617074e-09,1.13e-06,2.669029613415056e-09,1.13e-06,5.885280945145373e-09,1.13e-06,5.414809653400619e-09,1.13e-06,4.744710829883836e-09,1.13e-06,4.384399329930552e-09,1.13e-06,4.057817277711529e-09,1.13e-06,3.747615642097756e-09,1.13e-06,4.206857247937733e-09,1.13e-06,4.032962097743977e-09,1.13e-06,3.806075207329005e-09,1.13e-06,1.913605542213556e-09,1.13e-06,1.720351147542794e-09,1.13e-06,1.523299749646752e-09,1.13e-06,1.88797122597219e-09,1.13e-06,1.770149466354567e-09,1.13e-06,1.601295305713681e-09,1.13e-06,2.021737526637331e-09,1.13e-06,1.896742754620545e-09,1.13e-06,1.699601594622126e-09
1.16e-06,3.384832779464393e-09,1.16e-06,3.044043853833935e-09,1.16e-06,2.697954128581909e-09,1.16e-06,2.975452644412967e-09,1.16e-06,2.792674959142419e-09,1.16e-06,2.584364243143169e-09,1.16e-06,3.060036492238449e-09,1.16e-06,2.917080784129472e-09,1.16e-06,2.716764784692478e-09,1.16e-06,5.931349569290145e-09,1.16e-06,5.463482428656436e-09,1.16e-06,4.794274877808129e-09,1.16e-06,4.442855687835387e-09,1.16e-06,4.108643610724607e-09,1.16e-06,3.798993636952751e-09,1.16e-06,4.265649729750404e-09,1.16e-06,4.091381822939159e-09,1.16e-06,3.863925584480606e-09,1.16e-06,1.941886206530584e-09,1.16e-06,1.747277381474574e-09,1.16e-06,1.550465112122576e-09,1.16e-06,1.920083538699946e-09,1.16e-06,1.802523699744895e-09,1.16e-06,1.633401715058517e-09,1.16e-06,2.059139367172496e-09,1.16e-06,1.93431159682652e-09,1.16e-06,1.73685303025575e-09
1.19e-06,3.422788115634509e-09,1.19e-06,3.08047030080288e-09,1.19e-06,2.734336478256957e-09,1.19e-06,3.016873108115478e-09,1.19e-06,2.834021419140732e-09,1.19e-06,2.625347814243057e-09,1.19e-06,3.107792908700185e-09,1.19e-06,2.965296697125794e-09,1.19e-06,2.7644988814375e-09,1.19e-06,5.982919293605873e-09,1.19e-06,5.513983835319003e-09,1.19e-06,4.845245757401123e-09,1.19e-06,4.493749243390063e-09,1.19e-06,4.159374321202358e-09,1.19e-06,3.849550886867742e-09,1.19e-06,4.324371149197648e-09,1.19e-06,4.149840179599072e-09,1.19e-06,3.922592078390182e-09,1.19e-06,1.968407937017942e-09,1.19e-06,1.774566954371252e-09,1.19e-06,1.577512001620822e-09,1.19e-06,1.952638078130557e-09,1.19e-06,1.834948290350276e-09,1.19e-06,1.665590114086646e-09,1.19e-06,2.0970007989597e-09,1.19e-06,1.972164121869352e-09,1.19e-06,1.773786372198831e-09
1.22e-06,3.457612691495281e-09,1.22e-06,3.11573098352895e-09,1.22e-06,2.770247428522324e-09,1.22e-06,3.0585191084922e-09,1.22e-06,2.874714074199649e-09,1.22e-06,2.666652785205051e-09,1.22e-06,3.155774881443325e-09,1.22e-06,3.013195441654882e-09,1.22e-06,2.812152589328023e-09,1.22e-06,6.03257307003895e-09,1.22e-06,5.563109115865882e-09,1.22e-06,4.898933315341082e-09,1.22e-06,4.540808706196422e-09,1.22e-06,4.209090311093527e-09,1.22e-06,3.90034336629183e-09,1.22e-06,4.383044771803169e-09,1.22e-06,4.208356954109374e-09,1.22e-06,3.981190805593714e-09,1.22e-06,1.995522389610087e-09,1.22e-06,1.801436921908145e-09,1.22e-06,1.603815773847697e-09,1.22e-06,1.985414152067362e-09,1.22e-06,1.867277538244775e-09,1.22e-06,1.697691108462412e-09,1.22e-06,2.134326298341769e-09,1.22e-06,2.009565895614958e-09,1.22e-06,1.811062488645892e-09
1.25e-06,3.492882607258542e-09,1.25e-06,3.151136978282001e-09,1.25e-06,2.806253897840583e-09,1.25e-06,3.099808013030202e-09,1.25e-06,2.916353580209214e-09,1.25e-06,2.70741542292668e-09,1.25e-06,3.203658892674997e-09,1.25e-06,3.061018263115087e-09,1.25e-06,2.860026652592948e-09,1.25e-06,6.082631709058482e-09,1.25e-06,5.614364358390932e-09,1.25e-06,4.95040584023009e-09,1.25e-06,4.587426559668032e-09,1.25e-06,4.26089883144547e-09,1.25e-06,3.951260788132686e-09,1.25e-06,4.441570392752603e-09,1.25e-06,4.266826414532316e-09,1.25e-06,4.039116936976029e-09,1.25e-06,2.023721602635724e-09,1.25e-06,1.82847863053084e-09,1.25e-06,1.630507898120234e-09,1.25e-06,2.018115912684504e-09,1.25e-06,1.899845434672511e-09,1.25e-06,1.729776886698174e-09,1.25e-06,2.17223618079192e-09,1.25e-06,2.047116145039241e-09,1.25e-06,1.848142409641891e-09
1.28e-06,3.529682795236397e-09,1.28e-06,3.187193284220401e-09,1.28e-06,2.841928810276261e-09,1.28e-06,3.14154497484519e-09,1.28e-06,2.95761173707101e-09,1.28e-06,2.748715364302822e-09,1.28e-06,3.251577572433276e-09,1.28e-06,3.108806770866816e-09,1.28e-06,2.907668363570042e-09,1.28e-06,6.133052406954832e-09,1.28e-06,5.662410795652545e-09,1.28e-06,5.001984360875925e-09,1.28e-06,4.647008322002881e-09,1.28e-06,4.311518996475675e-09,1.28e-06,4.001667689551182e-09,1.28e-06,4.500474585197772e-09,1.28e-06,4.3253865293952e-09,1.28e-06,4.097736703404784e-09,1.28e-06,2.050262716907541e-09,1.28e-06,1.855077291350908e-09,1.28e-06,1.657884717873445e-09,1.28e-06,2.050090728038754e-09,1.28e-06,1.932249979877122e-09,1.28e-06,1.761288560032345e-09,1.28e-06,2.209786146165788e-09,1.28e-06,2.084796387422553e-09,1.28e-06,1.885360766446716e-09
1.31e-06,3.563680690471924e-09,1.31e-06,3.222622323471872e-09,1.31e-06,2.878510604421317e-09,1.31e-06,3.182755738095513e-09,1.31e-06,2.998838685650969e-09,1.31e-06,2.789912715168729e-09,1.31e-06,3.299963477269753e-09,1.31e-06,3.156427847147297e-09,1.31e-06,2.955463281637934e-09,1.31e-06,6.176944310599704e-09,1.31e-06,5.713198251053831e-09,1.31e-06,5.053045167174103e-09,1.31e-06,4.697357816302127e-09,1.31e-06,4.361771246092388e-09,1.31e-06,4.052278106291174e-09,1.31e-06,4.559239428451736e-09,1.31e-06,4.383412216926577e-09,1.31e-06,4.155723347372273e-09,1.31e-06,2.077827982415267e-09,1.31e-06,1.882830376689854e-09,1.31e-06,1.684821845726163e-09,1.31e-06,2.082780377616896e-09,1.31e-06,1.964773692817722e-09,1.31e-06,1.79391089762206e-09,1.31e-06,2.247277876161567e-09,1.31e-06,2.122477601035409e-09,1.31e-06,1.922506103306378e-09
1.34e-06,3.600673658137202e-09,1.34e-06,3.25775103872499e-09,1.34e-06,2.914253201838848e-09,1.34e-06,3.224412785990417e-09,1.34e-06,3.039703376799904e-09,1.34e-06,2.831143212830907e-09,1.34e-06,3.347539379811509e-09,1.34e-06,3.204501771731563e-09,1.34e-06,3.003220279514023e-09,1.34e-06,6.232945016777811e-09,1.34e-06,5.762332251421965e-09,1.34e-06,5.10450967148586e-09,1.34e-06,4.748589284026648e-09,1.34e-06,4.412917715446923e-09,1.34e-06,4.10348085323365e-09,1.34e-06,4.617614260325464e-09,1.34e-06,4.442652493145783e-09,1.34e-06,4.215072175311323e-09,1.34e-06,2.105347551648849e-09,1.34e-06,1.909582573526625e-09,1.34e-06,1.710997050349902e-09,1.34e-06,2.115402046074823e-09,1.34e-06,1.997155830013516e-09,1.34e-06,1.825721184743324e-09,1.34e-06,2.285183786009901e-09,1.34e-06,2.160045542716541e-09,1.34e-06,1.959847015996446e-09
1.37e-06,3.635738541690974e-09,1.37e-06,3.293533871004539e-09,1.37e-06,2.950702068205198e-09,1.37e-06,3.265418346197087e-09,1.37e-06,3.081328366151325e-09,1.37e-06,2.872035049408167e-09,1.37e-06,3.395413081807665e-09,1.37e-06,3.252318483144836e-09,1.37e-06,3.050669590720915e-09,1.37e-06,6.278612645858125e-09,1.37e-06,5.812661434376616e-09,1.37e-06,5.155907953053675e-09,1.37e-06,4.798812276917222e-09,1.37e-06,4.463575892119133e-09,1.37e-06,4.153987456815106e-09,1.37e-06,4.676747009897589e-09,1.37e-06,4.50092122058939e-09,1.37e-06,4.272500146111603e-09,1.37e-06,2.132271283722199e-09,1.37e-06,1.93657199525425e-09,1.37e-06,1.737933118417347e-09,1.37e-06,2.147857935247739e-09,1.37e-06,2.029490083376033e-09,1.37e-06,1.857928449677414e-09,1.37e-06,2.322639785965485e-09,1.37e-06,2.197594158669345e-09,1.37e-06,1.996904704884599e-09
1.4e-06,3.671373465210672e-09,1.4e-06,3.328812790598113e-09,1.4e-06,2.985755128369891e-09,1.4e-06,3.307261510184043e-09,1.4e-06,3.122877231411877e-09,1.4e-06,2.913026823893215e-09,1.4e-06,3.443137994176234e-09,1.4e-06,3.300191801178144e-09,1.4e-06,3.098577417375711e-09,1.4e-06,6.325915607335077e-09,1.4e-06,5.861081371551148e-09,1.4e-06,5.205928882898474e-09,1.4e-06,4.850524269423575e-09,1.4e-06,4.514759418784461e-09,1.4e-06,4.204623497144583e-09,1.4e-06,4.735002148572762e-09,1.4e-06,4.559148471987172e-09,1.4e-06,4.330874905133197e-09,1.4e-06,2.159385573341776e-09,1.4e-06,1.962673970714921e-09,1.4e-06,1.764713643101647e-09,1.4e-06,2.180604579695027e-09,1.4e-06,2.061772859265567e-09,1.4e-06,1.88965004895423e-09,1.4e-06,2.36030522789745e-09,1.4e-06,2.235264860129901e-09,1.4e-06,2.034449669714691e-09
1.43e-06,3.705724563098195e-09,1.43e-06,3.364394811905219e-09,1.43e-06,3.02195525276091e-09,1.43e-06,3.348623290598894e-09,1.43e-06,3.164071580658064e-09,1.43e-06,2.954189141466112e-09,1.43e-06,3.491540324969334e-09,1.43e-06,3.347998680746196e-09,1.43e-06,3.146471701022618e-09,1.43e-06,6.377352148354693e-09,1.43e-06,5.912275350090779e-09,1.43e-06,5.256879391006269e-09,1.43e-06,4.902078337947082e-09,1.43e-06,4.565191243148947e-09,1.43e-06,4.255653694828821e-09,1.43e-06,4.794003235594132e-09,1.43e-06,4.6176853261341e-09,1.43e-06,4.389081566204403e-09,1.43e-06,2.18513365436968e-09,1.43e-06,1.990640048365931e-09,1.43e-06,1.79152581306161e-09,1.43e-06,2.212910192129136e-09,1.43e-06,2.093815931566852e-09,1.43e-06,1.922002899516055e-09,1.43e-06,2.397926284649555e-09,1.43e-06,2.272793113759386e-09,1.43e-06,2.071450793395685e-09
1.46e-06,3.74189708437402e-09,1.46e-06,3.399985900051543e-09,1.46e-06,3.05809855856096e-09,1.46e-06,3.389793143297593e-09,1.46e-06,3.205513242330696e-09,1.46e-06,2.995095247432075e-09,1.46e-06,3.538969330357215e-09,1.46e-06,3.395907202576979e-09,1.46e-06,3.193859148295084e-09,1.46e-06,6.422516876669104e-09,1.46e-06,5.963045093983352e-09,1.46e-06,5.30667598740797e-09,1.46e-06,4.948818978248537e-09,1.46e-06,4.616060467764104e-09,1.46e-06,4.306496940191479e-09,1.46e-06,4.85264208232791e-09,1.46e-06,4.675518327765677e-09,1.46e-06,4.447594623332888e-09,1.46e-06,2.21379263735256e-09,1.46e-06,2.017429206796818e-09,1.46e-06,1.818420578370376e-09,1.46e-06,2.245480667803503e-09,1.46e-06,2.12653908794997e-09,1.46e-06,1.953903759394263e-09,1.46e-06,2.435614646193642e-09,1.46e-06,2.310319037792328e-09,1.46e-06,2.108547716391636e-09
1.49e-06,3.777538843251686e-09,1.49e-06,3.434968185872604e-09,1.49e-06,3.093618318127685e-09,1.49e-06,3.431719309120937e-09,1.49e-06,3.246494374358629e-09,1.49e-06,3.036024765602664e-09,1.49e-06,3.587002884229045e-09,1.49e-06,3.443803337399659e-09,1.49e-06,3.241818145409975e-09,1.49e-06,6.476906929203e-09,1.49e-06,6.015701422046226e-09,1.49e-06,5.359874717016699e-09,1.49e-06,5.000913358983409e-09,1.49e-06,4.666962695750199e-09,1.49e-06,4.357036452831619e-09,1.49e-06,4.911643081081913e-09,1.49e-06,4.73455232857172e-09,1.49e-06,4.505490341763548e-09,1.49e-06,2.241046101093552e-09,1.49e-06,2.04486415049704e-09,1.49e-06,1.845680861137391e-09,1.49e-06,2.278145634359743e-09,1.49e-06,2.158668500335031e-09,1.49e-06,1.985991648261317e-09,1.49e-06,2.473220004741434e-09,1.49e-06,2.348215921829817e-09,1.49e-06,2.145726888925089e-09
1.52e-06,3.812928424739649e-09,1.52e-06,3.470436692436499e-09,1.52e-06,3.129727455375216e-09,1.52e-06,3.473179906837342e-09,1.52e-06,3.28785661669212e-09,1.52e-06,3.077336353733184e-09,1.52e-06,3.635166286412888e-09,1.52e-06,3.491683259872611e-09,1.52e-06,3.289326790519142e-09,1.52e-06,6.518910451274414e-09,1.52e-06,6.063431435791629e-09,1.52e-06,5.409029412880065e-09,1.52e-06,5.054940372397825e-09,1.52e-06,4.718268308978749e-09,1.52e-06,4.40780582889104e-09,1.52e-06,4.970070844382255e-09,1.52e-06,4.793279650034564e-09,1.52e-06,4.564049882197735e-09,1.52e-06,2.267225763196122e-09,1.52e-06,2.071597122019014e-09,1.52e-06,1.872487802885894e-09,1.52e-06,2.31052593123771e-09,1.52e-06,2.191107711732899e-09,1.52e-06,2.018134909545136e-09,1.52e-06,2.510909284291466e-09,1.52e-06,2.385762386719855e-09,1.52e-06,2.183056992673258e-09
1.55e-06,3.848813963155368e-09,1.55e-06,3.505686114717227e-09,1.55e-06,3.165733274686126e-09,1.55e-06,3.514660397871038e-09,1.55e-06,3.329009804370255e-09,1.55e-06,3.11818188090236e-09,1.55e-06,3.683016175635887e-09,1.55e-06,3.53958408297533e-09,1.55e-06,3.337287024731954e-09,1.55e-06,6.569838799068544e-09,1.55e-06,6.112425324234677e-09,1.55e-06,5.463114543001228e-09,1.55e-06,5.106192600761767e-09,1.55e-06,4.768102079949528e-09,1.55e-06,4.458642266746106e-09,1.55e-06,5.02889886265029e-09,1.55e-06,4.852240543351598e-09,1.55e-06,4.622254144721347e-09,1.55e-06,2.295224893680635e-09,1.55e-06,2.098492862084863e-09,1.55e-06,1.899257282682073e-09,1.55e-06,2.343159421731551e-09,1.55e-06,2.223424316425679e-09,1.55e-06,2.050205964879105e-09,1.55e-06,2.548666278633087e-09,1.55e-06,2.423251432267985e-09,1.55e-06,2.220215026865628e-09
1.58e-06,3.883949923367454e-09,1.58e-06,3.541456797541104e-09,1.58e-06,3.201267241871823e-09,1.58e-06,3.555752572264264e-09,1.58e-06,3.370642718961185e-09,1.58e-06,3.159386804237239e-09,1.58e-06,3.730648033634533e-09,1.58e-06,3.587378196740929e-09,1.58e-06,3.385181453164274e-09,1.58e-06,6.624660421008902e-09,1.58e-06,6.157057963446525e-09,1.58e-06,5.514005367872761e-09,1.58e-06,5.15461186861651e-09,1.58e-06,4.81820486251943e-09,1.58e-06,4.508555360489746e-09,1.58e-06,5.088023975082153e-09,1.58e-06,4.910355817923773e-09,1.58e-06,4.680728085577848e-09,1.58e-06,2.322199348473343e-09,1.58e-06,2.125836275505273e-09,1.58e-06,1.926154735923895e-09,1.58e-06,2.374988231752836e-09,1.58e-06,2.255871666127068e-09,1.58e-06,2.082211187467011e-09,1.58e-06,2.586631262391241e-09,1.58e-06,2.460816533748654e-09,1.58e-06,2.25726558348438e-09
1.61e-06,3.918875922790024e-09,1.61e-06,3.577153706907309e-09,1.61e-06,3.237185983846891e-09,1.61e-06,3.597573707398116e-09,1.61e-06,3.411797817464253e-09,1.61e-06,3.200513480996289e-09,1.61e-06,3.779080548416126e-09,1.61e-06,3.635216810985555e-09,1.61e-06,3.432646553433097e-09,1.61e-06,6.668237314157753e-09,1.61e-06,6.207376770291544e-09,1.61e-06,5.562602835585511e-09,1.61e-06,5.208716514993993e-09,1.61e-06,4.870329335153354e-09,1.61e-06,4.559994947050779e-09,1.61e-06,5.146720369939093e-09,1.61e-06,4.96917193680345e-09,1.61e-06,4.739194906363524e-09,1.61e-06,2.34973851328182e-09,1.61e-06,2.152217277370143e-09,1.61e-06,1.952427861531479e-09,1.61e-06,2.408126147615253e-09,1.61e-06,2.288451213428444e-09,1.61e-06,2.114015418734356e-09,1.61e-06,2.623904598198572e-09,1.61e-06,2.498535940744669e-09,1.61e-06,2.294800804466155e-09
1.64e-06,3.955189934499937e-09,1.64e-06,3.612186594428173e-09,1.64e-06,3.272552911651415e-09,1.64e-06,3.638783602743478e-09,1.64e-06,3.453308163430309e-09,1.64e-06,3.241728263398232e-09,1.64e-06,3.826980275790168e-09,1.64e-06,3.682974398007299e-09,1.64e-06,3.480282303319935e-09,1.64e-06,6.713630325029036e-09,1.64e-06,6.255248424287084e-09,1.64e-06,5.615159530895981e-09,1.64e-06,5.259860298475843e-09,1.64e-06,4.920776554364128e-09,1.64e-06,4.610930887478241e-09,1.64e-06,5.2055069016934e-09,1.64e-06,5.027779825027346e-09,1.64e-06,4.797388664052867e-09,1.64e-06,2.375622410718225e-09,1.64e-06,2.179907389904982e-09,1.64e-06,1.979843557010313e-09,1.64e-06,2.440227831305476e-09,1.64e-06,2.321080506528367e-09,1.64e-06,2.146172976316906e-09,1.64e-06,2.661644522028191e-09,1.64e-06,2.535952144127755e-09,1.64e-06,2.331554175704451e-09
1.67e-06,3.988597406929764e-09,1.67e-06,3.647992222125471e-09,1.67e-06,3.308681039676411e-09,1.67e-06,3.680304976406102e-09,1.67e-06,3.494091228917469e-09,1.67e-06,3.282692895590089e-09,1.67e-06,3.875420786979784e-09,1.67e-06,3.731178790638489e-09,1.67e-06,3.528254232947944e-09,1.67e-06,6.764464950757077e-09,1.67e-06,6.312808887673048e-09,1.67e-06,5.663935470245583e-09,1.67e-06,5.309781730414107e-09,1.67e-06,4.971633121622165e-09,1.67e-06,4.661721974277126e-09,1.67e-06,5.264035009356846e-09,1.67e-06,5.086078952589688e-09,1.67e-06,4.855812262811244e-09,1.67e-06,2.404404140009521e-09,1.67e-06,2.206985664452167e-09,1.67e-06,2.006198222916125e-09,1.67e-06,2.472553516020735e-09,1.67e-06,2.353091207454797e-09,1.67e-06,2.17811459708855e-09,1.67e-06,2.699135020256563e-09,1.67e-06,2.573635691564358e-09,1.67e-06,2.368767200153867e-09
