delay X,delay Y
1.42e-05,2.122043787996708e-09
1.422e-05,2.122983123320599e-09
1.424e-05,2.123922745615291e-09
1.426e-05,2.115663755687688e-09
1.428e-05,2.115952626406107e-09
1.43e-05,2.116864131047195e-09
1.432e-05,2.117829612045682e-09
1.434e-05,2.11881108132516e-09
1.436e-05,2.119796595687136e-09
1.438e-05,2.120790440108262e-09
1.44e-05,2.121786706834702e-09
1.442e-05,2.122783395602518e-09
1.444e-05,2.123785938724719e-09
1.446e-05,2.124786709254056e-09
1.448e-05,2.125803484875852e-09
1.45e-05,2.12683977687793e-09
1.452e-05,2.127901560723913e-09
1.454e-05,2.128950742767542e-09
1.456e-05,2.129975207306235e-09
1.458e-05,2.129993298438239e-09
1.46e-05,2.130999847592321e-09
1.462e-05,2.132016795317765e-09
1.464e-05,2.132997234128177e-09
1.466e-05,2.133984513409974e-09
1.468e-05,2.134971647403352e-09
1.47e-05,2.135958699971731e-09
1.472e-05,2.136959547479994e-09
1.474e-05,2.13798504625336e-09
1.476e-05,2.138990565794571e-09
1.478e-05,2.139977573918459e-09
1.48e-05,2.140952473689955e-09
1.482e-05,2.141916511685956e-09
1.484e-05,2.142860039653267e-09
1.486e-05,2.143805578906091e-09
1.488e-05,2.144743026195998e-09
1.49e-05,2.136795865879143e-09
1.492e-05,2.137107265529611e-09
1.494e-05,2.138037006030547e-09
1.496e-05,2.13899235456018e-09
1.498e-05,2.139958923848372e-09
1.5e-05,2.140936202622462e-09
1.502e-05,2.141923646294228e-09
1.504e-05,2.142905948625097e-09
1.506e-05,2.143903927937618e-09
1.508e-05,2.144901147092091e-09
1.51e-05,2.145917236002577e-09
1.512e-05,2.146958529861269e-09
1.514e-05,2.148019460787203e-09
1.516e-05,2.149066081560006e-09
1.518e-05,2.150105033076052e-09
1.52e-05,2.151124460159534e-09
1.522e-05,2.151142313125388e-09
1.524e-05,2.152136234369417e-09
1.526e-05,2.15314164273795e-09
1.528e-05,2.15412615168421e-09
1.53e-05,2.155120677305304e-09
1.532e-05,2.156112002391706e-09
1.534e-05,2.15712747398899e-09
1.536e-05,2.158155619156122e-09
1.538e-05,2.159166795250756e-09
1.54e-05,2.160163389607829e-09
1.542e-05,2.161141877748343e-09
1.544e-05,2.162105557165528e-09
1.546e-05,2.163051800520423e-09
1.548e-05,2.164000459937872e-09
1.55e-05,2.164942438988988e-09
1.552e-05,2.165898722519156e-09
1.554e-05,2.157628891182541e-09
1.556e-05,2.157934543294029e-09
1.558e-05,2.158858680583643e-09
1.56e-05,2.159801150368697e-09
1.562e-05,2.160763709870095e-09
1.564e-05,2.161733851270989e-09
1.566e-05,2.162711440008323e-09
1.568e-05,2.163700843516532e-09
1.57e-05,2.164691044063522e-09
1.572e-05,2.165702399986291e-09
1.574e-05,2.166728007506478e-09
1.576e-05,2.167789036717916e-09
1.578e-05,2.168841004349063e-09
1.58e-05,2.169882952431972e-09
1.582e-05,2.170910051067677e-09
1.584e-05,2.171918821047601e-09
1.586e-05,2.171936454679955e-09
1.588e-05,2.172921291150301e-09
1.59e-05,2.173927724421944e-09
1.592e-05,2.174921635164595e-09
1.594e-05,2.175921399834499e-09
1.596e-05,2.176935338992376e-09
1.598e-05,2.177965097291621e-09
