"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) Y"
3.62e-06,3.331518808173304e-09,3.62e-06,3.008319816975534e-09,3.62e-06,2.573907998629715e-09,3.62e-06,3.034097934164777e-09,3.62e-06,2.765711722033139e-09,3.62e-06,2.416406523541222e-09,3.62e-06,2.943662378112992e-09,3.62e-06,2.725630502056911e-09,3.62e-06,2.420354747490136e-09,3.62e-06,5.597843960622639e-09,3.62e-06,5.195115231406072e-09,3.62e-06,4.587104036073687e-09,3.62e-06,4.661700142954879e-09,3.62e-06,4.291297178209539e-09,3.62e-06,3.801772970852462e-09,3.62e-06,4.434064878979975e-09,3.62e-06,4.139433254416245e-09,3.62e-06,3.737658279302192e-09,3.62e-06,1.876127456902689e-09,3.62e-06,1.654196813673487e-09,3.62e-06,1.369550989588762e-09,3.62e-06,1.762911572774778e-09,3.62e-06,1.591614613365609e-09,3.62e-06,1.357421172434201e-09,3.62e-06,1.747978419526946e-09,3.62e-06,1.589989565488677e-09,3.62e-06,1.368131942872999e-09
3.65e-06,3.353534250348037e-09,3.65e-06,3.028104106194489e-09,3.65e-06,2.590745033846201e-09,3.65e-06,3.054665434257987e-09,3.65e-06,2.784480981482928e-09,3.65e-06,2.432990420282709e-09,3.65e-06,2.964364255929619e-09,3.65e-06,2.744848420268546e-09,3.65e-06,2.437510905218558e-09,3.65e-06,5.631998544590288e-09,3.65e-06,5.226334815019365e-09,3.65e-06,4.616695549060846e-09,3.65e-06,4.691254821782965e-09,3.65e-06,4.318294548582689e-09,3.65e-06,3.825277847915834e-09,3.65e-06,4.462386649997614e-09,3.65e-06,4.165863002007415e-09,3.65e-06,3.76161383573019e-09,3.65e-06,1.89039436449848e-09,3.65e-06,1.666861901398074e-09,3.65e-06,1.380007464958441e-09,3.65e-06,1.776946318246559e-09,3.65e-06,1.604369642136587e-09,3.65e-06,1.368340514673929e-09,3.65e-06,1.762164287628672e-09,3.65e-06,1.602839954823537e-09,3.65e-06,1.379354052619279e-09
3.679999999999999e-06,3.37551993341619e-09,3.679999999999999e-06,3.047467260145651e-09,3.679999999999999e-06,2.607083056835309e-09,3.679999999999999e-06,3.075021504207883e-09,3.679999999999999e-06,2.802886583835461e-09,3.679999999999999e-06,2.449326557482407e-09,3.679999999999999e-06,2.984672122730104e-09,3.679999999999999e-06,2.7637586337162e-09,3.679999999999999e-06,2.454440088935782e-09,3.679999999999999e-06,5.665194014800107e-09,3.679999999999999e-06,5.256476106167728e-09,3.679999999999999e-06,4.644983091187312e-09,3.679999999999999e-06,4.720363846868441e-09,3.679999999999999e-06,4.344812550282978e-09,3.679999999999999e-06,3.848463923320745e-09,3.679999999999999e-06,4.490358324912501e-09,3.679999999999999e-06,4.191946689727637e-09,3.679999999999999e-06,3.785863173474239e-09,3.679999999999999e-06,1.904334162256781e-09,3.679999999999999e-06,1.679148765236343e-09,3.679999999999999e-06,1.390328799556927e-09,3.679999999999999e-06,1.7905741015425e-09,3.679999999999999e-06,1.616876017200601e-09,3.679999999999999e-06,1.379092171469837e-09,3.679999999999999e-06,1.776096599632655e-09,3.679999999999999e-06,1.615617503335724e-09,3.679999999999999e-06,1.390482159883504e-09
3.71e-06,3.397614580868097e-09,3.71e-06,3.066963891122335e-09,3.71e-06,2.623385030197644e-09,3.71e-06,3.095759771628572e-09,3.71e-06,2.82215539214624e-09,3.71e-06,2.465916545602585e-09,3.71e-06,3.004935385937882e-09,3.71e-06,2.782958707661908e-09,3.71e-06,2.471607951141106e-09,3.71e-06,5.699302206192363e-09,3.71e-06,5.288410876389372e-09,3.71e-06,4.670172789085845e-09,3.71e-06,4.749800220380387e-09,3.71e-06,4.371579302563667e-09,3.71e-06,3.87187869197986e-09,3.71e-06,4.518651618962062e-09,3.71e-06,4.218383087500784e-09,3.71e-06,3.809727951580864e-09,3.71e-06,1.918416604967138e-09,3.71e-06,1.69169505920198e-09,3.71e-06,1.400827631425213e-09,3.71e-06,1.80450448661777e-09,3.71e-06,1.629639117914896e-09,3.71e-06,1.389987266506066e-09,3.71e-06,1.790275194801747e-09,3.71e-06,1.628638917833791e-09,3.71e-06,1.401942331208976e-09
3.74e-06,3.418904386662459e-09,3.74e-06,3.086515705566972e-09,3.74e-06,2.639743162718341e-09,3.74e-06,3.116039537285377e-09,3.74e-06,2.84116092027e-09,3.74e-06,2.482242823247969e-09,3.74e-06,3.025483834907758e-09,3.74e-06,2.801860567049749e-09,3.74e-06,2.488515720479946e-09,3.74e-06,5.732866823401649e-09,3.74e-06,5.318643294657905e-09,3.74e-06,4.694157063624764e-09,3.74e-06,4.779142587930923e-09,3.74e-06,4.397943311104599e-09,3.74e-06,3.894287687041941e-09,3.74e-06,4.546555734501283e-09,3.74e-06,4.244187464670705e-09,3.74e-06,3.833291380510131e-09,3.74e-06,1.932537531100289e-09,3.74e-06,1.703968179336208e-09,3.74e-06,1.411126031819022e-09,3.74e-06,1.818314593446373e-09,3.74e-06,1.64189904789844e-09,3.74e-06,1.401095676649938e-09,3.74e-06,1.804198758604456e-09,3.74e-06,1.641281936259311e-09,3.74e-06,1.413042952205612e-09
3.769999999999999e-06,3.441167235060125e-09,3.769999999999999e-06,3.106229879717179e-09,3.769999999999999e-06,2.65634698086469e-09,3.769999999999999e-06,3.1365318173416e-09,3.769999999999999e-06,2.859873699991097e-09,3.769999999999999e-06,2.498820010570771e-09,3.769999999999999e-06,3.046100469406695e-09,3.769999999999999e-06,2.821043868129269e-09,3.769999999999999e-06,2.50567144806172e-09,3.769999999999999e-06,5.766856125611254e-09,3.769999999999999e-06,5.348966839035052e-09,3.769999999999999e-06,4.723658568690743e-09,3.769999999999999e-06,4.808594405908261e-09,3.769999999999999e-06,4.423563325814946e-09,3.769999999999999e-06,3.918545975941844e-09,3.769999999999999e-06,4.57476003549409e-09,3.769999999999999e-06,4.27066199739008e-09,3.769999999999999e-06,3.857257969421693e-09,3.769999999999999e-06,1.946750443785861e-09,3.769999999999999e-06,1.716539891427536e-09,3.769999999999999e-06,1.421591383544874e-09,3.769999999999999e-06,1.832177163832711e-09,3.769999999999999e-06,1.654730429129385e-09,3.769999999999999e-06,1.41176453462154e-09,3.769999999999999e-06,1.818383341687729e-09,3.769999999999999e-06,1.654315608169622e-09,3.769999999999999e-06,1.424309933484664e-09
3.8e-06,3.463497673268836e-09,3.8e-06,3.125518663057799e-09,3.8e-06,2.672678766189405e-09,3.8e-06,3.156818538363756e-09,3.8e-06,2.878511654800338e-09,3.8e-06,2.515152860034405e-09,3.8e-06,3.066541534740237e-09,3.8e-06,2.839934108657576e-09,3.8e-06,2.522569433543969e-09,3.8e-06,5.800395814845259e-09,3.8e-06,5.380649705914944e-09,3.8e-06,4.750186063942799e-09,3.8e-06,4.838019871355402e-09,3.8e-06,4.449526003380568e-09,3.8e-06,3.941486126825669e-09,3.8e-06,4.602664660125844e-09,3.8e-06,4.29680414177796e-09,3.8e-06,3.880831078966811e-09,3.8e-06,1.960638083729363e-09,3.8e-06,1.728799063596399e-09,3.8e-06,1.431820976448251e-09,3.8e-06,1.845782269371009e-09,3.8e-06,1.667309238483815e-09,3.8e-06,1.42257081876372e-09,3.8e-06,1.832291433106807e-09,3.8e-06,1.667108425879672e-09,3.8e-06,1.435413274479308e-09
3.83e-06,3.485230151650601e-09,3.83e-06,3.144947634353062e-09,3.83e-06,2.689275882011869e-09,3.83e-06,3.177410936057719e-09,3.83e-06,2.897331711211293e-09,3.83e-06,2.531720485473765e-09,3.83e-06,3.087136478176182e-09,3.83e-06,2.85913307068387e-09,3.83e-06,2.53973264955303e-09,3.83e-06,5.83433142972482e-09,3.83e-06,5.410461978335825e-09,3.83e-06,4.777105185213253e-09,3.83e-06,4.86782875763829e-09,3.83e-06,4.476318005399968e-09,3.83e-06,3.96509111706062e-09,3.83e-06,4.631116839070865e-09,3.83e-06,4.323295859567198e-09,3.83e-06,3.904730699625424e-09,3.83e-06,1.974839373555469e-09,3.83e-06,1.741359804918921e-09,3.83e-06,1.442366923757028e-09,3.83e-06,1.85954806512739e-09,3.83e-06,1.680027573287024e-09,3.83e-06,1.433532411693804e-09,3.83e-06,1.846664004805972e-09,3.83e-06,1.680136149052209e-09,3.83e-06,1.446666880755473e-09
3.859999999999999e-06,3.506669793580085e-09,3.859999999999999e-06,3.164558560285958e-09,3.859999999999999e-06,2.705626061054264e-09,3.859999999999999e-06,3.197750762211205e-09,3.859999999999999e-06,2.915820867401566e-09,3.859999999999999e-06,2.548034004833636e-09,3.859999999999999e-06,3.10747507982725e-09,3.859999999999999e-06,2.878091239980704e-09,3.859999999999999e-06,2.556595789845915e-09,3.859999999999999e-06,5.867700087076851e-09,3.859999999999999e-06,5.443033728070192e-09,3.859999999999999e-06,4.804879322864205e-09,3.859999999999999e-06,4.896620237900951e-09,3.859999999999999e-06,4.502673894671336e-09,3.859999999999999e-06,3.988013089724151e-09,3.859999999999999e-06,4.658903958338431e-09,3.859999999999999e-06,4.349271869068397e-09,3.859999999999999e-06,3.928313595337165e-09,3.859999999999999e-06,1.98873403857442e-09,3.859999999999999e-06,1.753629376815349e-09,3.859999999999999e-06,1.452642735106857e-09,3.859999999999999e-06,1.873625640059326e-09,3.859999999999999e-06,1.692619616378906e-09,3.859999999999999e-06,1.444414059667483e-09,3.859999999999999e-06,1.860606267604275e-09,3.859999999999999e-06,1.692926150622962e-09,3.859999999999999e-06,1.457761173879362e-09
3.89e-06,3.526352351538486e-09,3.89e-06,3.18421957607091e-09,3.89e-06,2.722151444180187e-09,3.89e-06,3.21828630954073e-09,3.89e-06,2.934540675702048e-09,3.89e-06,2.56453644182145e-09,3.89e-06,3.128058422805905e-09,3.89e-06,2.897271350875535e-09,3.89e-06,2.573683512725803e-09,3.89e-06,5.901928082645663e-09,3.89e-06,5.474109789858023e-09,3.89e-06,4.831596130665553e-09,3.89e-06,4.926827687276664e-09,3.89e-06,4.529401305065816e-09,3.89e-06,4.011662854648425e-09,3.89e-06,4.686826896498988e-09,3.89e-06,4.375684526590956e-09,3.89e-06,3.952239619457055e-09,3.89e-06,2.002914621878708e-09,3.89e-06,1.766103687625086e-09,3.89e-06,1.463040833379307e-09,3.89e-06,1.887449359987913e-09,3.89e-06,1.705167028790984e-09,3.89e-06,1.455453680009138e-09,3.89e-06,1.874806157751662e-09,3.89e-06,1.705868697792658e-09,3.89e-06,1.468870595981169e-09
3.92e-06,3.550069737297113e-09,3.92e-06,3.203590696594252e-09,3.92e-06,2.738446050093653e-09,3.92e-06,3.238717939623495e-09,3.92e-06,2.953083036959392e-09,3.92e-06,2.581449665012978e-09,3.92e-06,3.148485400199053e-09,3.92e-06,2.916139438356497e-09,3.92e-06,2.590580728266961e-09,3.92e-06,5.935346779605632e-09,3.92e-06,5.504941052332793e-09,3.92e-06,4.856878736470645e-09,3.92e-06,4.952345940873894e-09,3.92e-06,4.555561338407597e-09,3.92e-06,4.034464779922382e-09,3.92e-06,4.71460417120364e-09,3.92e-06,4.401827218694204e-09,3.92e-06,3.975799434633542e-09,3.92e-06,2.016866395895061e-09,3.92e-06,1.77802730675498e-09,3.92e-06,1.473302929353533e-09,3.92e-06,1.900921151851718e-09,3.92e-06,1.71789673253583e-09,3.92e-06,1.466014981314172e-09,3.92e-06,1.888722025330129e-09,3.92e-06,1.718637500633678e-09,3.92e-06,1.479979711919754e-09
3.949999999999999e-06,3.572056404155062e-09,3.949999999999999e-06,3.222894948427031e-09,3.949999999999999e-06,2.754951593604744e-09,3.949999999999999e-06,3.25926382595988e-09,3.949999999999999e-06,2.971811772059139e-09,3.949999999999999e-06,2.597982761612704e-09,3.949999999999999e-06,3.169083956152455e-09,3.949999999999999e-06,2.935219842015236e-09,3.949999999999999e-06,2.607727897525989e-09,3.949999999999999e-06,5.968863228810306e-09,3.949999999999999e-06,5.535652862776334e-09,3.949999999999999e-06,4.884127943130833e-09,3.949999999999999e-06,4.984953980950905e-09,3.949999999999999e-06,4.582318175263264e-09,3.949999999999999e-06,4.057509312145648e-09,3.949999999999999e-06,4.743418320089621e-09,3.949999999999999e-06,4.428119058374616e-09,3.949999999999999e-06,3.999711696646388e-09,3.949999999999999e-06,2.030978131930682e-09,3.949999999999999e-06,1.790547821059495e-09,3.949999999999999e-06,1.48378710539871e-09,3.949999999999999e-06,1.9149180467501e-09,3.949999999999999e-06,1.730697389987165e-09,3.949999999999999e-06,1.477031116691118e-09,3.949999999999999e-06,1.902889014183231e-09,3.949999999999999e-06,1.731669783349661e-09,3.949999999999999e-06,1.49131271369145e-09
3.98e-06,3.593949233559206e-09,3.98e-06,3.242292081548005e-09,3.98e-06,2.771229335652006e-09,3.98e-06,3.279374861781603e-09,3.98e-06,2.990287875511189e-09,3.98e-06,2.614261241471419e-09,3.98e-06,3.189426912192536e-09,3.98e-06,2.954106716804642e-09,3.98e-06,2.624603214337378e-09,3.98e-06,6.002607750338755e-09,3.98e-06,5.564003961608256e-09,3.98e-06,4.911520190888686e-09,3.98e-06,5.013773635181586e-09,3.98e-06,4.608676810640404e-09,3.98e-06,4.081318127418849e-09,3.98e-06,4.771365581922762e-09,3.98e-06,4.454193918867163e-09,3.98e-06,4.023290881733135e-09,3.98e-06,2.044294638513597e-09,3.98e-06,1.802839478382304e-09,3.98e-06,1.494070676356016e-09,3.98e-06,1.928624744376562e-09,3.98e-06,1.74315534174485e-09,3.98e-06,1.487853842243441e-09,3.98e-06,1.916799988459406e-09,3.98e-06,1.744443494019729e-09,3.98e-06,1.502428765826596e-09
4.01e-06,3.616074167212475e-09,4.01e-06,3.26175907915166e-09,4.01e-06,2.787878580397734e-09,4.01e-06,3.299823483983017e-09,4.01e-06,3.009058960585349e-09,4.01e-06,2.630791048751156e-09,4.01e-06,3.209993292430449e-09,4.01e-06,2.973657160696677e-09,4.01e-06,2.641750598689014e-09,4.01e-06,6.036304054680644e-09,4.01e-06,5.597791119706077e-09,4.01e-06,4.938188295317188e-09,4.01e-06,5.042822645539466e-09,4.01e-06,4.635291832838225e-09,4.01e-06,4.104258482873974e-09,4.01e-06,4.799064440684117e-09,4.01e-06,4.480668989221277e-09,4.01e-06,4.046832820242322e-09,4.01e-06,2.058681078407696e-09,4.01e-06,1.815342597532618e-09,4.01e-06,1.504510903595019e-09,4.01e-06,1.942566206110063e-09,4.01e-06,1.755958260247301e-09,4.01e-06,1.49883410916426e-09,4.01e-06,1.930866292280567e-09,4.01e-06,1.757453408771195e-09,4.01e-06,1.513701918803445e-09
4.039999999999999e-06,3.63752177786386e-09,4.039999999999999e-06,3.28144666907903e-09,4.039999999999999e-06,2.804055045239353e-09,4.039999999999999e-06,3.320293679070149e-09,4.039999999999999e-06,3.02735095409276e-09,4.039999999999999e-06,2.647066889538591e-09,4.039999999999999e-06,3.230339457620578e-09,4.039999999999999e-06,2.992565740345748e-09,4.039999999999999e-06,2.65845593097681e-09,4.039999999999999e-06,6.070018609753597e-09,4.039999999999999e-06,5.626312721318399e-09,4.039999999999999e-06,4.963753197301236e-09,4.039999999999999e-06,5.071651277050801e-09,4.039999999999999e-06,4.661477172188951e-09,4.039999999999999e-06,4.127183942750564e-09,4.039999999999999e-06,4.82710810536438e-09,4.039999999999999e-06,4.506697617760746e-09,4.039999999999999e-06,4.070391549225339e-09,4.039999999999999e-06,2.072688100513297e-09,4.039999999999999e-06,1.827624748860563e-09,4.039999999999999e-06,1.514869703737335e-09,4.039999999999999e-06,1.956248155824448e-09,4.039999999999999e-06,1.768392084403617e-09,4.039999999999999e-06,1.509410575718844e-09,4.039999999999999e-06,1.944756716258863e-09,4.039999999999999e-06,1.770225447577647e-09,4.039999999999999e-06,1.524810178047933e-09
4.07e-06,3.65763863135436e-09,4.07e-06,3.300711312680969e-09,4.07e-06,2.820564411376435e-09,4.07e-06,3.3408534406951e-09,4.07e-06,3.046139981006524e-09,4.07e-06,2.663622060425103e-09,4.07e-06,3.250979414234572e-09,4.07e-06,3.011764858813259e-09,4.07e-06,2.675606773587737e-09,4.07e-06,6.103328560417201e-09,4.07e-06,5.658983029420309e-09,4.07e-06,4.990583636863408e-09,4.07e-06,5.101046209169028e-09,4.07e-06,4.68806248932593e-09,4.07e-06,4.15124506877909e-09,4.07e-06,4.855646674851376e-09,4.07e-06,4.533025873920976e-09,4.07e-06,4.094315349201701e-09,4.07e-06,2.086849266983939e-09,4.07e-06,1.840120114653858e-09,4.07e-06,1.525311719400523e-09,4.07e-06,1.970166734281108e-09,4.07e-06,1.780985554159106e-09,4.07e-06,1.520517532678865e-09,4.07e-06,1.95900767921409e-09,4.07e-06,1.783234247276201e-09,4.07e-06,1.53610523983744e-09
4.1e-06,3.681039927270363e-09,4.1e-06,3.320130217366572e-09,4.1e-06,2.836711533451219e-09,4.1e-06,3.361158296219692e-09,4.1e-06,3.064692242260947e-09,4.1e-06,2.679887291241804e-09,4.1e-06,3.271279333733931e-09,4.1e-06,3.030546940522118e-09,4.1e-06,2.692389748883257e-09,4.1e-06,6.13678923117668e-09,4.1e-06,5.690043219832186e-09,4.1e-06,5.016914706973585e-09,4.1e-06,5.129485509452147e-09,4.1e-06,4.714295952796972e-09,4.1e-06,4.173610661616275e-09,4.1e-06,4.883638050932432e-09,4.1e-06,4.559090578569686e-09,4.1e-06,4.117909670779328e-09,4.1e-06,2.100725874617555e-09,4.1e-06,1.852342365507154e-09,4.1e-06,1.535618768166163e-09,4.1e-06,1.983901215469317e-09,4.1e-06,1.79344263080911e-09,4.1e-06,1.531377522826215e-09,4.1e-06,1.973029407440515e-09,4.1e-06,1.796006786011356e-09,4.1e-06,1.547202028789106e-09
4.129999999999999e-06,3.702976128970929e-09,4.129999999999999e-06,3.339523426211178e-09,4.129999999999999e-06,2.853101793985344e-09,4.129999999999999e-06,3.381726507950376e-09,4.129999999999999e-06,3.083411374173705e-09,4.129999999999999e-06,2.696397044373638e-09,4.129999999999999e-06,3.291875919683989e-09,4.129999999999999e-06,3.049717494192004e-09,4.129999999999999e-06,2.709611032719795e-09,4.129999999999999e-06,6.171657590145549e-09,4.129999999999999e-06,5.719374942646207e-09,4.129999999999999e-06,5.043626305224897e-09,4.129999999999999e-06,5.158540793704265e-09,4.129999999999999e-06,4.740528843920656e-09,4.129999999999999e-06,4.196960799471225e-09,4.129999999999999e-06,4.912055781129989e-09,4.129999999999999e-06,4.585644355842074e-09,4.129999999999999e-06,4.14274452375346e-09,4.129999999999999e-06,2.114570455559723e-09,4.129999999999999e-06,1.86481568832337e-09,4.129999999999999e-06,1.545963439140016e-09,4.129999999999999e-06,1.997810463575144e-09,4.129999999999999e-06,1.806097982464013e-09,4.129999999999999e-06,1.542200122942407e-09,4.129999999999999e-06,1.987200506728059e-09,4.129999999999999e-06,1.808998062820698e-09,4.129999999999999e-06,1.558404892887553e-09
4.16e-06,3.722750754717283e-09,4.16e-06,3.358857273184021e-09,4.16e-06,2.86966535745506e-09,4.16e-06,3.401841596288309e-09,4.16e-06,3.101973048265206e-09,4.16e-06,2.712669261076157e-09,4.16e-06,3.312139732107295e-09,4.16e-06,3.068596960735977e-09,4.16e-06,2.726490662157035e-09,4.16e-06,6.204892847914955e-09,4.16e-06,5.751372095656861e-09,4.16e-06,5.070043569048509e-09,4.16e-06,5.186965148929564e-09,4.16e-06,4.766800267683359e-09,4.16e-06,4.219971124180374e-09,4.16e-06,4.939778570444678e-09,4.16e-06,4.611637830233611e-09,4.16e-06,4.165738279399799e-09,4.16e-06,2.128525201988304e-09,4.16e-06,1.877202016649012e-09,4.16e-06,1.556224862627628e-09,4.16e-06,2.011435044813975e-09,4.16e-06,1.818497591266898e-09,4.16e-06,1.553008353143818e-09,4.16e-06,2.001149336829941e-09,4.16e-06,1.821769132222102e-09,4.16e-06,1.569508333406128e-09
4.19e-06,3.746491348445908e-09,4.19e-06,3.378628293967591e-09,4.19e-06,2.886137687586849e-09,4.19e-06,3.422364435974137e-09,4.19e-06,3.120868516267188e-09,4.19e-06,2.729200326347233e-09,4.19e-06,3.332811665107522e-09,4.19e-06,3.087756744645754e-09,4.19e-06,2.743709708936019e-09,4.19e-06,6.236490680571977e-09,4.19e-06,5.781360241295241e-09,4.19e-06,5.095717101690302e-09,4.19e-06,5.216372274083224e-09,4.19e-06,4.793412692217539e-09,4.19e-06,4.243321856667946e-09,4.19e-06,4.968104278606465e-09,4.19e-06,4.637974039698343e-09,4.19e-06,4.189632270476806e-09,4.19e-06,2.14319055130283e-09,4.19e-06,1.88966070426015e-09,4.19e-06,1.566674853843944e-09,4.19e-06,2.025278895867777e-09,4.19e-06,1.831217152263971e-09,4.19e-06,1.564027086710213e-09,4.19e-06,2.01534337951315e-09,4.19e-06,1.834774691978621e-09,4.19e-06,1.580814196287682e-09
4.219999999999999e-06,3.76812393267097e-09,4.219999999999999e-06,3.397872153515469e-09,4.219999999999999e-06,2.903165344193112e-09,4.219999999999999e-06,3.442847122458175e-09,4.219999999999999e-06,3.139231639905377e-09,4.219999999999999e-06,2.745549813328607e-09,4.219999999999999e-06,3.353240053518195e-09,4.219999999999999e-06,3.107002877626362e-09,4.219999999999999e-06,2.760557831671236e-09,4.219999999999999e-06,6.268981536729274e-09,4.219999999999999e-06,5.810603163350497e-09,4.219999999999999e-06,5.121661364896657e-09,4.219999999999999e-06,5.245096888159748e-09,4.219999999999999e-06,4.81965282853204e-09,4.219999999999999e-06,4.266447035567697e-09,4.219999999999999e-06,4.995600016422642e-09,4.219999999999999e-06,4.664050718230066e-09,4.219999999999999e-06,4.213195516130423e-09,4.219999999999999e-06,2.156978982903674e-09,4.219999999999999e-06,1.901888849506254e-09,4.219999999999999e-06,1.577099912100177e-09,4.219999999999999e-06,2.038904685086894e-09,4.219999999999999e-06,1.843555505443288e-09,4.219999999999999e-06,1.57476315585544e-09,4.219999999999999e-06,2.029279440237411e-09,4.219999999999999e-06,1.847543914888439e-09,4.219999999999999e-06,1.591917723637154e-09
4.25e-06,3.789984856844894e-09,4.25e-06,3.417265453940438e-09,4.25e-06,2.918828197351776e-09,4.25e-06,3.46323426588274e-09,4.25e-06,3.1577172147049e-09,4.25e-06,2.761852384070679e-09,4.25e-06,3.373824972644079e-09,4.25e-06,3.125855586854274e-09,4.25e-06,2.777843261444271e-09,4.25e-06,6.303659004502983e-09,4.25e-06,5.842219856537068e-09,4.25e-06,5.149705310995535e-09,4.25e-06,5.274169221570203e-09,4.25e-06,4.846223372528233e-09,4.25e-06,4.290029476868037e-09,4.25e-06,5.023792419644767e-09,4.25e-06,4.690584915504464e-09,4.25e-06,4.237845759347046e-09,4.25e-06,2.170227664264562e-09,4.25e-06,1.914178016229894e-09,4.25e-06,1.587532216314745e-09,4.25e-06,2.052723853375293e-09,4.25e-06,1.856242463322011e-09,4.25e-06,1.585756821411394e-09,4.25e-06,2.043469232212186e-09,4.25e-06,1.860546395341584e-09,4.25e-06,1.603177200432842e-09
