"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) Y"
5.299999999999999e-06,4.509703008214672e-09,5.299999999999999e-06,4.049774546308639e-09,5.299999999999999e-06,3.387142877650794e-09,5.299999999999999e-06,4.110288352039961e-09,5.299999999999999e-06,3.683175201100701e-09,5.299999999999999e-06,3.07077380440404e-09,5.299999999999999e-06,3.869780962791084e-09,5.299999999999999e-06,3.490428001530353e-09,5.299999999999999e-06,2.932507804311344e-09,5.299999999999999e-06,7.418367366762455e-09,5.299999999999999e-06,6.861848997157241e-09,5.299999999999999e-06,6.001572223523159e-09,5.299999999999999e-06,6.237639068226573e-09,5.299999999999999e-06,5.695970658086803e-09,5.299999999999999e-06,4.910914590801926e-09,5.299999999999999e-06,5.871086583463412e-09,5.299999999999999e-06,5.371830587501963e-09,5.299999999999999e-06,4.644616898441187e-09,5.299999999999999e-06,2.622750357665663e-09,5.299999999999999e-06,2.282867026783847e-09,5.299999999999999e-06,1.805371691406506e-09,5.299999999999999e-06,2.413847970948518e-09,5.299999999999999e-06,2.117875896413069e-09,5.299999999999999e-06,1.68901573046831e-09,5.299999999999999e-06,2.279190199966255e-09,5.299999999999999e-06,2.008786456266076e-09,5.299999999999999e-06,1.608723426633419e-09
5.33e-06,4.52722583030291e-09,5.33e-06,4.066723860433088e-09,5.33e-06,3.401815741012314e-09,5.33e-06,4.127967513401164e-09,5.33e-06,3.700088748856541e-09,5.33e-06,3.084307969287716e-09,5.33e-06,3.887148238933572e-09,5.33e-06,3.506703697458356e-09,5.33e-06,2.945585950460505e-09,5.33e-06,7.448445365297859e-09,5.33e-06,6.88873147654733e-09,5.33e-06,6.026453199353662e-09,5.33e-06,6.262521563585213e-09,5.33e-06,5.719300785041927e-09,5.33e-06,4.931714188887857e-09,5.33e-06,5.891936041641567e-09,5.33e-06,5.392636684248901e-09,5.33e-06,4.664531381039592e-09,5.33e-06,2.636301268547847e-09,5.33e-06,2.294151621883672e-09,5.33e-06,1.813347108753539e-09,5.33e-06,2.427318253636924e-09,5.33e-06,2.128599817235095e-09,5.33e-06,1.696746190071014e-09,5.33e-06,2.291167048276287e-09,5.33e-06,2.019032494005313e-09,5.33e-06,1.615945190141523e-09
5.36e-06,4.550119009045241e-09,5.36e-06,4.086954735367079e-09,5.36e-06,3.416856678752848e-09,5.36e-06,4.148168833822465e-09,5.36e-06,3.717403817776674e-09,5.36e-06,3.098368215950882e-09,5.36e-06,3.905741872684901e-09,5.36e-06,3.523394498113011e-09,5.36e-06,2.959009344690486e-09,5.36e-06,7.481067525077991e-09,5.36e-06,6.920065858559655e-09,5.36e-06,6.051791430337387e-09,5.36e-06,6.290817764818592e-09,5.36e-06,5.742519323079455e-09,5.36e-06,4.948405041116093e-09,5.36e-06,5.918153595067269e-09,5.36e-06,5.416697431670983e-09,5.36e-06,4.684879830077965e-09,5.36e-06,2.649805659590451e-09,5.36e-06,2.305901938481069e-09,5.36e-06,1.82255336376106e-09,5.36e-06,2.439896500210308e-09,5.36e-06,2.139563122205559e-09,5.36e-06,1.705596042189652e-09,5.36e-06,2.303162724557631e-09,5.36e-06,2.029473353325754e-09,5.36e-06,1.624511588855872e-09
5.39e-06,4.572324358265204e-09,5.39e-06,4.105769969352008e-09,5.39e-06,3.432242570424e-09,5.39e-06,4.167897933179005e-09,5.39e-06,3.735055145046469e-09,5.39e-06,3.112923307769606e-09,5.39e-06,3.92445967097137e-09,5.39e-06,3.540265002133768e-09,5.39e-06,2.973053364222568e-09,5.39e-06,7.514258352120746e-09,5.39e-06,6.949092359608659e-09,5.39e-06,6.07713977077696e-09,5.39e-06,6.319532047553407e-09,5.39e-06,5.770519801134042e-09,5.39e-06,4.972217193374149e-09,5.39e-06,5.947914215377029e-09,5.39e-06,5.442549851924977e-09,5.39e-06,4.705524103432892e-09,5.39e-06,2.663540061852144e-09,5.39e-06,2.317667849609163e-09,5.39e-06,1.831830825461358e-09,5.39e-06,2.452706005195764e-09,5.39e-06,2.150728243030723e-09,5.39e-06,1.714522002966987e-09,5.39e-06,2.315369694259529e-09,5.39e-06,2.040122562450736e-09,5.39e-06,1.633051003117465e-09
5.42e-06,4.591039518933301e-09,5.42e-06,4.124904640479796e-09,5.42e-06,3.447379613637929e-09,5.42e-06,4.187511566478472e-09,5.42e-06,3.752368186769014e-09,5.42e-06,3.126756385411742e-09,5.42e-06,3.943124675071434e-09,5.42e-06,3.55694101670159e-09,5.42e-06,2.986443187234724e-09,5.42e-06,7.546465892277412e-09,5.42e-06,6.979512357094293e-09,5.42e-06,6.102545676647956e-09,5.42e-06,6.347512457554237e-09,5.42e-06,5.796031491149223e-09,5.42e-06,4.993457319135645e-09,5.42e-06,5.972436228556692e-09,5.42e-06,5.468112081586556e-09,5.42e-06,4.725855454396335e-09,5.42e-06,2.677074186770832e-09,5.42e-06,2.329087807467275e-09,5.42e-06,1.840828753824174e-09,5.42e-06,2.465266724718183e-09,5.42e-06,2.161686685942929e-09,5.42e-06,1.723179811263789e-09,5.42e-06,2.327387120237017e-09,5.42e-06,2.05056087906547e-09,5.42e-06,1.641341150802029e-09
5.449999999999999e-06,4.61406993309741e-09,5.449999999999999e-06,4.143928103240489e-09,5.449999999999999e-06,3.4627901270838e-09,5.449999999999999e-06,4.207529682952007e-09,5.449999999999999e-06,3.769980444158097e-09,5.449999999999999e-06,3.140973558797671e-09,5.449999999999999e-06,3.96296418588733e-09,5.449999999999999e-06,3.573843917286602e-09,5.449999999999999e-06,3.000193586894488e-09,5.449999999999999e-06,7.58051531916238e-09,5.449999999999999e-06,7.009326655029396e-09,5.449999999999999e-06,6.128259511383862e-09,5.449999999999999e-06,6.376169054158764e-09,5.449999999999999e-06,5.819737975083019e-09,5.449999999999999e-06,5.017366177336353e-09,5.449999999999999e-06,5.999985512035175e-09,5.449999999999999e-06,5.492557931442218e-09,5.449999999999999e-06,4.746477200902643e-09,5.449999999999999e-06,2.69067870973239e-09,5.449999999999999e-06,2.340969683838104e-09,5.449999999999999e-06,1.850141457014505e-09,5.449999999999999e-06,2.478042570323732e-09,5.449999999999999e-06,2.172837562125381e-09,5.449999999999999e-06,1.731837553666504e-09,5.449999999999999e-06,2.339598946854511e-09,5.449999999999999e-06,2.061207381431595e-09,5.449999999999999e-06,1.64967209033589e-09
5.48e-06,4.635331748185896e-09,5.48e-06,4.162659064503445e-09,5.48e-06,3.477890554714412e-09,5.48e-06,4.227043873935179e-09,5.48e-06,3.786009695943963e-09,5.48e-06,3.15171006179053e-09,5.48e-06,3.981574330490132e-09,5.48e-06,3.59048418792528e-09,5.48e-06,3.013833605335849e-09,5.48e-06,7.614002088397623e-09,5.48e-06,7.040731006072382e-09,5.48e-06,6.153824020335346e-09,5.48e-06,6.40430390198013e-09,5.48e-06,5.84717010652119e-09,5.48e-06,5.033965036991192e-09,5.48e-06,6.02882084871303e-09,5.48e-06,5.516670547148471e-09,5.48e-06,4.766823905557521e-09,5.48e-06,2.704142149409534e-09,5.48e-06,2.352504874271461e-09,5.48e-06,1.858923006794597e-09,5.48e-06,2.490489364442969e-09,5.48e-06,2.183707228731612e-09,5.48e-06,1.740364635481304e-09,5.48e-06,2.351533761029588e-09,5.48e-06,2.07164505970186e-09,5.48e-06,1.657819656136997e-09
5.51e-06,4.655742868181003e-09,5.51e-06,4.181805860564852e-09,5.51e-06,3.493290969529833e-09,5.51e-06,4.246923444240553e-09,5.51e-06,3.804870149163721e-09,5.51e-06,3.169217464986063e-09,5.51e-06,4.000449274199024e-09,5.51e-06,3.607369856358404e-09,5.51e-06,3.027837406545345e-09,5.51e-06,7.646140793635237e-09,5.51e-06,7.071386628959688e-09,5.51e-06,6.179736576185901e-09,5.51e-06,6.432751445511068e-09,5.51e-06,5.874092544759915e-09,5.51e-06,5.055142736471673e-09,5.51e-06,6.054710343247048e-09,5.51e-06,5.54118169733664e-09,5.51e-06,4.788785476961797e-09,5.51e-06,2.717894772758058e-09,5.51e-06,2.364059196735694e-09,5.51e-06,1.86785671660903e-09,5.51e-06,2.503379186391796e-09,5.51e-06,2.194858036353232e-09,5.51e-06,1.748995398531646e-09,5.51e-06,2.363719904980823e-09,5.51e-06,2.082260123213066e-09,5.51e-06,1.666095118374531e-09
5.539999999999999e-06,4.678694194832859e-09,5.539999999999999e-06,4.200458933587647e-09,5.539999999999999e-06,3.508411443441425e-09,5.539999999999999e-06,4.266312393652818e-09,5.539999999999999e-06,3.822147674181051e-09,5.539999999999999e-06,3.183919003621027e-09,5.539999999999999e-06,4.018801886120941e-09,5.539999999999999e-06,3.62392629404871e-09,5.539999999999999e-06,3.041196897322433e-09,5.539999999999999e-06,7.68018984685652e-09,5.539999999999999e-06,7.099471137845003e-09,5.539999999999999e-06,6.204819751593228e-09,5.539999999999999e-06,6.460839127608007e-09,5.539999999999999e-06,5.899429233087669e-09,5.539999999999999e-06,5.079581551848795e-09,5.539999999999999e-06,6.081088219339801e-09,5.539999999999999e-06,5.565187066140755e-09,5.539999999999999e-06,4.809124630782864e-09,5.539999999999999e-06,2.731217886513441e-09,5.539999999999999e-06,2.375694558002633e-09,5.539999999999999e-06,1.876696275510366e-09,5.539999999999999e-06,2.515929012011325e-09,5.539999999999999e-06,2.205796918096293e-09,5.539999999999999e-06,1.757455619402646e-09,5.539999999999999e-06,2.375683948197387e-09,5.539999999999999e-06,2.092701113958873e-09,5.539999999999999e-06,1.674231994165588e-09
5.57e-06,4.700291290275682e-09,5.57e-06,4.217420121608457e-09,5.57e-06,3.523739727856873e-09,5.57e-06,4.286270322873054e-09,5.57e-06,3.839675031721018e-09,5.57e-06,3.197420789072924e-09,5.57e-06,4.037462596738047e-09,5.57e-06,3.641688193976494e-09,5.57e-06,3.055045403385902e-09,5.57e-06,7.712574271473018e-09,5.57e-06,7.131235047797073e-09,5.57e-06,6.23066214849009e-09,5.57e-06,6.48932975348318e-09,5.57e-06,5.925246438028983e-09,5.57e-06,5.102830781017094e-09,5.57e-06,6.108736303693095e-09,5.57e-06,5.589699554123921e-09,5.57e-06,4.829730060302179e-09,5.57e-06,2.74485763131005e-09,5.57e-06,2.387300069010403e-09,5.57e-06,1.885613167107869e-09,5.57e-06,2.52861847257415e-09,5.57e-06,2.216939374856005e-09,5.57e-06,1.765860406262747e-09,5.57e-06,2.387868551776237e-09,5.57e-06,2.103306751586887e-09,5.57e-06,1.682389104015572e-09
5.6e-06,4.720582389336337e-09,5.6e-06,4.235839508159028e-09,5.6e-06,3.538831247885099e-09,5.6e-06,4.305775128504539e-09,5.6e-06,3.856925280281453e-09,5.6e-06,3.21216339624008e-09,5.6e-06,4.0564297777471e-09,5.6e-06,3.656296055396178e-09,5.6e-06,3.068511100280207e-09,5.6e-06,7.745251591072006e-09,5.6e-06,7.159637950840327e-09,5.6e-06,6.255717401250141e-09,5.6e-06,6.517257450245058e-09,5.6e-06,5.949432574928093e-09,5.6e-06,5.124037719946245e-09,5.6e-06,6.135364727350301e-09,5.6e-06,5.613780758883052e-09,5.6e-06,4.850043857304714e-09,5.6e-06,2.758240399212169e-09,5.6e-06,2.398994119105195e-09,5.6e-06,1.894413405575279e-09,5.6e-06,2.541244532819209e-09,5.6e-06,2.227860977268622e-09,5.6e-06,1.774426106799024e-09,5.6e-06,2.399823610686973e-09,5.6e-06,2.113737848695438e-09,5.6e-06,1.690509578569928e-09
5.629999999999999e-06,4.740817180511306e-09,5.629999999999999e-06,4.255433367186538e-09,5.629999999999999e-06,3.554227222408948e-09,5.629999999999999e-06,4.32535412758732e-09,5.629999999999999e-06,3.874445843649881e-09,5.629999999999999e-06,3.222677691344318e-09,5.629999999999999e-06,4.075361552703984e-09,5.629999999999999e-06,3.674327801143733e-09,5.629999999999999e-06,3.082357004808791e-09,5.629999999999999e-06,7.779521746725991e-09,5.629999999999999e-06,7.190197295702586e-09,5.629999999999999e-06,6.28097149982327e-09,5.629999999999999e-06,6.546519790002797e-09,5.629999999999999e-06,5.975089313002104e-09,5.629999999999999e-06,5.145530632233994e-09,5.629999999999999e-06,6.163512880845644e-09,5.629999999999999e-06,5.638212226277749e-09,5.629999999999999e-06,4.870626400235739e-09,5.629999999999999e-06,2.771854479403249e-09,5.629999999999999e-06,2.410888033897849e-09,5.629999999999999e-06,1.903380735345549e-09,5.629999999999999e-06,2.554012298331478e-09,5.629999999999999e-06,2.238977779528726e-09,5.629999999999999e-06,1.783050278026241e-09,5.629999999999999e-06,2.41199180259464e-09,5.629999999999999e-06,2.124341205365346e-09,5.629999999999999e-06,1.698745995520253e-09
5.66e-06,4.762035996383525e-09,5.66e-06,4.274064731909827e-09,5.66e-06,3.569265510427999e-09,5.66e-06,4.344913613204141e-09,5.66e-06,3.890686138927292e-09,5.66e-06,3.236546992249119e-09,5.66e-06,4.093943567466046e-09,5.66e-06,3.689655651933053e-09,5.66e-06,3.095805687746899e-09,5.66e-06,7.811312930191231e-09,5.66e-06,7.221714088721163e-09,5.66e-06,6.306508197657511e-09,5.66e-06,6.574064356814489e-09,5.66e-06,6.000374390065625e-09,5.66e-06,5.164324446342863e-09,5.66e-06,6.189015719742816e-09,5.66e-06,5.662049051021271e-09,5.66e-06,4.890881156447111e-09,5.66e-06,2.785211150919539e-09,5.66e-06,2.42210924717927e-09,5.66e-06,1.912391691751729e-09,5.66e-06,2.566548565088997e-09,5.66e-06,2.249945096419586e-09,5.66e-06,1.791501766476734e-09,5.66e-06,2.42393741860181e-09,5.66e-06,2.134742755828233e-09,5.66e-06,1.706827123561123e-09
5.69e-06,4.784984275032834e-09,5.69e-06,4.293014567591333e-09,5.69e-06,3.584531796733814e-09,5.69e-06,4.364764846266837e-09,5.69e-06,3.909198291527861e-09,5.69e-06,3.255053618366536e-09,5.69e-06,4.112802337005231e-09,5.69e-06,3.708549628763699e-09,5.69e-06,3.109629863222433e-09,5.69e-06,7.844480792737053e-09,5.69e-06,7.251845323162966e-09,5.69e-06,6.331933573751932e-09,5.69e-06,6.602701732379077e-09,5.69e-06,6.027301181863688e-09,5.69e-06,5.188103925078477e-09,5.69e-06,6.217291631783426e-09,5.69e-06,5.687825827509022e-09,5.69e-06,4.91144491612652e-09,5.69e-06,2.798798717042649e-09,5.69e-06,2.434020639739124e-09,5.69e-06,1.921133587970501e-09,5.69e-06,2.579320783039047e-09,5.69e-06,2.261005732615895e-09,5.69e-06,1.800008369924459e-09,5.69e-06,2.436085772873314e-09,5.69e-06,2.145332291738922e-09,5.69e-06,1.715008888418551e-09
5.719999999999999e-06,4.806154317568939e-09,5.719999999999999e-06,4.313173995273577e-09,5.719999999999999e-06,3.599551888609112e-09,5.719999999999999e-06,4.384318027103259e-09,5.719999999999999e-06,3.926447761890122e-09,5.719999999999999e-06,3.264862611815106e-09,5.719999999999999e-06,4.131379786232914e-09,5.719999999999999e-06,3.725020449391967e-09,5.719999999999999e-06,3.123062157044821e-09,5.719999999999999e-06,7.877267307918022e-09,5.719999999999999e-06,7.281706981340726e-09,5.719999999999999e-06,6.357185447310005e-09,5.719999999999999e-06,6.63070485852058e-09,5.719999999999999e-06,6.051420902745083e-09,5.719999999999999e-06,5.207898114762702e-09,5.719999999999999e-06,6.24298018048563e-09,5.719999999999999e-06,5.711937175061941e-09,5.719999999999999e-06,4.931710205963699e-09,5.719999999999999e-06,2.812128295017258e-09,5.719999999999999e-06,2.445520535157266e-09,5.719999999999999e-06,1.92994571682975e-09,5.719999999999999e-06,2.591838972006238e-09,5.719999999999999e-06,2.271902222235805e-09,5.719999999999999e-06,1.808440577345589e-09,5.719999999999999e-06,2.448022110565847e-09,5.719999999999999e-06,2.155728037677734e-09,5.719999999999999e-06,1.723086893857517e-09
5.75e-06,4.827214087586607e-09,5.75e-06,4.331356972101521e-09,5.75e-06,3.614698138690914e-09,5.75e-06,4.404119621567296e-09,5.75e-06,3.943946944921297e-09,5.75e-06,3.283199742121712e-09,5.75e-06,4.150241429217115e-09,5.75e-06,3.741670199296752e-09,5.75e-06,3.136873310064596e-09,5.75e-06,7.911418009443122e-09,5.75e-06,7.311944804071396e-09,5.75e-06,6.382413158281092e-09,5.75e-06,6.659329973547761e-09,5.75e-06,6.077951273740495e-09,5.75e-06,5.228434872885232e-09,5.75e-06,6.271050176712655e-09,5.75e-06,5.736330730717201e-09,5.75e-06,4.952280527880616e-09,5.75e-06,2.826092334630486e-09,5.75e-06,2.457008566697225e-09,5.75e-06,1.938951901482933e-09,5.75e-06,2.604709550406797e-09,5.75e-06,2.282996790485134e-09,5.75e-06,1.817023296403299e-09,5.75e-06,2.4601709460455e-09,5.75e-06,2.166308120245266e-09,5.75e-06,1.731289224437356e-09
5.78e-06,4.848267212786779e-09,5.78e-06,4.348648687464731e-09,5.78e-06,3.629699980281588e-09,5.78e-06,4.423632582549038e-09,5.78e-06,3.961165711387961e-09,5.78e-06,3.292469503002523e-09,5.78e-06,4.168801009677244e-09,5.78e-06,3.758204883427588e-09,5.78e-06,3.150287618334564e-09,5.78e-06,7.942961109359108e-09,5.78e-06,7.340991609623139e-09,5.78e-06,6.407839390482993e-09,5.78e-06,6.687483475253557e-09,5.78e-06,6.102384627693667e-09,5.78e-06,5.250355288848329e-09,5.78e-06,6.297825766242721e-09,5.78e-06,5.759395193337371e-09,5.78e-06,4.972549466357921e-09,5.78e-06,2.839441730062046e-09,5.78e-06,2.468485395529371e-09,5.78e-06,1.947657148641887e-09,5.78e-06,2.617117145288456e-09,5.78e-06,2.293887204374382e-09,5.78e-06,1.825377170606239e-09,5.78e-06,2.472098553159698e-09,5.78e-06,2.177090728790787e-09,5.78e-06,1.739342512874722e-09
5.809999999999999e-06,4.870093202701328e-09,5.809999999999999e-06,4.369771102789046e-09,5.809999999999999e-06,3.644877247634648e-09,5.809999999999999e-06,4.443439645321304e-09,5.809999999999999e-06,3.978648737687274e-09,5.809999999999999e-06,3.311185472706827e-09,5.809999999999999e-06,4.187633415770164e-09,5.809999999999999e-06,3.77499484356168e-09,5.809999999999999e-06,3.163958220635591e-09,5.809999999999999e-06,7.977234996375536e-09,5.809999999999999e-06,7.371782573163586e-09,5.809999999999999e-06,6.433147553826123e-09,5.809999999999999e-06,6.716061779753877e-09,5.809999999999999e-06,6.128030982915371e-09,5.809999999999999e-06,5.273199890805679e-09,5.809999999999999e-06,6.324847976049972e-09,5.809999999999999e-06,5.784840299512865e-09,5.809999999999999e-06,4.993061909856394e-09,5.809999999999999e-06,2.852881751429823e-09,5.809999999999999e-06,2.480269116447057e-09,5.809999999999999e-06,1.956484720908835e-09,5.809999999999999e-06,2.629865526861672e-09,5.809999999999999e-06,2.304943031548496e-09,5.809999999999999e-06,1.83377773748684e-09,5.809999999999999e-06,2.484240148218526e-09,5.809999999999999e-06,2.187638942833127e-09,5.809999999999999e-06,1.747397034142785e-09
5.84e-06,4.890676320750515e-09,5.84e-06,4.388072984562784e-09,5.84e-06,3.659858576484849e-09,5.84e-06,4.462938934229994e-09,5.84e-06,3.99585681933146e-09,5.84e-06,3.325232376831371e-09,5.84e-06,4.206177050763196e-09,5.84e-06,3.791509652361114e-09,5.84e-06,3.177426929671829e-09,5.84e-06,8.008705409048121e-09,5.84e-06,7.400972575401865e-09,5.84e-06,6.458208057282881e-09,5.84e-06,6.744303612041213e-09,5.84e-06,6.153284237967437e-09,5.84e-06,5.292043243714369e-09,5.84e-06,6.350367452730553e-09,5.84e-06,5.808845349285504e-09,5.84e-06,5.013300510635325e-09,5.84e-06,2.866422681127094e-09,5.84e-06,2.491601911346404e-09,5.84e-06,1.965288172703244e-09,5.84e-06,2.642382282814336e-09,5.84e-06,2.315806549161285e-09,5.84e-06,1.842254783980845e-09,5.84e-06,2.496159290494335e-09,5.84e-06,2.198036920825659e-09,5.84e-06,1.755474666010943e-09
5.87e-06,4.91312962984483e-09,5.87e-06,4.4064186295091e-09,5.87e-06,3.675067012644367e-09,5.87e-06,4.48272950987505e-09,5.87e-06,4.013338946372071e-09,5.87e-06,3.33937754010989e-09,5.87e-06,4.225048580314902e-09,5.87e-06,3.808284511537808e-09,5.87e-06,3.191201655323516e-09,5.87e-06,8.043123076580402e-09,5.87e-06,7.431139852415328e-09,5.87e-06,6.484251670934189e-09,5.87e-06,6.772681127780007e-09,5.87e-06,6.178909509691698e-09,5.87e-06,5.315685430464526e-09,5.87e-06,6.377402771077968e-09,5.87e-06,5.832166581054148e-09,5.87e-06,5.033808270446232e-09,5.87e-06,2.880025748332453e-09,5.87e-06,2.503240581040115e-09,5.87e-06,1.974214282481515e-09,5.87e-06,2.655121168076187e-09,5.87e-06,2.326884728801952e-09,5.87e-06,1.85084225761892e-09,5.87e-06,2.508290864693634e-09,5.87e-06,2.208601687837172e-09,5.87e-06,1.763682524810915e-09
5.899999999999999e-06,4.93327187909683e-09,5.899999999999999e-06,4.425124491029961e-09,5.899999999999999e-06,3.690033642223272e-09,5.899999999999999e-06,4.502205923019156e-09,5.899999999999999e-06,4.030742480430466e-09,5.899999999999999e-06,3.352859620802344e-09,5.899999999999999e-06,4.243587095365057e-09,5.899999999999999e-06,3.82479052529729e-09,5.899999999999999e-06,3.204813046386666e-09,5.899999999999999e-06,8.075828662937298e-09,5.899999999999999e-06,7.458586869888558e-09,5.899999999999999e-06,6.507977043727691e-09,5.899999999999999e-06,6.800801530836057e-09,5.899999999999999e-06,6.204174627002426e-09,5.899999999999999e-06,5.334859411854303e-09,5.899999999999999e-06,6.404071223605229e-09,5.899999999999999e-06,5.856182351844084e-09,5.899999999999999e-06,5.054024769492166e-09,5.899999999999999e-06,2.893171775962703e-09,5.899999999999999e-06,2.514536950380318e-09,5.899999999999999e-06,1.982818074566259e-09,5.899999999999999e-06,2.666141862159798e-09,5.899999999999999e-06,2.337689676412864e-09,5.899999999999999e-06,1.859237936628634e-09,5.899999999999999e-06,2.520199144319893e-09,5.899999999999999e-06,2.218991786363323e-09,5.899999999999999e-06,1.771728693494458e-09
5.93e-06,4.954613805700148e-09,5.93e-06,4.444810528548275e-09,5.93e-06,3.705222396234779e-09,5.93e-06,4.521982491355445e-09,5.93e-06,4.047997457353856e-09,5.93e-06,3.367034353262361e-09,5.93e-06,4.262400020011322e-09,5.93e-06,3.84180840218139e-09,5.93e-06,3.218443706625972e-09,5.93e-06,8.108966410470231e-09,5.93e-06,7.490291824088828e-09,5.93e-06,6.534286397299449e-09,5.93e-06,6.829307059379114e-09,5.93e-06,6.231423765411754e-09,5.93e-06,5.3535316522143e-09,5.93e-06,6.431113707398083e-09,5.93e-06,5.881482800801138e-09,5.93e-06,5.070098020201076e-09,5.93e-06,2.906679653782206e-09,5.93e-06,2.526478342976862e-09,5.93e-06,1.991502122101523e-09,5.93e-06,2.678869934425321e-09,5.93e-06,2.348771612327735e-09,5.93e-06,1.867698865072107e-09,5.93e-06,2.532314706787905e-09,5.93e-06,2.227574507950352e-09,5.93e-06,1.779878235569652e-09
