"delay (b0=0,b1=0,b2=0,b3=0) X","delay (b0=0,b1=0,b2=0,b3=0) Y","delay (b0=0,b1=0,b2=0,b3=1) X","delay (b0=0,b1=0,b2=0,b3=1) Y","delay (b0=0,b1=0,b2=1,b3=0) X","delay (b0=0,b1=0,b2=1,b3=0) Y","delay (b0=0,b1=0,b2=1,b3=1) X","delay (b0=0,b1=0,b2=1,b3=1) Y","delay (b0=0,b1=1,b2=0,b3=0) X","delay (b0=0,b1=1,b2=0,b3=0) Y","delay (b0=0,b1=1,b2=0,b3=1) X","delay (b0=0,b1=1,b2=0,b3=1) Y","delay (b0=0,b1=1,b2=1,b3=0) X","delay (b0=0,b1=1,b2=1,b3=0) Y","delay (b0=0,b1=1,b2=1,b3=1) X","delay (b0=0,b1=1,b2=1,b3=1) Y","delay (b0=1,b1=0,b2=0,b3=0) X","delay (b0=1,b1=0,b2=0,b3=0) Y","delay (b0=1,b1=0,b2=0,b3=1) X","delay (b0=1,b1=0,b2=0,b3=1) Y","delay (b0=1,b1=0,b2=1,b3=0) X","delay (b0=1,b1=0,b2=1,b3=0) Y","delay (b0=1,b1=0,b2=1,b3=1) X","delay (b0=1,b1=0,b2=1,b3=1) Y","delay (b0=1,b1=1,b2=0,b3=0) X","delay (b0=1,b1=1,b2=0,b3=0) Y","delay (b0=1,b1=1,b2=0,b3=1) X","delay (b0=1,b1=1,b2=0,b3=1) Y","delay (b0=1,b1=1,b2=1,b3=0) X","delay (b0=1,b1=1,b2=1,b3=0) Y","delay (b0=1,b1=1,b2=1,b3=1) X","delay (b0=1,b1=1,b2=1,b3=1) Y"
2.5e-06,2.176418861775726e-09,2.5e-06,1.754101955929455e-09,2.5e-06,1.93038945897527e-09,2.5e-06,1.621220092765624e-09,2.5e-06,2.042239281704182e-09,2.5e-06,1.684393764101677e-09,2.5e-06,1.835336996466664e-09,2.5e-06,1.565969428848434e-09,2.5e-06,2.088897428846717e-09,2.5e-06,1.708115039190623e-09,2.5e-06,1.868193863173826e-09,2.5e-06,1.585155507762572e-09,2.5e-06,1.969717885640496e-09,2.5e-06,1.643422866313979e-09,2.5e-06,1.782547338777509e-09,2.5e-06,1.534138218916671e-09
2.52e-06,2.201332679375832e-09,2.52e-06,1.772323129991077e-09,2.52e-06,1.95144793355066e-09,2.52e-06,1.638090671175214e-09,2.52e-06,2.065360677401704e-09,2.52e-06,1.701516294436264e-09,2.52e-06,1.8550694471322e-09,2.52e-06,1.582278305435977e-09,2.52e-06,2.112747753712164e-09,2.52e-06,1.725676458578476e-09,2.52e-06,1.888960382220084e-09,2.52e-06,1.601531923805625e-09,2.52e-06,1.991574178129883e-09,2.52e-06,1.660215931792231e-09,2.52e-06,1.80150028352048e-09,2.52e-06,1.549170940185313e-09
2.54e-06,2.226353093300773e-09,2.54e-06,1.790785214402184e-09,2.54e-06,1.972347209059677e-09,2.54e-06,1.654334430079565e-09,2.54e-06,2.088131463681893e-09,2.54e-06,1.718696623902765e-09,2.54e-06,1.87506878811898e-09,2.54e-06,1.597705319280514e-09,2.54e-06,2.136344009854505e-09,2.54e-06,1.743459234534479e-09,2.54e-06,1.909206155918252e-09,2.54e-06,1.617276536159026e-09,2.54e-06,2.013162460854545e-09,2.54e-06,1.676822642032052e-09,2.54e-06,1.820369168200468e-09,2.54e-06,1.564409093919477e-09
2.56e-06,2.251927531832828e-09,2.56e-06,1.809071111646797e-09,2.56e-06,1.993549802632285e-09,2.56e-06,1.670795185091028e-09,2.56e-06,2.111211594946571e-09,2.56e-06,1.736227034818068e-09,2.56e-06,1.895053126588865e-09,2.56e-06,1.613268204967086e-09,2.56e-06,2.159897685792873e-09,2.56e-06,1.761092986953772e-09,2.56e-06,1.929385997737902e-09,2.56e-06,1.632994471857512e-09,2.56e-06,2.035142016903396e-09,2.56e-06,1.69368718797762e-09,2.56e-06,1.839636269626753e-09,2.56e-06,1.579538648941976e-09
2.58e-06,2.276887965602512e-09,2.58e-06,1.827603190143787e-09,2.58e-06,2.014520733623435e-09,2.58e-06,1.686780817897261e-09,2.58e-06,2.13363898820104e-09,2.58e-06,1.753363655084121e-09,2.58e-06,1.914401744443668e-09,2.58e-06,1.628667594921549e-09,2.58e-06,2.183540880354405e-09,2.58e-06,1.778957946963708e-09,2.58e-06,1.94937125006398e-09,2.58e-06,1.648706639238513e-09,2.58e-06,2.056822635889593e-09,2.58e-06,1.710269901861444e-09,2.58e-06,1.858338667334602e-09,2.58e-06,1.594530431969777e-09
2.6e-06,2.302296700726332e-09,2.6e-06,1.846443260972292e-09,2.6e-06,2.035827315105407e-09,2.6e-06,1.703348466116589e-09,2.6e-06,2.156734528652889e-09,2.6e-06,1.770733952848706e-09,2.6e-06,1.934344876838112e-09,2.6e-06,1.644288029685263e-09,2.6e-06,2.207672459115676e-09,2.6e-06,1.797081666853239e-09,2.6e-06,1.969618965969864e-09,2.6e-06,1.664655691954452e-09,2.6e-06,2.078736492378311e-09,2.6e-06,1.726830220000059e-09,2.6e-06,1.877655013294065e-09,2.6e-06,1.60971089752384e-09
2.62e-06,2.327465885237535e-09,2.62e-06,1.864931896319848e-09,2.62e-06,2.056842784411466e-09,2.62e-06,1.719632239285909e-09,2.62e-06,2.179770457876099e-09,2.62e-06,1.787671779535406e-09,2.62e-06,1.953744190248519e-09,2.62e-06,1.659732026470072e-09,2.62e-06,2.231254973016944e-09,2.62e-06,1.814925233771778e-09,2.62e-06,1.989741899083904e-09,2.62e-06,1.680458330861304e-09,2.62e-06,2.100054755836298e-09,2.62e-06,1.743021877170296e-09,2.62e-06,1.896235530731709e-09,2.62e-06,1.624686607679498e-09
2.64e-06,2.352483494139493e-09,2.64e-06,1.883490570226102e-09,2.64e-06,2.078155342619382e-09,2.64e-06,1.736180482038236e-09,2.64e-06,2.20282812674255e-09,2.64e-06,1.805056161200853e-09,2.64e-06,1.973453413177509e-09,2.64e-06,1.675355247847126e-09,2.64e-06,2.255255511478177e-09,2.64e-06,1.83277030774893e-09,2.64e-06,2.010083578132919e-09,2.64e-06,1.696383480461821e-09,2.64e-06,2.122051465448608e-09,2.64e-06,1.760481838726107e-09,2.64e-06,1.915071462083777e-09,2.64e-06,1.639639927140524e-09
2.66e-06,2.377943845301812e-09,2.66e-06,1.901778728416728e-09,2.66e-06,2.098844917256423e-09,2.66e-06,1.752425195185815e-09,2.66e-06,2.225750625128551e-09,2.66e-06,1.822412540718401e-09,2.66e-06,1.992973489466797e-09,2.66e-06,1.69054757261305e-09,2.66e-06,2.279011080898727e-09,2.66e-06,1.850334408080003e-09,2.66e-06,2.030170833846619e-09,2.66e-06,1.711908565553634e-09,2.66e-06,2.143966934131001e-09,2.66e-06,1.777235845820102e-09,2.66e-06,1.933762640134961e-09,2.66e-06,1.654630770782197e-09
2.68e-06,2.403844224606032e-09,2.68e-06,1.920211800640153e-09,2.68e-06,2.120169583470542e-09,2.68e-06,1.768675747626085e-09,2.68e-06,2.24896674173245e-09,2.68e-06,1.839920100274884e-09,2.68e-06,2.012773145253694e-09,2.68e-06,1.706184473855672e-09,2.68e-06,2.30288798268532e-09,2.68e-06,1.868114683097402e-09,2.68e-06,2.050200379351902e-09,2.68e-06,1.727835191404784e-09,2.68e-06,2.16591033274335e-09,2.68e-06,1.794111984685276e-09,2.68e-06,1.952785613645541e-09,2.68e-06,1.669907539810501e-09
2.7e-06,2.429030595602119e-09,2.7e-06,1.938462512906884e-09,2.7e-06,2.141377830264184e-09,2.7e-06,1.784919417927424e-09,2.7e-06,2.271747376611409e-09,2.7e-06,1.857177885760909e-09,2.7e-06,2.032320718842006e-09,2.7e-06,1.721737187806412e-09,2.7e-06,2.326442251361545e-09,2.7e-06,1.885693776876665e-09,2.7e-06,2.07031738313494e-09,2.7e-06,1.74354481032427e-09,2.7e-06,2.187657305554197e-09,2.7e-06,1.810806813300185e-09,2.7e-06,1.971490667732284e-09,2.7e-06,1.684861101745733e-09
2.72e-06,2.454508610535552e-09,2.72e-06,1.956810570974517e-09,2.72e-06,2.162710381013259e-09,2.72e-06,1.801376461697304e-09,2.72e-06,2.294810209507815e-09,2.72e-06,1.874676072806392e-09,2.72e-06,2.052135308022579e-09,2.72e-06,1.737345251848944e-09,2.72e-06,2.350513838759939e-09,2.72e-06,1.903335389084123e-09,2.72e-06,2.090847258829529e-09,2.72e-06,1.759643148734495e-09,2.72e-06,2.209696432811349e-09,2.72e-06,1.827602620796969e-09,2.72e-06,1.990509537540783e-09,2.72e-06,1.699840200027598e-09
2.74e-06,2.479489207835702e-09,2.74e-06,1.975085062299942e-09,2.74e-06,2.183821442123114e-09,2.74e-06,1.818069698804173e-09,2.74e-06,2.31772519688506e-09,2.74e-06,1.891845455534737e-09,2.74e-06,2.071377596216431e-09,2.74e-06,1.752571639085311e-09,2.74e-06,2.374835500088187e-09,2.74e-06,1.920913786167176e-09,2.74e-06,2.110894233612655e-09,2.74e-06,1.775471830537242e-09,2.74e-06,2.23134582595423e-09,2.74e-06,1.844248546901747e-09,2.74e-06,2.00902610807042e-09,2.74e-06,1.714808522534727e-09
2.76e-06,2.505161111522045e-09,2.76e-06,1.993612960989104e-09,2.76e-06,2.205062452135221e-09,2.76e-06,1.834433858400738e-09,2.76e-06,2.341501378731961e-09,2.76e-06,1.909085411438834e-09,2.76e-06,2.091233732555553e-09,2.76e-06,1.768657177575917e-09,2.76e-06,2.39893640870695e-09,2.76e-06,1.938881701524405e-09,2.76e-06,2.131311248932031e-09,2.76e-06,1.791476395923478e-09,2.76e-06,2.253235414143858e-09,2.76e-06,1.860972847702052e-09,2.76e-06,2.027966486805277e-09,2.76e-06,1.729966288557118e-09
2.78e-06,2.530670133985189e-09,2.78e-06,2.012049180934781e-09,2.78e-06,2.226006380424536e-09,2.78e-06,1.850732488267384e-09,2.78e-06,2.364467223226951e-09,2.78e-06,1.926438021316188e-09,2.78e-06,2.1109084692994e-09,2.78e-06,1.784038849924893e-09,2.78e-06,2.422756633842654e-09,2.78e-06,1.956484323930186e-09,2.78e-06,2.151358768114031e-09,2.78e-06,1.807297679512419e-09,2.78e-06,2.275012015879547e-09,2.78e-06,1.877609456067956e-09,2.78e-06,2.046757957609363e-09,2.78e-06,1.745350755387629e-09
2.8e-06,2.55632889514123e-09,2.8e-06,2.030593070531292e-09,2.8e-06,2.247406541275565e-09,2.8e-06,1.867037966581898e-09,2.8e-06,2.387752822736842e-09,2.8e-06,1.943842200767481e-09,2.8e-06,2.130753306527449e-09,2.8e-06,1.799647447378925e-09,2.8e-06,2.446886259815377e-09,2.8e-06,1.974320798978398e-09,2.8e-06,2.171604678891007e-09,2.8e-06,1.823204953276835e-09,2.8e-06,2.297118032915764e-09,2.8e-06,1.894415867718202e-09,2.8e-06,2.065850392371573e-09,2.8e-06,1.760505019857022e-09
2.82e-06,2.581403127320204e-09,2.82e-06,2.04857076894396e-09,2.82e-06,2.26849421722167e-09,2.82e-06,1.883375964348891e-09,2.82e-06,2.410771083909326e-09,2.82e-06,1.961026427927096e-09,2.82e-06,2.150364975619265e-09,2.82e-06,1.815061889506268e-09,2.82e-06,2.470454238406491e-09,2.82e-06,1.991622258248449e-09,2.82e-06,2.19176144417066e-09,2.82e-06,1.838977890089733e-09,2.82e-06,2.319386016379482e-09,2.82e-06,1.910858412205883e-09,2.82e-06,2.084639383038252e-09,2.82e-06,1.775401853187378e-09
2.84e-06,2.607169516966156e-09,2.84e-06,2.067145324284802e-09,2.84e-06,2.290146589788844e-09,2.84e-06,1.899908938503646e-09,2.84e-06,2.434126563818e-09,2.84e-06,1.978281387366993e-09,2.84e-06,2.170090550995505e-09,2.84e-06,1.830818466966614e-09,2.84e-06,2.494751020271092e-09,2.84e-06,2.009506374458076e-09,2.84e-06,2.212190109157023e-09,2.84e-06,1.85489658539241e-09,2.84e-06,2.341492753926621e-09,2.84e-06,1.927681131989589e-09,2.84e-06,2.103579134397483e-09,2.84e-06,1.790632224128742e-09
2.86e-06,2.632559203004932e-09,2.86e-06,2.08559393971708e-09,2.86e-06,2.311482724837388e-09,2.86e-06,1.916122706589635e-09,2.86e-06,2.456875373734855e-09,2.86e-06,1.99547611937747e-09,2.86e-06,2.189514197117815e-09,2.86e-06,1.846248033065995e-09,2.86e-06,2.518687883836855e-09,2.86e-06,2.027249149130966e-09,2.86e-06,2.232562520342503e-09,2.86e-06,1.870588186786717e-09,2.86e-06,2.363330043190471e-09,2.86e-06,1.94430094021917e-09,2.86e-06,2.122366841588254e-09,2.86e-06,1.805477261355208e-09
2.88e-06,2.658381312490331e-09,2.88e-06,2.104103990389856e-09,2.88e-06,2.332921378707444e-09,2.88e-06,1.932608606539988e-09,2.88e-06,2.480328255395638e-09,2.88e-06,2.012911869144915e-09,2.88e-06,2.209389954146857e-09,2.88e-06,1.861807102065711e-09,2.88e-06,2.54300982451311e-09,2.88e-06,2.04505586507245e-09,2.88e-06,2.253200730145807e-09,2.88e-06,1.886529244655856e-09,2.88e-06,2.385467265717817e-09,2.88e-06,1.961173833958274e-09,2.88e-06,2.141218534893456e-09,2.88e-06,1.82075912691598e-09
2.9e-06,2.684015801755779e-09,2.9e-06,2.122447699353343e-09,2.9e-06,2.354074826982035e-09,2.9e-06,1.94864721229754e-09,2.9e-06,2.503464801840877e-09,2.9e-06,2.030159531842958e-09,2.9e-06,2.228950457192175e-09,2.9e-06,1.877297375261015e-09,2.9e-06,2.566661144441722e-09,2.9e-06,2.062683940572965e-09,2.9e-06,2.27335384631059e-09,2.9e-06,1.902097338211538e-09,2.9e-06,2.407358612157979e-09,2.9e-06,1.978156205522423e-09,2.9e-06,2.160025550452253e-09,2.9e-06,1.835680445005712e-09
2.92e-06,2.709788153373852e-09,2.92e-06,2.140871871224576e-09,2.92e-06,2.375504563835225e-09,2.92e-06,1.965288604483313e-09,2.92e-06,2.526920475090178e-09,2.92e-06,2.047573192285586e-09,2.92e-06,2.249006919991415e-09,2.92e-06,1.892758614358895e-09,2.92e-06,2.590926278063196e-09,2.92e-06,2.080419114506834e-09,2.92e-06,2.293759771627738e-09,2.92e-06,1.918159052295739e-09,2.92e-06,2.429210095406475e-09,2.92e-06,1.994909697781096e-09,2.92e-06,2.179230785556431e-09,2.92e-06,1.850853487088095e-09
2.94e-06,2.73513420229872e-09,2.94e-06,2.159035373153418e-09,2.94e-06,2.396684212810186e-09,2.94e-06,1.981522053859662e-09,2.94e-06,2.549710955495262e-09,2.94e-06,2.065189076879193e-09,2.94e-06,2.268932955110394e-09,2.94e-06,1.908243695432295e-09,2.94e-06,2.614889934798422e-09,2.94e-06,2.097878665246791e-09,2.94e-06,2.313998331972887e-09,2.94e-06,1.933896900066012e-09,2.94e-06,2.451134159271153e-09,2.94e-06,2.011466872228221e-09,2.94e-06,2.197922051449959e-09,2.94e-06,1.865812163506981e-09
2.96e-06,2.761013005714592e-09,2.96e-06,2.177608494028614e-09,2.96e-06,2.418168418531145e-09,2.96e-06,1.997978643748873e-09,2.96e-06,2.573135840603701e-09,2.96e-06,2.082580688930186e-09,2.96e-06,2.288838944960203e-09,2.96e-06,1.92398444061269e-09,2.96e-06,2.63922661189828e-09,2.96e-06,2.115738071138688e-09,2.96e-06,2.334492148688978e-09,2.96e-06,1.949846672572324e-09,2.96e-06,2.473406169078494e-09,2.96e-06,2.028019966261084e-09,2.96e-06,2.216983389379391e-09,2.96e-06,1.880900956641869e-09
2.98e-06,2.786560984383171e-09,2.98e-06,2.196174673399313e-09,2.98e-06,2.439061355526158e-09,2.98e-06,2.014061418963372e-09,2.98e-06,2.596260983253423e-09,2.98e-06,2.099753892468543e-09,2.98e-06,2.30846676935318e-09,2.98e-06,1.939432623048481e-09,2.98e-06,2.663524377871031e-09,2.98e-06,2.133586242100096e-09,2.98e-06,2.354498478619119e-09,2.98e-06,1.965593640682183e-09,2.98e-06,2.495400235516457e-09,2.98e-06,2.044696100643762e-09,2.98e-06,2.236127279605944e-09,2.98e-06,1.895898704784206e-09
3e-06,2.812306662383272e-09,3e-06,2.214679544552501e-09,3e-06,2.460593745903218e-09,3e-06,2.030526169752405e-09,3e-06,2.619707654256338e-09,3e-06,2.117151620330634e-09,3e-06,2.328380527999251e-09,3e-06,1.95501818783496e-09,3e-06,2.687826255906819e-09,3e-06,2.151377649923218e-09,3e-06,2.375185037329989e-09,3e-06,1.981555999946132e-09,3e-06,2.517668008962483e-09,3e-06,2.061544390161398e-09,3e-06,2.255211432420199e-09,3e-06,1.911034461790879e-09
3.02e-06,2.837784188216141e-09,3.02e-06,2.232956069858324e-09,3.02e-06,2.481947456541837e-09,3.02e-06,2.046773236458807e-09,3.02e-06,2.64314300745664e-09,3.02e-06,2.134352240128437e-09,3.02e-06,2.348012960669578e-09,3.02e-06,1.970428840765125e-09,3.02e-06,2.711783320778065e-09,3.02e-06,2.168809419590985e-09,3.02e-06,2.395125337776481e-09,3.02e-06,1.997280742553298e-09,3.02e-06,2.539345438087012e-09,3.02e-06,2.078234434577378e-09,3.02e-06,2.274020139331057e-09,3.02e-06,1.925845547328643e-09
3.04e-06,2.863608643535664e-09,3.04e-06,2.251863002430424e-09,3.04e-06,2.503482264357424e-09,3.04e-06,2.063258844967173e-09,3.04e-06,2.666568757431145e-09,3.04e-06,2.151783707819383e-09,3.04e-06,2.367715469669776e-09,3.04e-06,1.985879814515162e-09,3.04e-06,2.736119788137008e-09,3.04e-06,2.186682456765615e-09,3.04e-06,2.415650922324299e-09,3.04e-06,2.013626841081191e-09,3.04e-06,2.561575250640564e-09,3.04e-06,2.09468808170694e-09,3.04e-06,2.292895464926158e-09,3.04e-06,1.940996523184332e-09
3.06e-06,2.889298571061762e-09,3.06e-06,2.270198344833673e-09,3.06e-06,2.524825235356149e-09,3.06e-06,2.079549037716586e-09,3.06e-06,2.689714978855939e-09,3.06e-06,2.168944547333553e-09,3.06e-06,2.387365123749876e-09,3.06e-06,2.001524129246721e-09,3.06e-06,2.760227937595649e-09,3.06e-06,2.204798206841041e-09,3.06e-06,2.436014320484708e-09,3.06e-06,2.029315679459187e-09,3.06e-06,2.583557698246559e-09,3.06e-06,2.111478407954242e-09,3.06e-06,2.31171685628529e-09,3.06e-06,1.955948817168712e-09
3.08e-06,2.915363929056781e-09,3.08e-06,2.28877482210872e-09,3.08e-06,2.546067734383973e-09,3.08e-06,2.096021691153934e-09,3.08e-06,2.713208669158358e-09,3.08e-06,2.186328490162636e-09,3.08e-06,2.407282092444636e-09,3.08e-06,2.017045840377232e-09,3.08e-06,2.784608032820709e-09,3.08e-06,2.222649986698966e-09,3.08e-06,2.456554080916824e-09,3.08e-06,2.045228024526661e-09,3.08e-06,2.605851855820565e-09,3.08e-06,2.128237700185696e-09,3.08e-06,2.33080151966764e-09,3.08e-06,1.971115037096922e-09
3.1e-06,2.941040378356763e-09,3.1e-06,2.307123488648179e-09,3.1e-06,2.567349965843712e-09,3.1e-06,2.112256832421925e-09,3.1e-06,2.736487229002262e-09,3.1e-06,2.203524428179922e-09,3.1e-06,2.427126223387907e-09,3.1e-06,2.032484380880377e-09,3.1e-06,2.808569280835272e-09,3.1e-06,2.240288909091491e-09,3.1e-06,2.476880600570281e-09,3.1e-06,2.060924972266115e-09,3.1e-06,2.627795444596421e-09,3.1e-06,2.144689508498223e-09,3.1e-06,2.349796295859568e-09,3.1e-06,1.986085736859548e-09
3.12e-06,2.966990484849667e-09,3.12e-06,2.325519112069679e-09,3.12e-06,2.588921931100406e-09,3.12e-06,2.12874102210848e-09,3.12e-06,2.759984692607631e-09,3.12e-06,2.220992813684e-09,3.12e-06,2.446803490712147e-09,3.12e-06,2.047954099278718e-09,3.12e-06,2.83301175109841e-09,3.12e-06,2.257974414306357e-09,3.12e-06,2.497129941995581e-09,3.12e-06,2.07684205901902e-09,3.12e-06,2.650368244967657e-09,3.12e-06,2.161535881967066e-09,3.12e-06,2.368651815380716e-09,3.12e-06,2.001246592642247e-09
3.14e-06,2.992715528786041e-09,3.14e-06,2.343855740768193e-09,3.14e-06,2.61019544269331e-09,3.14e-06,2.144965461652427e-09,3.14e-06,2.783221285176084e-09,3.14e-06,2.237902129636342e-09,3.14e-06,2.466510366555297e-09,3.14e-06,2.063360422868927e-09,3.14e-06,2.857288447204497e-09,3.14e-06,2.275623620709423e-09,3.14e-06,2.517411024188498e-09,3.14e-06,2.092551230737332e-09,3.14e-06,2.672345021311542e-09,3.14e-06,2.178629436115602e-09,3.14e-06,2.387529797244659e-09,3.14e-06,2.0161791322822e-09
3.16e-06,3.01875308130908e-09,3.16e-06,2.362490569045856e-09,3.16e-06,2.631793830650675e-09,3.16e-06,2.161410233248471e-09,3.16e-06,2.80660965664304e-09,3.16e-06,2.255824387428948e-09,3.16e-06,2.486534400949662e-09,3.16e-06,2.078978521042639e-09,3.16e-06,2.881767110759962e-09,3.16e-06,2.29349372204055e-09,3.16e-06,2.537998312568519e-09,3.16e-06,2.108468879620888e-09,3.16e-06,2.694593266880229e-09,3.16e-06,2.195457720588787e-09,3.16e-06,2.40673914985436e-09,3.16e-06,2.031314792404786e-09
3.18e-06,3.044512761913334e-09,3.18e-06,2.380852527312568e-09,3.18e-06,2.653104832004608e-09,3.18e-06,2.178135228804021e-09,3.18e-06,2.829920186584505e-09,3.18e-06,2.272846390668978e-09,3.18e-06,2.506388637750733e-09,3.18e-06,2.094387163126866e-09,3.18e-06,2.905949321738101e-09,3.18e-06,2.311170007173848e-09,3.18e-06,2.558285072087892e-09,3.18e-06,2.124194863764726e-09,3.18e-06,2.716628987596216e-09,3.18e-06,2.211894942213114e-09,3.18e-06,2.42566138221163e-09,3.18e-06,2.046683514259902e-09
3.2e-06,3.070554718699583e-09,3.2e-06,2.399464249957071e-09,3.2e-06,2.674945086014739e-09,3.2e-06,2.194615051030514e-09,3.2e-06,2.853603524793139e-09,3.2e-06,2.290323908915677e-09,3.2e-06,2.526323991346481e-09,3.2e-06,2.109998428126847e-09,3.2e-06,2.930451418688889e-09,3.2e-06,2.329060102504752e-09,3.2e-06,2.578885122414335e-09,3.2e-06,2.140132813737038e-09,3.2e-06,2.738979290739621e-09,3.2e-06,2.228738428090357e-09,3.2e-06,2.444789573829165e-09,3.2e-06,2.061541261769299e-09
3.22e-06,3.096358286256123e-09,3.22e-06,2.417825814295792e-09,3.22e-06,2.696229405804375e-09,3.22e-06,2.210884544121423e-09,3.22e-06,2.876917407307515e-09,3.22e-06,2.307647485717232e-09,3.22e-06,2.546082920219378e-09,3.22e-06,2.125408615890716e-09,3.22e-06,2.954653731814255e-09,3.22e-06,2.346884785888386e-09,3.22e-06,2.599182483387224e-09,3.22e-06,2.155731134142537e-09,3.22e-06,2.76102794197494e-09,3.22e-06,2.245366552950173e-09,3.22e-06,2.463688389466904e-09,3.22e-06,2.07649508627613e-09
3.24e-06,3.122470904298788e-09,3.24e-06,2.436450140587323e-09,3.24e-06,2.717740787308954e-09,3.24e-06,2.227350162557823e-09,3.24e-06,2.90052345820969e-09,3.24e-06,2.325100924446965e-09,3.24e-06,2.566058266686772e-09,3.24e-06,2.14106192585396e-09,3.24e-06,2.979118759550733e-09,3.24e-06,2.364803372834266e-09,3.24e-06,2.619943100496805e-09,3.24e-06,2.171633526777258e-09,3.24e-06,2.783351026066142e-09,3.24e-06,2.262206149178182e-09,3.24e-06,2.482520870662819e-09,3.24e-06,2.092075436452429e-09
3.26e-06,3.148242166130988e-09,3.26e-06,2.454978469669816e-09,3.26e-06,2.739107289364748e-09,3.26e-06,2.243612992652983e-09,3.26e-06,2.92384107228677e-09,3.26e-06,2.34223271966404e-09,3.26e-06,2.585503916395824e-09,3.26e-06,2.156461740723858e-09,3.26e-06,3.00331581578788e-09,3.26e-06,2.382205917693637e-09,3.26e-06,2.640242533712277e-09,3.26e-06,2.18735478635776e-09,3.26e-06,2.805383670270798e-09,3.26e-06,2.278835074849884e-09,3.26e-06,2.501424671446986e-09,3.26e-06,2.107030029137498e-09
3.28e-06,3.174369712118575e-09,3.28e-06,2.473628004006453e-09,3.28e-06,2.760740550153455e-09,3.28e-06,2.260080852516748e-09,3.28e-06,2.947439091407284e-09,3.28e-06,2.359722823940915e-09,3.28e-06,2.605506106524843e-09,3.28e-06,2.172067032423e-09,3.28e-06,3.027876942894226e-09,3.28e-06,2.400143224514889e-09,3.28e-06,2.660763355425531e-09,3.28e-06,2.203267227742661e-09,3.28e-06,2.827744653464928e-09,3.28e-06,2.295695399246129e-09,3.28e-06,2.520576327759622e-09,3.28e-06,2.122174603987936e-09
3.3e-06,3.200331163677013e-09,3.3e-06,2.492046026368939e-09,3.3e-06,2.782095852510218e-09,3.3e-06,2.276399215358597e-09,3.3e-06,2.970793875159065e-09,3.3e-06,2.376954856644211e-09,3.3e-06,2.625272467021232e-09,3.3e-06,2.187478103739884e-09,3.3e-06,3.052153279198838e-09,3.3e-06,2.417977463507256e-09,3.3e-06,2.681119138602776e-09,3.3e-06,2.218994164498172e-09,3.3e-06,2.849822728984042e-09,3.3e-06,2.312335223572007e-09,3.3e-06,2.539470958748353e-09,3.3e-06,2.137132669996824e-09
3.32e-06,3.22652732957516e-09,3.32e-06,2.510380405189535e-09,3.32e-06,2.803802488335897e-09,3.32e-06,2.292278474353836e-09,3.32e-06,2.994457724019541e-09,3.32e-06,2.394425066926501e-09,3.32e-06,2.645285632218389e-09,3.32e-06,2.203075827797159e-09,3.32e-06,3.076740789003955e-09,3.32e-06,2.435828852704344e-09,3.32e-06,2.701745026937261e-09,3.32e-06,2.234918833956614e-09,3.32e-06,2.872217135881084e-09,3.32e-06,2.32917935738237e-09,3.32e-06,2.558600699333095e-09,3.32e-06,2.152287114099735e-09
3.34e-06,3.252586141980938e-09,3.34e-06,2.528816132815233e-09,3.34e-06,2.825167403149026e-09,3.34e-06,2.308525801996134e-09,3.34e-06,3.017807922932351e-09,3.34e-06,2.411697984759704e-09,3.34e-06,2.665022993573993e-09,3.34e-06,2.218492188182287e-09,3.34e-06,3.101002310636162e-09,3.34e-06,2.453548874178339e-09,3.34e-06,2.722138463135712e-09,3.34e-06,2.250646338657011e-09,3.34e-06,2.894318118978303e-09,3.34e-06,2.34597754700682e-09,3.34e-06,2.577526069291325e-09,3.34e-06,2.167233386023784e-09
3.36e-06,3.278888066580219e-09,3.36e-06,2.547522760524387e-09,3.36e-06,2.846803958234618e-09,3.36e-06,2.325273057646473e-09,3.36e-06,3.041600266466227e-09,3.36e-06,2.429167623090704e-09,3.36e-06,2.685019813908828e-09,3.36e-06,2.234101076747778e-09,3.36e-06,3.125673312719796e-09,3.36e-06,2.471480627278419e-09,3.36e-06,2.742736089617608e-09,3.36e-06,2.266563837465172e-09,3.36e-06,2.916696736120499e-09,3.36e-06,2.362858083276982e-09,3.36e-06,2.596926765759555e-09,3.36e-06,2.182384607897968e-09
3.38e-06,3.304648926973328e-09,3.38e-06,2.56598831188046e-09,3.38e-06,2.868185838931211e-09,3.38e-06,2.341526992663742e-09,3.38e-06,3.064973388099294e-09,3.38e-06,2.446435319483083e-09,3.38e-06,2.704788804049207e-09,3.38e-06,2.24949428949022e-09,3.38e-06,3.149753878073611e-09,3.38e-06,2.488896411710471e-09,3.38e-06,2.763120815374226e-09,3.38e-06,2.282306978797373e-09,3.38e-06,2.938813705713362e-09,3.38e-06,2.379237688629767e-09,3.38e-06,2.615798639829604e-09,3.38e-06,2.197187993044587e-09
