"P_inst (c0=1,c1=1,c2=1,c3=0) X","P_inst (c0=1,c1=1,c2=1,c3=0) Y"
4.004789303320549e-07,0.0002077923041908217
4.004798659188683e-07,0.0001983912477826289
4.004808588041603e-07,0.0002285807179610866
4.004818911427383e-07,0.0002911169179820969
4.004829266781897e-07,0.0003445709249010566
4.004839507033095e-07,0.0003658025727895279
4.004849209707844e-07,0.0003596035714804812
4.004860470351035e-07,0.0003323471048167581
4.004872626727873e-07,0.0002919254615801581
4.0048850242737e-07,0.000248258016777477
4.004899410686527e-07,0.000200036930117698
4.004917940070008e-07,0.0001448853239316011
4.004944766858255e-07,8.103848438586001e-05
4.004982234879734e-07,2.677908341975379e-05
4.005024591664522e-07,5.319287363272179e-06
4.00507452692808e-07,9.060905904452525e-07
4.005111444833293e-07,5.007856348195892e-07
4.005149849228985e-07,3.779624060408253e-07
4.005193594371578e-07,3.06752948055901e-07
4.005259366707071e-07,2.356124719905691e-07
4.005349038295465e-07,1.735418736041015e-07
4.005500836100302e-07,1.159504601949828e-07
4.005765368963773e-07,7.258646535839076e-08
4.006117346643934e-07,4.954321779971906e-08
4.006576703666924e-07,3.590039832842043e-08
4.007214608498478e-07,2.648444640653099e-08
4.008060817858761e-07,1.999506389033257e-08
4.00928640512283e-07,1.510965424874251e-08
4.01123195243474e-07,1.133073582854461e-08
4.013950109899693e-07,8.845832998033709e-09
4.01777795097102e-07,7.15407220348163e-09
4.023163809967222e-07,5.969492610152564e-09
4.030901125580566e-07,5.096258734684584e-09
4.041993448099522e-07,4.430232385794153e-09
4.057854579361464e-07,3.900385368568946e-09
4.080528751668461e-07,3.46155146891352e-09
4.1e-07,3.216331630647509e-09
4.1005e-07,8.276475885630259e-08
4.100634409687626e-07,5.496069915101825e-07
4.100903229062877e-07,7.526046025133238e-06
4.100970223641321e-07,1.102432286264354e-05
4.101025561429162e-07,1.297856121610281e-05
4.101085303320973e-07,1.31460365599746e-05
4.101134760392806e-07,1.191430475841568e-05
4.101162450937583e-07,1.080550339127448e-05
4.101171846059736e-07,1.050842145263295e-05
4.101181837915077e-07,1.020253151167779e-05
4.10118999447677e-07,1.028938423921704e-05
4.101206307600155e-07,2.366189332312571e-05
4.101217141928795e-07,6.006470568634894e-05
4.101230610992091e-07,0.0001228555679911006
4.101241221319297e-07,0.0001639075960309229
4.10125183612844e-07,0.0001867691344456789
4.101262450937584e-07,0.0001982133367641874
4.101265567761638e-07,0.0001935821106143371
4.101270269081453e-07,0.0001952130598228932
4.101274553970672e-07,0.0002043822714338525
4.101280984720046e-07,0.000229325765875504
4.101289468161926e-07,0.000270535233031217
4.10129797547402e-07,0.0003008078668825271
4.101306743677293e-07,0.0003071445686186226
4.1013153624971e-07,0.000299647228014707
4.101325249933599e-07,0.0002866874747954136
4.101335158407486e-07,0.0002774530872088343
4.101345542597154e-07,0.0002692738610555409
4.101356619983564e-07,0.0002444253233229089
4.101365235165311e-07,0.0002206150446082353
4.10137476929104e-07,0.0002001586124356096
4.101386291392078e-07,0.0001921930903253512
4.101395545795893e-07,0.0001917883335637604
4.101405772139292e-07,0.0001869481981143769
4.101418178062736e-07,0.0001755150047463548
4.101429529088342e-07,0.0001705485044328732
4.101441195181329e-07,0.0001829849479811368
4.101450203475963e-07,0.0001976169502888042
4.101458046693473e-07,0.0002025507251977113
4.101464161313734e-07,0.0001987795778566814
4.101471597581548e-07,0.0001872454842392036
4.101477170499396e-07,0.0001757135639681526
4.101483844893181e-07,0.0001613035084938014
4.101491763590246e-07,0.0001430917463218481
4.101499908957684e-07,0.0001246468338802266
4.101507297986802e-07,0.0001092867510680325
4.101515445131851e-07,9.110662799390677e-05
4.101524116555522e-07,6.782077431867245e-05
4.101531223785263e-07,4.747738054317875e-05
4.101538677785329e-07,2.958038512815404e-05
4.101545474675397e-07,1.8220788768159e-05
4.101554466970454e-07,1.013243388741676e-05
4.101565439237827e-07,6.00771665204048e-06
4.101577208392741e-07,3.91909388611164e-06
4.101587639425932e-07,2.74916639149363e-06
4.101599391455944e-07,1.838716075645026e-06
4.101614624375777e-07,1.080565873289338e-06
4.101638028755998e-07,4.681571585862267e-07
4.1016731334638e-07,1.31478568194381e-07
4.101718698317358e-07,2.920133743149064e-08
4.101771582122762e-07,1.003635719778742e-08
4.101836198995496e-07,6.82508592261486e-09
4.101920930490951e-07,6.170270118358923e-09
4.102000000000001e-07,5.975797109611744e-09
4.102045896753703e-07,4.1763520791889e-09
4.102100511017462e-07,4.123196598393793e-09
4.102152374447322e-07,4.11126919540562e-09
4.102256101307043e-07,4.110021155104519e-09
4.102418940501902e-07,4.105508162346278e-09
4.102709377837812e-07,4.101851434290656e-09
4.103290252509632e-07,4.091150007277894e-09
4.104394114578264e-07,4.074778674150616e-09
4.106583311614936e-07,4.039413105179795e-09
4.110931317767855e-07,3.97584245106619e-09
4.119480036713553e-07,3.857351150947922e-09
4.129740018356777e-07,3.731968473791102e-09
4.14e-07,3.620507044176106e-09
4.140309116783349e-07,8.050566261901142e-09
4.140699291344482e-07,1.603666044826969e-06
4.140894378625048e-07,7.231181747329199e-06
4.140982967520688e-07,1.020672876542841e-05
4.141082093259959e-07,1.328542000997955e-05
4.141172542518415e-07,4.509134832156035e-05
4.141243082240751e-07,8.30971195309464e-05
4.141295343047055e-07,9.147476892331492e-05
4.141340632244476e-07,0.0001049080906855225
4.141376328597627e-07,0.0001426361521948882
4.141402206758029e-07,0.0001859781731295024
4.141429375463151e-07,0.000234283751195825
4.141457391103485e-07,0.0002755144082191765
4.141489671630912e-07,0.0003037252193558772
4.141518944935618e-07,0.0003237518576782075
4.141535117023998e-07,0.000346326342829826
4.141551417655232e-07,0.0003747551997357335
4.141564730572318e-07,0.0003912046749999072
4.141578270807068e-07,0.000393627211524679
4.141593972097902e-07,0.000375429558635209
4.141601931384326e-07,0.000359529711496544
4.141609482823816e-07,0.0003436658191016314
4.141616972480161e-07,0.0003287889769801476
4.141628529411578e-07,0.000308412545634652
4.141644767621037e-07,0.0002820158365613457
4.141656341651981e-07,0.0002630133678745271
4.141668168609366e-07,0.0002428926298821564
4.141681552571534e-07,0.0002191973313179456
4.141701005746927e-07,0.0001834710304040087
4.14171980483748e-07,0.0001508438836962612
4.141739817610552e-07,0.0001232636800407785
4.14175719099452e-07,0.0001062515681512487
4.141782598284613e-07,8.830568587964858e-05
4.141806502164097e-07,7.6039597369069e-05
4.141828649095143e-07,6.81306863251771e-05
4.141861269723365e-07,5.990111614314821e-05
4.141885161818749e-07,5.52238287830932e-05
4.141921134791201e-07,5.295187081831724e-05
4.141955766391112e-07,6.925155131344388e-05
4.141977883195556e-07,9.17364104410237e-05
4.142e-07,0.0001083909755402093
4.142007875433437e-07,0.0001087104280069456
4.142023626300311e-07,0.0001049102050061423
4.142037982191357e-07,0.0001047642826909974
4.142047457471646e-07,0.0001119767507096506
4.142055729381352e-07,0.0001190565921902033
4.142064271954005e-07,0.0001199699067171793
4.142073227278452e-07,0.00011061358213065
4.142083026185052e-07,8.903498005870977e-05
4.142092967594963e-07,6.20371701679287e-05
4.142100884297263e-07,4.32706588096887e-05
4.142108481594723e-07,3.097362473932284e-05
4.142118506175542e-07,2.307402530307391e-05
4.142127813227992e-07,2.005353036318065e-05
4.142138028139793e-07,1.823271609606499e-05
4.142147989207925e-07,1.694041388428003e-05
4.142160146089983e-07,1.567723184622771e-05
4.142175467223364e-07,1.446365825671607e-05
4.142198096206089e-07,1.327170603894236e-05
4.142232020748591e-07,1.229511699755112e-05
4.142277672193339e-07,1.158840961648258e-05
4.142322998674242e-07,1.107368604761586e-05
4.142374679293368e-07,1.054640770929795e-05
4.142437300540493e-07,9.944107075371493e-06
4.142527835992192e-07,9.131511754237134e-06
4.142668941481931e-07,8.32892499513329e-06
4.142836596528723e-07,9.461875862289352e-06
4.143053221305788e-07,1.383909546686049e-05
4.143159247095493e-07,1.553388669796815e-05
4.143209731882477e-07,1.573567951382896e-05
4.143274513485896e-07,1.451054753347363e-05
4.143324372571425e-07,1.258335704575009e-05
4.143367006355881e-07,1.046789781529508e-05
4.143398324603199e-07,9.142677060357771e-06
4.143430728627984e-07,8.410772095960226e-06
4.143478404455709e-07,8.493925459453392e-06
4.143515618790949e-07,9.27346207035373e-06
4.143571506664206e-07,1.07091779998796e-05
4.143655697042113e-07,1.221953727258764e-05
4.143734059852214e-07,1.238622891989142e-05
4.143811050062442e-07,1.160373244535398e-05
4.143885382677482e-07,1.481134780926195e-05
4.14396423985763e-07,3.744850303731932e-05
4.144035772407103e-07,6.020308363728359e-05
4.144100432041394e-07,6.783061013069861e-05
4.144162002431048e-07,8.088459586063462e-05
4.1442265478123e-07,0.0001897463427731819
4.144261790647138e-07,0.0003013694815482407
4.144297985243228e-07,0.0003769058956664569
4.144331652006756e-07,0.0003794935449401178
4.144349288952511e-07,0.0003900338728898555
4.144363272352792e-07,0.0004214815172686697
4.144379320424628e-07,0.0004781475382160974
4.144393771440886e-07,0.0005312568465398004
4.144408017372116e-07,0.0005994266694306572
4.144419798250781e-07,0.0006991314124640662
4.144429271741926e-07,0.0007684487935760851
4.144438794583029e-07,0.0007926961934040458
4.144447502260054e-07,0.0007831477086161726
4.144456353973452e-07,0.0007493645663220177
4.144465484177892e-07,0.0006893339547900432
4.144472584779463e-07,0.0006358576795842226
4.144479159442976e-07,0.0005882909092459343
4.144488437126617e-07,0.0005340464807374829
4.144496446870395e-07,0.0005005399439862021
4.144503638026394e-07,0.0004711292860529517
4.144511481911278e-07,0.0004376805772414871
4.144516957005577e-07,0.0004231183984606683
4.144522546287431e-07,0.0004225333577537545
4.144528767507544e-07,0.0004337395443967113
4.14453793592212e-07,0.0004549784898833665
4.144547535986952e-07,0.0004670769153834321
4.144556923069088e-07,0.0004615431848776779
4.144567094410106e-07,0.0004401272597023301
4.144579331068201e-07,0.0004184343374428754
4.144591701055115e-07,0.0004451338394821434
4.144601552522812e-07,0.0005082498148279394
4.14461081093581e-07,0.0005541705932638844
4.144619758651772e-07,0.000552899173704799
4.144627506521902e-07,0.0005182927086437018
4.144635196809143e-07,0.0004694749093603909
4.14464165619733e-07,0.0004275226532356582
4.144649534929929e-07,0.0003757886111161754
4.144659894740094e-07,0.0003028839157546103
4.144668208784814e-07,0.0002519728876985401
4.144677036379427e-07,0.0002160732240993711
4.144686790979991e-07,0.0001898680551002697
4.144696971693125e-07,0.0001661602838747976
4.144706666255769e-07,0.0001434232357858568
4.1447184089613e-07,0.0001223488730329145
4.144730999571392e-07,0.0001234637067387115
4.144744691589539e-07,0.0001399454092744833
4.144756330486903e-07,0.0001431811554604028
4.144767502027512e-07,0.0001327591702312756
4.144779965083682e-07,0.0001177695209001307
4.14479192845358e-07,0.0001310964286350156
4.144804351367047e-07,0.000183902149372168
4.144814390675422e-07,0.0002156835894800953
4.144823757093694e-07,0.0002150974298996667
4.144836573554187e-07,0.000183103512859358
4.144846079252308e-07,0.0001786562021493523
4.144856121556453e-07,0.0001950227198078673
4.144864897687076e-07,0.0002023155526843164
4.144872953577492e-07,0.00019645229557293
4.144881621889821e-07,0.000179729591560289
4.14489081046029e-07,0.0001604898457120719
4.144899858175792e-07,0.0001591495164724582
4.144910042818808e-07,0.0002013582683042515
4.144922016836624e-07,0.0002971214567124423
4.144935756226487e-07,0.0003928188839869947
4.144949476754693e-07,0.0004282989472543712
4.144964363387436e-07,0.00040573122247213
4.14498089604651e-07,0.0003343233121138721
4.144998222366399e-07,0.0002383825881190614
4.145016653426936e-07,0.0001395677678953512
4.145035747396636e-07,6.135328700345593e-05
4.14505568803547e-07,1.922116385541793e-05
4.145078032940778e-07,4.853396468568383e-06
4.145100886069213e-07,1.98751946222461e-06
4.145122089383057e-07,1.483795327342861e-06
4.145144933705622e-07,1.321335802766237e-06
4.145173122415342e-07,1.215990468519265e-06
4.145213511226154e-07,1.100206986042953e-06
4.145275789999833e-07,9.513259437929691e-07
4.145368147852112e-07,7.754126018241593e-07
4.145527461445533e-07,5.58401681901822e-07
4.145846088632377e-07,3.128053658922993e-07
4.146298557581762e-07,1.64692926780109e-07
4.146907457187447e-07,9.438739428082357e-08
4.147652530294597e-07,6.440022268597091e-08
4.148576878942429e-07,4.840998612543278e-08
4.149800524067265e-07,3.752381009333245e-08
4.151599696679354e-07,2.902032684847363e-08
4.154597186566248e-07,2.197830058613564e-08
4.158717382032498e-07,1.735068545994252e-08
4.164626547910081e-07,1.399409669043257e-08
4.172721966598684e-07,1.154726934115898e-08
4.184531284036304e-07,9.569178503989861e-09
4.200000000000001e-07,8.070334011679187e-09
4.200500000000001e-07,3.386716576388824e-07
4.200634409687626e-07,1.825644564140214e-06
4.200701614531439e-07,3.620748972808683e-06
4.200836024219064e-07,1.106721502152243e-05
4.200900012567137e-07,1.581939665066324e-05
4.200967848979787e-07,1.919688485933314e-05
4.201025971054869e-07,1.99057896410699e-05
4.201095768807515e-07,1.821911324667859e-05
4.2011507589807e-07,1.58059742643787e-05
4.201197549707331e-07,1.478192968509553e-05
4.201232421698379e-07,1.701286849785661e-05
4.201249857693902e-07,2.031713473191526e-05
4.201282643383557e-07,3.384438888176283e-05
4.201319377611719e-07,6.213296485280421e-05
4.201375019590526e-07,0.0001156901133632413
4.201433836225164e-07,0.0001531073709819051
4.201481176078264e-07,0.0001584290923018946
4.201533267035022e-07,0.0001451803451611566
4.201572612127328e-07,0.0001400431338783868
4.201594727063685e-07,0.0001456032018978084
4.201614090312968e-07,0.0001546234487327264
4.201634393809127e-07,0.0001642487955133098
4.20165607928166e-07,0.0001715283097394164
4.201680890206099e-07,0.0001895665910750926
4.201703463008758e-07,0.0002049892582422449
4.201721049192084e-07,0.0002275448749809485
4.201735823781284e-07,0.000272327750366602
4.20174973590942e-07,0.0003185556946267683
4.201764158576778e-07,0.0003495561135481772
4.201780257451609e-07,0.0003564717143118201
4.201795927409951e-07,0.0003540289580023292
4.201809785821748e-07,0.0003425910455219095
4.201819914575523e-07,0.0003320333438694872
4.201830275799001e-07,0.000322679309632809
4.201843689141624e-07,0.0003105593943334341
4.20185454162127e-07,0.0003000110207755627
4.201865787966708e-07,0.0002880637805115321
4.201877177355182e-07,0.0002740374824673304
4.201890665375704e-07,0.0002565504679286173
4.201900191264474e-07,0.0002439398835504468
4.201917080344989e-07,0.0002224677986749078
4.201930782614389e-07,0.0002081281500030484
4.201943336921929e-07,0.0001984397840801982
4.201957601765672e-07,0.0001924828396134212
4.201976455632726e-07,0.0001925121092571379
4.201988227816363e-07,0.0001957915240261319
4.202e-07,0.0001992624443225665
4.202005298441742e-07,0.0002000001916941049
4.202015895325225e-07,0.0002002181991272373
4.202026177609799e-07,0.0001977009113612032
4.202042212373931e-07,0.0001888258984510821
4.202060051424035e-07,0.0001903635602890645
4.202075065213083e-07,0.0002012030171644187
4.202088539307088e-07,0.0002063109916890055
4.20209969242322e-07,0.0002076691134007572
4.202113615263556e-07,0.0002057038222443999
4.202126454890282e-07,0.000202304530806136
4.202137895510178e-07,0.0001993292919488162
4.202152516273882e-07,0.0001958054944417285
4.20218175780129e-07,0.0001897919186242754
4.202229020009985e-07,0.00018189717536079
4.202275537013635e-07,0.0001776580738065054
4.202305091595778e-07,0.0001816841874599121
4.202337026111342e-07,0.0001827126508817721
4.202361907100527e-07,0.0001754032989007499
4.20237219863904e-07,0.0001750801756937663
4.202381771509279e-07,0.000181535375598398
4.202390295232924e-07,0.0001912868400772887
4.202399419824267e-07,0.000196796484337175
4.202407345310614e-07,0.0001915916238691442
4.20242012316175e-07,0.0001611744340721215
4.202430227130989e-07,0.0001257567861555521
4.202438159837443e-07,0.0001014817443758002
4.202444429787393e-07,8.89893457131787e-05
4.202452835680219e-07,7.916151132803885e-05
4.202461722252086e-07,7.222544347287148e-05
4.202468862806735e-07,6.79664734880299e-05
4.202477213757717e-07,6.391768599834089e-05
4.202491033778767e-07,5.85383785135622e-05
4.202508803458384e-07,5.304246464799055e-05
4.202529045619702e-07,4.80233544854578e-05
4.202553759199402e-07,4.316582683966622e-05
4.20258769767911e-07,3.814070791004849e-05
4.20263066332381e-07,3.365986253459638e-05
4.202681593264951e-07,3.003825652186269e-05
4.202746693644649e-07,2.661887977748769e-05
4.202802205797778e-07,2.396569935211999e-05
4.202862762336286e-07,2.058053528213313e-05
4.202907220395853e-07,1.773507148772171e-05
4.202957045827207e-07,1.444899645600408e-05
4.203004478716645e-07,1.14884435483545e-05
4.203054976546863e-07,9.389042703915949e-06
4.203091895524478e-07,8.526456483715417e-06
4.203136182214473e-07,8.060718583491961e-06
4.203195327539058e-07,8.003446900594752e-06
4.203283650945265e-07,8.323796496916036e-06
4.203374683015914e-07,8.476618863597798e-06
4.203477992858932e-07,8.135181517023061e-06
4.203585331197025e-07,7.333734233440604e-06
4.203706797033536e-07,8.181699527402133e-06
4.203836887275509e-07,2.650390686990804e-05
4.203942824475894e-07,5.12870905411522e-05
4.204026570881292e-07,5.777248304936699e-05
4.204081365728913e-07,6.68081366478615e-05
4.204116232599222e-07,9.604684811107306e-05
4.204148542468375e-07,0.0001486564075967005
4.20418191609688e-07,0.0002139556203001035
4.204214856315263e-07,0.0002661836442236931
4.204247842341872e-07,0.0003109325464387509
4.204270938845939e-07,0.0003876199499661386
4.204285814459338e-07,0.0004900658890245576
4.20430126359725e-07,0.0006073459123710194
4.204315001509957e-07,0.0006868751709490319
4.204325159130835e-07,0.0007596026354931675
4.204336310146933e-07,0.0008326255524792777
4.204344949973259e-07,0.0008509976433124124
4.204353485279358e-07,0.0008335525883926639
4.204360552917557e-07,0.0008026144885167696
4.204369848243326e-07,0.0007451965335175444
4.204375781274609e-07,0.0007037687331101322
4.204382222680338e-07,0.0006591751560914404
4.204388628356724e-07,0.0006186737256427988
4.204395671277159e-07,0.0005812069712168171
4.204402903288295e-07,0.0005485444888776967
4.20441150970903e-07,0.0005104364521313346
4.20442084578783e-07,0.0004607367169675079
4.20443124928362e-07,0.0003917331824020735
4.204442154066926e-07,0.0003116185816753314
4.204454540355124e-07,0.0002301515857769917
4.204466527320677e-07,0.0001743359049117414
4.204475141509094e-07,0.0001422934581601037
4.204483325668052e-07,0.000114174525536314
4.20448897576018e-07,0.0001022188727127753
4.204495143336845e-07,9.812003070001029e-05
4.204501085583955e-07,9.611308027601279e-05
4.204510425505388e-07,9.121051473232083e-05
4.204518340752717e-07,8.50346288517501e-05
4.204527596106587e-07,7.670994627144042e-05
4.204538132919888e-07,6.694118389093316e-05
4.204551578131293e-07,5.563822649759547e-05
4.204568213112339e-07,4.772862312766321e-05
4.204585959738663e-07,4.940388320636868e-05
4.204601273263207e-07,5.126533997501622e-05
4.204614770675951e-07,4.828696002764982e-05
4.204632132493518e-07,4.248287117257258e-05
4.204646142605406e-07,5.318629625194579e-05
4.204660468336992e-07,7.212287465086585e-05
4.204671417219829e-07,7.640415392959254e-05
4.204683876008513e-07,6.905011081560852e-05
4.204696665161684e-07,6.728881493430746e-05
4.204707256947922e-07,8.540682910231003e-05
4.20471840743069e-07,0.0001031504063330422
4.204727624173815e-07,0.0001035798178302551
4.204737388834784e-07,9.243853058735928e-05
4.204747504113461e-07,8.365117533061904e-05
4.204757074579339e-07,0.0001011167381938604
4.204769024778334e-07,0.0001397625580577373
4.204779335278334e-07,0.0001572550352713637
4.204790653936462e-07,0.0001545928631360979
4.20480357763897e-07,0.0001355945363907537
4.204816163739499e-07,0.000143035112863273
4.204827912680775e-07,0.0002005918539267666
4.204845171474514e-07,0.0003071061225641799
4.204861485937785e-07,0.0003553985596735351
4.204874266701425e-07,0.0003538700643547928
4.204893251283496e-07,0.0003170649577653307
4.204908495350161e-07,0.0002755237897621868
4.204925429900789e-07,0.0002286721552848696
4.2049452521872e-07,0.0001777583671004114
4.20497413711116e-07,0.0001145349951433508
4.205014406101477e-07,5.081151473605408e-05
4.205063710249477e-07,1.303767786974231e-05
4.205129353194209e-07,1.586504741336418e-06
4.205183626350402e-07,5.679988129394482e-07
4.205230813236756e-07,3.837034840288987e-07
4.205281308762188e-07,2.927269098799421e-07
4.20535193256648e-07,2.156244274203719e-07
4.205458290320297e-07,1.48591465696762e-07
4.205621486212996e-07,9.883331574044235e-08
4.205909657447356e-07,6.424773715130189e-08
4.206257356690827e-07,4.723085705208862e-08
4.206723470097468e-07,3.566707249477156e-08
4.207366582253231e-07,2.70918786938248e-08
4.208308839027881e-07,2.038593819135097e-08
4.209670537130279e-07,1.541593755876758e-08
4.211791990027939e-07,1.16479200015847e-08
4.214718103441185e-07,9.170016304750234e-09
4.218856615432228e-07,7.447497898522948e-09
4.224708375843112e-07,6.217616417525514e-09
4.23312154163088e-07,5.295772484777077e-09
4.245164879339918e-07,4.581033932588143e-09
4.262382485223664e-07,4.003925119375853e-09
4.281191242611832e-07,3.615965904391299e-09
4.3e-07,3.348291274059339e-09
4.3005e-07,8.289527885672343e-08
4.300634409687626e-07,5.497373261197001e-07
4.300903229062876e-07,7.526175962617307e-06
4.300970223639153e-07,1.102444909014916e-05
4.301025561424598e-07,1.297869091049556e-05
4.30108530331536e-07,1.314616634471494e-05
4.301134760391784e-07,1.19144344374562e-05
4.301162450937594e-07,1.080563299547412e-05
4.301171846060019e-07,1.041650479109132e-05
4.301181837915704e-07,1.000868980358065e-05
4.301189994477588e-07,9.918254694402862e-06
4.301206307601355e-07,1.682553179329173e-05
4.301217198688698e-07,3.437571361020854e-05
4.301230654393144e-07,6.011823798842763e-05
4.301241271695516e-07,7.355622084677006e-05
4.301251861316555e-07,7.682332622927828e-05
4.301262450937594e-07,7.943096667281316e-05
4.301265564875969e-07,8.107996106494457e-05
4.30127025956124e-07,8.873880290279568e-05
4.301274538839107e-07,9.768554046814854e-05
4.30128096843968e-07,0.0001080651630170859
4.301289441358351e-07,0.0001098402089838324
4.301297943624443e-07,9.987621902725926e-05
4.301306709193183e-07,8.670855741142394e-05
4.301315328972795e-07,8.631553776161419e-05
4.301325203928422e-07,0.00010177218693048
4.30133513160752e-07,0.0001117593794628218
4.301346513153174e-07,0.0001085265029780382
4.301357687955377e-07,9.503859999644526e-05
4.30136935567802e-07,7.938603466773938e-05
4.301381251861569e-07,7.855428287920944e-05
4.301393623963927e-07,9.17535062388811e-05
4.301404490569671e-07,9.75552234071196e-05
4.301415477165292e-07,9.1830178497029e-05
4.30142863279378e-07,7.489469262739209e-05
4.301440096724831e-07,6.235274908902008e-05
4.301449771404734e-07,5.489895696277604e-05
4.301457610374447e-07,4.498639132043648e-05
4.301464364046616e-07,3.314304122039499e-05
4.301471877711713e-07,1.956075046830463e-05
4.301477512078063e-07,1.143422188830067e-05
4.301484276220002e-07,5.890118458946683e-06
4.301492588132811e-07,2.839955846502546e-06
4.301500468434376e-07,1.524837119311495e-06
4.301508022274853e-07,8.896519700746197e-07
4.301516989454776e-07,5.149331434798719e-07
4.301530143181647e-07,2.81437474402487e-07
4.301548420056586e-07,1.638133657313168e-07
4.301570476318986e-07,1.049530737200951e-07
4.30159877747184e-07,6.450941759823184e-08
4.301638172255743e-07,3.407129977652595e-08
4.301701450328354e-07,1.415167929784741e-08
4.301800740862904e-07,6.93610997495693e-09
4.301900370431452e-07,5.816166381581509e-09
4.302e-07,5.549141457661164e-09
4.302051519492046e-07,3.73112135401578e-09
4.302113284507202e-07,3.696571260367188e-09
4.302171769867385e-07,3.685273159565446e-09
4.302288740587749e-07,3.683936130308613e-09
4.302473683869665e-07,3.679278827377577e-09
4.302795907495977e-07,3.675619142453848e-09
4.303434360684505e-07,3.665013801686368e-09
4.304609930702938e-07,3.6494662888971e-09
4.306882858745213e-07,3.616546604102344e-09
4.311281873322746e-07,3.559436028743672e-09
4.319685335346328e-07,3.456010209126175e-09
4.329842667673164e-07,3.346549687410991e-09
4.34e-07,3.249800460744124e-09
4.340307638775877e-07,7.577022536243108e-09
4.340696568626311e-07,1.561245393070495e-06
4.340891033551528e-07,7.107795147397323e-06
4.340979353616906e-07,1.012580917403751e-05
4.341078889259e-07,1.297768590056527e-05
4.341167770648344e-07,4.229540938421068e-05
4.341240482728238e-07,8.232465456046373e-05
4.34129269923415e-07,9.121141901806415e-05
4.341338758253594e-07,0.000103791480137501
4.341374045217762e-07,0.0001393664841065061
4.341399634579771e-07,0.0001815545222918689
4.341427261811831e-07,0.0002311219507207919
4.34145407908328e-07,0.0002721078249744647
4.34148762766997e-07,0.0003037538921661667
4.341516651522833e-07,0.0003229329340247892
4.341532506752529e-07,0.0003436061805815386
4.341549028962932e-07,0.0003727076584532916
4.341562870738268e-07,0.0003918855333958964
4.341575597225513e-07,0.0003973181829535767
4.341591197938259e-07,0.0003834652708504631
4.341600115475529e-07,0.0003668520396366767
4.341607238385502e-07,0.0003519856870424861
4.341614909974545e-07,0.0003364937498686632
4.34162396293826e-07,0.0003200770383520391
4.341639765098501e-07,0.0002942780917559974
4.341651954952857e-07,0.0002747500463009806
4.341663690954043e-07,0.0002552781959785029
4.34167589657334e-07,0.0002341713407400957
4.341693108474839e-07,0.0002029162992892689
4.341713982751132e-07,0.0001646321381437215
4.341729521543222e-07,0.0001396779638324978
4.341744963832226e-07,0.0001201198699753477
4.341770046891775e-07,9.805122499952629e-05
4.341792853622014e-07,8.36031514890521e-05
4.341820620260141e-07,7.161021402914593e-05
4.341841938756485e-07,6.535662779013539e-05
4.341866952706102e-07,5.966829769072367e-05
4.341894879680559e-07,5.447789648948759e-05
4.34192942319643e-07,5.292908483659065e-05
4.341966610790368e-07,7.254503921258579e-05
4.341983305395184e-07,9.009165438211295e-05
4.342e-07,0.0001050522022135986
4.342007360962062e-07,0.0001076692934154285
4.342022082886186e-07,0.0001076859496018669
4.342035636912209e-07,0.0001036477655182359
4.342045273399481e-07,0.0001050677189829833
4.342053993578278e-07,0.0001118391636149218
4.342065088911246e-07,0.0001203083209657889
4.342073352620251e-07,0.0001186941594175479
4.342083883904064e-07,0.0001033221267307342
4.342093887651899e-07,7.786728103484271e-05
4.34210330342344e-07,5.298479454372652e-05
4.342110690755994e-07,3.752253268153285e-05
4.342119171433887e-07,2.691446926653266e-05
4.342131023797796e-07,2.085732896764331e-05
4.342142500234553e-07,1.85010760301968e-05
4.342152640134277e-07,1.711802997013531e-05
4.342163457550974e-07,1.593617382145407e-05
4.342178193109449e-07,1.468011857962808e-05
4.342197948718069e-07,1.351176660675736e-05
4.342229756076573e-07,1.243696008462158e-05
4.34227667010362e-07,1.163099993168013e-05
4.342321414592584e-07,1.110654375689035e-05
4.342371895773228e-07,1.058337720886136e-05
4.342431072106644e-07,1.000787032997186e-05
4.342516136190164e-07,9.232412701546585e-06
4.342644937815601e-07,8.389816265373445e-06
4.34280598189275e-07,9.029449141806432e-06
4.343036274209142e-07,1.349308444794519e-05
4.343199517320421e-07,1.570581754244372e-05
4.343257068763737e-07,1.492089545179821e-05
4.343317241149281e-07,1.284232447708354e-05
4.343384784529093e-07,9.624100671403266e-06
4.343433837006072e-07,8.373206849879301e-06
4.343470034883563e-07,8.393616273461893e-06
4.343517748003796e-07,9.3400140666084e-06
4.343573114424159e-07,1.075754919108831e-05
4.343653753822477e-07,1.221418906739756e-05
4.343731458865882e-07,1.240168758280643e-05
4.343806688151094e-07,1.164830313296279e-05
4.343880389862024e-07,1.414527433594497e-05
4.343959780955509e-07,3.572746990472049e-05
4.344032384371806e-07,5.938715475089455e-05
4.34409711078752e-07,6.767072754251866e-05
4.344185980021827e-07,0.0001053316339204385
4.34424897140011e-07,0.0002694018318180143
4.344296129224223e-07,0.0003962106882265098
4.344331329457679e-07,0.0004009034854266677
4.344347805091831e-07,0.0003996121123743545
4.344361380225517e-07,0.0004137459188912491
4.344378204972497e-07,0.0004527134746276165
4.344392133339307e-07,0.0004918862882934655
4.344406951967221e-07,0.0005438650324643918
4.344419459722454e-07,0.0006332179613280859
4.344429307549065e-07,0.000702826059993454
