/in_DTC X,/in_DTC Y,/out_DTC X,/out_DTC Y,/EN_b X,/EN_b Y,/V_cap X,/V_cap Y,/V_ramp X,/V_ramp Y,B X,B LogicBus,D X,D LogicBus
8.02252811355097e-08,0,8.02252811355097e-08,0.01110351855883024,8.02252811355097e-08,5.247215676150344e-06,8.02252811355097e-08,1.086457564743316,8.02252811355097e-08,-0.1322767155641622,  ,  ,  ,  
8.022616291793094e-08,0,8.022616291793094e-08,0.01516682937813792,8.022616291793094e-08,4.910232664620729e-06,8.022616291793094e-08,1.085992213308053,8.022616291793094e-08,-0.1075900912849273,  ,  ,  ,  
8.022683374981451e-08,0,8.022683374981451e-08,0.01948425008197981,8.022683374981451e-08,4.657209231072877e-06,8.022683374981451e-08,1.085645241231537,8.022683374981451e-08,-0.08861428615003224,  ,  ,  ,  
8.022766975632525e-08,0,8.022766975632525e-08,0.02711052352252826,8.022766975632525e-08,4.35713410925304e-06,8.022766975632525e-08,1.085221196675181,8.022766975632525e-08,-0.06493221045470535,  ,  ,  ,  
8.022835971558187e-08,0,8.022835971558187e-08,0.03598593985648299,8.022835971558187e-08,4.144213132314224e-06,8.022835971558187e-08,1.084878090711356,8.022835971558187e-08,-0.0454313774959317,  ,  ,  ,  
8.022915867349605e-08,0,8.022915867349605e-08,0.05038489466534792,8.022915867349605e-08,3.962343911226762e-06,8.022915867349605e-08,1.084488378805845,8.022915867349605e-08,-0.02295317731436344,  ,  ,  ,  
8.023014345017443e-08,0,8.023014345017443e-08,0.07648248029619989,8.023014345017443e-08,3.865833702101403e-06,8.023014345017443e-08,1.084018963665347,8.023014345017443e-08,0.004328603800564638,  ,  ,  ,  
8.023108001355515e-08,0,8.023108001355515e-08,0.1112525202324995,8.023108001355515e-08,3.930681263874295e-06,8.023108001355515e-08,1.083583577463096,8.023108001355515e-08,0.03030321442675908,  ,  ,  ,  
8.023199465080455e-08,0,8.023199465080455e-08,0.1544632414462942,8.023199465080455e-08,4.103539208223068e-06,8.023199465080455e-08,1.083168641984036,8.023199465080455e-08,0.05570761139550556,  ,  ,  ,  
8.023302817550837e-08,0,8.023302817550837e-08,0.2138973063294791,8.023302817550837e-08,4.332958485078405e-06,8.023302817550837e-08,1.08271174475106,8.023302817550837e-08,0.08412702251710849,  ,  ,  ,  
8.023398504864598e-08,0,8.023398504864598e-08,0.2783368023190634,8.023398504864598e-08,4.496005407437886e-06,8.023398504864598e-08,1.082299863345889,8.023398504864598e-08,0.1101280791492326,  ,  ,  ,  
8.02354781116136e-08,0,8.02354781116136e-08,0.393154462520441,8.02354781116136e-08,4.545559394083102e-06,8.02354781116136e-08,1.081678109764362,8.02354781116136e-08,0.1500913985200453,  ,  ,  ,  
8.023610347713904e-08,0,8.023610347713904e-08,0.4453925570279054,8.023610347713904e-08,4.465680937425891e-06,8.023610347713904e-08,1.081425180785367,8.023610347713904e-08,0.166607071544372,  ,  ,  ,  
8.023681959598041e-08,0,8.023681959598041e-08,0.507268945609371,8.023681959598041e-08,4.311568653039287e-06,8.023681959598041e-08,1.081140899873682,8.023681959598041e-08,0.1853594328379739,  ,  ,  ,  
8.023739031193717e-08,0,8.023739031193717e-08,0.5577157140332167,8.023739031193717e-08,4.148659126642195e-06,8.023739031193717e-08,1.080918392208676,8.023739031193717e-08,0.2001833608433316,  ,  ,  ,  
8.023781442077976e-08,0,8.023781442077976e-08,0.5958851717874714,8.023781442077976e-08,4.00771477534917e-06,8.023781442077976e-08,1.080755354776434,8.023781442077976e-08,0.2111318885235578,  ,  ,  ,  
8.023817724031438e-08,0,8.023817724031438e-08,0.6286966335799166,8.023817724031438e-08,3.876526236846721e-06,8.023817724031438e-08,1.080617433418396,8.023817724031438e-08,0.2204527000642992,  ,  ,  ,  
8.023847655553668e-08,0,8.023847655553668e-08,0.6558010708820775,8.023847655553668e-08,3.762362532159027e-06,8.023847655553668e-08,1.08050472706098,8.023847655553668e-08,0.2281112566908482,  ,  ,  ,  
8.023899019648238e-08,0,8.023899019648238e-08,0.701088129581005,8.023899019648238e-08,3.558564831448818e-06,8.023899019648238e-08,1.080313568443345,8.023899019648238e-08,0.2411864297315482,  ,  ,  ,  
8.023940117826982e-08,0,8.023940117826982e-08,0.7357146144947447,8.023940117826982e-08,3.389106269919235e-06,8.023940117826982e-08,1.080162656133047,8.023940117826982e-08,0.2515883630055694,  ,  ,  ,  
8.023990127623901e-08,0,8.023990127623901e-08,0.7755510756053972,8.023990127623901e-08,3.177772511803438e-06,8.023990127623901e-08,1.079981455515533,8.023990127623901e-08,0.26417571005205,  ,  ,  ,  
8.024040102998615e-08,0,8.024040102998615e-08,0.8127611499762719,8.024040102998615e-08,2.963479860548628e-06,8.024040102998615e-08,1.079803037300364,8.024040102998615e-08,0.2766771136271759,  ,  ,  ,  
8.024084066237066e-08,0,8.024084066237066e-08,0.8433478709376057,8.024084066237066e-08,2.773779291933934e-06,8.024084066237066e-08,1.079648270606244,8.024084066237066e-08,0.2876082774308868,  ,  ,  ,  
8.024121810816037e-08,0,8.024121810816037e-08,0.8678500027799999,8.024121810816037e-08,2.611311046668303e-06,8.024121810816037e-08,1.079517022667347,8.024121810816037e-08,0.2969407985758432,  ,  ,  ,  
8.024152029415459e-08,0,8.024152029415459e-08,0.8860519519772507,8.024152029415459e-08,2.482221083469452e-06,8.024152029415459e-08,1.07941302396146,8.024152029415459e-08,0.3043752727003752,  ,  ,  ,  
8.024176684140115e-08,0,8.024176684140115e-08,0.9000098882217918,8.024176684140115e-08,2.377998509301073e-06,8.024176684140115e-08,1.079328882533056,8.024176684140115e-08,0.3104162856501469,  ,  ,  ,  
8.024203436714005e-08,0,8.024203436714005e-08,0.9145685972792833,8.024203436714005e-08,2.266568265724987e-06,8.024203436714005e-08,1.079238300515911,8.024203436714005e-08,0.3169479700292737,  ,  ,  ,  
8.024238932284689e-08,0,8.024238932284689e-08,0.9335087896640403,8.024238932284689e-08,2.122124899376793e-06,8.024238932284689e-08,1.079119267999342,8.024238932284689e-08,0.3255795810450164,  ,  ,  ,  
8.024274777272725e-08,0,8.024274777272725e-08,0.9524486240415299,8.024274777272725e-08,1.98044167104072e-06,8.024274777272725e-08,1.079000394978397,8.024274777272725e-08,0.334256680992879,  ,  ,  ,  
8.024315116276019e-08,0,8.024315116276019e-08,0.9732389497011745,8.024315116276019e-08,1.826497908368956e-06,8.024315116276019e-08,1.078868214230176,8.024315116276019e-08,0.3439715052420734,  ,  ,  ,  
8.024356084792622e-08,0,8.024356084792622e-08,0.9931034977997701,8.024356084792622e-08,1.676401709763794e-06,8.024356084792622e-08,1.078735695585458,8.024356084792622e-08,0.3537789966094009,  ,  ,  ,  
8.024388878763213e-08,0,8.024388878763213e-08,1.007670569415922,8.024388878763213e-08,1.561075421014195e-06,8.024388878763213e-08,1.078630863860965,8.024388878763213e-08,0.3615842344423031,  ,  ,  ,  
8.024420540234027e-08,0,8.024420540234027e-08,1.020352313155697,8.024420540234027e-08,1.45379333229932e-06,8.024420540234027e-08,1.078530702756622,8.024420540234027e-08,0.3690804530465902,  ,  ,  ,  
8.024454054656829e-08,0,8.024454054656829e-08,1.032188349360796,8.024454054656829e-08,1.345148485723543e-06,8.024454054656829e-08,1.078425800879872,8.024454054656829e-08,0.3769730172182812,  ,  ,  ,  
8.024491667580979e-08,0,8.024491667580979e-08,1.043566747966446,8.024491667580979e-08,1.229589083894869e-06,8.024491667580979e-08,1.07830944066002,8.024491667580979e-08,0.3857798391007254,  ,  ,  ,  
8.024536743734447e-08,0,8.024536743734447e-08,1.054789208815012,8.024536743734447e-08,1.100177803929609e-06,8.024536743734447e-08,1.07817189708638,8.024536743734447e-08,0.3962654901776693,  ,  ,  ,  
8.024593297797398e-08,0,8.024593297797398e-08,1.065732764207684,8.024593297797398e-08,9.521200217133505e-07,8.024593297797398e-08,1.078002262209096,8.024593297797398e-08,0.4093195772203535,  ,  ,  ,  
8.0246674534951e-08,0,8.0246674534951e-08,1.076021089739503,8.0246674534951e-08,7.81861158703922e-07,8.0246674534951e-08,1.077784766690805,8.0246674534951e-08,0.4262720982947083,  ,  ,  ,  
8.024752270219397e-08,0,8.024752270219397e-08,1.083799380901444,8.024752270219397e-08,6.19063010105481e-07,8.024752270219397e-08,1.077542860927715,8.024752270219397e-08,0.4454389997520391,  ,  ,  ,  
8.02484206230972e-08,0,8.02484206230972e-08,1.089007505739325,8.02484206230972e-08,4.818240261276831e-07,8.02484206230972e-08,1.077294711658623,8.02484206230972e-08,0.4654729623664637,  ,  ,  ,  
8.02494086694405e-08,0,8.02494086694405e-08,1.09257598229267,8.02494086694405e-08,3.695782703447523e-07,8.02494086694405e-08,1.077031121479925,8.02494086694405e-08,0.4872081430928288,  ,  ,  ,  
8.025053855169884e-08,0,8.025053855169884e-08,1.095092078066784,8.025053855169884e-08,2.878338723162209e-07,8.025053855169884e-08,1.076741874861382,8.025053855169884e-08,0.51165428528799,  ,  ,  ,  
8.025188888103542e-08,0,8.025188888103542e-08,1.09692477699936,8.025188888103542e-08,2.478272347639372e-07,8.025188888103542e-08,1.076413314366238,8.025188888103542e-08,0.5402730040726573,  ,  ,  ,  
8.025357903581752e-08,0,8.025357903581752e-08,1.09828023739624,8.025357903581752e-08,2.725967325125824e-07,8.025357903581752e-08,1.076028482528046,8.025357903581752e-08,0.5751247755441431,  ,  ,  ,  
8.025543101528258e-08,0,8.025543101528258e-08,1.099114591017519,8.025543101528258e-08,3.749995967585404e-07,8.025543101528258e-08,1.075640917150734,8.025543101528258e-08,0.6119839557277997,  ,  ,  ,  
8.025740971715077e-08,0,8.025740971715077e-08,1.099590754299572,8.025740971715077e-08,5.569559926583753e-07,8.025740971715077e-08,1.075266885194362,8.025740971715077e-08,0.6496837438930577,  ,  ,  ,  
8.025961903172772e-08,0,8.025961903172772e-08,1.099848901563066,8.025961903172772e-08,8.442260197483191e-07,8.025961903172772e-08,1.074899188108114,8.025961903172772e-08,0.6895060616978426,  ,  ,  ,  
8.026219468472297e-08,0,8.026219468472297e-08,1.099969562684805,8.026219468472297e-08,1.292749661503359e-06,8.026219468472297e-08,1.074538840021742,8.026219468472297e-08,0.7326143720863114,  ,  ,  ,  
8.026537103337878e-08,0,8.026537103337878e-08,1.100008366345482,8.026537103337878e-08,1.995726336559025e-06,8.026537103337878e-08,1.074198953406918,8.026537103337878e-08,0.7805223363629336,  ,  ,  ,  
8.026957601799135e-08,0,8.026957601799135e-08,1.100006784611153,8.026957601799135e-08,2.977160462310349e-06,8.026957601799135e-08,1.073928460705856,8.026957601799135e-08,0.8347742613366391,  ,  ,  ,  
8.027402958598894e-08,0,8.027402958598894e-08,1.099996161702927,8.027402958598894e-08,3.420422586446814e-06,8.027402958598894e-08,1.073855686728673,8.027402958598894e-08,0.8813978767508622,  ,  ,  ,  
8.027793640833676e-08,0,8.027793640833676e-08,1.099991288570874,8.027793640833676e-08,2.118039095169505e-06,8.027793640833676e-08,1.073956305860053,8.027793640833676e-08,0.9142970168680917,  ,  ,  ,  
8.028093088892869e-08,0,8.028093088892869e-08,1.099990717959186,8.028093088892869e-08,-9.61446537980822e-07,8.028093088892869e-08,1.074125723955891,8.028093088892869e-08,0.9352852934472208,  ,  ,  ,  
8.028304891583408e-08,0,8.028304891583408e-08,1.099991321675337,8.028304891583408e-08,-3.7942808920916e-06,8.028304891583408e-08,1.074288536560122,8.028304891583408e-08,0.9482579196064074,  ,  ,  ,  
8.028478123868884e-08,0,8.028478123868884e-08,1.099992042349389,8.028478123868884e-08,-3.688444635430576e-06,8.028478123868884e-08,1.074445281413245,8.028478123868884e-08,0.9578675481696778,  ,  ,  ,  
8.028700787298276e-08,0,8.028700787298276e-08,1.099992931220382,8.028700787298276e-08,-1.815870559043191e-06,8.028700787298276e-08,1.074674178569774,8.028700787298276e-08,0.9690626034807028,  ,  ,  ,  
8.028890424244277e-08,0,8.028890424244277e-08,1.099993638370105,8.028890424244277e-08,-6.448313456360555e-08,8.028890424244277e-08,1.074891069568743,8.028890424244277e-08,0.9776814586291145,  ,  ,  ,  
8.029068100982357e-08,0,8.029068100982357e-08,1.099994253492566,8.029068100982357e-08,1.174097161802512e-06,8.029068100982357e-08,1.075110706396525,8.029068100982357e-08,0.9850751865767586,  ,  ,  ,  
8.029361670514694e-08,0,8.029361670514694e-08,1.099995129568504,8.029361670514694e-08,2.341306072834182e-06,8.029361670514694e-08,1.075503384787604,8.029361670514694e-08,0.9960334041502723,  ,  ,  ,  
8.029699991641742e-08,0,8.029699991641742e-08,1.099995977245593,8.029699991641742e-08,2.831165420819634e-06,8.029699991641742e-08,1.075994839157496,8.029699991641742e-08,1.00698917059795,  ,  ,  ,  
8.029890779863463e-08,0,8.029890779863463e-08,1.099996411780425,8.029890779863463e-08,2.967274433731063e-06,8.029890779863463e-08,1.076288003324581,8.029890779863463e-08,1.012472020051955,  ,  ,  ,  
8.030033686651297e-08,0,8.030033686651297e-08,1.099996720596706,8.030033686651297e-08,4.011342522102994e-06,8.030033686651297e-08,1.0765123746827,8.030033686651297e-08,1.016287286534209,  ,  ,  ,  
8.030167642582428e-08,0,8.030167642582428e-08,1.099996958297998,8.030167642582428e-08,5.483941035675811e-06,8.030167642582428e-08,1.076728903086832,8.030167642582428e-08,1.019656988124029,  ,  ,  ,  
8.030333356423711e-08,0,8.030333356423711e-08,1.09999719184406,8.030333356423711e-08,6.446388335666519e-06,8.030333356423711e-08,1.077001853817694,8.030333356423711e-08,1.023571174173747,  ,  ,  ,  
8.030492852397698e-08,0,8.030492852397698e-08,1.099997388353456,8.030492852397698e-08,6.578082944971588e-06,8.030492852397698e-08,1.077269161556109,8.030492852397698e-08,1.027092322034937,  ,  ,  ,  
8.030663192841986e-08,0,8.030663192841986e-08,1.099997588342692,8.030663192841986e-08,6.563535355137896e-06,8.030663192841986e-08,1.0775588801047,8.030663192841986e-08,1.030607433850713,  ,  ,  ,  
8.030886608606658e-08,0,8.030886608606658e-08,1.099997834161014,8.030886608606658e-08,6.974290592249284e-06,8.030886608606658e-08,1.077944195626742,8.030886608606658e-08,1.03486844185556,  ,  ,  ,  
8.031197709378204e-08,0,8.031197709378204e-08,1.099998133727636,8.031197709378204e-08,8.33702637164078e-06,8.031197709378204e-08,1.078488253027707,8.031197709378204e-08,1.040214488153604,  ,  ,  ,  
8.031601071380793e-08,0,8.031601071380793e-08,1.099998453475603,8.031601071380793e-08,1.067249450356414e-05,8.031601071380793e-08,1.079201584387443,8.031601071380793e-08,1.046267399500432,  ,  ,  ,  
8.032039339118515e-08,0,8.032039339118515e-08,1.099998732340856,8.032039339118515e-08,1.325493583805088e-05,8.032039339118515e-08,1.079980419336698,8.032039339118515e-08,1.051893949188003,  ,  ,  ,  
8.032482034119453e-08,0,8.032482034119453e-08,1.099998956405738,8.032482034119453e-08,1.615802284688249e-05,8.032482034119453e-08,1.080764746947908,8.032482034119453e-08,1.056740211666873,  ,  ,  ,  
8.032952862462608e-08,0,8.032952862462608e-08,1.099999143431272,8.032952862462608e-08,2.024426495146412e-05,8.032952862462608e-08,1.081590167761792,8.032952862462608e-08,1.06113453027851,  ,  ,  ,  
8.033467044285445e-08,0,8.033467044285445e-08,1.099999302947244,8.033467044285445e-08,2.402104528905707e-05,8.033467044285445e-08,1.082475027019177,8.033467044285445e-08,1.065203726006287,  ,  ,  ,  
8.033992512610036e-08,0,8.033992512610036e-08,1.099999430343607,8.033992512610036e-08,2.322262404922247e-05,8.033992512610036e-08,1.083356344607636,8.033992512610036e-08,1.068721719272003,  ,  ,  ,  
8.034482701797488e-08,0,8.034482701797488e-08,1.099999523182057,8.034482701797488e-08,2.130959195557639e-05,8.034482701797488e-08,1.084153986451821,8.034482701797488e-08,1.071525525579661,  ,  ,  ,  
8.034995857141673e-08,0,8.034995857141673e-08,1.099999600482154,8.034995857141673e-08,2.12190765281035e-05,8.034995857141673e-08,1.084961041025873,8.034995857141673e-08,1.074058599090682,  ,  ,  ,  
8.035636247586344e-08,0,8.035636247586344e-08,1.099999676072581,8.035636247586344e-08,2.393760679434061e-05,8.035636247586344e-08,1.085925242199951,8.035636247586344e-08,1.076758937363335,  ,  ,  ,  
8.036361619502988e-08,0,8.036361619502988e-08,1.099999740355171,8.036361619502988e-08,2.418091704136315e-05,8.036361619502988e-08,1.086957924570802,8.036361619502988e-08,1.079327698883026,  ,  ,  ,  
8.037077584616342e-08,0,8.037077584616342e-08,1.099999786969637,8.037077584616342e-08,-3.05202075833784e-05,8.037077584616342e-08,1.087914866718887,8.037077584616342e-08,1.081459689075788,  ,  ,  ,  
8.037639947539523e-08,0,8.037639947539523e-08,1.099999814912965,8.037639947539523e-08,-0.0002121681574749335,8.037639947539523e-08,1.088623250090987,8.037639947539523e-08,1.082906564593723,  ,  ,  ,  
8.038134308521362e-08,0,8.038134308521362e-08,1.09999983355383,8.038134308521362e-08,-0.0005991335780431624,8.038134308521362e-08,1.089215186662664,8.038134308521362e-08,1.084042348619213,  ,  ,  ,  
8.038515690354526e-08,0,8.038515690354526e-08,1.099999845964875,8.038515690354526e-08,-0.001095350437723205,8.038515690354526e-08,1.089652523084653,8.038515690354526e-08,1.084844400910872,  ,  ,  ,  
8.038854251490786e-08,0,8.038854251490786e-08,1.099999855426917,8.038854251490786e-08,-0.00168601748894531,8.038854251490786e-08,1.090026995070295,8.038854251490786e-08,1.085509309824685,  ,  ,  ,  
8.039198785193772e-08,0,8.039198785193772e-08,1.099999863035469,8.039198785193772e-08,-0.002376537815779598,8.039198785193772e-08,1.09039514587992,8.039198785193772e-08,1.08614515430776,  ,  ,  ,  
8.039678190250449e-08,0,8.039678190250449e-08,1.099999873293336,8.039678190250449e-08,-0.003449924161850674,8.039678190250449e-08,1.090886303323013,8.039678190250449e-08,1.086969859259192,  ,  ,  ,  
8.040206227224067e-08,0,8.040206227224067e-08,1.099999883041287,8.040206227224067e-08,-0.004897232033309183,8.040206227224067e-08,1.091399910275984,8.040206227224067e-08,1.087806255039027,  ,  ,  ,  
8.040635334218759e-08,0,8.040635334218759e-08,1.099999889608389,8.040635334218759e-08,-0.005629009155041982,8.040635334218759e-08,1.091796922049279,8.040635334218759e-08,1.088436125065069,  ,  ,  ,  
8.040859265138949e-08,0,8.040859265138949e-08,1.09999989254966,8.040859265138949e-08,-0.004659174159253077,8.040859265138949e-08,1.091997017502177,8.040859265138949e-08,1.08874833084932,  ,  ,  ,  
8.041099220328022e-08,0,8.041099220328022e-08,1.099999895347088,8.041099220328022e-08,-0.000428350990040253,8.041099220328022e-08,1.092206244020934,8.041099220328022e-08,1.089071367562971,  ,  ,  ,  
8.041286238152167e-08,0,8.041286238152167e-08,1.099999897004948,8.041286238152167e-08,0.00734498942914647,8.041286238152167e-08,1.092365692784155,8.041286238152167e-08,1.089315341833637,  ,  ,  ,  
8.041442356777495e-08,0,8.041442356777495e-08,1.099999898659568,8.041442356777495e-08,0.01895201737029834,8.041442356777495e-08,1.092496433714807,8.041442356777495e-08,1.089514004547313,  ,  ,  ,  
8.041596267471139e-08,0,8.041596267471139e-08,1.099999900266017,8.041596267471139e-08,0.03751452737847929,8.041596267471139e-08,1.092623272283683,8.041596267471139e-08,1.089705579870833,  ,  ,  ,  
8.041748632938001e-08,0,8.041748632938001e-08,1.099999901649229,8.041748632938001e-08,0.06589185655012747,8.041748632938001e-08,1.09274686926646,8.041748632938001e-08,1.089891204196093,  ,  ,  ,  
8.041888189902207e-08,0,8.041888189902207e-08,1.09999990288267,8.041888189902207e-08,0.102315670741657,8.041888189902207e-08,1.092858326963859,8.041888189902207e-08,1.09005779010708,  ,  ,  ,  
8.042045964284274e-08,0,8.042045964284274e-08,1.09999990435586,8.042045964284274e-08,0.1549790577677058,8.042045964284274e-08,1.09298220762838,8.042045964284274e-08,1.090242303992273,  ,  ,  ,  
8.042158460271133e-08,0,8.042158460271133e-08,1.099999905081914,8.042158460271133e-08,0.1993401157961934,8.042158460271133e-08,1.093069131457307,8.042158460271133e-08,1.09037135660268,  ,  ,  ,  
8.042257589949711e-08,0,8.042257589949711e-08,1.099999905804334,8.042257589949711e-08,0.2425854583622432,8.042257589949711e-08,1.093144666389454,8.042257589949711e-08,1.090483438289071,  ,  ,  ,  
8.042364369123952e-08,0,8.042364369123952e-08,1.099999906496603,8.042364369123952e-08,0.2924683097220843,8.042364369123952e-08,1.09322466482437,8.042364369123952e-08,1.090602456165799,  ,  ,  ,  
8.042483714399661e-08,0,8.042483714399661e-08,1.099999906934693,8.042483714399661e-08,0.350579540121919,8.042483714399661e-08,1.093311764524372,8.042483714399661e-08,1.090733359267214,  ,  ,  ,  
8.04259454610467e-08,0,8.04259454610467e-08,1.099999906908848,8.04259454610467e-08,0.405709119265721,8.04259454610467e-08,1.09338945522545,8.04259454610467e-08,1.090852845676216,  ,  ,  ,  
8.04268377207537e-08,0,8.04268377207537e-08,1.099999906449287,8.04268377207537e-08,0.4505916226043454,8.04268377207537e-08,1.093448687551523,8.04268377207537e-08,1.090947492331792,  ,  ,  ,  
8.042758648640932e-08,0,8.042758648640932e-08,1.099999905678683,8.042758648640932e-08,0.4884464216965896,8.042758648640932e-08,1.093495361342397,8.042758648640932e-08,1.091025765251511,  ,  ,  ,  
8.042826195542567e-08,0,8.042826195542567e-08,1.099999904405521,8.042826195542567e-08,0.5226274371608385,8.042826195542567e-08,1.093534798854239,8.042826195542567e-08,1.091095397133758,  ,  ,  ,  
8.042890211948166e-08,0,8.042890211948166e-08,1.099999902898761,8.042890211948166e-08,0.5549814297071343,8.042890211948166e-08,1.093569803860245,8.042890211948166e-08,1.091160483644928,  ,  ,  ,  
8.042952221917643e-08,0,8.042952221917643e-08,1.099999901234937,8.042952221917643e-08,0.5861623574636506,8.042952221917643e-08,1.093601537626656,8.042952221917643e-08,1.091222648474012,  ,  ,  ,  
8.043017462749014e-08,0,8.043017462749014e-08,1.099999899366859,8.043017462749014e-08,0.6188367395101929,8.043017462749014e-08,1.09363265252331,8.043017462749014e-08,1.091287077468621,  ,  ,  ,  
8.043094320811582e-08,0,8.043094320811582e-08,1.099999897780615,8.043094320811582e-08,0.6570298097484666,8.043094320811582e-08,1.093669830507451,8.043094320811582e-08,1.091361791906701,  ,  ,  ,  
8.043171852108396e-08,0,8.043171852108396e-08,1.099999900783733,8.043171852108396e-08,0.6948886696578916,8.043171852108396e-08,1.093726312281437,8.043171852108396e-08,1.091436741742801,  ,  ,  ,  
8.04323489187275e-08,0,8.04323489187275e-08,1.09999991171671,8.04323489187275e-08,0.724689743113306,8.04323489187275e-08,1.093808821337195,8.04323489187275e-08,1.091498771708306,  ,  ,  ,  
8.043284767497053e-08,0,8.043284767497053e-08,1.099999930056876,8.043284767497053e-08,0.7472851422737022,8.043284767497053e-08,1.09391639720978,8.043284767497053e-08,1.09154990640261,  ,  ,  ,  
8.043325165970076e-08,0,8.043325165970076e-08,1.09999995511121,8.043325165970076e-08,0.7648988929015526,8.043325165970076e-08,1.094049415056838,8.043325165970076e-08,1.09159390389917,  ,  ,  ,  
8.043360793973089e-08,0,8.043360793973089e-08,1.099999988284911,8.043360793973089e-08,0.7799405954061129,8.043360793973089e-08,1.094216830386927,8.043360793973089e-08,1.091635814120487,  ,  ,  ,  
8.043392782224252e-08,0,8.043392782224252e-08,1.100000026642714,8.043392782224252e-08,0.7930326264463582,8.043392782224252e-08,1.094398585149942,8.043392782224252e-08,1.091676531232556,  ,  ,  ,  
8.043425469371584e-08,0,8.043425469371584e-08,1.100000072438312,8.043425469371584e-08,0.8058871894833722,8.043425469371584e-08,1.094608268946623,8.043425469371584e-08,1.091721539006848,  ,  ,  ,  
8.043456188414845e-08,0,8.043456188414845e-08,1.100000119551393,8.043456188414845e-08,0.8175483821740783,8.043456188414845e-08,1.094823279693468,8.043456188414845e-08,1.091767157980344,  ,  ,  ,  
8.043494033050801e-08,0,8.043494033050801e-08,1.100000179547562,8.043494033050801e-08,0.8318167487439651,8.043494033050801e-08,1.095104685796476,8.043494033050801e-08,1.091827852805501,  ,  ,  ,  
8.043539833775106e-08,0,8.043539833775106e-08,1.100000249297758,8.043539833775106e-08,0.8496500191141968,8.043539833775106e-08,1.095456165483036,8.043539833775106e-08,1.091907668141674,  ,  ,  ,  
8.043586169912332e-08,0,8.043586169912332e-08,1.100000309361593,8.043586169912332e-08,0.8686033930284897,8.043586169912332e-08,1.095801845774385,8.043586169912332e-08,1.091994611649221,  ,  ,  ,  
8.043634027630304e-08,0,8.043634027630304e-08,1.100000348746911,8.043634027630304e-08,0.8888581886294721,8.043634027630304e-08,1.09610188247485,8.043634027630304e-08,1.092088703750624,  ,  ,  ,  
8.043682440970377e-08,0,8.043682440970377e-08,1.100000353225639,8.043682440970377e-08,0.9094044415494248,8.043682440970377e-08,1.096302850285586,8.043682440970377e-08,1.092184880354242,  ,  ,  ,  
8.043705221181497e-08,0,8.043705221181497e-08,1.100000344089099,8.043705221181497e-08,0.9188948583754213,8.043705221181497e-08,1.096378260672838,8.043705221181497e-08,1.0922301161388,  ,  ,  ,  
8.043727243698742e-08,0,8.043727243698742e-08,1.100000329835194,8.043727243698742e-08,0.9278391382754833,8.043727243698742e-08,1.096444530756239,8.043727243698742e-08,1.09227366082615,  ,  ,  ,  
8.043755593311497e-08,0,8.043755593311497e-08,1.100000305390707,8.043755593311497e-08,0.938912610443709,8.043755593311497e-08,1.096520271274526,8.043755593311497e-08,1.092329235360835,  ,  ,  ,  
8.043797897674883e-08,0,8.043797897674883e-08,1.100000260701582,8.043797897674883e-08,0.9543505927320136,8.043797897674883e-08,1.096612475373831,8.043797897674883e-08,1.092410959509324,  ,  ,  ,  
8.043847087159732e-08,0,8.043847087159732e-08,1.100000201407077,8.043847087159732e-08,0.970569604901265,8.043847087159732e-08,1.096688822940889,8.043847087159732e-08,1.092503787030219,  ,  ,  ,  
8.043895096163117e-08,0,8.043895096163117e-08,1.100000140145785,8.043895096163117e-08,0.9847617882086858,8.043895096163117e-08,1.096734290026842,8.043895096163117e-08,1.092591757286006,  ,  ,  ,  
8.043930344078795e-08,0,8.043930344078795e-08,1.10000009490327,8.043930344078795e-08,0.9943264925793753,8.043930344078795e-08,1.096751966845489,8.043930344078795e-08,1.092654550517028,  ,  ,  ,  
8.043963430738031e-08,0,8.043963430738031e-08,1.100000053478047,8.043963430738031e-08,1.002744000333432,8.043963430738031e-08,1.096758641061052,8.043963430738031e-08,1.092712038367343,  ,  ,  ,  
8.044005006971489e-08,0,8.044005006971489e-08,1.100000004217794,8.044005006971489e-08,1.012640196662617,8.044005006971489e-08,1.09675656886184,8.044005006971489e-08,1.092782247909434,  ,  ,  ,  
8.044052597082811e-08,0,8.044052597082811e-08,1.099999953041004,8.044052597082811e-08,1.02310397131788,8.044052597082811e-08,1.096743936005481,8.044052597082811e-08,1.092859891328512,  ,  ,  ,  
8.04410126749515e-08,0,8.04410126749515e-08,1.099999907455709,8.04410126749515e-08,1.032878012189751,8.04410126749515e-08,1.096723585440774,8.04410126749515e-08,1.092936423511089,  ,  ,  ,  
8.044152381533387e-08,0,8.044152381533387e-08,1.099999867510522,8.044152381533387e-08,1.042132945814543,8.044152381533387e-08,1.09669763481034,8.044152381533387e-08,1.093013872240742,  ,  ,  ,  
8.044207280491645e-08,0,8.044207280491645e-08,1.099999833587631,8.044207280491645e-08,1.050921540313982,8.044207280491645e-08,1.096667537243881,8.044207280491645e-08,1.093093985000719,  ,  ,  ,  
8.044259751423345e-08,0,8.044259751423345e-08,1.099999809305134,8.044259751423345e-08,1.05823283971897,8.044259751423345e-08,1.096638503990035,8.044259751423345e-08,1.093167832660657,  ,  ,  ,  
8.044313324249004e-08,0,8.044313324249004e-08,1.09999979177259,8.044313324249004e-08,1.064661309666815,8.044313324249004e-08,1.096609824262794,8.044313324249004e-08,1.093240729575467,  ,  ,  ,  
