"P_inst (c0=1,c1=1,c2=1,c3=1) X","P_inst (c0=1,c1=1,c2=1,c3=1) Y"
6.079773610307279e-08,0.0001519997959471913
6.080341273300756e-08,0.0001419966033716983
6.080910378452118e-08,0.000137768296372991
6.081399542666333e-08,0.000162584085945981
6.081764443975494e-08,0.0001733329886925604
6.082141399519401e-08,0.0001652949436847371
6.082540177265463e-08,0.0001697702213477976
6.082868701177295e-08,0.0002260811332254482
6.083123568629781e-08,0.0002729003412084001
6.083368283391431e-08,0.0003038036016605673
6.083601325952523e-08,0.000307614289364499
6.083838533030995e-08,0.0003174551690822706
6.084071748442712e-08,0.0003394520156834951
6.084276088489371e-08,0.0003556801949967657
6.084478522529598e-08,0.000385476450326832
6.084679308858238e-08,0.0004009049467232508
6.084870886785205e-08,0.0003852374661862186
6.085056483111741e-08,0.0003569918746290371
6.085276475677525e-08,0.0003523781075024849
6.085475286305448e-08,0.0004176034066471619
6.085684170395379e-08,0.0005733080032687579
6.085936139908137e-08,0.0007724170392350611
6.086202165106179e-08,0.0008798718123615406
6.08649926399435e-08,0.0008619158478071295
6.086797597044667e-08,0.0007441338126221375
6.08710797653054e-08,0.0005706635395370205
6.087407100125318e-08,0.0003987684108654993
6.087690969639273e-08,0.0002595594540928255
6.08800573970706e-08,0.0001396737123557733
6.088386196035812e-08,5.309572926459829e-05
6.088693494706764e-08,2.339805209354477e-05
6.089035113610706e-08,1.088094272358066e-05
6.089437838901945e-08,6.001895803509264e-06
6.089846673245413e-08,4.267546046176866e-06
6.090323388677938e-08,3.346307006900633e-06
6.09092611425125e-08,2.665693953049334e-06
6.091791353231153e-08,1.993953094934281e-06
6.092800919293017e-08,1.435485271443017e-06
6.094137598208162e-08,9.366711520982715e-07
6.096034601204548e-08,5.214564377495855e-07
6.099535642446146e-08,1.912869360638188e-07
6.10352256324982e-08,7.509403319612329e-08
6.108212509614673e-08,3.550530228469466e-08
6.113604217018265e-08,2.239976976454473e-08
6.120472354500571e-08,1.679780605292066e-08
6.129467710982117e-08,1.345299534793077e-08
6.141832033153057e-08,1.081616443006835e-08
6.159833660868356e-08,8.575076882820996e-09
6.189064216950309e-08,6.635898927927436e-09
6.238551677975146e-08,5.079150346401353e-09
6.306633546918766e-08,4.10120623541271e-09
6.402124301929782e-08,3.442944308325956e-09
6.538178215768008e-08,2.975676094234356e-09
6.736428007679397e-08,2.630442349036257e-09
7e-08,2.380676574183802e-09
7.005000000000001e-08,8.137611055216538e-08
7.00632974115434e-08,5.381365003183316e-07
7.008989223463018e-08,7.31367917602729e-06
7.009649846000249e-08,1.076943513398765e-05
7.010192917527705e-08,1.284115387797069e-05
7.010791057051132e-08,1.321849782988977e-05
7.011546749009857e-08,1.116911674492865e-05
7.011628497193971e-08,1.081205366608952e-05
7.011708926998653e-08,1.188103505396369e-05
7.011755837680916e-08,1.057770060323473e-05
7.011802842866542e-08,1.11930823712969e-05
7.011851894681159e-08,1.055737394170823e-05
7.011899269187747e-08,1.093671735890048e-05
7.011953799276392e-08,1.112783675283598e-05
7.012016844121187e-08,1.35563649775043e-05
7.012092873300012e-08,2.203853051729892e-05
7.012188688283736e-08,4.643628673444979e-05
7.012311635762465e-08,9.24225040824011e-05
7.01244980767027e-08,0.0001450092461923181
7.012539152432121e-08,0.0001742462732068218
7.012628497193971e-08,0.0001972501692807899
7.012652586437908e-08,0.000193292088033052
7.012693832727801e-08,0.0001851851931327304
7.012731692740454e-08,0.0001772371861936863
7.012790853509223e-08,0.0001657181829567653
7.012866662167182e-08,0.0001512893743618852
7.012974685953569e-08,0.0001336437609218393
7.013144017447641e-08,0.0001197399343204904
7.013380097094421e-08,0.0001294535036624606
7.013559725705697e-08,0.0001457879470603644
7.013773771987888e-08,0.0001664730801572442
7.01398623080136e-08,0.0001762369160205225
7.01420439399585e-08,0.0001719096030200614
7.014428861942663e-08,0.0001650697829209209
7.014688659502682e-08,0.0001620180436902602
7.014913996752524e-08,0.0001601244335975198
7.015177019638265e-08,0.0001511654304964782
7.015408190851512e-08,0.0001330760456088892
7.015611264115575e-08,0.0001174455577112259
7.015858776540681e-08,0.0001137489941960701
7.01609459290868e-08,0.0001223353987666178
7.016287369668312e-08,0.0001237217925010666
7.016502878294896e-08,0.0001172877158916687
