"P_inst (b0=1,b1=0,b2=1,b3=0) X","P_inst (b0=1,b1=0,b2=1,b3=0) Y"
2.140566329343197e-06,0.0002970012395804598
2.140617999602191e-06,0.0002124269355262908
2.14068866113691e-06,0.0001285704407010327
2.140718847207972e-06,0.0001106833292821165
2.14076419264869e-06,9.829923321715017e-05
2.140826130734154e-06,9.156596642239083e-05
2.140878958708336e-06,8.851375415896511e-05
2.140940613188396e-06,8.551410123775389e-05
2.141033015195323e-06,8.185595060190365e-05
2.141203589285137e-06,7.657624300104284e-05
2.141463154010075e-06,7.243762318146982e-05
2.141679450072977e-06,7.364615807226725e-05
2.141855784393848e-06,7.480867318043507e-05
2.141999888224619e-06,9.377261863916664e-05
2.142042672420191e-06,0.0001194072821704458
2.142060375423334e-06,0.0001313410546075411
2.142095781429619e-06,0.0001431613706435212
2.14212586431731e-06,0.0001357958962280084
2.142135067280945e-06,0.0001324740937378837
2.142153473208216e-06,0.0001268668515416097
2.142166715518831e-06,0.0001241800539710565
2.142175900579265e-06,0.0001231772744536797
2.142183841989942e-06,0.0001225867225150928
2.142192247812792e-06,0.0001216290298132042
2.142200338956947e-06,0.0001199201466974133
2.142212864213999e-06,0.0001155290253219817
2.142222324832983e-06,0.0001111793168774323
2.142231177054259e-06,0.0001072658816656879
2.142237435990383e-06,0.0001052164673501605
2.142242854809179e-06,0.00010384149875455
2.142247911923387e-06,0.000102619618783902
2.142253043778129e-06,0.0001013990080679916
2.142259260948076e-06,9.991090823768273e-05
2.142271695287971e-06,9.686572261995896e-05
2.142289507639005e-06,9.217063528472646e-05
2.142325132341072e-06,7.922918211402419e-05
2.14235276784889e-06,6.451908193245653e-05
2.142381811955361e-06,5.019665629197279e-05
2.142412025564583e-06,4.000439331686139e-05
2.142438811550171e-06,3.402792117735092e-05
2.142492383521347e-06,2.73708273805664e-05
2.142550073183435e-06,2.374238674341367e-05
2.142665452507611e-06,1.956686285669452e-05
2.142803846645226e-06,1.626401563989948e-05
2.142979084537279e-06,1.343604380892931e-05
2.143189719297798e-06,1.127016267745857e-05
2.143524951391327e-06,9.332633543669037e-06
2.14377985930278e-06,8.427866009806559e-06
2.144008751741018e-06,7.856571586143336e-06
2.144276774148074e-06,7.384987332438683e-06
2.144812818962187e-06,6.840595196121012e-06
2.145653623431625e-06,6.515051146015174e-06
2.146678752874879e-06,6.415252652856e-06
2.147902248210165e-06,6.392068391388626e-06
2.148951124105082e-06,6.388810387695827e-06
2.15e-06,6.388864895607865e-06
2.15003125e-06,6.38895710757585e-06
2.150081489875006e-06,6.388273906185651e-06
2.150181969625019e-06,6.560225914676639e-06
2.150210122902754e-06,7.292239770731652e-06
2.150224199541622e-06,8.184821431221191e-06
2.150252352819357e-06,1.162555682195408e-05
2.150276978542756e-06,1.612825021809065e-05
2.150298405324684e-06,1.959148210564772e-05
2.150320345763255e-06,2.098843206380479e-05
2.15033540301834e-06,3.217543123853464e-05
2.15033790301834e-06,4.01994979459137e-05
2.150340436352844e-06,6.609482137699309e-05
2.15034253774481e-06,0.0001455478216858307
2.150343970381575e-06,0.0002044344005804349
2.15034540301834e-06,0.0002475736784165521
2.15034572249943e-06,0.0002432030651784363
2.150346250653923e-06,0.0002346510090896841
2.150346726046057e-06,0.0002263625802245936
2.150347323352379e-06,0.000217147670603567
2.150348090590975e-06,0.0002061321325241391
2.150349071194866e-06,0.000196816471863395
2.150350461355091e-06,0.0001969493298325508
2.150352142688269e-06,0.0002131153019872728
2.150353572973045e-06,0.0002306146764899795
2.150355290394072e-06,0.0002514994609209504
2.150357148763816e-06,0.0002666996838417576
2.150358923501249e-06,0.0002693444159816106
2.150360756063366e-06,0.0002692876130875677
2.150362710802691e-06,0.0002727104164589998
2.150364512324244e-06,0.0002728492995820034
2.15036642428185e-06,0.0002742449272402431
2.150368554377091e-06,0.0002706403043308467
2.150370291070688e-06,0.000258681331641788
2.150372144402839e-06,0.00024208133661349
2.150374331828056e-06,0.0002351283318096376
2.150376391330552e-06,0.000247396855374601
2.1503781654707e-06,0.0002638138798840682
2.150380031061029e-06,0.0002862542284387308
2.150382404372487e-06,0.0003240952751851188
2.150384303989307e-06,0.0003546674597361215
2.150386317487042e-06,0.0003894648310329803
2.150388378128494e-06,0.0004164321212184904
2.150390193955175e-06,0.0004269810387265333
2.15039238142721e-06,0.0004401887865974846
2.150394473754086e-06,0.0004585309019833337
2.150396288884542e-06,0.0004695715810736602
2.150398094506117e-06,0.0004797414217641182
2.150400261481571e-06,0.0005004662072765363
2.150402166906443e-06,0.0005179052253425351
2.150403899290784e-06,0.000524997782749553
2.150406006389463e-06,0.000526191787175959
2.15040805862943e-06,0.0005300389572272736
2.150410074384971e-06,0.0005346709368184092
2.150411928369668e-06,0.0005312680491434544
2.15041437678057e-06,0.0005132378095963135
2.150416644636912e-06,0.0004875336143233191
2.150418914266722e-06,0.0004593599757564529
2.15042117668152e-06,0.0004334166617509694
2.15042322909051e-06,0.0004159025696943402
2.150424910905701e-06,0.0004080448245219888
2.150426910160494e-06,0.0004030521104772025
2.150429080903265e-06,0.0003992631749931662
2.150430843390228e-06,0.0003966381884323946
2.150432962684647e-06,0.0003937597134448404
2.150435886558147e-06,0.000390032209632664
2.150440422615065e-06,0.0003844601560229553
2.150445423882605e-06,0.0003783964138324468
2.150451396204579e-06,0.0003712279788390764
2.150458667159868e-06,0.0003626938177319846
2.150468772195615e-06,0.0003517534910904231
2.150484115580479e-06,0.0003418781750462641
2.1505e-06,0.0003523452508443678
2.150505642437286e-06,0.0003615950184120121
2.150515743520101e-06,0.0003807752349523431
2.150525341199471e-06,0.0003897995041866324
2.150535228459106e-06,0.0003849202118538967
2.150548507114989e-06,0.0003660915633073209
2.150558764419599e-06,0.0003630134462951953
2.15056303523889e-06,0.0003668121350098447
2.150567883861132e-06,0.0003623107104009051
2.150571958214133e-06,0.0003451366423892582
2.150576033223537e-06,0.0003243721051071232
2.150579024004098e-06,0.0003112817386257337
2.150580982092305e-06,0.0003028164982198524
2.150583448557678e-06,0.0002930753556972286
2.150585321590066e-06,0.0002870775234455836
2.150587984178852e-06,0.000279324125667212
2.150590108560696e-06,0.0002733070852871623
2.15059216734404e-06,0.0002675786886312965
2.150595044498476e-06,0.0002597644720438443
2.150600798807347e-06,0.0002453087185093361
2.150609252664568e-06,0.0002289404127407751
2.150620068189786e-06,0.0002150938982287536
2.15063306065805e-06,0.0002024458724580929
2.150643086993998e-06,0.0001937720691523866
2.150654615251784e-06,0.0001846145853419889
2.15067027954175e-06,0.0001733896997984767
2.15069088878614e-06,0.0001603014321449629
2.150723306025544e-06,0.0001421930614606735
2.150759023631513e-06,0.0001243385220709883
2.150796829661848e-06,0.0001071788585275875
2.150838672836209e-06,9.016087298795325e-05
2.150891038018264e-06,7.180240329608323e-05
2.150962217151112e-06,5.190612082048236e-05
2.1510688041498e-06,3.15394039836443e-05
2.151246967286308e-06,1.471987368254507e-05
2.151454687172271e-06,8.431083572555127e-06
2.151669477735689e-06,6.845119869422613e-06
2.151895077867642e-06,6.492775260928668e-06
2.152154311986037e-06,6.420120683932593e-06
2.152477925583846e-06,6.407930697240999e-06
2.152909400124424e-06,6.406191867900596e-06
2.153519757349816e-06,6.405904925536081e-06
2.154476390782809e-06,6.406593622184688e-06
2.156226134461364e-06,6.408795962125089e-06
2.158113067230682e-06,6.411606217315745e-06
2.16e-06,6.414361891123131e-06
2.16003125e-06,6.421546731151298e-06
2.160081489935995e-06,6.425834979004723e-06
2.160181969807986e-06,6.958417148805327e-06
2.160207499675315e-06,8.762757556318124e-06
2.160227463217552e-06,1.198867574575041e-05
2.160245780722623e-06,1.606033960916789e-05
2.160264709160381e-06,1.992523297422284e-05
2.160285168764789e-06,2.168822919736258e-05
2.160302559990263e-06,2.408030098121965e-05
2.160310464170127e-06,3.423696974355859e-05
2.160318408434303e-06,5.663605859529962e-05
2.160327409676708e-06,8.749294443096721e-05
2.160336239068431e-06,0.0001073804439724593
2.160348637986884e-06,0.0001351409825547752
2.160352780215911e-06,0.0001967497720396237
2.160355807042156e-06,0.0002713443909258359
2.16035944277056e-06,0.0003760857403930854
2.160362589750017e-06,0.0004620988648145471
2.160365927482685e-06,0.0005368078799122386
2.160370116648063e-06,0.00060436907424073
2.160373265307381e-06,0.0006432616905094585
2.160375482429353e-06,0.0006727750853246668
2.160377514222683e-06,0.00070023572933996
2.160378530119348e-06,0.0007128669302754651
2.160380415426094e-06,0.0007333574232862861
2.160382400540156e-06,0.0007509758544185569
2.160385456899185e-06,0.0007706068500559648
2.160389501590412e-06,0.0007849440882639453
2.160396631238194e-06,0.0007869789220072788
2.160405239545206e-06,0.0007659288332583703
2.160414365015802e-06,0.0007315020377850354
2.160424560305418e-06,0.00068944748964361
2.160436600294767e-06,0.0006410071825548457
2.160452744880647e-06,0.0005813439875269883
2.160474958096185e-06,0.0005093101900860844
2.160499999999999e-06,0.0004398189799221378
2.160511805078338e-06,0.0004113478739882269
2.160525942862152e-06,0.000378816511173187
2.160539404456965e-06,0.0003499895342564978
2.160566327646591e-06,0.0002977768835353584
2.160617998204153e-06,0.0002130389658363203
2.160688550023813e-06,0.0001289753418982394
2.16071871417325e-06,0.0001110203485390375
2.160763951780507e-06,9.862219004240714e-05
2.160825848914569e-06,9.187767669633711e-05
2.160878540359592e-06,8.883448225926195e-05
2.160940128409298e-06,8.583756492391553e-05
2.161032410530557e-06,8.218164312956012e-05
2.161202674097673e-06,7.687299911322108e-05
2.161467622245469e-06,7.24346591211825e-05
2.161689369335294e-06,7.348967870683571e-05
2.161869276078873e-06,7.471314340236992e-05
2.162015173003497e-06,9.215473985137686e-05
2.16206029700917e-06,0.000118224213708332
2.162078522344039e-06,0.0001304969529312613
2.162114973013777e-06,0.0001429246707064332
2.16214495186902e-06,0.0001357227319129009
2.162154484907605e-06,0.0001323141353691545
2.162173550984775e-06,0.0001265845418199746
2.162186754217995e-06,0.0001239672050116227
2.162195969951144e-06,0.0001229887976659641
2.162203932533247e-06,0.0001224096565376501
2.162212348644951e-06,0.0001214599452524667
2.162220514905462e-06,0.0001197494334236624
2.162232939394498e-06,0.0001154443911096793
2.162242452453817e-06,0.0001111287767625204
2.162251346070902e-06,0.0001072355401911813
2.162257668160821e-06,0.0001051808860912101
2.162263095983036e-06,0.0001038178873075176
2.162268129227289e-06,0.0001026158288884122
2.162273281390001e-06,0.0001014046808794205
2.162279493631562e-06,9.993560396903044e-05
2.162291789214678e-06,9.696257885264594e-05
2.162309394419498e-06,9.238939051045935e-05
2.162344604829138e-06,7.99987358633528e-05
2.162372506042467e-06,6.534023051655094e-05
2.162400864068433e-06,5.11680712198653e-05
2.162432184499671e-06,4.036383940396612e-05
2.162458636107525e-06,3.433292285495663e-05
2.162511539323232e-06,2.755778955470068e-05
2.16256936528532e-06,2.382786397270068e-05
2.162685017209495e-06,1.960337559440515e-05
2.162823333927669e-06,1.629524645145592e-05
2.162999194449745e-06,1.345250214649203e-05
2.163208757042338e-06,1.128760107571717e-05
2.163543517575608e-06,9.342793268398445e-06
2.163805145451014e-06,8.415428195775664e-06
2.164034954529315e-06,7.845625476666885e-06
2.164302257859829e-06,7.378289645463333e-06
2.164836864520857e-06,6.837990728453218e-06
2.165679243493107e-06,6.513218734764743e-06
2.16670917182216e-06,6.413828836694539e-06
2.167931390148306e-06,6.390949481243412e-06
2.168965695074153e-06,6.387798385203043e-06
2.17e-06,6.387806829662055e-06
2.17003125e-06,6.387910166890368e-06
2.170081489935995e-06,6.387227474361292e-06
2.170181969807986e-06,6.55919173328511e-06
2.170210129472616e-06,7.291508867245556e-06
2.170224209304931e-06,8.184571358888475e-06
2.170252368969562e-06,1.162713127423371e-05
2.170276992027907e-06,1.612971896722493e-05
2.170298419101541e-06,1.959204876064807e-05
2.170320361209541e-06,2.098867090775514e-05
2.17033540268817e-06,3.217457731411642e-05
2.17033790268817e-06,3.909070191638318e-05
2.170340436024668e-06,5.980988999661529e-05
2.170342536148358e-06,0.0001123208173724992
2.170343969418264e-06,0.0001477855390322524
2.17034540268817e-06,0.0001719019002900827
2.170345722654503e-06,0.0001689833861419933
2.170346250906704e-06,0.0001635077859490665
2.170346726298694e-06,0.0001583837493790283
2.170347329253045e-06,0.0001525790086976809
2.170348122495814e-06,0.0001457616084339926
2.17034913790566e-06,0.0001411917014162401
2.170350579158687e-06,0.0001474279271352627
2.170352304938611e-06,0.000167762319980768
2.170353759154992e-06,0.0001821923130521169
2.170355491613906e-06,0.0001893779887590458
2.170357511356416e-06,0.0001859740518653717
2.170359309083465e-06,0.0001784839858813948
2.170361183458829e-06,0.0001795921942792325
2.170363167719558e-06,0.0001932233062919037
2.170364969181163e-06,0.0002029469199621091
2.170366946765364e-06,0.0002044219217379455
2.170369607563785e-06,0.0001928796796179357
2.170371800325224e-06,0.0001776311222894314
2.170374131182461e-06,0.000174028778187171
2.170376284102692e-06,0.0001947388541199965
2.170378189966561e-06,0.0002192202660281727
2.170379961219626e-06,0.0002384283472083011
2.17038219529731e-06,0.0002561704889695706
2.170384170574574e-06,0.0002706314530356985
2.170386161833287e-06,0.0002968599229916185
2.170388222307617e-06,0.000331052861610332
2.170390028939666e-06,0.0003543161703093466
2.170392325264609e-06,0.000374747863467937
2.170394686198464e-06,0.0003922205009114158
2.17039698692224e-06,0.0004055441270071301
2.170399303888269e-06,0.000427137017007354
2.170401545033085e-06,0.0004585017614636866
2.170403321124052e-06,0.000475818228393557
2.170405149763956e-06,0.0004810546570346358
2.170407507479892e-06,0.0004730640256743171
2.170409409516171e-06,0.0004604305079955181
2.170411355652851e-06,0.0004461851893711112
2.170413438277088e-06,0.0004320880264829184
2.170415858824565e-06,0.0004193810321795787
2.170418487052587e-06,0.0004112692124148096
2.170422247454722e-06,0.0004053861318047773
2.170425287177829e-06,0.0004018680641998377
2.170428092416892e-06,0.0003986421662365256
2.170431104548654e-06,0.0003951109211216156
2.170435307528274e-06,0.0003900871234530356
2.170441269112378e-06,0.0003828966469342618
2.170450101645802e-06,0.0003722807830234393
2.170463815288379e-06,0.0003565033535297865
2.170481907644189e-06,0.0003421822565192984
2.170499999999999e-06,0.0003524318349091488
2.170505659301582e-06,0.0003618346760496442
2.17051654671748e-06,0.0003821767938058643
2.170526769500069e-06,0.0003899918371718614
2.170537186875533e-06,0.0003825467455081411
2.170549736119795e-06,0.0003645156866074061
2.170556923049867e-06,0.000362233345325001
2.170560862934469e-06,0.0003660829077563337
2.170565715838362e-06,0.0003671311442996787
2.170569368041158e-06,0.0003576705534283501
2.170571107289311e-06,0.0003493120710357177
2.170574585785618e-06,0.000330733606894179
2.170577194604743e-06,0.0003189062248492137
2.170579798787887e-06,0.0003075302163926331
2.170581665579276e-06,0.0002995830288097923
2.170583703951688e-06,0.0002919313928913575
2.170585619547097e-06,0.0002860017835716543
2.170587253343372e-06,0.0002812502155281891
2.170589150207198e-06,0.0002758450260942692
2.170591126008281e-06,0.0002703109400998023
2.170594148682749e-06,0.0002620360373978872
2.170598817195921e-06,0.0002499547304774119
2.170607503277687e-06,0.0002318814045722966
2.170617206103914e-06,0.00021847629422665
2.170630952764826e-06,0.0002046367314932826
2.170641017930349e-06,0.0001958234440532157
2.170652219225712e-06,0.0001868158209935844
2.170667084883046e-06,0.0001760003044097466
2.170686273054902e-06,0.0001635882296832435
2.17071595712796e-06,0.0001466800298139678
2.170751901232148e-06,0.0001284161613753483
2.170789019804914e-06,0.0001112925135715002
2.170829873000433e-06,9.430566659744753e-05
2.170879431515217e-06,7.633185053342613e-05
2.17094615800625e-06,5.660192276801609e-05
2.171043870639413e-06,3.598230903020864e-05
2.171202832894907e-06,1.779361532553244e-05
2.171414922326786e-06,9.183655090317416e-06
2.17162707475131e-06,7.032663792034481e-06
2.171852022289831e-06,6.530981408012939e-06
2.172101463950983e-06,6.426891382749128e-06
2.17241059805347e-06,6.408168744539754e-06
2.172814790587962e-06,6.405498053235546e-06
2.173380410452876e-06,6.405044353532495e-06
2.174239337558629e-06,6.405549405253569e-06
2.175750114322738e-06,6.407309032823468e-06
2.177875057161369e-06,6.410438257674312e-06
2.179999999999999e-06,6.413585940932065e-06
2.18003125e-06,6.420763645510424e-06
2.180081489935995e-06,6.425001393488863e-06
2.180181969807986e-06,6.957692981422033e-06
2.180207353853276e-06,8.745003455110679e-06
2.180227406605833e-06,1.197652332506087e-05
2.180245728566036e-06,1.604783770848359e-05
2.180264670147581e-06,1.991838137966817e-05
2.180285103668283e-06,2.168735533288787e-05
2.180302627711218e-06,2.412247018713817e-05
2.180310544862342e-06,3.43974368515584e-05
2.18031849566645e-06,5.692463606792188e-05
2.180327492241354e-06,8.774018392251316e-05
2.180336333856503e-06,0.0001074888773124074
2.180348813195143e-06,0.0001366243866002613
2.180352941946346e-06,0.0001999060773904826
2.18035596869766e-06,0.0002754640054627132
2.180359567298426e-06,0.0003793227099273048
2.180362749164443e-06,0.0004657616997643278
2.180365998948138e-06,0.0005379082531544089
2.18037014642924e-06,0.0006045299335269854
2.180373270738017e-06,0.0006431410532593106
2.180375475553738e-06,0.0006725181637092993
2.180377506338438e-06,0.0007000042298294889
2.180378521730788e-06,0.000712649062390424
2.180380408540892e-06,0.0007332014988315915
2.180382392148579e-06,0.0007508494652761352
2.180385448833716e-06,0.0007705528491776224
2.180389489069226e-06,0.000784959009715057
2.180396628688869e-06,0.000787118552382385
2.180405272641018e-06,0.0007660532355399652
2.180414397236995e-06,0.0007316887613036311
2.180424606422329e-06,0.0006896554792096526
2.180436645452071e-06,0.0006413133034801961
2.180452840532975e-06,0.0005815801614816066
2.180475076537807e-06,0.0005096125445969502
2.180499999999999e-06,0.0004405331376485013
2.18051177712779e-06,0.0004121395098620844
2.180525886307277e-06,0.0003796746523722529
2.180539314652149e-06,0.0003509066092798133
2.180566171341894e-06,0.0002987647317836492
2.180617709462528e-06,0.0002140224867911488
2.180688158058927e-06,0.0001295862253277662
2.180717892956939e-06,0.0001116512491338071
2.18076308065808e-06,9.90310767812816e-05
2.180824303412141e-06,9.226195863603991e-05
2.18087702093514e-06,8.919738740799179e-05
2.180938114717101e-06,8.621220359257143e-05
2.181029489335338e-06,8.257623230726096e-05
2.181197674404187e-06,7.727093320093612e-05
2.18146795539652e-06,7.246992712663041e-05
2.181695857269891e-06,7.330957998427642e-05
2.18187995602283e-06,7.462256012403632e-05
2.182027951236018e-06,8.998534465252902e-05
2.182076529393095e-06,0.0001166438411389101
2.18209547874342e-06,0.0001294060838184323
2.18213337744407e-06,0.0001426942120403009
2.182163267891739e-06,0.0001356481591142485
2.182173256293508e-06,0.0001321102923641958
2.182193233097046e-06,0.0001262137296748033
2.182206179907972e-06,0.0001237345717030238
2.182215246670812e-06,0.00012280611445251
2.182223294270975e-06,0.0001222314695074502
2.182231715090724e-06,0.0001212845123057169
2.182239985172662e-06,0.0001195554944565527
2.182252298519457e-06,0.0001153214333805896
2.182261855455181e-06,0.0001110368666696499
2.182270774229383e-06,0.0001071765558571779
2.182277134007172e-06,0.0001051311260926329
2.182282583437014e-06,0.0001037780266278539
2.182287632232977e-06,0.0001025859476488015
2.182292809030462e-06,0.0001013829279188263
2.182299044051731e-06,9.99251622629952e-05
2.182311366613873e-06,9.697966279683041e-05
2.182328990686794e-06,9.245516297666032e-05
2.182364238832637e-06,8.026500477391936e-05
2.182392270479345e-06,6.567457535027759e-05
2.182420493379083e-06,5.15443489147723e-05
2.182452474566847e-06,4.045370914280919e-05
2.182478921264832e-06,3.439878430090437e-05
2.1825318146608e-06,2.757700664083576e-05
2.182590034466337e-06,2.380545839784018e-05
2.182706474077411e-06,1.956037000237435e-05
2.182845490788196e-06,1.625691195434815e-05
2.183022247233589e-06,1.341926854416528e-05
2.183232369763288e-06,1.126208495523906e-05
2.183568632853955e-06,9.321631465528832e-06
2.183834192769196e-06,8.389921100844673e-06
2.184065452901279e-06,7.824241732136968e-06
2.184333803905768e-06,7.361962501997161e-06
2.184870505914745e-06,6.828716957404593e-06
2.185712021290803e-06,6.510207639354232e-06
2.186752054852195e-06,6.412160285568006e-06
2.1879723225227e-06,6.390004057957309e-06
2.18898616126135e-06,6.387055452274811e-06
2.19e-06,6.386998469032729e-06
2.19003125e-06,6.387127292820576e-06
2.190081489935995e-06,6.386446455968496e-06
2.190181969807986e-06,6.558433300613665e-06
2.190210131101197e-06,7.290811952785791e-06
2.190224211747803e-06,8.18399319882554e-06
2.190252373041015e-06,1.162700572640849e-05
2.190276995338921e-06,1.612955094221062e-05
2.190298422491202e-06,1.959165816515814e-05
2.190320364999107e-06,2.098820875871746e-05
2.190335402623037e-06,3.21738406682887e-05
2.190337902623036e-06,4.146254555293548e-05
2.190340435956111e-06,7.329486297657888e-05
2.190342535827139e-06,0.000180842683261763
2.190344239857948e-06,0.0002773239728293162
2.190345402623037e-06,0.0003259061256380691
2.190345706850633e-06,0.0003203358200505216
2.190346203994806e-06,0.000309328855637712
2.190346630146632e-06,0.0002987995424320122
2.190347197111725e-06,0.0002864435909320094
2.190347906336784e-06,0.000271422070589825
2.190348827534875e-06,0.0002559944960661905
2.19035014005014e-06,0.0002461145588837525
2.190351975984061e-06,0.0002575323279567714
2.190353409810642e-06,0.0002803845474648225
2.19035505370773e-06,0.0003163989488004057
2.190356799405552e-06,0.0003496964579686276
2.190358561638021e-06,0.0003629085048935648
2.190360378235408e-06,0.0003595891282394393
2.190362292030574e-06,0.0003510195029301331
2.190364159740187e-06,0.000341911049831701
2.190365975579261e-06,0.0003435516520520471
2.190367894385526e-06,0.0003455327615296704
2.190369613883095e-06,0.0003358650819660739
2.190371448712818e-06,0.000315158262376748
2.190373450399521e-06,0.0002933138815181755
2.190375429557488e-06,0.0002886272291472697
2.190377343916033e-06,0.0002999935601909055
2.190379138407449e-06,0.0003246906817203604
2.190381293982865e-06,0.0003766538321809706
2.190383193092248e-06,0.0004254431211832581
2.190385079517687e-06,0.0004614578045241451
2.190387161337049e-06,0.0004959135468096732
2.19038930788574e-06,0.0005219690976042309
2.190391202470772e-06,0.0005396487272664466
2.190393341814232e-06,0.0005666451534651035
2.190395140227101e-06,0.0005821527644048177
2.190396933324508e-06,0.0005846558067622999
2.190398771517489e-06,0.0005881538417339645
2.190400885938615e-06,0.0006126602590649331
2.190402619993743e-06,0.0006324024532580912
2.190404146229024e-06,0.0006361135201561936
2.190406297829206e-06,0.0006297069331243434
2.190407994932836e-06,0.000630182194474691
2.190409665525733e-06,0.0006335535016899355
2.190411325245105e-06,0.000629105469840973
2.190413458391544e-06,0.0006073347961784463
2.19041559987601e-06,0.0005730419288260541
2.190417836836379e-06,0.000530261577680793
2.190420086998638e-06,0.0004837910168602868
2.190422383134515e-06,0.0004414314260978064
2.190424248698642e-06,0.0004190196407403163
2.190425986937276e-06,0.0004091578895682251
2.190428486012231e-06,0.0004021369606186731
2.190430305467761e-06,0.0003986396360909341
2.190432230507196e-06,0.0003955558635461503
2.190434568083483e-06,0.0003922760308877992
2.19043853250298e-06,0.0003872333504455572
2.190443178823344e-06,0.0003815848761487337
2.190448631540734e-06,0.0003750532254387737
2.190455088208525e-06,0.0003674284359185709
2.190463484272948e-06,0.0003579137319376651
2.190475607823844e-06,0.0003465092999380919
2.190487803911922e-06,0.0003427105078243357
2.1905e-06,0.0003531812933118826
2.190505514039799e-06,0.0003622123200183826
2.19051434097863e-06,0.0003794442330543751
2.190522823154392e-06,0.0003898553308242651
2.190531993939131e-06,0.0003890605722028082
2.190542008110811e-06,0.0003770486757334354
2.190552307968335e-06,0.0003633978457824361
2.190557228782584e-06,0.0003634660386887271
2.190560817115232e-06,0.000367071771266731
2.190565134018273e-06,0.0003691378843581857
2.190568693140162e-06,0.0003622743464936616
2.190571261635395e-06,0.0003509505304661871
2.190574960340333e-06,0.0003312059392676531
2.190577700335644e-06,0.000318828313470604
2.190581470373994e-06,0.0003025418304581252
2.190584152307945e-06,0.0002923393433670464
2.190586179237421e-06,0.000286135851922755
2.190588885643204e-06,0.0002783497515268469
2.190590862944899e-06,0.0002727931097346809
2.190593120300883e-06,0.000266562408692344
2.190596621693896e-06,0.0002572130724979704
2.190603624479922e-06,0.0002407460030042548
2.190612359005422e-06,0.0002260259535395896
2.190625791261367e-06,0.000210967477135212
2.190636621609982e-06,0.0002010718263669393
2.190647088587438e-06,0.0001923450925184369
2.190659390515166e-06,0.0001829633517906158
2.190675986381861e-06,0.0001715849560320231
2.190699724125367e-06,0.0001572051379290117
2.190737964362475e-06,0.0001368448917938869
2.19077374205112e-06,0.0001197077748004324
2.190813320276518e-06,0.0001024793662918469
2.190857579693097e-06,8.534924428490179e-05
2.190916764488316e-06,6.597830692500151e-05
2.190999209037002e-06,4.53431968531907e-05
2.191128594289228e-06,2.508337404938041e-05
2.191352046517803e-06,1.085818719574189e-05
2.191561498033745e-06,7.462079590151536e-06
2.191787001716983e-06,6.617238235826584e-06
2.192023007297622e-06,6.44418399352707e-06
2.192312147367785e-06,6.409427123602279e-06
2.192680090823652e-06,6.404287897539293e-06
2.193187144122904e-06,6.4035351746509e-06
2.193927650955271e-06,6.403735600498066e-06
2.195161657438071e-06,6.404990590759877e-06
2.19762967040367e-06,6.408540384939076e-06
2.2e-06,6.412132763951691e-06
2.20003125e-06,6.419289483908547e-06
2.200081489935995e-06,6.423535740191184e-06
2.200181969807986e-06,6.95620350565145e-06
2.200207376429589e-06,8.746125713198351e-06
2.20022741514642e-06,1.19767329770845e-05
2.200245736641476e-06,1.604803778389578e-05
2.200264676213689e-06,1.991769523370228e-05
2.200285114117204e-06,2.168580388201554e-05
2.200302618544959e-06,2.411499973921044e-05
2.200310534117608e-06,3.437413489770345e-05
2.200318484058064e-06,5.688415572311081e-05
2.200327481208187e-06,8.770516526307956e-05
2.200336321252735e-06,0.0001074729765645754
2.200348789722341e-06,0.0001364145209470153
2.200352920204956e-06,0.0001994565322489668
2.200355946885897e-06,0.0002748818978207792
2.200359550396487e-06,0.0003788638914574827
2.200362727285605e-06,0.0004652483288080903
2.200365989206274e-06,0.0005377625064498735
2.200370142477627e-06,0.0006045370570738177
2.200373270114983e-06,0.0006432084520460783
2.200375476572984e-06,0.0006726207755379062
2.200377507448877e-06,0.000700120174427952
2.200378522886824e-06,0.0007127718086353809
2.200380409465428e-06,0.0007333330435646188
2.200382393224866e-06,0.0007509956168587377
2.200385449927155e-06,0.0007707201132959759
2.200389490740522e-06,0.00078515808363667
2.200396629070202e-06,0.0007873745408818526
2.200405267813886e-06,0.0007663991570646748
2.200414391873128e-06,0.0007321150864398437
2.200424598398105e-06,0.0006901689544426754
2.200436636480017e-06,0.0006419055691239897
2.200452823471144e-06,0.0005822797602339449
2.200475054051779e-06,0.0005103986517178569
2.2005e-06,0.0004413001300142539
2.200511782439274e-06,0.0004129056442437309
2.200525896965606e-06,0.0003804341663833205
2.200539331619863e-06,0.0003516488926187894
2.200566200928378e-06,0.000299451374900115
2.200617763064577e-06,0.0002145206686798765
2.200688094299962e-06,0.0001299262272260199
2.200717895719317e-06,0.0001119060329683872
2.20076296066149e-06,9.931906579059549e-05
2.200824273619536e-06,9.254253068587123e-05
2.20087681552082e-06,8.949420453034861e-05
2.200937932212432e-06,8.651082274451389e-05
2.201029347390212e-06,8.287614335591812e-05
2.201197593431042e-06,7.754903804420159e-05
2.201469165462946e-06,7.251998424593279e-05
2.201703305349973e-06,7.313354410801608e-05
2.201891099086223e-06,7.452965543124386e-05
2.202041333004201e-06,8.7935116071043e-05
2.202087632862286e-06,0.0001112490841663869
2.202107951821308e-06,0.0001248430239178384
2.202148589739352e-06,0.0001422122735474315
2.202178622709161e-06,0.0001368208399000591
2.20218977561893e-06,0.0001328904693002305
2.202212081438469e-06,0.0001262241627806179
2.202227175169331e-06,0.0001233860081877649
2.20223638351354e-06,0.0001225279300721519
2.202244318735802e-06,0.0001219649172600123
