"delay (b0=0,b1=0,b2=0,b3=0) X","delay (b0=0,b1=0,b2=0,b3=0) Y","delay (b0=0,b1=0,b2=0,b3=1) X","delay (b0=0,b1=0,b2=0,b3=1) Y","delay (b0=0,b1=0,b2=1,b3=0) X","delay (b0=0,b1=0,b2=1,b3=0) Y","delay (b0=0,b1=0,b2=1,b3=1) X","delay (b0=0,b1=0,b2=1,b3=1) Y","delay (b0=0,b1=1,b2=0,b3=0) X","delay (b0=0,b1=1,b2=0,b3=0) Y","delay (b0=0,b1=1,b2=0,b3=1) X","delay (b0=0,b1=1,b2=0,b3=1) Y","delay (b0=0,b1=1,b2=1,b3=0) X","delay (b0=0,b1=1,b2=1,b3=0) Y","delay (b0=0,b1=1,b2=1,b3=1) X","delay (b0=0,b1=1,b2=1,b3=1) Y","delay (b0=1,b1=0,b2=0,b3=0) X","delay (b0=1,b1=0,b2=0,b3=0) Y","delay (b0=1,b1=0,b2=0,b3=1) X","delay (b0=1,b1=0,b2=0,b3=1) Y","delay (b0=1,b1=0,b2=1,b3=0) X","delay (b0=1,b1=0,b2=1,b3=0) Y","delay (b0=1,b1=0,b2=1,b3=1) X","delay (b0=1,b1=0,b2=1,b3=1) Y","delay (b0=1,b1=1,b2=0,b3=0) X","delay (b0=1,b1=1,b2=0,b3=0) Y","delay (b0=1,b1=1,b2=0,b3=1) X","delay (b0=1,b1=1,b2=0,b3=1) Y","delay (b0=1,b1=1,b2=1,b3=0) X","delay (b0=1,b1=1,b2=1,b3=0) Y","delay (b0=1,b1=1,b2=1,b3=1) X","delay (b0=1,b1=1,b2=1,b3=1) Y"
3.42e-06,3.840708897725046e-09,3.42e-06,2.979327164891508e-09,3.42e-06,3.323983721692873e-09,3.42e-06,2.725124574832952e-09,3.42e-06,3.555298683257416e-09,3.42e-06,2.84347849118002e-09,3.42e-06,3.136952762394155e-09,3.42e-06,2.623412138344796e-09,3.42e-06,3.655928523179354e-09,3.42e-06,2.891497009399079e-09,3.42e-06,3.203547206273926e-09,3.42e-06,2.659928336587655e-09,3.42e-06,3.406345514577391e-09,3.42e-06,2.767881675114102e-09,3.42e-06,3.034796631229733e-09,3.42e-06,2.56531166369486e-09
3.44e-06,3.865862286190572e-09,3.44e-06,2.997560825294692e-09,3.44e-06,3.345232677663333e-09,3.44e-06,2.741863611594097e-09,3.44e-06,3.5785117596748e-09,3.44e-06,2.860576062165486e-09,3.44e-06,3.156647503449662e-09,3.44e-06,2.638638031021683e-09,3.44e-06,3.680089441931421e-09,3.44e-06,2.909050258704045e-09,3.44e-06,3.223829073862562e-09,3.44e-06,2.675488345300426e-09,3.44e-06,3.428594882136403e-09,3.44e-06,2.784344383786494e-09,3.44e-06,3.053545519853863e-09,3.44e-06,2.58018281016305e-09
3.46e-06,3.891555278567313e-09,3.46e-06,3.014746802326129e-09,3.46e-06,3.3653670067705e-09,3.46e-06,2.757058222769068e-09,3.46e-06,3.600669083368622e-09,3.46e-06,2.876721923518959e-09,3.46e-06,3.175162852775407e-09,3.46e-06,2.652960738037059e-09,3.46e-06,3.703261499790557e-09,3.46e-06,2.92604001808389e-09,3.46e-06,3.242915277468773e-09,3.46e-06,2.690157415200001e-09,3.46e-06,3.44944592074441e-09,3.46e-06,2.799663600932844e-09,3.46e-06,3.071321331176445e-09,3.46e-06,2.593993489414228e-09
3.48e-06,3.917711562145995e-09,3.48e-06,3.032986997643706e-09,3.48e-06,3.386705588323851e-09,3.48e-06,2.773157011163336e-09,3.48e-06,3.624180175483667e-09,3.48e-06,2.893271367509709e-09,3.48e-06,3.194816050667622e-09,3.48e-06,2.668187912863435e-09,3.48e-06,3.727387016190746e-09,3.48e-06,2.942729009848831e-09,3.48e-06,3.263180505005015e-09,3.48e-06,2.705689192908056e-09,3.48e-06,3.471660006494385e-09,3.48e-06,2.816100933288904e-09,3.48e-06,3.09009663821224e-09,3.48e-06,2.608652893492267e-09
3.5e-06,3.942780419748304e-09,3.5e-06,3.050494567797566e-09,3.5e-06,3.4071592281163e-09,3.5e-06,2.788574348636302e-09,3.5e-06,3.646671914629346e-09,3.5e-06,2.909676095314936e-09,3.5e-06,3.213608738910212e-09,3.5e-06,2.682774372617527e-09,3.5e-06,3.750829440034502e-09,3.5e-06,2.960046905257593e-09,3.5e-06,3.282588283025757e-09,3.5e-06,2.720383457285036e-09,3.5e-06,3.492627686333489e-09,3.5e-06,2.831711304718883e-09,3.5e-06,3.108063797468205e-09,3.5e-06,2.622736578952626e-09
3.52e-06,3.967642587014986e-09,3.52e-06,3.068500654042831e-09,3.52e-06,3.428201662857005e-09,3.52e-06,2.804213267892172e-09,3.52e-06,3.668914575226321e-09,3.52e-06,2.926598056052805e-09,3.52e-06,3.232945294984893e-09,3.52e-06,2.697672616922118e-09,3.52e-06,3.775041067877434e-09,3.52e-06,2.977284043234088e-09,3.52e-06,3.301668367349697e-09,3.52e-06,2.735641042212163e-09,3.52e-06,3.515467109203177e-09,3.52e-06,2.848087927656601e-09,3.52e-06,3.126548766061717e-09,3.52e-06,2.637249374502417e-09
3.54e-06,3.993314357131147e-09,3.54e-06,3.085300744475709e-09,3.54e-06,3.448369275424105e-09,3.54e-06,2.819347095430578e-09,3.54e-06,3.691238226760247e-09,3.54e-06,2.943633550217467e-09,3.54e-06,3.251555855088917e-09,3.54e-06,2.712053602771945e-09,3.54e-06,3.798131378116081e-09,3.54e-06,2.993507280730597e-09,3.54e-06,3.320910302064997e-09,3.54e-06,2.750216297223168e-09,3.54e-06,3.536345671820268e-09,3.54e-06,2.863347260607892e-09,3.54e-06,3.14426608167253e-09,3.54e-06,2.651143671233386e-09
3.56e-06,4.026984397811271e-09,3.56e-06,3.105817808267372e-09,3.56e-06,3.474251894101658e-09,3.56e-06,2.835411022870895e-09,3.56e-06,3.721070597092916e-09,3.56e-06,2.960774836600717e-09,3.56e-06,3.273745504553087e-09,3.56e-06,2.726492352010259e-09,3.56e-06,3.829760126349363e-09,3.56e-06,3.01215175908039e-09,3.56e-06,3.345689995051566e-09,3.56e-06,2.765384675930091e-09,3.56e-06,3.563732047950915e-09,3.56e-06,2.880692063014577e-09,3.56e-06,3.165569252574059e-09,3.56e-06,2.664728107968926e-09
3.58e-06,4.052136414744923e-09,3.58e-06,3.123505035759814e-09,3.58e-06,3.494954174645043e-09,3.58e-06,2.85082259774208e-09,3.58e-06,3.74489663477046e-09,3.58e-06,2.977735669716257e-09,3.58e-06,3.292614991538424e-09,3.58e-06,2.74143032071537e-09,3.58e-06,3.853625690059882e-09,3.58e-06,3.028938683887648e-09,3.58e-06,3.365185256397855e-09,3.58e-06,2.780251214905009e-09,3.58e-06,3.585251958550419e-09,3.58e-06,2.896486899782682e-09,3.58e-06,3.183329789596009e-09,3.58e-06,2.67883145504259e-09
3.6e-06,4.078553178915961e-09,3.6e-06,3.141822747142945e-09,3.6e-06,3.516336828089777e-09,3.6e-06,2.866919867535335e-09,3.6e-06,3.768084300433342e-09,3.6e-06,2.994904599126509e-09,3.6e-06,3.312230393618334e-09,3.6e-06,2.756664298736563e-09,3.6e-06,3.877555242448489e-09,3.6e-06,3.046533491831225e-09,3.6e-06,3.3849291693455e-09,3.6e-06,2.795775997233005e-09,3.6e-06,3.607216281200283e-09,3.6e-06,2.912985818315787e-09,3.6e-06,3.202128426611525e-09,3.6e-06,2.693683739851319e-09
3.62e-06,4.103422944373497e-09,3.62e-06,3.159113921583647e-09,3.62e-06,3.537342060795652e-09,3.62e-06,2.882121499784343e-09,3.62e-06,3.790692919802061e-09,3.62e-06,3.010816743816873e-09,3.62e-06,3.33093629707115e-09,3.62e-06,2.771046674588644e-09,3.62e-06,3.900363471103891e-09,3.62e-06,3.063766926384687e-09,3.62e-06,3.404139314762167e-09,3.62e-06,2.810383603069916e-09,3.62e-06,3.628197549489061e-09,3.62e-06,2.927859834460387e-09,3.62e-06,3.220007350210057e-09,3.62e-06,2.70762082276425e-09
3.64e-06,4.131263254656135e-09,3.64e-06,3.178033548208312e-09,3.64e-06,3.559188232506246e-09,3.64e-06,2.898190256559386e-09,3.64e-06,3.81404747376907e-09,3.64e-06,3.028309678472439e-09,3.64e-06,3.351012729029738e-09,3.64e-06,2.786448863831457e-09,3.64e-06,3.925390540462157e-09,3.64e-06,3.081569793196744e-09,3.64e-06,3.424784724742145e-09,3.64e-06,2.826189674925957e-09,3.64e-06,3.650803076931603e-09,3.64e-06,2.944787028119756e-09,3.64e-06,3.239134878737108e-09,3.64e-06,2.722657382036578e-09
3.66e-06,4.156529729403124e-09,3.66e-06,3.195240838055773e-09,3.66e-06,3.579720838233111e-09,3.66e-06,2.913740754853719e-09,3.66e-06,3.836620889965175e-09,3.66e-06,3.04472892036268e-09,3.66e-06,3.369967240372101e-09,3.66e-06,2.801054110892775e-09,3.66e-06,3.948962217720437e-09,3.66e-06,3.098212650676325e-09,3.66e-06,3.444300584670745e-09,3.66e-06,2.841090767689826e-09,3.66e-06,3.672148328265903e-09,3.66e-06,2.960647757009123e-09,3.66e-06,3.257180020156583e-09,3.66e-06,2.737179915143676e-09
3.68e-06,4.182477893814458e-09,3.68e-06,3.213154211035886e-09,3.68e-06,3.600830057966387e-09,3.68e-06,2.929650733440407e-09,3.68e-06,3.860069570026434e-09,3.68e-06,3.061591264580316e-09,3.68e-06,3.3892615871766e-09,3.68e-06,2.815956606621026e-09,3.68e-06,3.973174497178542e-09,3.68e-06,3.115543928608283e-09,3.68e-06,3.464313993851982e-09,3.68e-06,2.856399449586857e-09,3.68e-06,3.694062383399372e-09,3.68e-06,2.976957368966696e-09,3.68e-06,3.27572770115258e-09,3.68e-06,2.751710217054071e-09
3.7e-06,4.207378851204697e-09,3.7e-06,3.230608871069892e-09,3.7e-06,3.621345206883753e-09,3.7e-06,2.944934753825551e-09,3.7e-06,3.882347207084856e-09,3.7e-06,3.077752487996451e-09,3.7e-06,3.407962357281324e-09,3.7e-06,2.830409851878841e-09,3.7e-06,3.996396220596042e-09,3.7e-06,3.132156287261546e-09,3.7e-06,3.483691080856376e-09,3.7e-06,2.871069956688971e-09,3.7e-06,3.715317316694713e-09,3.7e-06,2.993198922836349e-09,3.7e-06,3.293496331081008e-09,3.7e-06,2.765606557374538e-09
3.72e-06,4.234594978694382e-09,3.72e-06,3.249395267451879e-09,3.72e-06,3.64327981315674e-09,3.72e-06,2.962183534497403e-09,3.72e-06,3.906736784125684e-09,3.72e-06,3.095144678644621e-09,3.72e-06,3.428509300913769e-09,3.72e-06,2.845988675740388e-09,3.72e-06,4.021850262520041e-09,3.72e-06,3.150330509960309e-09,3.72e-06,3.505236005288415e-09,3.72e-06,2.887156949986574e-09,3.72e-06,3.73803351711244e-09,3.72e-06,3.010235579526479e-09,3.72e-06,3.312984700874785e-09,3.72e-06,2.780843174347979e-09
3.74e-06,4.259890804972569e-09,3.74e-06,3.267087676636867e-09,3.74e-06,3.663460564021805e-09,3.74e-06,2.977655746098206e-09,3.74e-06,3.929379488546619e-09,3.74e-06,3.111518045081753e-09,3.74e-06,3.447263328588822e-09,3.74e-06,2.860578132871664e-09,3.74e-06,4.045447032887154e-09,3.74e-06,3.167150222597797e-09,3.74e-06,3.524825621803917e-09,3.74e-06,2.901819460339751e-09,3.74e-06,3.759334931814433e-09,3.74e-06,3.025784810422072e-09,3.74e-06,3.330471654100097e-09,3.74e-06,2.795024311701079e-09
3.76e-06,4.286247438675183e-09,3.76e-06,3.285289313585349e-09,3.76e-06,3.684721013146577e-09,3.76e-06,2.993527870645681e-09,3.76e-06,3.953050602891889e-09,3.76e-06,3.128682604537369e-09,3.76e-06,3.467011804759117e-09,3.76e-06,2.875847154128843e-09,3.76e-06,4.070220233825549e-09,3.76e-06,3.184736054349003e-09,3.76e-06,3.544811222391718e-09,3.76e-06,2.917469811238628e-09,3.76e-06,3.780816377768096e-09,3.76e-06,3.042252518240334e-09,3.76e-06,3.349275560231105e-09,3.76e-06,2.809630157719395e-09
3.78e-06,4.311215647698327e-09,3.78e-06,3.302599443098392e-09,3.78e-06,3.704966442931963e-09,3.78e-06,3.008680008183759e-09,3.78e-06,3.974694377929546e-09,3.78e-06,3.144701921789745e-09,3.78e-06,3.485767849238934e-09,3.78e-06,2.890207193027638e-09,3.78e-06,4.093150584920812e-09,3.78e-06,3.201271638372434e-09,3.78e-06,3.564027867118343e-09,3.78e-06,2.932959795892079e-09,3.78e-06,3.802245218319599e-09,3.78e-06,3.057891443948938e-09,3.78e-06,3.367058030406609e-09,3.78e-06,2.823546531438455e-09
3.8e-06,4.337556835162759e-09,3.8e-06,3.320931521649804e-09,3.8e-06,3.7264531043512e-09,3.8e-06,3.02483842210979e-09,3.8e-06,3.998331860783347e-09,3.8e-06,3.161832707820171e-09,3.8e-06,3.504997153962758e-09,3.8e-06,2.905441117147279e-09,3.8e-06,4.118113287491206e-09,3.8e-06,3.218837159814591e-09,3.8e-06,3.584546974541612e-09,3.8e-06,2.948219061115976e-09,3.8e-06,3.824368046360359e-09,3.8e-06,3.074362317822604e-09,3.8e-06,3.385917974748032e-09,3.8e-06,2.838265530812278e-09
3.82e-06,4.362902436525896e-09,3.82e-06,3.338479371490144e-09,3.82e-06,3.747230690745973e-09,3.82e-06,3.040245367725034e-09,3.82e-06,4.021009348056392e-09,3.82e-06,3.178390416243229e-09,3.82e-06,3.525018513750266e-09,3.82e-06,2.92070998595316e-09,3.82e-06,4.141495962028693e-09,3.82e-06,3.235165836652008e-09,3.82e-06,3.604054477225594e-09,3.82e-06,2.963043701354038e-09,3.82e-06,3.845448516077998e-09,3.82e-06,3.090150618251866e-09,3.82e-06,3.404111311301783e-09,3.82e-06,2.852377645410414e-09
3.84e-06,4.388914742351683e-09,3.84e-06,3.356491644259333e-09,3.84e-06,3.768161078194299e-09,3.84e-06,3.056083990592641e-09,3.84e-06,4.044298834530849e-09,3.84e-06,3.195267362851129e-09,3.84e-06,3.544098424096354e-09,3.84e-06,2.935436464443319e-09,3.84e-06,4.165794764668825e-09,3.84e-06,3.252511224566576e-09,3.84e-06,3.624096716864143e-09,3.84e-06,2.978289292536031e-09,3.84e-06,3.868162736726502e-09,3.84e-06,3.106318845737957e-09,3.84e-06,3.422513356913143e-09,3.84e-06,2.866888055412929e-09
3.86e-06,4.413853784582154e-09,3.86e-06,3.373752359450887e-09,3.86e-06,3.788646644398611e-09,3.86e-06,3.071235166833207e-09,3.86e-06,4.06662354260994e-09,3.86e-06,3.211415617415334e-09,3.86e-06,3.562354940360454e-09,3.86e-06,2.949769314080948e-09,3.86e-06,4.1891001652995e-09,3.86e-06,3.269017326708998e-09,3.86e-06,3.643442916541245e-09,3.86e-06,2.993041536865175e-09,3.86e-06,3.889277777519928e-09,3.86e-06,3.121839980050146e-09,3.86e-06,3.440313885557305e-09,3.86e-06,2.880783994386099e-09
3.88e-06,4.442209201110825e-09,3.88e-06,3.394683943809527e-09,3.88e-06,3.812220340227466e-09,3.88e-06,3.089156851157413e-09,3.88e-06,4.092851052673092e-09,3.88e-06,3.230484901395509e-09,3.88e-06,3.58395260796488e-09,3.88e-06,2.966345028430204e-09,3.88e-06,4.217379620437701e-09,3.88e-06,3.288541488040135e-09,3.88e-06,3.665871977546446e-09,3.88e-06,3.010322548206189e-09,3.88e-06,3.913558345719322e-09,3.88e-06,3.139851827612898e-09,3.88e-06,3.462085449803685e-09,3.88e-06,2.897184928217602e-09
3.9e-06,4.467665724265334e-09,3.9e-06,3.41169051293298e-09,3.9e-06,3.832807768632667e-09,3.9e-06,3.104077141403266e-09,3.9e-06,4.115552929112297e-09,3.9e-06,3.246642105757459e-09,3.9e-06,3.60297789053341e-09,3.9e-06,2.981171935659131e-09,3.9e-06,4.240975864884221e-09,3.9e-06,3.305485481147861e-09,3.9e-06,3.684822799501812e-09,3.9e-06,3.025193471311796e-09,3.9e-06,3.93507273216094e-09,3.9e-06,3.155460985667116e-09,3.9e-06,3.480151096831393e-09,3.9e-06,2.911287294119291e-09
3.92e-06,4.494273374070712e-09,3.92e-06,3.429983026522047e-09,3.92e-06,3.854328876407332e-09,3.92e-06,3.120267458997282e-09,3.92e-06,4.13929304660258e-09,3.92e-06,3.263826359158762e-09,3.92e-06,3.622754390793952e-09,3.92e-06,2.9963207801721e-09,3.92e-06,4.265629173367134e-09,3.92e-06,3.323044552805057e-09,3.92e-06,3.705150191251121e-09,3.92e-06,3.04072307151635e-09,3.92e-06,3.957108106671711e-09,3.92e-06,3.171922401869922e-09,3.92e-06,3.498555634435606e-09,3.92e-06,2.926010566803816e-09
3.94e-06,4.518899500837643e-09,3.94e-06,3.447531276435393e-09,3.94e-06,3.874799632488541e-09,3.94e-06,3.135304341837198e-09,3.94e-06,4.161317141047512e-09,3.94e-06,3.279959667321305e-09,3.94e-06,3.641493258348124e-09,3.94e-06,3.010576435200931e-09,3.94e-06,4.288918904596362e-09,3.94e-06,3.339587761742249e-09,3.94e-06,3.72458573912864e-09,3.94e-06,3.055055989666166e-09,3.94e-06,3.978387015733433e-09,3.94e-06,3.187604694685875e-09,3.94e-06,3.516349992848168e-09,3.94e-06,2.939878052744976e-09
3.96e-06,4.546131536832634e-09,3.96e-06,3.466165864053754e-09,3.96e-06,3.896211802681355e-09,3.96e-06,3.151671139432443e-09,3.96e-06,4.185359942079644e-09,3.96e-06,3.297501731182306e-09,3.96e-06,3.661422933214677e-09,3.96e-06,3.026044699667279e-09,3.96e-06,4.313921629139121e-09,3.96e-06,3.357427040030198e-09,3.96e-06,3.745266000438803e-09,3.96e-06,3.070726707061436e-09,3.96e-06,4.000984530168134e-09,3.96e-06,3.204124333942969e-09,3.96e-06,3.53567942635311e-09,3.96e-06,2.955016496449118e-09
3.98e-06,4.571928444149518e-09,3.98e-06,3.48373232535997e-09,3.98e-06,3.917219743956503e-09,3.98e-06,3.167187696016425e-09,3.98e-06,4.208419308077638e-09,3.98e-06,3.313892341004706e-09,3.98e-06,3.680390153641642e-09,3.98e-06,3.040732452387638e-09,3.98e-06,4.337803821856959e-09,3.98e-06,3.374912210273799e-09,3.98e-06,3.764642272875042e-09,3.98e-06,3.085524482868966e-09,3.98e-06,4.022326803810756e-09,3.98e-06,3.219925450502384e-09,3.98e-06,3.55376560010224e-09,3.98e-06,2.968862375073476e-09
4e-06,4.598296792648031e-09,4e-06,3.501797110733427e-09,4e-06,3.938193209742445e-09,4e-06,3.1829948155569e-09,4e-06,4.23156123731666e-09,4e-06,3.330712890370166e-09,4e-06,3.699805516305349e-09,4e-06,3.055672232819414e-09,4e-06,4.361767592526867e-09,4e-06,3.39222342063658e-09,4e-06,3.784840097686436e-09,4e-06,3.100915148100402e-09,4e-06,4.044230501688709e-09,4e-06,3.236143508794084e-09,4e-06,3.572315007434329e-09,4e-06,2.983448038813183e-09
4.02e-06,4.622967865440416e-09,4.02e-06,3.519078523853086e-09,4.02e-06,3.958631679088994e-09,4.02e-06,3.198122203655618e-09,4.02e-06,4.253930770769104e-09,4.02e-06,3.346756965043095e-09,4.02e-06,3.718448204257143e-09,4.02e-06,3.069990564470436e-09,4.02e-06,4.38538266677396e-09,4.02e-06,3.408379530731054e-09,4.02e-06,3.804070249217744e-09,4.02e-06,3.115554386232624e-09,4.02e-06,4.064625309816419e-09,4.02e-06,3.251636318118529e-09,4.02e-06,3.589596311925135e-09,4.02e-06,2.998183833655976e-09
4.04e-06,4.650271585867563e-09,4.04e-06,3.538003721101319e-09,4.04e-06,3.981033114862138e-09,4.04e-06,3.214704613668048e-09,4.04e-06,4.27834289866989e-09,4.04e-06,3.3642853999863e-09,4.04e-06,3.73872382845561e-09,4.04e-06,3.085661479821542e-09,4.04e-06,4.409867366707189e-09,4.04e-06,3.4263157105839e-09,4.04e-06,3.824998242321467e-09,4.04e-06,3.131565875241129e-09,4.04e-06,4.087607429229512e-09,4.04e-06,3.268588653138122e-09,4.04e-06,3.608906730350356e-09,4.04e-06,3.01305920227161e-09
4.06e-06,4.676005019277395e-09,4.06e-06,3.555524200228485e-09,4.06e-06,4.001945079999962e-09,4.06e-06,3.229848469445256e-09,4.06e-06,4.302216844400282e-09,4.06e-06,3.380506910115296e-09,4.06e-06,3.757680071298626e-09,4.06e-06,3.100185746885716e-09,4.06e-06,4.433808024875622e-09,4.06e-06,3.442841735028942e-09,4.06e-06,3.844487749710308e-09,4.06e-06,3.146381313686947e-09,4.06e-06,4.10897223992132e-09,4.06e-06,3.284327821974301e-09,4.06e-06,3.626945652009552e-09,4.06e-06,3.027180006243854e-09
4.08e-06,4.702461127537746e-09,4.08e-06,3.573907592086649e-09,4.08e-06,4.023176165250555e-09,4.08e-06,3.24599061180559e-09,4.08e-06,4.325986512724962e-09,4.08e-06,3.397710484618313e-09,4.08e-06,3.777328748237962e-09,4.08e-06,3.115371230551656e-09,4.08e-06,4.45830662290907e-09,4.08e-06,3.460556571997348e-09,4.08e-06,3.864856375185219e-09,4.08e-06,3.161679603504047e-09,4.08e-06,4.13132536225628e-09,4.08e-06,3.300642015730062e-09,4.08e-06,3.645741169378169e-09,4.08e-06,3.041103246514111e-09
4.1e-06,4.727453746333245e-09,4.1e-06,3.591161070630756e-09,4.1e-06,4.043207100493794e-09,4.1e-06,3.261136486806377e-09,4.1e-06,4.34835917206377e-09,4.1e-06,3.413809918436207e-09,4.1e-06,3.796014947145935e-09,4.1e-06,3.129694152253054e-09,4.1e-06,4.481886232071082e-09,4.1e-06,3.477095726933167e-09,4.1e-06,3.884063603087359e-09,4.1e-06,3.176344309735226e-09,4.1e-06,4.152359267801163e-09,4.1e-06,3.316947062341589e-09,4.1e-06,3.663655173480037e-09,4.1e-06,3.054998945671554e-09
4.12e-06,4.754398985799037e-09,4.12e-06,3.608930727657535e-09,4.12e-06,4.064475807781145e-09,4.12e-06,3.277217361029973e-09,4.12e-06,4.372105458404473e-09,4.12e-06,3.431098920721686e-09,4.12e-06,3.815639012051797e-09,4.12e-06,3.144594106843479e-09,4.12e-06,4.506267110860913e-09,4.12e-06,3.495092596173112e-09,4.12e-06,3.90443118925617e-09,4.12e-06,3.191784148414772e-09,4.12e-06,4.174650960839011e-09,4.12e-06,3.332746486518197e-09,4.12e-06,3.682287560712134e-09,4.12e-06,3.069566136835845e-09
4.14e-06,4.778615116719683e-09,4.14e-06,3.626514940985222e-09,4.14e-06,4.085520676762629e-09,4.14e-06,3.292612014128216e-09,4.14e-06,4.394760273816698e-09,4.14e-06,3.448046923688551e-09,4.14e-06,3.834586933639095e-09,4.14e-06,3.159143775280583e-09,4.14e-06,4.530965627057854e-09,4.14e-06,3.5113961288812e-09,4.14e-06,3.923793342639252e-09,4.14e-06,3.206577284355166e-09,4.14e-06,4.196018948312704e-09,4.14e-06,3.34847862738708e-09,4.14e-06,3.700305885441718e-09,4.14e-06,3.083641610014391e-09
4.16e-06,4.805981191870446e-09,4.16e-06,3.644321141270476e-09,4.16e-06,4.106456644269279e-09,4.16e-06,3.308416177902688e-09,4.16e-06,4.418145631036304e-09,4.16e-06,3.464447260401837e-09,4.16e-06,3.85392787407246e-09,4.16e-06,3.174107870869573e-09,4.16e-06,4.554271460776559e-09,4.16e-06,3.528648013162806e-09,4.16e-06,3.943900951183379e-09,4.16e-06,3.22180347575766e-09,4.16e-06,4.218016647835597e-09,4.16e-06,3.364663837040123e-09,4.16e-06,3.718829978647629e-09,4.16e-06,3.098116365477835e-09
4.18e-06,4.831065082709816e-09,4.18e-06,3.661717267212269e-09,4.18e-06,4.126294160000327e-09,4.18e-06,3.323536137761947e-09,4.18e-06,4.440494681238866e-09,4.18e-06,3.480964515041623e-09,4.18e-06,3.872962680500703e-09,4.18e-06,3.188360953558487e-09,4.18e-06,4.577681871131395e-09,4.18e-06,3.545151337489626e-09,4.18e-06,3.963118925776988e-09,4.18e-06,3.23637363278376e-09,4.18e-06,4.239121180886967e-09,4.18e-06,3.380151367486417e-09,4.18e-06,3.736761856617389e-09,4.18e-06,3.111946238498334e-09
4.2e-06,4.860277735745772e-09,4.2e-06,3.681484760767222e-09,4.2e-06,4.149622725108801e-09,4.2e-06,3.341000761242097e-09,4.2e-06,4.466574570428409e-09,4.2e-06,3.499187537312262e-09,4.2e-06,3.894217545712183e-09,4.2e-06,3.204823238886004e-09,4.2e-06,4.604685755774335e-09,4.2e-06,3.564255923152295e-09,4.2e-06,3.98545599844588e-09,4.2e-06,3.253179620982165e-09,4.2e-06,4.263310646557224e-09,4.2e-06,3.398022631481194e-09,4.2e-06,3.757109000039707e-09,4.2e-06,3.128356517679856e-09
4.22e-06,4.885696627770042e-09,4.22e-06,3.698983183751197e-09,4.22e-06,4.170430519493956e-09,4.22e-06,3.356294263981695e-09,4.22e-06,4.489286748911658e-09,4.22e-06,3.515538302212857e-09,4.22e-06,3.91344324375401e-09,4.22e-06,3.219292490540955e-09,4.22e-06,4.628408140041867e-09,4.22e-06,3.580980421424092e-09,4.22e-06,4.00488730452309e-09,4.22e-06,3.267929013131252e-09,4.22e-06,4.284521685279325e-09,4.22e-06,3.413704110410366e-09,4.22e-06,3.77549685506809e-09,4.22e-06,3.141856968117368e-09
4.24e-06,4.912263760056652e-09,4.24e-06,3.717291759123911e-09,4.24e-06,4.191649550045575e-09,4.24e-06,3.372304731175403e-09,4.24e-06,4.513031557563063e-09,4.24e-06,3.532522167460755e-09,4.24e-06,3.932773446675116e-09,4.24e-06,3.2344359958424e-09,4.24e-06,4.653285353837124e-09,4.24e-06,3.598464052711097e-09,4.24e-06,4.025078466928578e-09,4.24e-06,3.283372040264998e-09,4.24e-06,4.307154685522966e-09,4.24e-06,3.430100777874376e-09,4.24e-06,3.793815711122476e-09,4.24e-06,3.156471357500688e-09
4.26e-06,4.937330299763873e-09,4.26e-06,3.734510568010603e-09,4.26e-06,4.211863530212387e-09,4.26e-06,3.387226711654283e-09,4.26e-06,4.535391589752991e-09,4.26e-06,3.54845873553261e-09,4.26e-06,3.951780032805087e-09,4.26e-06,3.248683565864891e-09,4.26e-06,4.677499368705134e-09,4.26e-06,3.614937236903798e-09,4.26e-06,4.044585726351606e-09,4.26e-06,3.297891265265762e-09,4.26e-06,4.32818159720391e-09,4.26e-06,3.445508557089837e-09,4.26e-06,3.811502424815575e-09,4.26e-06,3.170230592516056e-09
4.28e-06,4.963092260959677e-09,4.28e-06,3.753066831883943e-09,4.28e-06,4.233843897924632e-09,4.28e-06,3.40337346680842e-09,4.28e-06,4.558234318154472e-09,4.28e-06,3.565760337734511e-09,4.28e-06,3.971309449840359e-09,4.28e-06,3.264042128725196e-09,4.28e-06,4.702629365350108e-09,4.28e-06,3.632715151958833e-09,4.28e-06,4.065308709593946e-09,4.28e-06,3.313881315807342e-09,4.28e-06,4.351047914325115e-09,4.28e-06,3.462409785899953e-09,4.28e-06,3.830582485728043e-09,4.28e-06,3.185068515668491e-09
4.3e-06,4.988470710742756e-09,4.3e-06,3.770537026621322e-09,4.3e-06,4.254384336214103e-09,4.3e-06,3.418951389759246e-09,4.3e-06,4.580842360713778e-09,4.3e-06,3.582247220356842e-09,4.3e-06,3.989919943119324e-09,4.3e-06,3.278505998351023e-09,4.3e-06,4.726306836206216e-09,4.3e-06,3.649743462616075e-09,4.3e-06,4.084979937543732e-09,4.3e-06,3.328671931148003e-09,4.3e-06,4.372433952046353e-09,4.3e-06,3.478110373786568e-09,4.3e-06,3.848560839293925e-09,4.3e-06,3.199044639543251e-09
