/out_DTC X,/out_DTC Y,/in_DTC X,/in_DTC Y,/V_ramp X,/V_ramp Y,/V_n X,/V_n Y,D X,D LogicBus
8.504289122496782e-07,0.01909321921980946,8.504289122496782e-07,0.1563930507079608,8.504289122496782e-07,0.5261984122127874,8.504289122496782e-07,0.6665180663909093,  ,  
8.504296940261387e-07,0.01839744487989891,8.504296940261387e-07,0.1546731424949361,8.504296940261387e-07,0.5265990797511634,8.504296940261387e-07,0.6658800648849144,  ,  
8.504301416400855e-07,0.01800735479537316,8.504301416400855e-07,0.1536883918118054,8.504301416400855e-07,0.5268340945674899,8.504301416400855e-07,0.6655232297742307,  ,  
8.504305475385416e-07,0.01765887837942332,8.504305475385416e-07,0.1527954152084017,8.504305475385416e-07,0.5270503225290739,8.504305475385416e-07,0.6652059934100731,  ,  
8.504312512710501e-07,0.01707191556035528,8.504312512710501e-07,0.1512472036897231,8.504312512710501e-07,0.5274363717126098,8.504312512710501e-07,0.6646766987750948,  ,  
8.504317788618816e-07,0.01664933812207783,8.504317788618816e-07,0.1500865038605839,8.504317788618816e-07,0.5277377923909575,8.504317788618816e-07,0.6642997480065251,  ,  
8.504323927784714e-07,0.01617822650145496,8.504323927784714e-07,0.1487358873630003,8.504323927784714e-07,0.5281030937036206,8.504323927784714e-07,0.6638826786104406,  ,  
8.504331536077803e-07,0.01562432197827969,8.504331536077803e-07,0.1470620628834363,8.504331536077803e-07,0.52857728869902,8.504331536077803e-07,0.6633933514297122,  ,  
8.50433991828191e-07,0.01505214473744173,8.50433991828191e-07,0.1452179779797782,8.50433991828191e-07,0.5291287597224517,8.50433991828191e-07,0.6628864446243601,  ,  
8.504350349912847e-07,0.01439629941164331,8.504350349912847e-07,0.1429230191735709,8.504350349912847e-07,0.5298619532300639,8.504350349912847e-07,0.6623057603037442,  ,  
8.504357694218129e-07,0.0139714040838316,8.504357694218129e-07,0.1413072720117022,8.504357694218129e-07,0.5304100830442833,8.504357694218129e-07,0.6619336876591834,  ,  
8.50436408777224e-07,0.01362363507619994,8.50436408777224e-07,0.1399006901072917,8.50436408777224e-07,0.5309061449030069,8.50436408777224e-07,0.6616339194416737,  ,  
8.504371459537903e-07,0.01324359330729884,8.504371459537903e-07,0.1382789016612695,8.504371459537903e-07,0.5314941668940423,8.504371459537903e-07,0.6613122725426219,  ,  
8.504380718210395e-07,0.01279193933007271,8.504380718210395e-07,0.1362419937131268,8.504380718210395e-07,0.5322482156219687,8.504380718210395e-07,0.6609377407612488,  ,  
8.50439048767111e-07,0.01234186860582781,8.50439048767111e-07,0.134092712355884,8.50439048767111e-07,0.5330552272010448,8.50439048767111e-07,0.6605721132491028,  ,  
8.504400930435751e-07,0.01188783726597639,8.504400930435751e-07,0.1317953041348247,8.504400930435751e-07,0.533925868652663,8.504400930435751e-07,0.6602102537340131,  ,  
8.504411595625398e-07,0.0114515268413617,8.504411595625398e-07,0.1294489624123655,8.504411595625398e-07,0.5348215992383714,8.504411595625398e-07,0.6598690115874325,  ,  
8.504423219448872e-07,0.01100656261593231,8.504423219448872e-07,0.1268917212481512,8.504423219448872e-07,0.5358052714870857,8.504423219448872e-07,0.6595278803106827,  ,  
8.504436792680116e-07,0.01052615002143688,8.504436792680116e-07,0.1239056103745132,8.504436792680116e-07,0.5369646288069849,8.504436792680116e-07,0.6591683104071202,  ,  
8.50445362983721e-07,0.009985694431206636,8.50445362983721e-07,0.1202014358137176,8.50445362983721e-07,0.5384194877309252,8.50445362983721e-07,0.658776285256315,  ,  
8.504475834739245e-07,0.009358185676786838,8.504475834739245e-07,0.1153163573660403,8.504475834739245e-07,0.5403642800304562,8.504475834739245e-07,0.6583409455172675,  ,  
8.504502362963704e-07,0.008718106166483115,8.504502362963704e-07,0.1094801479850708,8.504502362963704e-07,0.5427181373083743,8.504502362963704e-07,0.6579243460593085,  ,  
8.504531541258722e-07,0.008126761526726775,8.504531541258722e-07,0.1030609230811241,8.504531541258722e-07,0.5453306433829939,8.504531541258722e-07,0.657571540398164,  ,  
8.504561776743416e-07,0.007610671158289907,8.504561776743416e-07,0.09640911644854966,8.504561776743416e-07,0.5480462501499201,8.504561776743416e-07,0.6572958877273435,  ,  
8.504593684024634e-07,0.007145108793399817,8.504593684024634e-07,0.08938951458051414,8.504593684024634e-07,0.5509036309935624,8.504593684024634e-07,0.6570782776337118,  ,  
8.504628293510981e-07,0.006706294122481691,8.504628293510981e-07,0.08177542758414647,8.504628293510981e-07,0.5539766319715138,8.504628293510981e-07,0.6569023356594271,  ,  
8.504666912158727e-07,0.006278060845611312,8.504666912158727e-07,0.07327932508000123,8.504666912158727e-07,0.5573591261318022,8.504666912158727e-07,0.6567564373783411,  ,  
8.504711289896187e-07,0.005861757177281374,8.504711289896187e-07,0.06351622283888014,8.504711289896187e-07,0.5611754408821162,8.504711289896187e-07,0.6566329064706832,  ,  
8.50476163294868e-07,0.00552893808837219,8.50476163294868e-07,0.05244075129034043,8.50476163294868e-07,0.5654109598559341,8.50476163294868e-07,0.6565329357459559,  ,  
8.504820171104162e-07,0.005499058543873793,8.504820171104162e-07,0.03956235708440348,8.504820171104162e-07,0.5702194437940674,8.504820171104162e-07,0.6564597492377836,  ,  
8.504890478332722e-07,0.006558060406243857,8.504890478332722e-07,0.02409476680121259,8.504890478332722e-07,0.5758542073408001,8.504890478332722e-07,0.6564290626485739,  ,  
8.504945239166361e-07,0.008958181211431607,8.504945239166361e-07,0.01204738340067046,8.504945239166361e-07,0.5801551398389493,8.504945239166361e-07,0.6564569481885296,  ,  
8.505000000000001e-07,0.01386314318665696,8.505000000000001e-07,1.455837878093329e-22,8.505000000000001e-07,0.584390187848155,8.505000000000001e-07,0.6565327495770176,  ,  
8.505024974509487e-07,0.01760041180222155,8.505024974509487e-07,0,8.505024974509487e-07,0.5863905990281999,8.505024974509487e-07,0.656665735324671,  ,  
8.505047628450916e-07,0.02158478858997586,8.505047628450916e-07,0,8.505047628450916e-07,0.5881362443063496,8.505047628450916e-07,0.6567367798694265,  ,  
8.505068929137523e-07,0.02619418194993925,8.505068929137523e-07,-8.470329472543002e-22,8.505068929137523e-07,0.5897526721357252,8.505068929137523e-07,0.6567959595025982,  ,  
8.505092906267847e-07,0.03268467817153413,8.505092906267847e-07,-1.694065894508601e-21,8.505092906267847e-07,0.59155388345404,8.505092906267847e-07,0.6568651396733739,  ,  
8.505131839520171e-07,0.04698200593444929,8.505131839520171e-07,-2.117582368135751e-22,8.505131839520171e-07,0.5944354809564022,8.505131839520171e-07,0.6569817615352699,  ,  
8.505180869660112e-07,0.07318486882804054,8.505180869660112e-07,2.541098841762901e-21,8.505180869660112e-07,0.59798164468226,8.505180869660112e-07,0.6571243530852487,  ,  
8.50523146326849e-07,0.1102418184532076,8.50523146326849e-07,4.235164736271502e-22,8.50523146326849e-07,0.6015623546414155,8.50523146326849e-07,0.6572599571566804,  ,  
8.505294335413206e-07,0.1682037569905323,8.505294335413206e-07,1.240770918829542e-24,8.505294335413206e-07,0.6059301483945856,8.505294335413206e-07,0.6574086782861752,  ,  
8.505353966412221e-07,0.2323613707192211,8.505353966412221e-07,-1.654361225106055e-24,8.505353966412221e-07,0.6099935524633134,8.505353966412221e-07,0.657528048946359,  ,  
8.505407620629475e-07,0.2948509213775087,8.505407620629475e-07,-8.271806125530277e-24,8.505407620629475e-07,0.6135875195109104,8.505407620629475e-07,0.6576171319087084,  ,  
8.505455590527979e-07,0.3527194762947029,8.505455590527979e-07,1.058791184067875e-22,8.505455590527979e-07,0.6167548452625062,8.505455590527979e-07,0.6576887831913274,  ,  
8.505503404805229e-07,0.411149815450458,8.505503404805229e-07,0,8.505503404805229e-07,0.6198545864629831,8.505503404805229e-07,0.6577638777871652,  ,  
8.505538511090616e-07,0.4541251402385312,8.505538511090616e-07,1.058791184067875e-22,8.505538511090616e-07,0.6221046591495204,8.505538511090616e-07,0.657870849426757,  ,  
8.505564138228192e-07,0.4853449134780203,8.505564138228192e-07,0,8.505564138228192e-07,0.623725091939659,8.505564138228192e-07,0.6579737626586249,  ,  
8.505585397154694e-07,0.5110221578851691,8.505585397154694e-07,-5.293955920339377e-23,8.505585397154694e-07,0.6250571673851761,8.505585397154694e-07,0.658084874610403,  ,  
8.505604210206821e-07,0.533483469544539,8.505604210206821e-07,2.646977960169689e-23,8.505604210206821e-07,0.6262279519297058,8.505604210206821e-07,0.6582088799243692,  ,  
8.505621771663371e-07,0.5541890309242107,8.505621771663371e-07,5.293955920339377e-23,8.505621771663371e-07,0.627317437069797,8.505621771663371e-07,0.658350930168631,  ,  
8.50563718946596e-07,0.5721105724386357,8.50563718946596e-07,-1.323488980084844e-22,8.50563718946596e-07,0.6282702682431256,8.50563718946596e-07,0.6584967349424877,  ,  
8.50565765600421e-07,0.5954369569748474,8.50565765600421e-07,4.235164736271502e-22,8.50565765600421e-07,0.6295161477963011,8.50565765600421e-07,0.6586823443514865,  ,  
8.505675299726149e-07,0.6151402130453588,8.505675299726149e-07,-1.058791184067875e-22,8.505675299726149e-07,0.6306028870566345,8.505675299726149e-07,0.658852571528578,  ,  
8.505689981489678e-07,0.6311896572586005,8.505689981489678e-07,-1.058791184067875e-22,8.505689981489678e-07,0.6315152291816011,8.505689981489678e-07,0.659033325600037,  ,  
8.505704936845691e-07,0.647142216797252,8.505704936845691e-07,0,8.505704936845691e-07,0.6324470541746299,8.505704936845691e-07,0.6592158238175252,  ,  
8.505717270156488e-07,0.6600528294437124,8.505717270156488e-07,0,8.505717270156488e-07,0.6332195571835936,8.505717270156488e-07,0.6592941694809702,  ,  
8.505727866354929e-07,0.6711347816296076,8.505727866354929e-07,8.470329472543002e-22,8.505727866354929e-07,0.6338898517521936,8.505727866354929e-07,0.6594099815531146,  ,  
8.50573682541099e-07,0.6806366993963985,8.50573682541099e-07,-9.26442286059391e-23,8.50573682541099e-07,0.63446075083131,8.50573682541099e-07,0.6594760867403332,  ,  
8.50574561184668e-07,0.6901667067157411,8.50574561184668e-07,-1.323488980084844e-23,8.50574561184668e-07,0.6350194088959569,8.50574561184668e-07,0.6595126420812858,  ,  
8.50575682702405e-07,0.7026936647385942,8.50575682702405e-07,4.235164736271502e-22,8.50575682702405e-07,0.6357236744539486,8.50575682702405e-07,0.6595275834769611,  ,  
8.505775517857866e-07,0.724341805829672,8.505775517857866e-07,-1.694065894508601e-21,8.505775517857866e-07,0.6368667317518881,8.505775517857866e-07,0.6595034367488601,  ,  
8.505789435000206e-07,0.7408877129900145,8.505789435000206e-07,-8.470329472543003e-22,8.505789435000206e-07,0.6376933511494088,8.505789435000206e-07,0.6594649161748608,  ,  
8.50580098955974e-07,0.7547328436274068,8.50580098955974e-07,-3.176373552203626e-22,8.50580098955974e-07,0.6383651768704975,8.50580098955974e-07,0.6594278900426026,  ,  
8.505812266653327e-07,0.7682154151588936,8.505812266653327e-07,9.926167350636332e-23,8.505812266653327e-07,0.6390115684196458,8.505812266653327e-07,0.6593911013710936,  ,  
8.505821568307588e-07,0.7793205182846382,8.505821568307588e-07,8.470329472543003e-22,8.505821568307588e-07,0.6395469061870763,8.505821568307588e-07,0.6593660515764012,  ,  
8.505830929912429e-07,0.7905342441590535,8.505830929912429e-07,4.235164736271502e-22,8.505830929912429e-07,0.6400943286216458,8.505830929912429e-07,0.6593498937971933,  ,  
8.505840098877612e-07,0.8015722352605792,8.505840098877612e-07,5.293955920339377e-22,8.505840098877612e-07,0.6406364495929446,8.505840098877612e-07,0.659340920319634,  ,  
8.505850786725973e-07,0.8144773767012805,8.505850786725973e-07,-4.235164736271502e-22,8.505850786725973e-07,0.6412685496343475,8.505850786725973e-07,0.6593332592659438,  ,  
8.505860264879493e-07,0.8259064366186604,8.505860264879493e-07,1.058791184067875e-22,8.505860264879493e-07,0.6418243143783985,8.505860264879493e-07,0.6593245421830032,  ,  
8.505869569889228e-07,0.8370646229196368,8.505869569889228e-07,-2.646977960169689e-22,8.505869569889228e-07,0.6423639515847168,8.505869569889228e-07,0.6593124308065906,  ,  
8.505878657978731e-07,0.847868074548115,8.505878657978731e-07,8.933550615572699e-23,8.505878657978731e-07,0.6428858527626415,8.505878657978731e-07,0.6592972462866947,  ,  
8.505888347438478e-07,0.8592545464256184,8.505888347438478e-07,2.117582368135751e-22,8.505888347438478e-07,0.6434379678735469,8.505888347438478e-07,0.6592781118391965,  ,  
8.505899594321315e-07,0.8722704783004875,8.505899594321315e-07,2.117582368135751e-22,8.505899594321315e-07,0.6440747265241251,8.505899594321315e-07,0.6592529894391996,  ,  
8.505913702992083e-07,0.8882468049281309,8.505913702992083e-07,1.588186776101813e-22,8.505913702992083e-07,0.6448685554366368,8.505913702992083e-07,0.6592177325426547,  ,  
8.505933079887131e-07,0.9094362138195422,8.505933079887131e-07,-1.455837878093329e-22,8.505933079887131e-07,0.6459502637072171,8.505933079887131e-07,0.6591620845830768,  ,  
8.505963192564668e-07,0.9401974375651209,8.505963192564668e-07,-4.235164736271502e-22,8.505963192564668e-07,0.6476081169970397,8.505963192564668e-07,0.65905399024183,  ,  
8.506009501421234e-07,0.9808303144053164,8.506009501421234e-07,-1.905824131322176e-21,8.506009501421234e-07,0.6500940252132283,8.506009501421234e-07,0.6588252147676528,  ,  
8.506056304277435e-07,1.012525685322627,8.506056304277435e-07,0,8.506056304277435e-07,0.6525428729137971,8.506056304277435e-07,0.6585262801406903,  ,  
8.506103634496247e-07,1.035180842190451,8.506103634496247e-07,8.470329472543003e-22,8.506103634496247e-07,0.6550007578052023,8.506103634496247e-07,0.6581930753836154,  ,  
8.506148214085137e-07,1.049190919012404,8.506148214085137e-07,-3.388131789017201e-21,8.506148214085137e-07,0.6573431200268688,8.506148214085137e-07,0.6578895767038148,  ,  
8.506193371937235e-07,1.058002744545989,8.506193371937235e-07,1.694065894508601e-21,8.506193371937235e-07,0.659768055138505,8.506193371937235e-07,0.6576174982270788,  ,  
8.506241791612847e-07,1.063513430240238,8.506241791612847e-07,-3.441071348220595e-22,8.506241791612847e-07,0.662428907677911,8.506241791612847e-07,0.6573730734126138,  ,  
8.506290862826515e-07,1.066637579970981,8.506290862826515e-07,-8.470329472543003e-22,8.506290862826515e-07,0.6651764792627386,8.506290862826515e-07,0.6571694559991854,  ,  
8.50634425712029e-07,1.068571145981051,8.50634425712029e-07,-2.541098841762901e-21,8.50634425712029e-07,0.6682034877744116,8.50634425712029e-07,0.6569851989768966,  ,  
8.506401057574127e-07,1.06983040627072,8.506401057574127e-07,-1.270549420881451e-21,8.506401057574127e-07,0.6714462946136426,8.506401057574127e-07,0.6568176283242662,  ,  
8.506455754937809e-07,1.07068498253238,8.506455754937809e-07,4.235164736271502e-22,8.506455754937809e-07,0.6745785842679177,8.506455754937809e-07,0.6566743901735956,  ,  
8.50651223697354e-07,1.07139859772284,8.50651223697354e-07,-4.235164736271502e-22,8.50651223697354e-07,0.6778152412474432,8.50651223697354e-07,0.6565388307692445,  ,  
8.506573413206695e-07,1.072066646421721,8.506573413206695e-07,-5.293955920339377e-23,8.506573413206695e-07,0.6813189210753557,8.506573413206695e-07,0.6564021625963198,  ,  
8.506642430987304e-07,1.072729988535517,8.506642430987304e-07,1.588186776101813e-22,8.506642430987304e-07,0.6852661290861503,8.506642430987304e-07,0.656253700493963,  ,  
8.506724021399519e-07,1.073418374559189,8.506724021399519e-07,-5.293955920339377e-23,8.506724021399519e-07,0.6899235061126923,8.506724021399519e-07,0.6560975712304855,  ,  
8.506825753356494e-07,1.074160167449333,8.506825753356494e-07,0,8.506825753356494e-07,0.6957129224932427,8.506825753356494e-07,0.6559164369156042,  ,  
8.506963096821263e-07,1.07500196223867,8.506963096821263e-07,3.970466940254533e-23,8.506963096821263e-07,0.703489530831845,8.506963096821263e-07,0.6556966098716079,  ,  
8.50715365330171e-07,1.075941581556158,8.50715365330171e-07,1.058791184067875e-22,8.50715365330171e-07,0.7141840629412096,8.50715365330171e-07,0.6554327156604345,  ,  
8.507343457455039e-07,1.076678813828092,8.507343457455039e-07,-1.240770918829542e-24,8.507343457455039e-07,0.7247042987176167,8.507343457455039e-07,0.6552105730049009,  ,  
8.507535353720672e-07,1.077279038517521,8.507535353720672e-07,-4.135903062765138e-25,8.507535353720672e-07,0.7351857812399872,8.507535353720672e-07,0.6550196332511111,  ,  
8.507737963123964e-07,1.077804897377163,8.507737963123964e-07,-8.271806125530277e-25,8.507737963123964e-07,0.746066540003762,8.507737963123964e-07,0.6548463490411089,  ,  
8.507957700213906e-07,1.078296297856648,8.507957700213906e-07,8.271806125530277e-25,8.507957700213906e-07,0.7576388607815968,8.507957700213906e-07,0.6546825619354136,  ,  
8.508205444216674e-07,1.078794992123903,8.508205444216674e-07,6.203854594147708e-25,8.508205444216674e-07,0.7703932363587769,8.508205444216674e-07,0.6545189222559414,  ,  
8.508493754996177e-07,1.079340761510066,8.508493754996177e-07,6.203854594147708e-25,8.508493754996177e-07,0.7848406026022543,8.508493754996177e-07,0.6543469066013198,  ,  
8.508820975765348e-07,1.079945975218247,8.508820975765348e-07,1.058791184067875e-22,8.508820975765348e-07,0.8007202436136468,8.508820975765348e-07,0.6541665496401238,  ,  
8.509212809441928e-07,1.080673916320283,8.509212809441928e-07,-6.203854594147708e-25,8.509212809441928e-07,0.8190097817530407,8.509212809441928e-07,0.6539623902449118,  ,  
8.509706472802352e-07,1.081609624443424,8.509706472802352e-07,1.058791184067875e-22,8.509706472802352e-07,0.8409227803388927,8.509706472802352e-07,0.653714732713396,  ,  
8.510369435194834e-07,1.082897028674612,8.510369435194834e-07,2.117582368135751e-22,8.510369435194834e-07,0.8683677313610803,8.510369435194834e-07,0.6533907270395196,  ,  
8.511344167251188e-07,1.0848142537043,8.511344167251188e-07,-4.235164736271502e-22,8.511344167251188e-07,0.9046378887718676,8.511344167251188e-07,0.6529272272065834,  ,  
8.512789406999182e-07,1.087577345839076,8.512789406999182e-07,0,8.512789406999182e-07,0.949922014323238,8.512789406999182e-07,0.6522770640618772,  ,  
8.514350610636082e-07,1.090282536902624,8.514350610636082e-07,5.082197683525802e-21,8.514350610636082e-07,0.9885934932606368,8.514350610636082e-07,0.651651001444372,  ,  
8.515880123255631e-07,1.092539125301616,8.515880123255631e-07,-2.117582368135751e-21,8.515880123255631e-07,1.017694125848203,8.515880123255631e-07,0.6511386509882751,  ,  
8.517295703662669e-07,1.094251473606533,8.517295703662669e-07,6.352747104407253e-22,8.517295703662669e-07,1.038254177584268,8.517295703662669e-07,0.6507530179519434,  ,  
8.518678154863822e-07,1.095594668772134,8.518678154863822e-07,-4.235164736271502e-22,8.518678154863822e-07,1.053603883148497,8.518678154863822e-07,0.6504518789103764,  ,  
8.520081136198518e-07,1.096667910987377,8.520081136198518e-07,0,8.520081136198518e-07,1.065431517574823,8.520081136198518e-07,0.650212068854825,  ,  
8.521545894198817e-07,1.0975302525694,8.521545894198817e-07,-2.584939414228211e-26,8.521545894198817e-07,1.074676313609745,8.521545894198817e-07,0.6500202643382101,  ,  
8.523108325973412e-07,1.098219121309679,8.523108325973412e-07,2.117582368135751e-21,8.523108325973412e-07,1.081906113921649,8.523108325973412e-07,0.6498681467895666,  ,  
8.524798440964146e-07,1.098759469238528,8.524798440964146e-07,-1.270549420881451e-21,8.524798440964146e-07,1.087485089321735,8.524798440964146e-07,0.6497503731015257,  ,  
8.526643600348221e-07,1.099171228631066,8.526643600348221e-07,-8.470329472543003e-22,8.526643600348221e-07,1.09168433782043,8.526643600348221e-07,0.6496625130271929,  ,  
8.528687611838923e-07,1.099475613347826,8.528687611838923e-07,2.117582368135751e-21,8.528687611838923e-07,1.094760137393119,8.528687611838923e-07,0.6496001833628418,  ,  
8.530976021024373e-07,1.099690771957986,8.530976021024373e-07,-8.470329472543003e-22,8.530976021024373e-07,1.09691993806112,8.530976021024373e-07,0.6495596715766886,  ,  
8.533583022331437e-07,1.099835049481621,8.533583022331437e-07,1.270549420881451e-21,8.533583022331437e-07,1.098361560034122,8.533583022331437e-07,0.6495373549897399,  ,  
8.536608365541571e-07,1.099924764658165,8.536608365541571e-07,6.617444900424221e-24,8.536608365541571e-07,1.099254849077288,8.536608365541571e-07,0.6495302878654329,  ,  
8.540199801240281e-07,1.099974590360766,8.540199801240281e-07,1.905824131322176e-21,8.540199801240281e-07,1.099750433683345,8.540199801240281e-07,0.6495362043064162,  ,  
8.544585924002459e-07,1.099997527688922,8.544585924002459e-07,-1.270549420881451e-21,8.544585924002459e-07,1.099978350848922,8.544585924002459e-07,0.6495537141784745,  ,  
8.550151213876372e-07,1.100004472454112,8.550151213876372e-07,0,8.550151213876372e-07,1.100047085805973,8.550151213876372e-07,0.6495828575388466,  ,  
8.557590786040039e-07,1.100003859337281,8.557590786040039e-07,0,8.557590786040039e-07,1.100040615423187,8.557590786040039e-07,0.6496265257612661,  ,  
8.568338511839287e-07,1.100001371651012,8.568338511839287e-07,-2.117582368135751e-22,8.568338511839287e-07,1.100015668869408,8.568338511839287e-07,0.6496907158929159,  ,  
8.586036955033857e-07,1.099999853764195,8.586036955033857e-07,2.646977960169689e-23,8.586036955033857e-07,1.100000393819077,8.586036955033857e-07,0.6497976708898285,  ,  
8.6e-07,1.099999745734523,8.6e-07,3.970466940254533e-23,8.6e-07,1.099999317000261,8.6e-07,0.6498811031471745,  ,  
8.600312500000001e-07,1.100124876111416,8.600312500000001e-07,0.06875000000015075,8.600312500000001e-07,1.100230791415328,8.600312500000001e-07,0.6500053340404135,  ,  
8.600635826637446e-07,1.100136360967154,8.600635826637446e-07,0.1398818602380874,8.600635826637446e-07,1.100335352557764,8.600635826637446e-07,0.6500313004541901,  ,  
8.600911571151975e-07,1.100139908102354,8.600911571151975e-07,0.2005456534343783,8.600911571151975e-07,1.10039884816501,8.600911571151975e-07,0.6500439588052039,  ,  
8.601171226719067e-07,1.100142797477755,8.601171226719067e-07,0.2576698781945824,8.601171226719067e-07,1.10044729555803,8.601171226719067e-07,0.6500539838233085,  ,  
8.601676706440939e-07,1.100140919607904,8.601676706440939e-07,0.3688754170064875,8.601676706440939e-07,1.100523706315521,8.601676706440939e-07,0.6500726965391043,  ,  
8.601882308531577e-07,1.100129430292756,8.601882308531577e-07,0.4141078769469957,8.601882308531577e-07,1.100549402201685,8.601882308531577e-07,0.6500818642504953,  ,  
8.602038241095703e-07,1.100110953289581,8.602038241095703e-07,0.4484130410546438,8.602038241095703e-07,1.100566827326665,8.602038241095703e-07,0.6500909279473137,  ,  
8.602155271768062e-07,1.100089065462874,8.602155271768062e-07,0.4741597889735847,8.602155271768062e-07,1.100577088101819,8.602155271768062e-07,0.6500907267163449,  ,  
8.602273905479943e-07,1.100065859411874,8.602273905479943e-07,0.5002592055873931,8.602273905479943e-07,1.100586531245243,8.602273905479943e-07,0.6501026141358474,  ,  
8.602373468823577e-07,1.1000435329192,8.602373468823577e-07,0.5221631411868901,8.602373468823577e-07,1.10059018729381,8.602373468823577e-07,0.6501115192346796,  ,  
8.602462692802671e-07,1.100023462641674,8.602462692802671e-07,0.5417924165874878,8.602462692802671e-07,1.100591323648632,8.602462692802671e-07,0.6501197574501308,  ,  
8.602560479810147e-07,1.100000636884519,8.602560479810147e-07,0.5633055582322176,8.602560479810147e-07,1.100590176323414,8.602560479810147e-07,0.6501292313536023,  ,  
8.602675413807512e-07,1.099971392609121,8.602675413807512e-07,0.588591037652578,8.602675413807512e-07,1.100583980956186,8.602675413807512e-07,0.6501402691387523,  ,  
8.602815613798413e-07,1.099929706255824,8.602815613798413e-07,0.6194350356508208,8.602815613798413e-07,1.100563823068679,8.602815613798413e-07,0.650152260785184,  ,  
8.603012917865051e-07,1.099796596212177,8.603012917865051e-07,0.6628419303111729,8.603012917865051e-07,1.10053098603135,8.603012917865051e-07,0.6501846751927651,  ,  
8.603057769073512e-07,1.09972846973808,8.603057769073512e-07,0.6727091961724798,8.603057769073512e-07,1.100563459313834,8.603057769073512e-07,0.6502141812301908,  ,  
8.603121449184452e-07,1.099566378576842,8.603121449184452e-07,0.6867188205793509,8.603121449184452e-07,1.100708383056777,8.603121449184452e-07,0.6503006302075418,  ,  
8.60317520900509e-07,1.099343457884534,8.60317520900509e-07,0.6985459811196655,8.60317520900509e-07,1.100958626637431,8.60317520900509e-07,0.6504261282835453,  ,  
8.603216989279177e-07,1.099104307216769,8.603216989279177e-07,0.7077376414188727,8.603216989279177e-07,1.101241564909756,8.603216989279177e-07,0.6505574548128017,  ,  
8.603261300578036e-07,1.09879701638402,8.603261300578036e-07,0.7174861271678917,8.603261300578036e-07,1.101623116213763,8.603261300578036e-07,0.6507221465848925,  ,  
8.603311203290188e-07,1.098403380979058,8.603311203290188e-07,0.72846472384129,8.603311203290188e-07,1.102144261487003,8.603311203290188e-07,0.6509285521313906,  ,  
8.6033785953159e-07,1.097838371672561,8.6033785953159e-07,0.7432909694979282,8.6033785953159e-07,1.102979416384135,8.6033785953159e-07,0.6512244648069581,  ,  
8.603443624605729e-07,1.097314511201709,8.603443624605729e-07,0.7575974132603881,8.603443624605729e-07,1.103770548006749,8.603443624605729e-07,0.6515589287465514,  ,  
8.603490565410293e-07,1.097030454822606,8.603490565410293e-07,0.7679243902643764,8.603490565410293e-07,1.103863510560994,8.603490565410293e-07,0.6519313217704779,  ,  
8.603511409844153e-07,1.096957755483644,8.603511409844153e-07,0.7725101657135831,8.603511409844153e-07,1.103602490810623,8.603511409844153e-07,0.6521532978133062,  ,  
8.603533500704004e-07,1.096937401945874,8.603533500704004e-07,0.77737015488089,8.603533500704004e-07,1.102977889770243,8.603533500704004e-07,0.6524713840402335,  ,  
8.6035512103346e-07,1.096955404321402,8.6035512103346e-07,0.7812662736119842,8.6035512103346e-07,1.102159318430848,8.6035512103346e-07,0.6527860331185863,  ,  
8.603565705384028e-07,1.096983480320138,8.603565705384028e-07,0.7844551844860825,8.603565705384028e-07,1.101262520435279,8.603565705384028e-07,0.6530852870414389,  ,  
8.603580619320458e-07,1.097014359043905,8.603580619320458e-07,0.7877362505006974,8.603580619320458e-07,1.100124543500226,8.603580619320458e-07,0.6534333148331511,  ,  
8.603602087854252e-07,1.097051345223112,8.603602087854252e-07,0.7924593279353709,8.603602087854252e-07,1.098124100516001,8.603602087854252e-07,0.6540043136051304,  ,  
8.603627928978534e-07,1.097074595478219,8.603627928978534e-07,0.7981443752774581,8.603627928978534e-07,1.095215534772587,8.603627928978534e-07,0.6547925580449884,  ,  
8.603653953048504e-07,1.097072346226587,8.603653953048504e-07,0.8038696706708962,8.603653953048504e-07,1.091816110439339,8.603653953048504e-07,0.6556830891068277,  ,  
8.603673622595854e-07,1.097066920027524,8.603673622595854e-07,0.8081969710877165,8.603673622595854e-07,1.088975813859735,8.603673622595854e-07,0.6564086933492038,  ,  
8.603690872516149e-07,1.097088518503529,8.603690872516149e-07,0.8119919535526965,8.603690872516149e-07,1.086318433698016,8.603690872516149e-07,0.6570720291759857,  ,  
8.603706376426629e-07,1.097145867147505,8.603706376426629e-07,0.8154028138583356,8.603706376426629e-07,1.08380305760492,8.603706376426629e-07,0.6576783513617888,  ,  
8.603717282758843e-07,1.09720937734403,8.603717282758843e-07,0.8178022069454884,8.603717282758843e-07,1.081957773186394,8.603717282758843e-07,0.6581038903142827,  ,  
8.603725973784396e-07,1.097281001612612,8.603725973784396e-07,0.8197142325669969,8.603725973784396e-07,1.080442912606696,8.603725973784396e-07,0.6584379550815442,  ,  
8.603734855285646e-07,1.097381245092893,8.603734855285646e-07,0.8216681628419708,8.603734855285646e-07,1.078857635236658,8.603734855285646e-07,0.6587749623067517,  ,  
8.60374412008027e-07,1.097515657921065,8.60374412008027e-07,0.8237064176593416,8.60374412008027e-07,1.077171615777768,8.60374412008027e-07,0.6591236826934255,  ,  
