P_inst (trise=5e-10) X,P_inst (trise=5e-10) Y
5.605330513738596e-07,-8.711581560020247e-06
5.605562414789038e-07,-5.773918226056511e-06
5.605832349222697e-07,-3.589001021390797e-06
5.606193111261583e-07,-2.102918229380652e-06
5.606643209071549e-07,-1.437740542032647e-06
5.607340240620239e-07,-1.155869658693582e-06
5.608460842253479e-07,-1.118489568120802e-06
5.60980383402547e-07,-1.099768736897318e-06
5.610945146811474e-07,-1.113958354129383e-06
5.612368965268544e-07,-1.099379289958876e-06
5.615172629970542e-07,-1.11361759071923e-06
5.620779959374538e-07,-1.098868136082302e-06
5.63199461818253e-07,-1.112662655997833e-06
5.65e-07,-1.097663575057901e-06
5.65068804986889e-07,-2.085501834940845e-06
5.651622039074534e-07,-2.244936353885084e-06
5.652084121387045e-07,-4.336919430144183e-06
5.652274843766947e-07,-2.934235682897336e-06
5.652410972508973e-07,2.854075610290756e-06
5.652583601607118e-07,1.462186292836849e-05
5.652726347280357e-07,1.575530698107717e-05
5.652784137772688e-07,1.134063971430692e-05
5.652832588431223e-07,2.70769704821611e-06
5.652876362214954e-07,-3.574798176536385e-06
5.652924185120025e-07,-6.077158348157648e-06
5.652967515332935e-07,-1.158763105539273e-05
5.652996984475826e-07,-2.39954386391366e-05
5.65302769565152e-07,-3.689491870067778e-05
5.653061285080318e-07,-4.898068023928546e-05
5.653096534843142e-07,-6.177030650100477e-05
5.653136090570699e-07,-9.617512850206402e-05
5.653156851554522e-07,-0.000111919575589786
5.653178380435895e-07,-0.0001237147617980628
5.653199313217262e-07,-0.000121278050799322
5.653223464443903e-07,-0.0001296664958968183
5.653242450370043e-07,-0.0001110308031420853
5.653260543594303e-07,-8.535405661930721e-05
5.653276628198966e-07,-6.015372110645396e-05
5.653298594941907e-07,-3.737862379846936e-05
5.653319033115865e-07,-2.68942981130716e-05
5.653340074874783e-07,-2.344571345544583e-05
5.653363436236521e-07,-2.326369629698731e-05
5.653381892662046e-07,-2.452797932475971e-05
5.653402702120246e-07,-3.040295873797911e-05
5.653418296114612e-07,-3.255550429755073e-05
5.653432742749801e-07,-3.490660282268303e-05
5.653450073710802e-07,-3.279961481663013e-05
5.653468479737121e-07,-3.20603192426317e-05
5.653488150567428e-07,-2.907557400729212e-05
5.653513637804076e-07,-2.86028338768665e-05
5.653542043734144e-07,-2.601605030897206e-05
5.653577122666043e-07,-2.677835209338033e-05
5.653613771156372e-07,-2.733698685636411e-05
5.653644865352992e-07,-2.949915268344484e-05
5.653677884447101e-07,-2.851147970081581e-05
5.653722508406183e-07,-2.816488559277257e-05
5.653772674716783e-07,-2.554687137007843e-05
5.653825012115691e-07,-2.529991694629188e-05
5.65387852891412e-07,-2.371171150287886e-05
5.653939633139824e-07,-2.664406088740535e-05
5.654016882163744e-07,-5.540312744652572e-05
5.654117982248612e-07,-0.0001963101214814925
5.654194157065626e-07,-0.0003736402760409605
5.654267288605066e-07,-0.0005182826503988222
5.654323796868651e-07,-0.0005860086898190544
5.654410026863774e-07,-0.000618858997105233
5.654481471025416e-07,-0.0005863425043582754
5.654559238610283e-07,-0.0004199209071405151
5.654618143004399e-07,-0.0002409916408804447
5.654675392118054e-07,-0.0001141720329127335
5.654729902019444e-07,-6.429607087916449e-05
5.654782777573532e-07,-3.893784195038913e-05
5.654829478942034e-07,-3.384564732253302e-05
5.654891778269841e-07,-2.288591680121232e-05
5.654942982057995e-07,-2.113320850561579e-05
5.655e-07,-1.46330272537122e-05
5.655060986335735e-07,-1.011876458412432e-05
5.655127179197378e-07,-7.425532112485663e-06
5.655199232759644e-07,-5.193627982817948e-06
5.655343339884175e-07,-2.898897885668041e-06
5.655549689483047e-07,-1.546391774130834e-06
5.655814809215356e-07,-1.26388056185582e-06
5.656158967601561e-07,-1.097519926847992e-06
5.656677977939672e-07,-1.194999512228384e-06
5.657510665436006e-07,-1.076387872403809e-06
5.658666565338454e-07,-1.175709334995426e-06
5.66028802964615e-07,-1.063241470592855e-06
5.662577173091004e-07,-1.165952268994123e-06
5.665893932457707e-07,-1.056470465905339e-06
5.670684665388397e-07,-1.16087368258729e-06
5.67757777371525e-07,-1.052998558508844e-06
5.687503717623044e-07,-1.158318452178391e-06
5.7e-07,-1.051319793012719e-06
5.700312500000001e-07,-6.7186129610148e-07
5.7008344693934e-07,-6.661615954586941e-07
5.701095454090099e-07,-6.727318954968533e-07
5.701617423483498e-07,-6.26860783795136e-07
5.702098238440219e-07,-1.152360526595011e-06
5.702279501958622e-07,-1.583747452161898e-06
5.702420124389659e-07,-1.780501950734079e-06
5.70258701097526e-07,-1.85307436637777e-06
5.702742031608183e-07,-1.907587059478851e-06
5.702919304680087e-07,-2.038293816666479e-06
5.702982352462101e-07,-1.978545050652247e-06
5.70306085883246e-07,-1.760941274720547e-06
5.703146552137926e-07,-1.249350524259379e-06
5.703216134301621e-07,-8.75953557183459e-07
5.703302294484186e-07,-7.196428375573538e-07
5.703378831986315e-07,-7.485605647847711e-07
5.703450978862765e-07,-6.892578808916386e-07
5.703584700369263e-07,-7.222724941843614e-07
5.703852143382259e-07,-6.763586518974994e-07
5.704357967899259e-07,-7.384558388497124e-07
5.705000000000001e-07,-7.783812358492055e-07
5.705154679017458e-07,-1.029711360969324e-06
5.705401913202747e-07,-1.101159306682917e-06
5.705631565731146e-07,-1.112135444751961e-06
5.706090870787945e-07,-1.114462777690279e-06
5.706461591173603e-07,-1.115709671561739e-06
5.707203031944917e-07,-1.114198244809603e-06
5.708534821948782e-07,-1.115922920334848e-06
5.711198401956511e-07,-1.114711661669073e-06
5.716525561971968e-07,-1.1046477106319e-06
5.717586046112578e-07,-1.090016517500649e-06
5.719707014393797e-07,-9.96832895477256e-07
5.721225243786855e-07,-8.904923328463316e-07
5.722741900620595e-07,-1.088105363553159e-06
5.723432621654206e-07,-2.16078306924118e-06
5.723589101805845e-07,-2.171643451108006e-06
5.723902062109123e-07,-2.481006966230399e-06
5.723960458777168e-07,-2.686933777408053e-06
5.724077252113257e-07,-4.580396087701717e-06
5.724130755835375e-07,-5.66355906028497e-06
5.724192024368924e-07,-6.954949893174763e-06
5.724244207338201e-07,-7.520000262001985e-06
5.724308989292447e-07,-7.840029779450718e-06
5.724362445497162e-07,-7.178014870163822e-06
5.724409799605326e-07,-5.134003961983392e-06
5.72444297415585e-07,-4.27657834559096e-06
5.724459470641071e-07,-3.877017279657713e-06
5.724492463611512e-07,-3.862842633099732e-06
5.724525933441325e-07,-3.577994237733289e-06
5.724580807259934e-07,-3.585308912335228e-06
5.724664322040419e-07,-3.023461387926899e-06
5.724805197744663e-07,-1.954797601029724e-06
5.724921780144414e-07,-1.116142893611229e-06
5.724980071344289e-07,-1.217297172591188e-06
5.725096653744038e-07,-9.788658965708416e-07
5.725215034950478e-07,-1.153420293505331e-06
5.725446376284863e-07,-9.589130002107348e-07
5.725827752234524e-07,-1.149440363071749e-06
5.72625611209394e-07,-9.694138411309635e-07
5.72678435262879e-07,-1.163982859673284e-06
5.727539135594199e-07,-9.894258314865038e-07
5.728981756370654e-07,-1.19431696131693e-06
5.729391646413346e-07,-1.007955744716298e-06
5.73021142649873e-07,-1.197195318710456e-06
5.731303321555372e-07,-1.009536094536876e-06
5.733076220327163e-07,-1.197775241872259e-06
5.735874516059944e-07,-1.009480675870358e-06
5.7404871399033e-07,-1.197672188165778e-06
5.74524356995165e-07,-1.009359765846538e-06
5.75e-07,-1.197560447976882e-06
5.750384283786091e-07,1.555362127072384e-06
5.751017710856985e-07,1.557604735883491e-06
5.751759480429629e-07,6.792211335558287e-07
5.75194492282279e-07,-9.492216071822567e-07
5.752223086412531e-07,-6.752964540985586e-06
5.752362168207402e-07,-1.191476676408212e-05
5.752501250002273e-07,-1.816029073936465e-05
5.752526250002272e-07,-2.905845224900459e-05
5.752552024154601e-07,-3.999102970640089e-05
5.752565033024165e-07,-0.0001077441226616666
5.752575657410812e-07,-0.0001028664578991755
5.75258623470964e-07,-0.0001689474669134354
5.752593742355957e-07,-0.0001572215920420719
5.752601250002272e-07,-0.0002176235737399162
5.752603925716922e-07,-0.000158190899347401
5.752607883814329e-07,-0.0001532267179136319
5.752611557204198e-07,-0.0001495002869929877
5.752618601868891e-07,-0.0001464936107549123
5.752627959898159e-07,-0.0001479320312331756
5.752637377617193e-07,-0.0001504890351906118
5.752647856141691e-07,-0.0001541553601025605
5.75265813971244e-07,-0.0001572644006446967
5.752670468417442e-07,-0.0001594793014249295
5.75268169138597e-07,-0.0001556015361679867
5.752690734493573e-07,-0.0001574754451200214
5.752698188344477e-07,-0.0001593190731657569
5.752706101786626e-07,-0.0001539487438820112
5.752712991275514e-07,-0.0001467064567138798
5.752721632388246e-07,-0.0001287737286788584
5.752733427558095e-07,-0.0001075222987612976
5.752743593545272e-07,-9.226007112108651e-05
5.752754827234943e-07,-8.405378894686062e-05
5.752767086213423e-07,-7.675985492201311e-05
5.752782254333514e-07,-7.470703279722295e-05
5.752801965727895e-07,-7.120770027681813e-05
5.75282664458009e-07,-7.343823563438928e-05
5.752849409247542e-07,-7.292955268817125e-05
5.752877025554913e-07,-7.240305488179558e-05
5.752901304459739e-07,-6.569537236962854e-05
5.752936860039769e-07,-5.622978088121979e-05
5.752969607860546e-07,-3.953343397871273e-05
5.753002963093979e-07,-1.463117330864437e-05
5.753039308690577e-07,2.419931290640023e-05
5.753086292569596e-07,6.64330554829696e-05
5.753110053865654e-07,8.421084978732919e-05
5.753139207656134e-07,9.39342046869364e-05
5.753160238297636e-07,9.877007330330583e-05
5.753178111157508e-07,9.296228524789809e-05
5.753197598265529e-07,8.682766527852183e-05
5.753214734469415e-07,9.051211471284856e-05
5.753228954472231e-07,9.743313540912592e-05
5.75324313343314e-07,9.921610337029768e-05
5.753260058468936e-07,9.763658695470783e-05
5.753274703435977e-07,0.0001203347926234144
5.753287629652934e-07,0.000136211513279593
5.753301516854485e-07,0.0001568337527988853
5.753317162209036e-07,0.0001567235173521177
5.753330915938778e-07,0.000161550536668549
5.75334672040834e-07,0.0001523837680642375
5.753368484330879e-07,0.0001482299424614828
5.7534006337156e-07,0.0001236276073340697
5.753443284747272e-07,9.747317551707178e-05
5.7534994428331e-07,4.590686944694371e-05
5.753570984496912e-07,-1.87344798457066e-05
5.753639070224477e-07,-8.590553230912882e-05
5.753744121561346e-07,-0.0001642051233732236
5.753836279865258e-07,-0.0002221009114241922
5.753937683228708e-07,-0.0002559131188791834
5.75403677424948e-07,-0.0002507388449015546
5.754114485773697e-07,-0.000203363668500732
5.754190061507469e-07,-0.0001723009081944864
5.754246524982238e-07,-0.0001462335314342885
5.754313135076254e-07,-0.0001290769444226451
5.754369179046927e-07,-0.0001079183989685619
5.754437024145655e-07,-9.555390525494342e-05
5.75450747745751e-07,-7.52841405773635e-05
5.754582929324607e-07,-6.616278547257745e-05
5.75466649405811e-07,-4.857173819928557e-05
5.754757149553485e-07,-4.217314829247304e-05
5.754857057348947e-07,-2.779385090089941e-05
5.754928528674474e-07,-2.705328804403232e-05
5.755e-07,-1.793414125376449e-05
5.755064639720084e-07,-1.838213147760072e-05
5.75514327604207e-07,-1.459685093188756e-05
5.755222806897264e-07,-1.205605596250547e-05
5.755381868607651e-07,-7.908383681904186e-06
5.755699992028425e-07,-3.817631940254739e-06
5.756135487445804e-07,-1.717869613777994e-06
5.756698956817922e-07,-1.30393916507219e-06
5.757472156297983e-07,-1.081719949720211e-06
5.758797726458831e-07,-1.206764662315127e-06
5.761448866780527e-07,-1.059153451023087e-06
5.765087467092382e-07,-1.184798036199295e-06
5.770183404334464e-07,-1.046988823701041e-06
5.777274294551343e-07,-1.175952311743515e-06
5.787745379963888e-07,-1.041500443295753e-06
5.800000000000001e-07,-1.17193674458424e-06
5.8003125e-07,-1.253552268256889e-06
5.800834469393398e-07,-1.276316384929705e-06
5.801878408180193e-07,-1.499718250987642e-06
5.80226860715767e-07,-2.792426324355931e-06
5.802424844810931e-07,-3.537698590278215e-06
5.802563896493544e-07,-4.204010261217891e-06
5.802698577042424e-07,-4.778594585871906e-06
5.802740796175942e-07,-5.116331770701518e-06
5.80282523444298e-07,-6.018203207245129e-06
5.802887338787362e-07,-7.29329148332432e-06
5.802942755666838e-07,-1.013843885992479e-05
5.80296857951064e-07,-1.62360035569218e-05
5.802988475455798e-07,-2.051285402143609e-05
5.803011681856566e-07,-2.879539990422301e-05
5.803033011922299e-07,-3.31276287321487e-05
5.803062094481107e-07,-4.642114543543066e-05
5.803072814102394e-07,-5.178661033411182e-05
5.803081425780428e-07,-5.312318374986707e-05
5.803089975393553e-07,-5.334154116029973e-05
5.803102443732004e-07,-4.960076388526885e-05
5.803112833474597e-07,-4.399414689349961e-05
5.803121837479526e-07,-3.66913164341248e-05
5.803129241965422e-07,-2.988247415697082e-05
5.803137754301783e-07,-2.12100703746302e-05
5.803149792356986e-07,-1.452056768597716e-05
5.803158377393306e-07,-1.085874189536795e-05
5.803167477436571e-07,-9.328479213476572e-06
5.803178496382069e-07,-6.834915595000035e-06
5.803200534273064e-07,-5.661557204764375e-06
5.803226894358407e-07,-4.081181732773171e-06
5.803261260432442e-07,-4.548614877264442e-06
5.803306559039325e-07,-3.845957010532178e-06
5.803382123703401e-07,-5.073777417217727e-06
5.803477314641736e-07,-5.070807275215522e-06
5.803618555148765e-07,-7.251199789721632e-06
5.803847604990013e-07,-9.136397941270861e-06
5.804290767176917e-07,-1.550167628325829e-05
5.804645383588458e-07,-1.707563002737672e-05
5.804822691794229e-07,-1.711036671088524e-05
5.805000000000001e-07,-1.409773184475742e-05
5.805093116241557e-07,-1.25404681281922e-05
5.805213925419776e-07,-1.050003069021469e-05
5.805329422870542e-07,-8.712821987973712e-06
5.805560417772075e-07,-5.784871438112778e-06
5.805830291428421e-07,-3.595111205704886e-06
5.806190680766569e-07,-2.105806547188592e-06
5.806640294072108e-07,-1.438034066090034e-06
5.807335483933549e-07,-1.155131727535254e-06
5.808453481847131e-07,-1.117063345036022e-06
5.808790930517875e-07,-1.101210391928609e-06
5.809465827859363e-07,-1.11374576540061e-06
5.810507315084481e-07,-1.098005496663073e-06
5.812590289534717e-07,-1.112616654801875e-06
5.815550649571392e-07,-1.097794906899417e-06
5.821471369644742e-07,-1.112154976230978e-06
5.833312809791441e-07,-1.097164109338557e-06
5.85e-07,-1.11133577310762e-06
5.850664081001499e-07,-2.109047503968748e-06
5.85157625134832e-07,-2.234367080527841e-06
5.852016305943617e-07,-4.281860983673506e-06
5.852236333241265e-07,-4.500528925123465e-06
5.852376194079566e-07,-3.045975950813601e-07
5.852564516554177e-07,1.140224239940621e-05
5.852707116934397e-07,1.436331298400442e-05
5.85276986485107e-07,1.044468986536312e-05
5.852820765155968e-07,2.722466201202776e-06
5.852864352951481e-07,-4.812196136200397e-06
5.852915314613215e-07,-8.285237666906703e-06
5.852958360121843e-07,-1.10925391909771e-05
5.85298490345992e-07,-1.851441004057444e-05
5.853016975169111e-07,-2.952754951335888e-05
5.853046784724346e-07,-3.872410292419165e-05
5.853088576617531e-07,-5.095657415980547e-05
5.853124605384151e-07,-7.068225846908974e-05
5.853144164330526e-07,-8.687549607021903e-05
5.853168229893764e-07,-9.82810751738084e-05
5.853186404503909e-07,-0.0001030999470015395
5.853211697272095e-07,-0.0001012828048217451
5.853232101750613e-07,-0.0001083156343214278
5.853251178908182e-07,-8.034422338305465e-05
5.853267639435118e-07,-7.32188232851505e-05
5.853286005184281e-07,-4.416164516874617e-05
5.853304336989281e-07,-4.534291909923356e-05
5.853325096741356e-07,-3.019831945150108e-05
5.853346215851652e-07,-4.263537077742538e-05
5.853367158197188e-07,-3.518816856388001e-05
5.853385289462174e-07,-4.980019368811706e-05
5.853398326716253e-07,-4.810575026848335e-05
5.85341293466323e-07,-6.414226213699844e-05
5.853425946393312e-07,-5.935736714436572e-05
5.853442161538403e-07,-6.844703791342812e-05
5.853464854662888e-07,-5.537401390110505e-05
5.853482517726021e-07,-6.089489129048773e-05
5.853505342244339e-07,-4.878714524273241e-05
5.853532820311158e-07,-5.472568901199171e-05
5.853565613469543e-07,-4.396105859868635e-05
5.853601098303114e-07,-5.506205857124436e-05
5.853635792048064e-07,-4.919782979869591e-05
5.85367106436149e-07,-5.895411404602048e-05
5.853708610503564e-07,-4.804871601094925e-05
5.853761009987059e-07,-5.372227264340286e-05
5.853813979367497e-07,-4.175266817062738e-05
5.853867997546032e-07,-4.947524792526397e-05
5.853925584853727e-07,-4.194936937996835e-05
5.8539981243987e-07,-8.691017228349966e-05
5.854093514067244e-07,-0.0002671277288098549
5.854169545979425e-07,-0.0005128203488797369
5.854230824749988e-07,-0.0006618457450898489
5.854294083417611e-07,-0.0007485426154501004
5.854356838461607e-07,-0.0007511705392479857
5.854417397677095e-07,-0.0007183191556666322
5.854481842615345e-07,-0.0005379870754293485
5.854533190969129e-07,-0.000328612470281111
5.854586059415217e-07,-0.000169403840613386
5.854630891477886e-07,-0.0001175105970227415
5.854679383509369e-07,-8.845517385771881e-05
5.854731896036364e-07,-7.275648035136291e-05
5.85478204547195e-07,-6.009836209371678e-05
5.854849583274904e-07,-4.564031383261521e-05
5.854913885054943e-07,-3.442099712123509e-05
5.854956942527472e-07,-2.847432946675726e-05
5.855e-07,-2.335475186786677e-05
5.855061414598426e-07,-1.579190172245217e-05
5.855124916615655e-07,-1.125708480526605e-05
5.855192009440576e-07,-8.016651799607074e-06
5.855326195090419e-07,-4.114707813132965e-06
5.855537334398807e-07,-1.92777411166526e-06
5.855806736028282e-07,-1.219672062963591e-06
5.856160258325801e-07,-1.204515034734021e-06
5.856684351086176e-07,-1.119759197060313e-06
5.857512983567812e-07,-1.181536142261707e-06
5.858667156780098e-07,-1.092425858198795e-06
5.860289706886253e-07,-1.162478806706526e-06
5.862583867146443e-07,-1.077890054138824e-06
5.865903238098753e-07,-1.152232246132442e-06
5.870695171476116e-07,-1.070182906424269e-06
5.877591846014867e-07,-1.146926410461661e-06
5.887526038004505e-07,-1.066318351167921e-06
5.900000000000001e-07,-1.144414540176603e-06
5.900312500000001e-07,-6.748069559716777e-07
5.9008344693934e-07,-6.708877582600122e-07
5.901095454090099e-07,-6.769376841900033e-07
5.901617423483498e-07,-6.291808390812906e-07
5.902100694441107e-07,-1.156079300128487e-06
5.902282146595946e-07,-1.587679476638227e-06
5.902422809194404e-07,-1.779893605038709e-06
5.902589084678175e-07,-1.854947059478293e-06
5.902745022583346e-07,-1.909675445534562e-06
5.902919709217621e-07,-2.040183124641138e-06
5.902983768398017e-07,-1.97535018820098e-06
5.903060953448621e-07,-1.762088506529522e-06
5.90314645354828e-07,-1.249987439888803e-06
5.903215920715194e-07,-8.78201199381521e-07
5.903302193347712e-07,-7.199488894271837e-07
5.903378695069369e-07,-7.500937215021863e-07
5.903450848481223e-07,-6.897073690350133e-07
5.903584102773343e-07,-7.237209987616386e-07
5.903850611357582e-07,-6.767484900671056e-07
5.904352954496882e-07,-7.392658431154336e-07
5.905000000000001e-07,-7.767067733990204e-07
5.905156219899593e-07,-1.029280471395677e-06
5.905404325007373e-07,-1.100860478343995e-06
5.905635150253941e-07,-1.112344474410949e-06
5.906096800747075e-07,-1.114524559202914e-06
5.906469629923645e-07,-1.115937173372441e-06
5.907215288276785e-07,-1.114291031452816e-06
5.908550691622037e-07,-1.116127857663795e-06
5.911221498312541e-07,-1.114771789412482e-06
5.914782761610337e-07,-1.113170382381839e-06
5.916119146161192e-07,-1.103070166385851e-06
5.917652207271809e-07,-1.072609343447091e-06
5.919472321882051e-07,-9.720879269508669e-07
5.920834810186478e-07,-8.794452108731802e-07
5.922333319642275e-07,-1.240144273863315e-06
5.922836215916083e-07,-2.081441408932117e-06
5.922993770023192e-07,-2.127553417348409e-06
5.923305817067846e-07,-2.389414379880841e-06
5.923531057002187e-07,-3.973253645515165e-06
5.923590587582251e-07,-5.432011786123128e-06
5.923639333834328e-07,-6.289489254882141e-06
5.923691055563517e-07,-7.37899324197257e-06
5.923737068689442e-07,-7.615906497544399e-06
5.923793044003406e-07,-7.917686369743819e-06
5.923845298728466e-07,-6.925034291949541e-06
5.923888189563515e-07,-5.097097133807955e-06
5.923920833497527e-07,-4.159886701378808e-06
5.92393705124727e-07,-3.948341031563648e-06
5.923969486746757e-07,-3.791736163211677e-06
5.924003522045866e-07,-3.664481576536038e-06
5.924061161534162e-07,-3.495260888442229e-06
5.924150408928445e-07,-3.024194952228087e-06
5.92428489414612e-07,-1.795752985733589e-06
5.924402296422375e-07,-1.166558225888861e-06
5.924460997560503e-07,-1.125698073981547e-06
5.924577306458283e-07,-1.065293340610842e-06
5.924698578048449e-07,-1.049479977553764e-06
5.924941121228779e-07,-1.062045134617936e-06
5.92527717075153e-07,-1.044230675964701e-06
5.925714777695847e-07,-1.074239379472329e-06
5.926231439637016e-07,-1.05850752876112e-06
5.926998546065146e-07,-1.094977268673961e-06
5.928396347653855e-07,-1.088919605367968e-06
5.928799623147064e-07,-1.113393717065662e-06
5.929606174133483e-07,-1.091805968704223e-06
5.930685360988445e-07,-1.115077734555646e-06
5.932429589632017e-07,-1.092370245313722e-06
5.935152198022129e-07,-1.115021898089785e-06
5.939653493764207e-07,-1.092221032926967e-06
5.944826746882104e-07,-1.114861282340519e-06
5.95e-07,-1.092051710016448e-06
5.950397394056339e-07,1.825625672702796e-06
5.951045147142602e-07,1.861274238117733e-06
5.951773198572437e-07,7.139031229342552e-07
5.951955211429896e-07,-1.181451136857902e-06
5.952046217858625e-07,-2.760389821418296e-06
5.952228230716083e-07,-7.709404479335476e-06
5.952445616886625e-07,-1.660877571085509e-05
5.952501250002273e-07,-1.930242039821606e-05
5.952526250002272e-07,3.564392910066316e-05
5.952540311739954e-07,-2.170980548153895e-05
5.952554111933698e-07,2.013305230569501e-05
5.952571017344075e-07,-5.435985468018146e-05
5.952584358961278e-07,-1.136065102442105e-05
5.952592804481776e-07,-7.736994931928697e-05
5.952601250002272e-07,-3.351756070196473e-05
5.952604461638898e-07,-7.727851161664827e-05
5.952608782338743e-07,-7.794925118199885e-05
5.952612784632588e-07,-7.803161753635274e-05
5.952619997216061e-07,-7.895471173027063e-05
5.952630970802527e-07,-7.711432202636898e-05
5.952642625919361e-07,-7.470713381657277e-05
5.952654552479937e-07,-7.229199163882051e-05
5.952666542251814e-07,-7.459703815241579e-05
5.952679133610484e-07,-7.432307899064935e-05
5.952688470304734e-07,-7.192855972194191e-05
5.952698337365936e-07,-7.32025567613537e-05
5.952707363602859e-07,-7.581237970802588e-05
5.952714431774499e-07,-7.820259823263249e-05
5.952723062350476e-07,-7.83176789457596e-05
5.952737252979806e-07,-7.682016799336008e-05
5.952747364113328e-07,-7.458261905224689e-05
5.952759267199002e-07,-7.323108993337363e-05
5.95277370457289e-07,-7.15112104455079e-05
5.952795649920982e-07,-7.147460900550747e-05
5.952819415638618e-07,-7.190187445628786e-05
5.952843885843848e-07,-7.356826946389702e-05
5.952869978328384e-07,-7.230979702168174e-05
5.952894439782021e-07,-7.014657123498535e-05
5.952923097395395e-07,-6.70039926663726e-05
5.952954146057798e-07,-6.430851888393623e-05
5.952986094502177e-07,-5.684708571789724e-05
5.953020762235251e-07,-3.874147196859993e-05
5.953062145428154e-07,-1.324641120559874e-05
5.953091211919096e-07,1.709694502607318e-06
5.95311219821185e-07,7.494689970195054e-06
5.953136076549485e-07,1.068178404059732e-05
5.953154302377286e-07,7.762595692916692e-06
5.953173287262759e-07,-5.629279400797146e-06
5.95318890099566e-07,-2.429346507738148e-05
5.953201306206238e-07,-3.23114783505491e-05
5.953217118932997e-07,-3.196233372182164e-05
5.953229834127557e-07,-2.739216637811542e-05
5.953246061726457e-07,-2.926789741645842e-05
5.953262146831809e-07,-2.794005065556689e-05
5.953277000564575e-07,8.998117955421746e-06
5.953289679947939e-07,3.019389454915912e-05
5.953304633033091e-07,5.861869524887734e-05
5.953319911946846e-07,5.588942557783806e-05
5.95333393755794e-07,6.332416067130957e-05
5.953350425289979e-07,5.228065282030365e-05
5.953374653261401e-07,5.307434525178268e-05
5.953405601983874e-07,3.219126311174241e-05
5.953437690268158e-07,2.460922969113792e-05
5.953470715117643e-07,-1.229985743607899e-06
5.953505526187831e-07,-1.434699737754877e-05
5.953548433361925e-07,-4.595780258567136e-05
5.953605624433662e-07,-6.494138089007054e-05
5.953677884714007e-07,-9.866137047944817e-05
5.95375569976436e-07,-0.000117995286455287
5.953846778675337e-07,-0.0001701430674068614
5.953950179522507e-07,-0.0001920450782439546
5.954023799689613e-07,-0.0001942777599094629
5.954094788158462e-07,-0.0002073875843828295
5.954166360658364e-07,-0.0002265580139860025
5.954225962589955e-07,-0.0002303066265557155
5.954311162787294e-07,-0.0002409739253713314
5.954396114817558e-07,-0.0002326806808233772
5.954485759901649e-07,-0.0001986155860837303
5.954552971782127e-07,-0.0001553461067140018
5.954618444227777e-07,-0.0001367539503260029
5.954686477033974e-07,-0.0001124948491875337
5.95475209948536e-07,-0.0001008267539649506
5.954827740085434e-07,-7.934717674920717e-05
5.954915425667157e-07,-6.806315269088033e-05
5.955000000000001e-07,-5.005228249688418e-05
5.955069006960203e-07,-4.561318589625285e-05
5.955155081343316e-07,-3.584206957751002e-05
5.955240963694557e-07,-2.860263345519344e-05
5.955412728397038e-07,-1.757737930095917e-05
5.955671526436603e-07,-8.71342974785164e-06
5.95596395008472e-07,-4.054020946215438e-06
5.956302871636e-07,-2.273699438175644e-06
5.956720258916604e-07,-1.345027300465513e-06
5.957307362534787e-07,-1.287096629901346e-06
5.958222522148722e-07,-1.076273045658105e-06
5.959934677120809e-07,-1.232465625559536e-06
5.963108642233079e-07,-1.04586945407262e-06
5.967373477347789e-07,-1.206553089248074e-06
5.973311219944029e-07,-1.031170749619998e-06
5.981658231709109e-07,-1.195959348216656e-06
5.990829115854555e-07,-1.024995776913198e-06
6.000000000000001e-07,-1.191883596687981e-06
6.0003125e-07,-1.25521184829723e-06
6.000834469393398e-07,-1.278128941627553e-06
6.001878408180193e-07,-1.501317528761073e-06
6.00226860715767e-07,-2.793874663648359e-06
6.002424920688131e-07,-3.539914715757671e-06
6.002563936182402e-07,-4.215274208870069e-06
6.002698594388569e-07,-4.787653688935347e-06
6.002740798365389e-07,-5.123962445460363e-06
6.00282520631903e-07,-6.024142471396589e-06
6.002887322317538e-07,-7.29821782028102e-06
6.002942728496578e-07,-1.013580547785066e-05
6.002968575324713e-07,-1.623007845077165e-05
6.002988474980573e-07,-2.050534426077994e-05
6.003011696540153e-07,-2.878661124654931e-05
6.003033020692515e-07,-3.311857338057011e-05
6.003062108009979e-07,-4.639026944899087e-05
6.00307283291945e-07,-5.177557815644499e-05
6.00308143785534e-07,-5.311206475413852e-05
6.003089986370719e-07,-5.334723554798628e-05
6.003102461023278e-07,-4.963490294623812e-05
6.003112851631217e-07,-4.400828252449546e-05
6.003121865767062e-07,-3.674145599568421e-05
6.003129276047838e-07,-2.990145229177405e-05
6.003137781098842e-07,-2.125988794745381e-05
6.00314975199346e-07,-1.455944309228245e-05
6.003158345534542e-07,-1.09070364419774e-05
6.003167430739233e-07,-9.341787987159673e-06
6.003178427495589e-07,-6.870804152502595e-06
6.0032004210083e-07,-5.660845385717522e-06
6.003226741300082e-07,-4.103154586099152e-06
6.003261024327035e-07,-4.539333492643005e-06
6.003306185181978e-07,-3.862559850655057e-06
6.003381406339748e-07,-5.058338103214558e-06
6.003476422299102e-07,-5.080823073726203e-06
6.003617144936351e-07,-7.22579403698566e-06
6.003845294555569e-07,-9.125532770448223e-06
6.00428685487954e-07,-1.544841020760805e-05
6.00464342743977e-07,-1.709622866115201e-05
6.004821713719885e-07,-1.711415451212296e-05
6.005000000000001e-07,-1.412253392429161e-05
6.005093182884053e-07,-1.254903424681508e-05
6.005214329327438e-07,-1.050201685675964e-05
6.005330111327003e-07,-8.710066367445359e-06
