leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) X,leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) Y
1.000153826336973e-05,7.428618300450043e-06
1.000158605920556e-05,7.282313191370521e-06
1.000163244796327e-05,6.876235916618286e-06
1.000165216514995e-05,6.558909112842639e-06
1.000166202374329e-05,6.396326552580836e-06
1.000167551322016e-05,5.978998517087581e-06
1.000168978524333e-05,5.346616055710927e-06
1.000170279740263e-05,4.905083470606834e-06
1.000172086592933e-05,4.46759057316785e-06
1.000173403751325e-05,4.145176763807514e-06
1.000176038068107e-05,3.606193754374826e-06
1.000179871082458e-05,2.782796997541608e-06
1.000183911779249e-05,2.266841029908711e-06
1.000187980045905e-05,2.019163039367401e-06
1.000189107591262e-05,3.639890330110331e-07
1.000190332410566e-05,1.571908586573498e-06
1.000191491235536e-05,4.615752557560342e-09
1.000193427806698e-05,1.216259635341954e-06
1.000196524742729e-05,3.254238577165944e-07
1.000199935853313e-05,1.038170589893265e-06
1.000204274176805e-05,3.690808056334827e-07
1.000209898468046e-05,1.03271453033859e-06
1.00022036697661e-05,3.6638290392209e-07
1.000236095949928e-05,1.033521486057951e-06
1.0002424580505e-05,3.674116036777072e-07
1.000255182251646e-05,1.03461808531023e-06
1.000267794380459e-05,3.681292899365703e-07
1.000293018638086e-05,1.035122282203629e-06
1.000334322499075e-05,3.684354250850791e-07
1.000397735892389e-05,1.035243325662554e-06
1.000506738546319e-05,3.686184292953695e-07
1.00062836927316e-05,1.035222495090362e-06
1.00075e-05,3.687791412233879e-07
1.000757936359034e-05,1.745728100713084e-06
1.000770308725062e-05,1.772234275506386e-06
1.000785166862554e-05,3.57478814990091e-07
1.000788881396927e-05,1.863238309486643e-06
1.000790738664113e-05,3.789251405284218e-06
1.000794453198486e-05,8.9954440351279e-06
1.000797239099266e-05,1.191738043823393e-05
1.000800025000045e-05,1.356044496301391e-05
1.000800275000045e-05,5.739137635326026e-05
1.000800540867531e-05,4.24418235603331e-05
1.000800652823916e-05,0.0001533494135557121
1.000800749375162e-05,0.0001129759370913852
1.000800847742302e-05,0.0002263268758427846
1.000800936371174e-05,0.0001868808369698527
1.000801025000046e-05,0.000299549086496377
1.000801051102303e-05,0.0001918400459150903
1.000801092345674e-05,0.0001824517383099948
1.000801130098562e-05,0.000176817587806389
1.000801205360316e-05,0.0001699143608896027
1.00080129446788e-05,0.0001715804008637891
1.000801383917649e-05,0.0001742520915238442
1.000801482247192e-05,0.0001805543246155167
1.00080157892287e-05,0.0001853770771829124
1.00080169502616e-05,0.0001872765814821679
1.000801824839924e-05,0.0001771436096783973
1.000801951626687e-05,0.0001875917325210196
1.000802059840427e-05,0.0001771927206737147
1.000802144059646e-05,0.0001630426780611817
1.000802236053155e-05,0.0001450085522959556
1.000802312866647e-05,0.0001429322446133011
1.000802377009912e-05,0.0001330241910796728
1.000802459611578e-05,0.0001346368509909594
1.000802566306965e-05,0.0001224841393984262
1.000802664763897e-05,0.0001230249898152225
1.000802773510598e-05,0.0001125224349395602
1.000802896512507e-05,0.0001144676886037102
1.000803059347454e-05,0.000105183242395204
1.00080328119015e-05,0.0001081725732572148
1.000803489267751e-05,9.985283769725151e-05
1.000803657804748e-05,0.0001029569516865875
1.000803819243867e-05,9.558569080762601e-05
1.000803907714096e-05,0.000102456959686842
1.000804020473622e-05,0.0001016838223088674
1.000804124622982e-05,0.0001122062730377032
1.000804291381085e-05,0.0001123009234022198
1.000804428791667e-05,0.0001211531583137998
1.000804578696362e-05,0.0001180920301302715
1.000804771010173e-05,0.0001249247465941564
1.000805009419841e-05,0.0001194721818959221
1.000805248502298e-05,0.0001279348693943784
1.000805513800485e-05,0.0001290425914608405
1.000805800348256e-05,0.0001404887603687043
1.000806028635971e-05,0.0001367083197943354
1.000806345587327e-05,0.0001424763048260773
1.000806641233021e-05,0.0001359929148264755
1.000806956695665e-05,0.0001413938913346443
1.00080729057336e-05,0.0001381985029154216
1.000807705510786e-05,0.0001581184373676266
1.000808010551808e-05,0.0001818664534093991
1.000808315334916e-05,0.0002395289039899652
1.000808644508875e-05,0.0003351706777494737
1.000808801942332e-05,0.0004079783174263172
1.000808962486019e-05,0.0004829491496328987
1.000809064482464e-05,0.000546520200867584
1.000809170583525e-05,0.0006020204977988096
1.000809276170651e-05,0.000676178380896801
1.000809465624888e-05,0.0008039912175549933
1.000809616334158e-05,0.0009351671114177484
1.000809792782491e-05,0.001089104033123742
1.000809999610895e-05,0.001304225906975231
1.000810298766841e-05,0.001615897127038185
1.000810631981957e-05,0.001981276901258861
1.000811032501049e-05,0.002379575065960837
1.000811447914224e-05,0.002747880029647064
1.000811793623354e-05,0.002987225683840575
1.000812342178405e-05,0.003283243957604201
1.00081286068711e-05,0.003443465482133968
1.000813370667754e-05,0.003522429820436291
1.000813911136217e-05,0.00348882805704503
1.000814582391877e-05,0.003295770113199886
1.000815276454744e-05,0.002930115864899144
1.000816022254206e-05,0.00250138018809936
1.000816883202421e-05,0.002028362911013826
1.000817676140324e-05,0.001668307171927139
1.000818475487132e-05,0.001358381086506556
1.000819449498578e-05,0.001071639218620552
1.000820528491169e-05,0.0008183090941027428
1.000821029437796e-05,0.0007378406420625019
1.000821362678005e-05,0.0006814638304054779
1.000821650592689e-05,0.0006527277630678507
1.000821960624815e-05,0.0006129012296276681
1.000822279225887e-05,0.0005927396100112676
1.000822493239988e-05,0.0005711919172159599
1.00082260326e-05,0.0005729029313085824
1.000822711628602e-05,0.0005617002929828995
1.000822842887139e-05,0.0005639059271759099
1.000822956863488e-05,0.0005517209853343741
1.000823059314614e-05,0.0005574969672558005
1.000823171018385e-05,0.0005482959837763551
1.000823257380904e-05,0.0005533735836856751
1.000823362408423e-05,0.0005434755233446635
1.000823480689037e-05,0.0005453986013129068
1.000823601555998e-05,0.0005341005075356873
1.000823736992959e-05,0.0005372084663269836
1.000823896754148e-05,0.0005263224878860139
1.0008241040386e-05,0.000530807437624286
1.000824385509043e-05,0.0005225006015900448
1.000824746098757e-05,0.0005326275678110574
1.000825106591735e-05,0.0005344582142324923
1.000825416321831e-05,0.0005521778320127533
1.000825744626613e-05,0.0005577072234868402
1.000826125622201e-05,0.0005789238859153574
1.000826649729441e-05,0.0005927463422201884
1.000827157370702e-05,0.0006198598351627408
1.000827674920107e-05,0.0006336980992522414
1.000828223282666e-05,0.0006615398994002642
1.00082890793739e-05,0.0006891797099448
1.000829793404027e-05,0.000811352453441741
1.000831009195515e-05,0.001229618872521812
1.000832133579915e-05,0.001793222097445535
1.000833522488139e-05,0.002316737898125515
1.000834548435451e-05,0.002556310540950511
1.000836176246359e-05,0.002702502141865424
1.000837664282249e-05,0.002729261194719657
1.000839138903772e-05,0.002694151743882608
1.00084075143776e-05,0.002663533807839924
1.000842917063438e-05,0.002597533938367807
1.000846032978412e-05,0.002532576255921432
1.00085e-05,0.002436149706098657
1.000852261006039e-05,0.002397006809590339
1.000854857170015e-05,0.002345625033867848
1.000857404276151e-05,0.002296648181352765
1.000862498488422e-05,0.002201080877602943
1.000872686912965e-05,0.002014154712670242
1.00089306376205e-05,0.001626297230597473
1.000922898057309e-05,0.0009323076886267955
1.000947812059147e-05,0.0003713314753380509
1.000976316087762e-05,2.926047476202809e-05
1.000999052065877e-05,5.86467168513092e-05
1.001021810711138e-05,8.423645304505789e-05
1.00104641054131e-05,8.631891011677266e-05
1.001080668813031e-05,7.702478903241835e-05
1.001129575385462e-05,6.078727779659229e-05
1.001206349797631e-05,4.081679476569708e-05
1.00133930138481e-05,2.005904122880835e-05
1.00159625639764e-05,3.956675367509485e-06
1.00179812819882e-05,1.054140077101347e-06
1.002e-05,1.131494888536132e-07
1.00200625e-05,3.044910181243514e-08
1.002016800958146e-05,1.087545930484542e-08
1.002037902874437e-05,2.750501807462467e-07
1.002045665015133e-05,1.557440047358963e-06
1.002047538981277e-05,1.88137260486408e-06
1.002049734829635e-05,2.25046222716836e-06
1.002051828342464e-05,2.798397667076653e-06
1.002053267190242e-05,5.022743356304831e-06
1.002054158134897e-05,7.697560318603442e-06
1.002055196794581e-05,1.176635183568827e-05
1.002056032102983e-05,1.548403596779546e-05
1.002056317893302e-05,1.875552859427184e-05
1.002056583132675e-05,2.38663615169291e-05
1.002056780065902e-05,3.036764705269223e-05
1.002057026086802e-05,4.019454872155721e-05
1.002057214818335e-05,4.90832097511186e-05
1.002057492186434e-05,6.070826096234307e-05
1.002057776016393e-05,6.979984737362866e-05
1.002057975307202e-05,7.202518206393187e-05
1.002058115004006e-05,7.417769659282039e-05
1.002058280356478e-05,7.580284588605189e-05
1.002058453011632e-05,7.879114200706077e-05
1.002058610726844e-05,7.918874772855453e-05
1.002058790893891e-05,7.95760279909745e-05
1.002059076152865e-05,7.758112192410258e-05
1.002059454374567e-05,7.586586332916259e-05
1.002059831880927e-05,7.304490652282595e-05
1.002060297604649e-05,7.090865697788829e-05
1.002060971371734e-05,6.689237504284889e-05
1.002062024273552e-05,6.290346239110624e-05
1.00206306665085e-05,5.856468773195087e-05
1.002064232768352e-05,5.505260338663056e-05
1.002065609211271e-05,4.952128844335179e-05
1.002067307712801e-05,4.281284195953171e-05
1.002068849747511e-05,3.471414152902343e-05
1.002070283593407e-05,2.820577307732198e-05
1.002071914751294e-05,2.066685072163653e-05
1.002074686096785e-05,1.277266772140122e-05
1.0020776275211e-05,7.570790921298206e-06
1.002080805306916e-05,5.864645206548365e-06
1.002084383018152e-05,4.387917287581757e-06
1.002088896373699e-05,4.416120349294624e-06
1.002093167581198e-05,3.434734894769909e-06
1.002096583790599e-05,3.554547462547363e-06
1.0021e-05,2.661967545412589e-06
1.00210190020909e-05,2.541984066027072e-06
1.002104308043372e-05,2.328746366519698e-06
1.002106619383013e-05,2.169278959353228e-06
1.002111242062295e-05,1.900705431654665e-06
1.002120287553838e-05,1.576420801870447e-06
1.002134146912466e-05,1.299853868200233e-06
1.002156840128877e-05,1.090895048597332e-06
1.002202226561698e-05,8.743055751793195e-07
1.002249110813167e-05,7.488428915887481e-07
1.002265651535521e-05,7.075573952808067e-07
1.002298732980228e-05,6.568540720465973e-07
1.002331230804833e-05,6.009665930477471e-07
1.002396226454043e-05,5.316097092732228e-07
1.002526217752463e-05,4.282465596575336e-07
1.002786200349303e-05,3.574396385510171e-07
1.00325e-05,3.283298464119402e-07
1.003264490195884e-05,1.030213464869275e-06
1.003282972441028e-05,1.553347013619537e-06
1.0032922135636e-05,8.936084809542451e-06
1.003295551552118e-05,1.509574832291534e-05
1.003297816396055e-05,1.896415929488432e-05
1.003300554336571e-05,2.293389037496998e-05
1.003303094096658e-05,2.687932422263859e-05
1.003303731255724e-05,2.830844636651808e-05
1.003304380410884e-05,2.961212795464939e-05
1.003305131458258e-05,3.156646003144855e-05
1.003305811024914e-05,3.412343607266809e-05
1.003306439146841e-05,3.824817872234845e-05
1.003306899680856e-05,4.115710896681838e-05
1.003307467676372e-05,4.570310560962538e-05
1.003307981578149e-05,5.233581418927763e-05
1.003308190164513e-05,5.73099086248288e-05
1.003308385674502e-05,6.148873416273586e-05
1.00330860011326e-05,6.660965506610885e-05
1.003308831813038e-05,7.002048462588571e-05
1.003309141229188e-05,7.474821491843073e-05
1.003309264889169e-05,7.788117506406857e-05
1.003309365813142e-05,7.576269988373565e-05
1.003309469603223e-05,7.569588043396762e-05
1.003309542743858e-05,7.388671805714776e-05
1.00330962736507e-05,7.845760746163401e-05
1.003309700390253e-05,8.005994574000362e-05
1.003309791742086e-05,8.349078586893457e-05
1.003309894402533e-05,8.185817638502086e-05
1.003310000893537e-05,8.211902070781965e-05
1.003310120496062e-05,7.879866478799313e-05
1.003310262563118e-05,7.83942913958223e-05
1.003310450681579e-05,7.485598112899929e-05
1.003310671636424e-05,7.726488878700402e-05
1.003310907767567e-05,8.177025285266709e-05
1.003311127902989e-05,9.113157322317004e-05
1.003311367162614e-05,9.648601449253139e-05
1.003311599972536e-05,0.0001017140307439218
1.00331187460799e-05,0.0001017517921843844
1.003312184933662e-05,0.0001015627022758291
1.003312492702135e-05,9.413142384984641e-05
1.003312837235927e-05,8.267640994547293e-05
1.003313213329528e-05,6.690046694223058e-05
1.003313660898681e-05,6.106178947537952e-05
1.003314085289214e-05,5.810920282509747e-05
1.003314478355461e-05,5.898081267105014e-05
1.003315015823192e-05,5.733807347547439e-05
1.003316090758653e-05,6.200953964822836e-05
1.003317275444142e-05,6.58345018814143e-05
1.003318704014862e-05,8.25693614652771e-05
1.003319824672029e-05,0.000105945958141481
1.003320849686364e-05,0.00013596790586094
1.003321460107661e-05,0.0001541450267096759
1.003322126434845e-05,0.0001771724426440129
1.003322723056416e-05,0.0001953934598114198
1.003323161938375e-05,0.000213464230408322
1.003323353610117e-05,0.0002206935272278654
1.003323547523276e-05,0.0002310300289383073
1.003323752582259e-05,0.0002385215912126202
1.003323994258879e-05,0.0002489882931559535
1.003324300147798e-05,0.0002577037473215216
1.003324421725688e-05,0.0002647444512028164
1.003324524418998e-05,0.0002617760529718311
1.003324626106097e-05,0.000265998422581333
1.003324692965973e-05,0.0002633753756870056
1.003324772535638e-05,0.000272466375240607
1.003324845284948e-05,0.0002722579005733445
1.003324946028683e-05,0.000280231115015699
1.003325074122347e-05,0.0002773869695392459
1.003325183518854e-05,0.0002824091099882178
1.003325308746167e-05,0.0002784668984099391
1.003325464325012e-05,0.0002838327685615212
1.003325676276689e-05,0.0002819283028362036
1.003325901077158e-05,0.0002932104071664825
1.003326169600095e-05,0.0003014619012420451
1.003326456035475e-05,0.0003169107129413668
1.003326684581008e-05,0.0003180085383334447
1.003327008973105e-05,0.0003253882522469609
1.003327302652165e-05,0.0003218164292167716
1.003327616041956e-05,0.0003247896819644598
1.003327949525209e-05,0.0003185493397102302
1.003328371495381e-05,0.0003179766936562421
1.003328924110684e-05,0.0003055855719635455
1.003329711205793e-05,0.0002923355456691197
1.003330902495984e-05,0.000256179526663784
1.003332632154449e-05,0.0002246772593170632
1.003333901576582e-05,0.0002093550336916824
1.00333519373671e-05,0.0002111211857574713
1.003336695903099e-05,0.0002171161498840091
1.00333792047541e-05,0.0002346566778447926
1.003339577497626e-05,0.0002538436476815341
1.003341922197346e-05,0.0002905266366525709
1.003344150394623e-05,0.0003146011286542131
1.003346522182397e-05,0.0003415607409599404
1.003348261091198e-05,0.0003511433979803786
1.00335e-05,0.0003652433510461594
1.003351496951891e-05,0.0003675908639612396
1.003353188532956e-05,0.0003736234844113701
1.003354874732603e-05,0.0003784377612313515
1.003358247131897e-05,0.0003838430066800723
1.003364500920774e-05,0.0003840711451851204
1.003372292459769e-05,0.000370623380179963
1.003382868325608e-05,0.0003289277334286809
1.00339379697727e-05,0.0002541778390167497
1.003405737172849e-05,0.0001581902946016024
1.003414408300575e-05,9.937224168529176e-05
1.003424587828457e-05,5.32250932324919e-05
1.003435736474179e-05,2.476202374129464e-05
1.003447917471391e-05,1.041052107919654e-05
1.003463166249399e-05,3.209181177807659e-06
1.003481247767228e-05,1.020170566066829e-06
1.003515087506825e-05,1.878960297259679e-07
1.003554119671257e-05,4.336052528012806e-07
1.003632184000121e-05,2.478259690814297e-07
1.003743186139405e-05,4.221308615152855e-07
1.003920582822034e-05,2.494608019622111e-07
1.004168180058732e-05,4.191866072846876e-07
1.0045e-05,2.493908033821084e-07
1.00450625e-05,1.169452563281004e-07
1.004516800958146e-05,1.123056987630958e-07
1.004522076437219e-05,1.151174823216328e-07
1.004532627395364e-05,1.293509013404118e-07
1.004541297927148e-05,6.674480384644697e-07
1.004543761807467e-05,9.863528872982508e-07
1.004546142344616e-05,1.296625638469358e-06
1.00454910857159e-05,1.408988191487292e-06
1.004551342345027e-05,1.422634573413942e-06
1.00455502946911e-05,1.410022341319191e-06
1.004557736502819e-05,1.271620259853432e-06
1.00455845249085e-05,1.089315879139491e-06
1.004559884466912e-05,8.002654481190451e-07
1.004561049143387e-05,4.571920857990787e-07
1.004561567270533e-05,4.58679947655058e-07
1.004562603524825e-05,3.08416552908738e-07
1.004563591995186e-05,3.102343916746474e-07
1.004565568935908e-05,1.692703915525096e-07
1.004569522817353e-05,1.751058897094935e-07
1.004574913716563e-05,9.712988558481179e-08
1.004583606574913e-05,1.668600559356903e-07
1.004591803287457e-05,1.165594552485343e-07
1.0046e-05,2.105788425108538e-07
1.004602791986505e-05,2.687279991629113e-07
1.004606779275268e-05,3.055271598294163e-07
1.00461045056907e-05,3.235889393695599e-07
1.004617793156674e-05,3.336422035128933e-07
1.00462441766119e-05,3.361176533697127e-07
1.00463542766099e-05,3.385249619264701e-07
1.004652346623933e-05,3.425983459793e-07
1.004686184549819e-05,3.512825104855011e-07
1.004753860401591e-05,3.954461877205145e-07
1.004889212105136e-05,9.341749516808636e-07
1.004987459744394e-05,2.239659182102911e-06
1.005070941647532e-05,3.883265242844832e-06
1.00508905617927e-05,4.260483716711558e-06
1.005125285242745e-05,5.615655938644269e-06
1.00513808909326e-05,6.747517701166648e-06
1.005142804871476e-05,7.179419594022724e-06
1.005146742978099e-05,7.356584197480369e-06
1.00515081810847e-05,7.427816008230597e-06
1.005155805592427e-05,7.236340915827421e-06
1.005160544834563e-05,6.766659311905211e-06
1.00516246066274e-05,6.416814059561999e-06
1.005163418576828e-05,6.218775666306759e-06
1.005164603235169e-05,5.711020942054389e-06
1.00516581172331e-05,5.217895984210919e-06
1.005167544477576e-05,4.69017273611129e-06
1.00516883884713e-05,4.403882306671165e-06
1.005170384795114e-05,4.035087626899454e-06
1.005173476691082e-05,3.399992411082507e-06
1.00517743523216e-05,2.58457446128661e-06
1.005181669241341e-05,2.226763375363987e-06
1.00518418700529e-05,2.239342768938957e-06
1.005185026832171e-05,5.955441117568556e-09
1.005185920736985e-05,2.146125674972957e-06
1.005186635100443e-05,2.428527613009227e-07
1.005187779862479e-05,1.867849876704206e-06
1.005189598315908e-05,6.087524096924233e-07
1.005192647275775e-05,1.523526814919406e-06
1.005196061176245e-05,8.040662400477679e-07
1.005200166308846e-05,1.483201293318271e-06
1.005205607268883e-05,8.217776907902725e-07
1.005216489188958e-05,1.487815385964207e-06
1.005232066999128e-05,8.222240178413392e-07
1.005238568546769e-05,1.488426229223837e-06
1.005251571642051e-05,8.228375784072685e-07
1.005264175691627e-05,1.48884324986232e-06
1.005289383790778e-05,8.231732949604759e-07
1.005330102602519e-05,1.488993387774066e-06
1.005407324154923e-05,8.233141384366893e-07
1.005546718715338e-05,1.488981035485889e-06
1.00575e-05,8.234434331937555e-07
1.005759902479841e-05,2.036627023872846e-06
1.005774241997176e-05,2.028498457438166e-06
1.005780350084268e-05,1.679472446413412e-06
1.005790187542157e-05,4.310391635305924e-06
1.005792646906629e-05,7.758082028408249e-06
1.005796335953337e-05,1.340181760429157e-05
1.00579947184979e-05,1.577532734466592e-05
1.005800025000045e-05,1.613681915355057e-05
1.005800275000045e-05,3.943776050388472e-05
1.005800327971416e-05,1.460031027026522e-05
1.005800433914157e-05,3.520494821343253e-05
1.005800581991643e-05,3.120472030039134e-05
1.005800741749246e-05,4.014890141734462e-06
1.005800866461204e-05,5.885592743242111e-05
1.005800945730625e-05,1.881216081998187e-05
1.005801025000045e-05,7.892578476852473e-05
1.005801054127674e-05,6.967121264953266e-05
1.005801093528616e-05,6.895703560818179e-05
1.00580112991458e-05,6.904785703768127e-05
1.005801202686508e-05,6.801086031866407e-05
1.005801307920615e-05,6.528627294538625e-05
1.005801422610668e-05,6.089937484839969e-05
1.00580153603117e-05,5.862541855656076e-05
1.005801651505935e-05,5.996452184051176e-05
1.005801770091766e-05,5.66669335113281e-05
1.00580191320582e-05,5.184875386710068e-05
1.005802054024122e-05,4.455439124441299e-05
1.005802246039367e-05,3.818695558517545e-05
1.005802401754355e-05,3.428310774254116e-05
1.005802579676519e-05,3.314557500805031e-05
1.005802761995489e-05,3.162034574338766e-05
1.005802987461979e-05,3.219990747394436e-05
1.005803270843049e-05,3.25933963090586e-05
1.005803452513499e-05,3.455224699280532e-05
1.005803646949495e-05,3.396277131478796e-05
1.005803803166025e-05,3.541863509948525e-05
1.005803890386561e-05,3.612390561684545e-05
1.005804013034846e-05,4.226519755317528e-05
1.005804117467976e-05,4.569769586760225e-05
1.005804271381552e-05,5.090651279574754e-05
1.005804425157498e-05,5.214443818720985e-05
1.005804577698846e-05,5.43003806954814e-05
1.005804766268433e-05,5.412452915792882e-05
1.005805003785729e-05,5.612288370130536e-05
1.005805243597576e-05,5.972440467075556e-05
1.005805503345046e-05,6.824766467185712e-05
1.005805799221904e-05,7.367941849716529e-05
1.005806027049199e-05,7.605561012263737e-05
1.005806333467698e-05,7.599162221519274e-05
1.005806625283395e-05,7.712081669911497e-05
1.00580694524326e-05,7.857253251747377e-05
1.005807271542353e-05,8.356884357957877e-05
1.005807681213768e-05,9.158034623130661e-05
1.005807987702071e-05,9.829452461250974e-05
1.005808292510475e-05,0.0001035924105354093
1.005808620020609e-05,0.0001125199870226453
1.005808772949909e-05,0.0001181423520028736
1.00580893471287e-05,0.0001206875632849274
1.005809038055573e-05,0.0001228521129528361
1.005809146710075e-05,0.0001187451027585106
1.00580924828691e-05,0.00011611319075171
1.00580945144058e-05,0.0001049666285529035
1.005809601415271e-05,0.0001039404810182928
1.005809706557419e-05,9.93490772889465e-05
1.005809817066719e-05,9.75178036962678e-05
1.005809917977965e-05,9.079293717130301e-05
1.005809986479912e-05,9.235892533427413e-05
1.005810062819544e-05,8.627995516358639e-05
1.005810143401349e-05,8.714451445124578e-05
1.005810244612472e-05,7.945533310982464e-05
1.005810376970333e-05,7.77945450817959e-05
1.005810489096381e-05,7.073019103768586e-05
1.005810617187492e-05,7.1885634537061e-05
1.005810772763623e-05,6.725724169864863e-05
1.00581098452218e-05,7.145577587590729e-05
1.005811288313531e-05,6.983943243083283e-05
1.005811632146682e-05,7.583466784907019e-05
1.005812001631758e-05,7.625690293264885e-05
1.005812321277581e-05,8.36290947021594e-05
1.005812644742662e-05,8.253319306760623e-05
1.005813045366385e-05,8.643433139748074e-05
1.005813556755651e-05,8.04055534986205e-05
1.005814059148933e-05,7.925824026950353e-05
1.005814576784376e-05,7.056565099725807e-05
1.005815133252523e-05,7.018317294710389e-05
1.005815830903992e-05,7.897513410475919e-05
1.005816735159854e-05,0.0001919466628550207
1.00581786134678e-05,0.0005792145673255674
1.005819042797669e-05,0.00116174615973296
1.005820304338189e-05,0.001654714648346586
1.005821330946152e-05,0.001928680807854101
1.005821692773662e-05,0.001990083741690852
1.005822146140735e-05,0.002069496396103186
1.005822470498306e-05,0.002105619820159717
1.00582259414598e-05,0.00213015813261463
1.005822704307798e-05,0.002136056906319446
1.00582282822083e-05,0.002157261518047468
1.005822953440116e-05,0.002163286002605332
1.005823037806127e-05,0.002180925495649104
1.005823128063388e-05,0.002182306643583199
1.005823222389536e-05,0.002197634814994607
1.00582334425927e-05,0.002198402241474221
1.005823475409032e-05,0.002212144517312985
1.00582360416228e-05,0.002211749996266533
1.005823755681031e-05,0.00222523879357307
1.005823941360512e-05,0.002226721590902815
1.005824197767203e-05,0.002242934724743857
1.005824553479951e-05,0.002248131538660663
1.005824906857817e-05,0.002265346555575369
1.005825389591688e-05,0.002272294569730253
1.005825747358134e-05,0.002284751669034193
1.005826126987599e-05,0.002280837220310017
1.005826656162579e-05,0.002285657107589927
1.005827155587943e-05,0.002272513245689231
1.005827673722583e-05,0.002266888781399476
1.005828240232978e-05,0.002241041984321557
1.005828960394767e-05,0.002228058419578752
1.005829871329084e-05,0.002271093453590518
1.005831099777671e-05,0.00260931990561613
1.005832258806667e-05,0.003018729215931234
1.005833439028974e-05,0.00329920993803357
1.005834496939804e-05,0.003374572978931331
1.005836144453501e-05,0.003302290523153304
1.005837591904814e-05,0.003134384337233684
1.005839072861929e-05,0.002971325989326205
1.005840679065011e-05,0.002811364488532036
1.005842867506405e-05,0.002664013241382253
1.005845973535762e-05,0.002518748580667252
1.005847986767881e-05,0.002465930974241589
1.00585e-05,0.002410781332843851
1.005851610706331e-05,0.002381764912722623
1.005853442117611e-05,0.002344930899424943
1.005855253623258e-05,0.002310446901667471
1.005858876634551e-05,0.002243903829825061
1.005866122657138e-05,0.002114375728075618
1.005880614702312e-05,0.001851470192160548
1.005906482015663e-05,0.001317067347154896
1.00593338428875e-05,0.0006512875226290494
1.005958517907791e-05,0.0001942271701425843
1.005981011346084e-05,3.004975365050758e-06
1.006005289585913e-05,6.857250345731919e-05
1.006027683346918e-05,8.602474130246505e-05
1.006055476664365e-05,8.301384879457773e-05
1.006092304437221e-05,7.298412405785635e-05
1.006147159521223e-05,5.422893943578579e-05
1.006234917508487e-05,3.545952511655665e-05
1.006375098530466e-05,1.565364649847825e-05
1.006633710776152e-05,3.815151162992253e-06
1.006816855388076e-05,2.520041258579547e-07
1.007e-05,8.096297901484851e-07
1.00700625e-05,5.114911299267246e-08
1.007016800958146e-05,2.599455464660432e-08
1.007037902874437e-05,2.600441952475452e-07
1.007045665015132e-05,1.545413694895376e-06
1.007047540990411e-05,1.86787645355826e-06
1.007049741005747e-05,2.239202283849847e-06
1.007051837298147e-05,2.791262955747356e-06
1.007053270961954e-05,5.01559988736108e-06
1.007054160911663e-05,7.688071827368829e-06
1.007055197769688e-05,1.175096583003507e-05
1.007056033070835e-05,1.546865652001469e-05
1.007056318095191e-05,1.873959146785876e-05
1.007056583734852e-05,2.386126892960129e-05
1.007056780728334e-05,3.037503263513556e-05
1.007057026589026e-05,4.019960741766236e-05
1.007057215276696e-05,4.909055384710563e-05
1.007057493520619e-05,6.074305763815544e-05
1.00705777670256e-05,6.979909235423067e-05
1.007057975793722e-05,7.20076069268601e-05
1.007058115334273e-05,7.416668245372471e-05
1.007058281260263e-05,7.579506890671279e-05
1.007058453620564e-05,7.878090864344669e-05
1.007058611487603e-05,7.916682807356949e-05
1.007058791733899e-05,7.955252659988498e-05
1.007059078303364e-05,7.754310045170888e-05
1.007059455819103e-05,7.583639289519523e-05
1.007059833764341e-05,7.300669678049323e-05
1.007060299981625e-05,7.094551742681594e-05
1.007060968017825e-05,6.68418253840527e-05
1.007062012890549e-05,6.297909148176351e-05
1.00706305810422e-05,5.852007065853131e-05
1.007064222132159e-05,5.511696575616369e-05
1.007065596928306e-05,4.949210735276557e-05
1.007067299527794e-05,4.287578785463339e-05
1.00706883730358e-05,3.469854271647952e-05
1.007070272590165e-05,2.828251432095156e-05
1.007071899197202e-05,2.065157690545482e-05
1.007074671408177e-05,1.28356487924322e-05
1.007077612955354e-05,7.517675392051204e-06
1.007080789634772e-05,5.906948056959688e-06
1.007084363634571e-05,4.325919928908425e-06
1.007088880751761e-05,4.455588461025701e-06
1.007093149877139e-05,3.373652313737507e-06
1.007096574938569e-05,3.594950592957312e-06
1.0071e-05,2.599902498018881e-06
1.007101901280041e-05,2.531030038088504e-06
1.007104312336887e-05,2.317850076381632e-06
1.007106626424915e-05,2.158514530414201e-06
1.007111254600971e-05,1.890281916216068e-06
1.007120304894109e-05,1.566917439056061e-06
1.007134178145869e-05,1.291306177995664e-06
1.007156900481821e-05,1.083489850468498e-06
1.007202345153724e-05,8.684166175305383e-07
1.007249180512669e-05,7.443502629890713e-07
1.007265799410044e-05,7.032753143946008e-07
1.007299037204794e-05,6.529601745116493e-07
1.007331601825701e-05,5.975503763452795e-07
1.007396731067516e-05,5.289919770538432e-07
1.007526989551144e-05,4.26715678686129e-07
1.007787506518401e-05,3.569487338696669e-07
1.00825e-05,3.283096712385083e-07
1.008264470822602e-05,1.01878945833817e-06
1.008282936590325e-05,1.487935364266764e-06
1.008292169474187e-05,8.257520896808972e-06
1.008295523648458e-05,1.399812310310995e-05
1.00829778967242e-05,1.748356141245781e-05
1.008300520080531e-05,2.133012984030927e-05
