"delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_tt,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ss,temperature=27,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=0.88) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.1) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=-55,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=0,Vdd=1.32) Y","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) X","delay (modelFiles=toplevel.scs:top_ff,temperature=27,Vdd=1.32) Y"
9.4250000000E-06,1.2606507684E-08,9.4250000000E-06,1.0903366369E-08,9.4250000000E-06,1.0212260590E-08,9.4250000000E-06,1.0900164655E-08,9.4250000000E-06,9.7746334642E-09,9.4250000000E-06,9.3018327770E-09,9.4250000000E-06,1.1095013823E-08,9.4250000000E-06,1.0634163629E-08,9.4250000000E-06,1.0730552395E-08,9.4250000000E-06,2.0061420597E-08,9.4250000000E-06,1.7284096386E-08,9.4250000000E-06,1.6158422324E-08,9.4250000000E-06,1.6877107829E-08,9.4250000000E-06,1.5019366218E-08,9.4250000000E-06,1.4245598680E-08,9.4250000000E-06,1.6755944859E-08,9.4250000000E-06,1.5185202551E-08,9.4250000000E-06,1.4597199528E-08,9.4250000000E-06,7.1503561780E-09,9.4250000000E-06,6.2830851247E-09,9.4250000000E-06,5.9201710670E-09,9.4250000000E-06,6.4574874978E-09,9.4250000000E-06,5.8542687453E-09,9.4250000000E-06,5.6003399335E-09,9.4250000000E-06,9.6488365193E-09,9.4250000000E-06,1.4206961163E-08,9.4250000000E-06,1.5138798068E-08
9.4750000000E-06,1.2639244345E-08,9.4750000000E-06,1.0935773943E-08,9.4750000000E-06,1.0241138572E-08,9.4750000000E-06,1.0941445899E-08,9.4750000000E-06,9.8122593808E-09,9.4750000000E-06,9.3389532117E-09,9.4750000000E-06,1.1155037487E-08,9.4750000000E-06,1.0735850608E-08,9.4750000000E-06,1.0870596268E-08,9.4750000000E-06,2.0111009431E-08,9.4750000000E-06,1.7326736100E-08,9.4750000000E-06,1.6199038370E-08,9.4750000000E-06,1.6928797080E-08,9.4750000000E-06,1.5066239001E-08,9.4750000000E-06,1.4292274846E-08,9.4750000000E-06,1.6817255302E-08,9.4750000000E-06,1.5248681155E-08,9.4750000000E-06,1.4664637795E-08,9.4750000000E-06,7.1778870179E-09,9.4750000000E-06,6.3080685240E-09,9.4750000000E-06,5.9441847873E-09,9.4750000000E-06,6.4829302973E-09,9.4750000000E-06,5.8824679503E-09,9.4750000000E-06,5.6285079715E-09,9.4750000000E-06,1.0139782602E-08,9.4750000000E-06,1.4416083756E-08,9.4750000000E-06,1.5328123502E-08
9.5250000000E-06,1.2671378131E-08,9.5250000000E-06,1.0968995453E-08,9.5250000000E-06,1.0272732192E-08,9.5250000000E-06,1.0982183587E-08,9.5250000000E-06,9.8498792331E-09,9.5250000000E-06,9.3760719811E-09,9.5250000000E-06,1.1215607595E-08,9.5250000000E-06,1.0841689694E-08,9.5250000000E-06,1.1019117044E-08,9.5250000000E-06,2.0161056780E-08,9.5250000000E-06,1.7367676868E-08,9.5250000000E-06,1.6239554497E-08,9.5250000000E-06,1.6982668374E-08,9.5250000000E-06,1.5114577489E-08,9.5250000000E-06,1.4338027840E-08,9.5250000000E-06,1.6873823591E-08,9.5250000000E-06,1.5312782194E-08,9.5250000000E-06,1.4734634793E-08,9.5250000000E-06,7.2029700740E-09,9.5250000000E-06,6.3322555471E-09,9.5250000000E-06,5.9678418284E-09,9.5250000000E-06,6.5105052350E-09,9.5250000000E-06,5.9102453311E-09,9.5250000000E-06,5.6572362745E-09,9.5250000000E-06,1.0727116583E-08,9.5250000000E-06,1.4620128782E-08,9.5250000000E-06,1.5512703980E-08
9.5750000000E-06,1.2703547893E-08,9.5750000000E-06,1.1000903411E-08,9.5750000000E-06,1.0303859958E-08,9.5750000000E-06,1.1018613134E-08,9.5750000000E-06,9.8874483507E-09,9.5750000000E-06,9.4122887543E-09,9.5750000000E-06,1.1278308046E-08,9.5750000000E-06,1.0952270921E-08,9.5750000000E-06,1.1169673645E-08,9.5750000000E-06,2.0208946981E-08,9.5750000000E-06,1.7409173852E-08,9.5750000000E-06,1.6283928323E-08,9.5750000000E-06,1.7033092443E-08,9.5750000000E-06,1.5160961107E-08,9.5750000000E-06,1.4384625707E-08,9.5750000000E-06,1.6930862401E-08,9.5750000000E-06,1.5374693084E-08,9.5750000000E-06,1.4800975323E-08,9.5750000000E-06,7.2275398786E-09,9.5750000000E-06,6.3566415408E-09,9.5750000000E-06,5.9924582143E-09,9.5750000000E-06,6.5391719407E-09,9.5750000000E-06,5.9378707962E-09,9.5750000000E-06,5.6858222610E-09,9.5750000000E-06,1.1486601983E-08,9.5750000000E-06,1.4758016482E-08,9.5750000000E-06,1.5631413314E-08
9.6250000000E-06,1.2740484299E-08,9.6250000000E-06,1.1034698076E-08,9.6250000000E-06,1.0335605787E-08,9.6250000000E-06,1.1056958366E-08,9.6250000000E-06,9.9254958277E-09,9.6250000000E-06,9.4490659187E-09,9.6250000000E-06,1.1345571870E-08,9.6250000000E-06,1.1073417218E-08,9.6250000000E-06,1.1344267552E-08,9.6250000000E-06,2.0244841101E-08,9.6250000000E-06,1.7449519325E-08,9.6250000000E-06,1.6325433546E-08,9.6250000000E-06,1.7073680943E-08,9.6250000000E-06,1.5205837736E-08,9.6250000000E-06,1.4433091298E-08,9.6250000000E-06,1.6995172121E-08,9.6250000000E-06,1.5438061126E-08,9.6250000000E-06,1.4876577153E-08,9.6250000000E-06,7.2538178959E-09,9.6250000000E-06,6.3815809074E-09,9.6250000000E-06,6.0169351108E-09,9.6250000000E-06,6.5668748012E-09,9.6250000000E-06,5.9645091218E-09,9.6250000000E-06,5.7145627020E-09,9.6250000000E-06,1.2508759969E-08,9.6250000000E-06,1.5046027863E-08,9.6250000000E-06,1.5902614104E-08
9.6750000000E-06,1.2772832508E-08,9.6750000000E-06,1.1065192048E-08,9.6750000000E-06,1.0367552606E-08,9.6750000000E-06,1.1096547734E-08,9.6750000000E-06,9.9634635663E-09,9.6750000000E-06,9.4863284928E-09,9.6750000000E-06,1.1413887268E-08,9.6750000000E-06,1.1199911754E-08,9.6750000000E-06,1.1535930296E-08,9.6750000000E-06,2.0281177321E-08,9.6750000000E-06,1.7485004391E-08,9.6750000000E-06,1.6359169551E-08,9.6750000000E-06,1.7117294243E-08,9.6750000000E-06,1.5252214432E-08,9.6750000000E-06,1.4479290359E-08,9.6750000000E-06,1.7060245722E-08,9.6750000000E-06,1.5500449618E-08,9.6750000000E-06,1.4954014750E-08,9.6750000000E-06,7.2804692746E-09,9.6750000000E-06,6.4063227195E-09,9.6750000000E-06,6.0409027285E-09,9.6750000000E-06,6.5951685213E-09,9.6750000000E-06,5.9932116629E-09,9.6750000000E-06,5.7434679116E-09,9.6750000000E-06,1.3162676397E-08,9.6750000000E-06,1.5331280128E-08,9.6750000000E-06,1.6170020154E-08
9.7250000000E-06,1.2804775412E-08,9.7250000000E-06,1.1096050811E-08,9.7250000000E-06,1.0399739511E-08,9.7250000000E-06,1.1135280421E-08,9.7250000000E-06,1.0001169758E-08,9.7250000000E-06,9.5232224510E-09,9.7250000000E-06,1.1482361700E-08,9.7250000000E-06,1.1326764288E-08,9.7250000000E-06,1.1731527126E-08,9.7250000000E-06,2.0323964476E-08,9.7250000000E-06,1.7522696486E-08,9.7250000000E-06,1.6395189932E-08,9.7250000000E-06,1.7169499016E-08,9.7250000000E-06,1.5299937087E-08,9.7250000000E-06,1.4525619919E-08,9.7250000000E-06,1.7121760608E-08,9.7250000000E-06,1.5569596994E-08,9.7250000000E-06,1.5025949295E-08,9.7250000000E-06,7.3065409528E-09,9.7250000000E-06,6.4313908629E-09,9.7250000000E-06,6.0648605561E-09,9.7250000000E-06,6.6240413338E-09,9.7250000000E-06,6.0220761186E-09,9.7250000000E-06,5.7714109250E-09,9.7250000000E-06,1.3438375317E-08,9.7250000000E-06,1.5519111128E-08,9.7250000000E-06,1.6340946210E-08
9.7750000000E-06,1.2837888807E-08,9.7750000000E-06,1.1128480474E-08,9.7750000000E-06,1.0431314522E-08,9.7750000000E-06,1.1176141744E-08,9.7750000000E-06,1.0038736834E-08,9.7750000000E-06,9.5603066259E-09,9.7750000000E-06,1.1554622497E-08,9.7750000000E-06,1.1467631879E-08,9.7750000000E-06,1.1938000552E-08,9.7750000000E-06,2.0374740116E-08,9.7750000000E-06,1.7563928762E-08,9.7750000000E-06,1.6434103156E-08,9.7750000000E-06,1.7224603148E-08,9.7750000000E-06,1.5347140982E-08,9.7750000000E-06,1.4571972557E-08,9.7750000000E-06,1.7182504717E-08,9.7750000000E-06,1.5639124964E-08,9.7750000000E-06,1.5098135575E-08,9.7750000000E-06,7.3313165256E-09,9.7750000000E-06,6.4564426093E-09,9.7750000000E-06,6.0892245091E-09,9.7750000000E-06,6.6520467197E-09,9.7750000000E-06,6.0500028431E-09,9.7750000000E-06,5.7998574881E-09,9.7750000000E-06,1.3674759143E-08,9.7750000000E-06,1.5705091916E-08,9.7750000000E-06,1.6507164853E-08
9.8250000000E-06,1.2872934468E-08,9.8250000000E-06,1.1162255552E-08,9.8250000000E-06,1.0462837732E-08,9.8250000000E-06,1.1216103022E-08,9.8250000000E-06,1.0076402102E-08,9.8250000000E-06,9.5979322826E-09,9.8250000000E-06,1.1629760992E-08,9.8250000000E-06,1.1618940363E-08,9.8250000000E-06,1.2165070798E-08,9.8250000000E-06,2.0422716214E-08,9.8250000000E-06,1.7605517043E-08,9.8250000000E-06,1.6477801551E-08,9.8250000000E-06,1.7270251702E-08,9.8250000000E-06,1.5393393750E-08,9.8250000000E-06,1.4618056483E-08,9.8250000000E-06,1.7243280856E-08,9.8250000000E-06,1.5705382508E-08,9.8250000000E-06,1.5172892301E-08,9.8250000000E-06,7.3582433034E-09,9.8250000000E-06,6.4812250329E-09,9.8250000000E-06,6.1112924969E-09,9.8250000000E-06,6.6783642985E-09,9.8250000000E-06,6.0784867475E-09,9.8250000000E-06,5.8294005895E-09,9.8250000000E-06,1.3898063792E-08,9.8250000000E-06,1.5892981038E-08,9.8250000000E-06,1.6671409885E-08
9.8750000000E-06,1.2905905147E-08,9.8750000000E-06,1.1192703830E-08,9.8750000000E-06,1.0495024856E-08,9.8750000000E-06,1.1254626043E-08,9.8750000000E-06,1.0114351110E-08,9.8750000000E-06,9.6353635165E-09,9.8750000000E-06,1.1705931838E-08,9.8750000000E-06,1.1778022389E-08,9.8750000000E-06,1.2410485499E-08,9.8750000000E-06,2.0459687030E-08,9.8750000000E-06,1.7647748390E-08,9.8750000000E-06,1.6523505146E-08,9.8750000000E-06,1.7319243568E-08,9.8750000000E-06,1.5440548951E-08,9.8750000000E-06,1.4663396142E-08,9.8750000000E-06,1.7303788832E-08,9.8750000000E-06,1.5767642970E-08,9.8750000000E-06,1.5251881219E-08,9.8750000000E-06,7.3833893755E-09,9.8750000000E-06,6.5054284731E-09,9.8750000000E-06,6.1358445267E-09,9.8750000000E-06,6.7075028153E-09,9.8750000000E-06,6.1067551894E-09,9.8750000000E-06,5.8583260692E-09,9.8750000000E-06,1.4116149321E-08,9.8750000000E-06,1.6078138135E-08,9.8750000000E-06,1.6830569371E-08
9.9250000000E-06,1.2940381571E-08,9.9250000000E-06,1.1222861015E-08,9.9250000000E-06,1.0526805890E-08,9.9250000000E-06,1.1293402076E-08,9.9250000000E-06,1.0152620335E-08,9.9250000000E-06,9.6723598536E-09,9.9250000000E-06,1.1787922712E-08,9.9250000000E-06,1.1947509888E-08,9.9250000000E-06,1.2675064037E-08,9.9250000000E-06,2.0503566012E-08,9.9250000000E-06,1.7688019185E-08,9.9250000000E-06,1.6563102271E-08,9.9250000000E-06,1.7369986643E-08,9.9250000000E-06,1.5486726753E-08,9.9250000000E-06,1.4709118591E-08,9.9250000000E-06,1.7364987230E-08,9.9250000000E-06,1.5837547591E-08,9.9250000000E-06,1.5330220692E-08,9.9250000000E-06,7.4081090864E-09,9.9250000000E-06,6.5302146184E-09,9.9250000000E-06,6.1611929199E-09,9.9250000000E-06,6.7369896911E-09,9.9250000000E-06,6.1346570278E-09,9.9250000000E-06,5.8864044357E-09,9.9250000000E-06,1.4330972646E-08,9.9250000000E-06,1.6259373242E-08,9.9250000000E-06,1.6983244697E-08
9.9750000000E-06,1.2973136385E-08,9.9750000000E-06,1.1255242967E-08,9.9750000000E-06,1.0558673915E-08,9.9750000000E-06,1.1332275099E-08,9.9750000000E-06,1.0189948329E-08,9.9750000000E-06,9.7092539327E-09,9.9750000000E-06,1.1871171614E-08,9.9750000000E-06,1.2130093373E-08,9.9750000000E-06,1.2935572575E-08,9.9750000000E-06,2.0554858520E-08,9.9750000000E-06,1.7728774874E-08,9.9750000000E-06,1.6600814949E-08,9.9750000000E-06,1.7419389643E-08,9.9750000000E-06,1.5534070891E-08,9.9750000000E-06,1.4757149188E-08,9.9750000000E-06,1.7428038085E-08,9.9750000000E-06,1.5910918166E-08,9.9750000000E-06,1.5407392385E-08,9.9750000000E-06,7.4342712392E-09,9.9750000000E-06,6.5551676320E-09,9.9750000000E-06,6.1834469159E-09,9.9750000000E-06,6.7628972411E-09,9.9750000000E-06,6.1632302916E-09,9.9750000000E-06,5.9166784579E-09,9.9750000000E-06,1.4541448739E-08,9.9750000000E-06,1.6435464216E-08,9.9750000000E-06,1.7129402735E-08
1.0025000000E-05,1.3004347976E-08,1.0025000000E-05,1.1289670125E-08,1.0025000000E-05,1.0590869217E-08,1.0025000000E-05,1.1371053809E-08,1.0025000000E-05,1.0228095846E-08,1.0025000000E-05,9.7463032481E-09,1.0025000000E-05,1.1959704663E-08,1.0025000000E-05,1.2329611978E-08,1.0025000000E-05,1.3173554111E-08,1.0025000000E-05,2.0603576973E-08,1.0025000000E-05,1.7771176006E-08,1.0025000000E-05,1.6641297081E-08,1.0025000000E-05,1.7473338695E-08,1.0025000000E-05,1.5582431826E-08,1.0025000000E-05,1.4803299618E-08,1.0025000000E-05,1.7491535182E-08,1.0025000000E-05,1.5978923913E-08,1.0025000000E-05,1.5484894240E-08,1.0025000000E-05,7.4599338776E-09,1.0025000000E-05,6.5786480792E-09,1.0025000000E-05,6.2080830902E-09,1.0025000000E-05,6.7896719446E-09,1.0025000000E-05,6.1927899861E-09,1.0025000000E-05,5.9466123569E-09,1.0025000000E-05,1.4759127417E-08,1.0025000000E-05,1.6618690877E-08,1.0025000000E-05,1.7277271661E-08
1.0075000000E-05,1.3036873328E-08,1.0075000000E-05,1.1324543173E-08,1.0075000000E-05,1.0623028362E-08,1.0075000000E-05,1.1409331309E-08,1.0075000000E-05,1.0267654557E-08,1.0075000000E-05,9.7834447183E-09,1.0075000000E-05,1.2053423207E-08,1.0075000000E-05,1.2541573299E-08,1.0075000000E-05,1.3389620321E-08,1.0075000000E-05,2.0643325805E-08,1.0075000000E-05,1.7813828773E-08,1.0075000000E-05,1.6682006904E-08,1.0075000000E-05,1.7518505924E-08,1.0075000000E-05,1.5629723749E-08,1.0075000000E-05,1.4849377832E-08,1.0075000000E-05,1.7553072929E-08,1.0075000000E-05,1.6049216688E-08,1.0075000000E-05,1.5568231666E-08,1.0075000000E-05,7.4854105682E-09,1.0075000000E-05,6.6036975811E-09,1.0075000000E-05,6.2335224156E-09,1.0075000000E-05,6.8198259789E-09,1.0075000000E-05,6.2208855894E-09,1.0075000000E-05,5.9758809704E-09,1.0075000000E-05,1.4973518380E-08,1.0075000000E-05,1.6797238362E-08,1.0075000000E-05,1.7415826329E-08
1.0125000000E-05,1.3069757486E-08,1.0125000000E-05,1.1356301118E-08,1.0125000000E-05,1.0655101206E-08,1.0125000000E-05,1.1447767561E-08,1.0125000000E-05,1.0306297034E-08,1.0125000000E-05,9.8211480858E-09,1.0125000000E-05,1.2150982652E-08,1.0125000000E-05,1.2766359803E-08,1.0125000000E-05,1.3592571076E-08,1.0125000000E-05,2.0682849983E-08,1.0125000000E-05,1.7855503117E-08,1.0125000000E-05,1.6721027216E-08,1.0125000000E-05,1.7561212525E-08,1.0125000000E-05,1.5676905146E-08,1.0125000000E-05,1.4896991912E-08,1.0125000000E-05,1.7613303902E-08,1.0125000000E-05,1.6122009741E-08,1.0125000000E-05,1.5648096831E-08,1.0125000000E-05,7.5109570761E-09,1.0125000000E-05,6.6292549520E-09,1.0125000000E-05,6.2577154294E-09,1.0125000000E-05,6.8492271295E-09,1.0125000000E-05,6.2498162657E-09,1.0125000000E-05,6.0062962272E-09,1.0125000000E-05,1.5184824854E-08,1.0125000000E-05,1.6966527320E-08,1.0125000000E-05,1.7540932620E-08
1.0175000000E-05,1.3102019512E-08,1.0175000000E-05,1.1388135460E-08,1.0175000000E-05,1.0688059248E-08,1.0175000000E-05,1.1486929588E-08,1.0175000000E-05,1.0344195446E-08,1.0175000000E-05,9.8586350377E-09,1.0175000000E-05,1.2254207641E-08,1.0175000000E-05,1.2981427230E-08,1.0175000000E-05,1.3792432136E-08,1.0175000000E-05,2.0733579517E-08,1.0175000000E-05,1.7895448378E-08,1.0175000000E-05,1.6761926521E-08,1.0175000000E-05,1.7609931707E-08,1.0175000000E-05,1.5722847095E-08,1.0175000000E-05,1.4942969404E-08,1.0175000000E-05,1.7673109348E-08,1.0175000000E-05,1.6189830437E-08,1.0175000000E-05,1.5732763903E-08,1.0175000000E-05,7.5366257636E-09,1.0175000000E-05,6.6541247132E-09,1.0175000000E-05,6.2820974438E-09,1.0175000000E-05,6.8772485358E-09,1.0175000000E-05,6.2792437277E-09,1.0175000000E-05,6.0367118592E-09,1.0175000000E-05,1.5393829157E-08,1.0175000000E-05,1.7130581947E-08,1.0175000000E-05,1.7655408657E-08
1.0225000000E-05,1.3132969931E-08,1.0225000000E-05,1.1418499757E-08,1.0225000000E-05,1.0720828119E-08,1.0225000000E-05,1.1526847160E-08,1.0225000000E-05,1.0382191644E-08,1.0225000000E-05,9.8957322831E-09,1.0225000000E-05,1.2364090558E-08,1.0225000000E-05,1.3180331113E-08,1.0225000000E-05,1.3994262866E-08,1.0225000000E-05,2.0779631166E-08,1.0225000000E-05,1.7937074277E-08,1.0225000000E-05,1.6803560837E-08,1.0225000000E-05,1.7663300451E-08,1.0225000000E-05,1.5770492482E-08,1.0225000000E-05,1.4989486227E-08,1.0225000000E-05,1.7735366319E-08,1.0225000000E-05,1.6262769187E-08,1.0225000000E-05,1.5822650398E-08,1.0225000000E-05,7.5618361073E-09,1.0225000000E-05,6.6786017015E-09,1.0225000000E-05,6.3059682319E-09,1.0225000000E-05,6.9054440952E-09,1.0225000000E-05,6.3080297669E-09,1.0225000000E-05,6.0668890987E-09,1.0225000000E-05,1.5603034302E-08,1.0225000000E-05,1.7294581643E-08,1.0225000000E-05,1.7761708769E-08
1.0275000000E-05,1.3164702315E-08,1.0275000000E-05,1.1448514379E-08,1.0275000000E-05,1.0753021577E-08,1.0275000000E-05,1.1566800164E-08,1.0275000000E-05,1.0421004787E-08,1.0275000000E-05,9.9328018570E-09,1.0275000000E-05,1.2480186140E-08,1.0275000000E-05,1.3370171014E-08,1.0275000000E-05,1.4195663265E-08,1.0275000000E-05,2.0818292106E-08,1.0275000000E-05,1.7982173495E-08,1.0275000000E-05,1.6841490050E-08,1.0275000000E-05,1.7713307161E-08,1.0275000000E-05,1.5819002810E-08,1.0275000000E-05,1.5035862191E-08,1.0275000000E-05,1.7796371717E-08,1.0275000000E-05,1.6339693579E-08,1.0275000000E-05,1.5910338538E-08,1.0275000000E-05,7.5881183326E-09,1.0275000000E-05,6.7028406432E-09,1.0275000000E-05,6.3304712373E-09,1.0275000000E-05,6.9335175504E-09,1.0275000000E-05,6.3370200565E-09,1.0275000000E-05,6.0972667046E-09,1.0275000000E-05,1.5810047400E-08,1.0275000000E-05,1.7452560472E-08,1.0275000000E-05,1.7857299071E-08
1.0325000000E-05,1.3197516133E-08,1.0325000000E-05,1.1481194141E-08,1.0325000000E-05,1.0785027356E-08,1.0325000000E-05,1.1605864234E-08,1.0325000000E-05,1.0458698155E-08,1.0325000000E-05,9.9710329947E-09,1.0325000000E-05,1.2602800554E-08,1.0325000000E-05,1.3556128854E-08,1.0325000000E-05,1.4397834031E-08,1.0325000000E-05,2.0864224965E-08,1.0325000000E-05,1.8022877028E-08,1.0325000000E-05,1.6882052634E-08,1.0325000000E-05,1.7762972437E-08,1.0325000000E-05,1.5866600407E-08,1.0325000000E-05,1.5082873331E-08,1.0325000000E-05,1.7861294870E-08,1.0325000000E-05,1.6423301179E-08,1.0325000000E-05,1.5996990077E-08,1.0325000000E-05,7.6141058104E-09,1.0325000000E-05,6.7265891336E-09,1.0325000000E-05,6.3551598780E-09,1.0325000000E-05,6.9615840921E-09,1.0325000000E-05,6.3661627744E-09,1.0325000000E-05,6.1278565719E-09,1.0325000000E-05,1.6013875188E-08,1.0325000000E-05,1.7601992219E-08,1.0325000000E-05,1.7941534756E-08
1.0375000000E-05,1.3231962699E-08,1.0375000000E-05,1.1513695604E-08,1.0375000000E-05,1.0814046859E-08,1.0375000000E-05,1.1644787311E-08,1.0375000000E-05,1.0494870296E-08,1.0375000000E-05,1.0009248535E-08,1.0375000000E-05,1.2728977760E-08,1.0375000000E-05,1.3732979938E-08,1.0375000000E-05,1.4587315748E-08,1.0375000000E-05,2.0908894675E-08,1.0375000000E-05,1.8064115002E-08,1.0375000000E-05,1.6924927380E-08,1.0375000000E-05,1.7817953333E-08,1.0375000000E-05,1.5912946687E-08,1.0375000000E-05,1.5130068542E-08,1.0375000000E-05,1.7924847959E-08,1.0375000000E-05,1.6501520591E-08,1.0375000000E-05,1.6084236060E-08,1.0375000000E-05,7.6401139252E-09,1.0375000000E-05,6.7508360608E-09,1.0375000000E-05,6.3795844958E-09,1.0375000000E-05,6.9891007696E-09,1.0375000000E-05,6.3952915477E-09,1.0375000000E-05,6.1589251136E-09,1.0375000000E-05,1.6202367462E-08,1.0375000000E-05,1.7730854040E-08,1.0375000000E-05,1.8007292406E-08
1.0425000000E-05,1.3267024479E-08,1.0425000000E-05,1.1546761115E-08,1.0425000000E-05,1.0844064464E-08,1.0425000000E-05,1.1684872874E-08,1.0425000000E-05,1.0532117427E-08,1.0425000000E-05,1.0046958475E-08,1.0425000000E-05,1.2865102312E-08,1.0425000000E-05,1.3934175332E-08,1.0425000000E-05,1.4810144773E-08,1.0425000000E-05,2.0955737523E-08,1.0425000000E-05,1.8105935882E-08,1.0425000000E-05,1.6966598535E-08,1.0425000000E-05,1.7862201950E-08,1.0425000000E-05,1.5960911958E-08,1.0425000000E-05,1.5176678835E-08,1.0425000000E-05,1.7988242799E-08,1.0425000000E-05,1.6575653395E-08,1.0425000000E-05,1.6180894833E-08,1.0425000000E-05,7.6662397081E-09,1.0425000000E-05,6.7761676890E-09,1.0425000000E-05,6.4022151537E-09,1.0425000000E-05,7.0171422193E-09,1.0425000000E-05,6.4252189436E-09,1.0425000000E-05,6.1906314007E-09,1.0425000000E-05,1.6421587898E-08,1.0425000000E-05,1.7880839953E-08,1.0425000000E-05,1.8084974154E-08
