"sample(delay(?wf1 v(""/in_DTC"" ?result ""tran"") ?value1 (VAR(""Vdd"") / 2) ?edge1 ""rising"" ?wf2 v(""/out_DTC"" ?result ""tran"") ?value2 (VAR(""Vdd"") / 2) ?edge2 ""falling"" ?multiple t) (2e-08 + (41 * VAR(""T""))) ((2025 * VAR(""T"")) + 2e-08) ""linear"" VAR(""T"")) X","sample(delay(?wf1 v(""/in_DTC"" ?result ""tran"") ?value1 (VAR(""Vdd"") / 2) ?edge1 ""rising"" ?wf2 v(""/out_DTC"" ?result ""tran"") ?value2 (VAR(""Vdd"") / 2) ?edge2 ""falling"" ?multiple t) (2e-08 + (41 * VAR(""T""))) ((2025 * VAR(""T"")) + 2e-08) ""linear"" VAR(""T"")) Y"
4.73E-05,2.522326238460E-09
4.74E-05,2.523321544617E-09
4.74E-05,2.524510799013E-09
4.74E-05,2.525572858885E-09
4.74E-05,2.526665406010E-09
4.74E-05,2.527628788007E-09
4.75E-05,2.528862866165E-09
4.75E-05,2.530033163532E-09
4.75E-05,2.531062699052E-09
4.75E-05,2.531945445673E-09
4.75E-05,2.533102954701E-09
4.76E-05,2.534091768054E-09
4.76E-05,2.535116859541E-09
4.76E-05,2.536021405148E-09
4.76E-05,2.536814786066E-09
4.76E-05,2.538223109630E-09
4.77E-05,2.539099991125E-09
4.77E-05,2.540151402640E-09
4.77E-05,2.541100152559E-09
4.77E-05,2.542025647415E-09
4.77E-05,2.542986492190E-09
4.78E-05,2.544060283981E-09
4.78E-05,2.545194259007E-09
4.78E-05,2.546121765798E-09
4.78E-05,2.546970237976E-09
4.78E-05,2.548024573877E-09
4.79E-05,2.548974789229E-09
4.79E-05,2.549922390416E-09
4.79E-05,2.550784368599E-09
4.79E-05,2.552370845080E-09
4.79E-05,2.541713207265E-09
4.80E-05,2.542538065045E-09
4.80E-05,2.543603936053E-09
4.80E-05,2.544747727355E-09
4.80E-05,2.545815980533E-09
4.80E-05,2.546899649433E-09
4.81E-05,2.547825908540E-09
4.81E-05,2.549125301533E-09
4.81E-05,2.550238594115E-09
4.81E-05,2.551261753229E-09
4.81E-05,2.552185866514E-09
4.82E-05,2.553257513079E-09
4.82E-05,2.554326146495E-09
4.82E-05,2.555340498965E-09
4.82E-05,2.556243254075E-09
4.82E-05,2.557100202670E-09
4.83E-05,2.558402810851E-09
4.83E-05,2.559257192476E-09
4.83E-05,2.560315240715E-09
4.83E-05,2.561312465823E-09
4.83E-05,2.562190286705E-09
4.84E-05,2.563170683104E-09
4.84E-05,2.564320725664E-09
4.84E-05,2.565433824935E-09
4.84E-05,2.566351161926E-09
4.84E-05,2.567213318938E-09
4.85E-05,2.568273833227E-09
4.85E-05,2.569215994876E-09
4.85E-05,2.570190989542E-09
4.85E-05,2.571058536670E-09
4.85E-05,2.572594274191E-09
4.86E-05,2.561241415331E-09
4.86E-05,2.562063918897E-09
4.86E-05,2.563240543929E-09
4.86E-05,2.564392272869E-09
4.86E-05,2.565479041300E-09
4.87E-05,2.566556617526E-09
4.87E-05,2.567509977143E-09
4.87E-05,2.568806079305E-09
4.87E-05,2.569881668126E-09
4.87E-05,2.570940493418E-09
4.88E-05,2.571922015920E-09
4.88E-05,2.572970128048E-09
4.88E-05,2.574025300703E-09
4.88E-05,2.574987771740E-09
4.88E-05,2.575888766230E-09
4.89E-05,2.576745858853E-09
4.89E-05,2.578055621854E-09
4.89E-05,2.578994490441E-09
4.89E-05,2.579966303703E-09
4.89E-05,2.581015527659E-09
4.90E-05,2.581912341551E-09
4.90E-05,2.582826103159E-09
4.90E-05,2.583992372362E-09
4.90E-05,2.585183221533E-09
4.90E-05,2.586038308907E-09
4.91E-05,2.586965647709E-09
4.91E-05,2.587907129991E-09
4.91E-05,2.588950542211E-09
4.91E-05,2.589942220414E-09
4.91E-05,2.590804256398E-09
4.92E-05,2.592293998816E-09
4.92E-05,2.581369901384E-09
4.92E-05,2.582214412693E-09
4.92E-05,2.583282080065E-09
4.92E-05,2.584417329427E-09
4.93E-05,2.585548611118E-09
4.93E-05,2.586609062957E-09
4.93E-05,2.587591537376E-09
4.93E-05,2.588860079895E-09
4.93E-05,2.590007886804E-09
4.94E-05,2.590993895768E-09
4.94E-05,2.591887423261E-09
4.94E-05,2.593041241624E-09
4.94E-05,2.594111155342E-09
4.94E-05,2.595110346959E-09
4.95E-05,2.596071013877E-09
4.95E-05,2.596907475361E-09
4.95E-05,2.598208688771E-09
4.95E-05,2.599066111627E-09
4.95E-05,2.600094323966E-09
4.96E-05,2.601130506966E-09
4.96E-05,2.602035480893E-09
4.96E-05,2.602969617994E-09
4.96E-05,2.604165787318E-09
4.96E-05,2.605260134816E-09
4.97E-05,2.606187014669E-09
4.97E-05,2.607031423973E-09
4.97E-05,2.608071891461E-09
4.97E-05,2.609040390414E-09
4.97E-05,2.610029062805E-09
4.98E-05,2.610893805136E-09
4.98E-05,2.612420657817E-09
4.98E-05,2.600623800922E-09
4.98E-05,2.601472179884E-09
4.98E-05,2.602541157761E-09
4.99E-05,2.603741419860E-09
4.99E-05,2.604755643292E-09
4.99E-05,2.605865333833E-09
4.99E-05,2.606914118065E-09
4.99E-05,2.608180014750E-09
5.00E-05,2.609382778493E-09
5.00E-05,2.610371365006E-09
5.00E-05,2.611351550845E-09
5.00E-05,2.612402637139E-09
5.00E-05,2.613476461680E-09
5.01E-05,2.614430312479E-09
5.01E-05,2.615395279599E-09
5.01E-05,2.616199814686E-09
5.01E-05,2.617533069279E-09
5.01E-05,2.618347119106E-09
5.02E-05,2.619508709594E-09
5.02E-05,2.620491343334E-09
5.02E-05,2.621383438107E-09
5.02E-05,2.622294428600E-09
5.02E-05,2.623470871432E-09
5.03E-05,2.624645934266E-09
5.03E-05,2.625438798105E-09
5.03E-05,2.626412513940E-09
5.03E-05,2.627461506473E-09
5.03E-05,2.628360177888E-09
5.04E-05,2.629410308289E-09
5.04E-05,2.630176651874E-09
5.04E-05,2.631813058120E-09
5.04E-05,2.623387825311E-09
5.04E-05,2.624165584636E-09
5.05E-05,2.625304480479E-09
5.05E-05,2.626452687183E-09
5.05E-05,2.627536302542E-09
5.05E-05,2.628542300342E-09
5.05E-05,2.629540596754E-09
5.06E-05,2.630688971532E-09
5.06E-05,2.631936094399E-09
5.06E-05,2.632908516958E-09
5.06E-05,2.633895135691E-09
5.06E-05,2.635024863211E-09
5.07E-05,2.636059253997E-09
5.07E-05,2.637094284788E-09
5.07E-05,2.638051717476E-09
5.07E-05,2.638849091585E-09
5.07E-05,2.640183896965E-09
5.08E-05,2.641019619411E-09
5.08E-05,2.642040934536E-09
5.08E-05,2.643022197624E-09
5.08E-05,2.644064830952E-09
5.08E-05,2.644878745100E-09
5.09E-05,2.646120992475E-09
5.09E-05,2.647216137820E-09
5.09E-05,2.648156930100E-09
5.09E-05,2.648989655459E-09
5.09E-05,2.650063092405E-09
5.10E-05,2.651038368854E-09
5.10E-05,2.652019708213E-09
5.10E-05,2.652817424055E-09
5.10E-05,2.654367007984E-09
5.10E-05,2.642797205109E-09
5.11E-05,2.643785095893E-09
5.11E-05,2.644828999713E-09
5.11E-05,2.645959335085E-09
5.11E-05,2.647096623711E-09
5.11E-05,2.648114871322E-09
5.12E-05,2.649143744263E-09
5.12E-05,2.650350311226E-09
5.12E-05,2.651569887817E-09
5.12E-05,2.652590857875E-09
5.12E-05,2.653557071952E-09
5.13E-05,2.654639847501E-09
5.13E-05,2.655679109767E-09
5.13E-05,2.656663773928E-09
5.13E-05,2.657678208700E-09
5.13E-05,2.658446176684E-09
5.14E-05,2.659815692021E-09
5.14E-05,2.660651375296E-09
5.14E-05,2.661732660019E-09
5.14E-05,2.662690364123E-09
5.14E-05,2.663648979662E-09
5.15E-05,2.664587486590E-09
5.15E-05,2.665750654277E-09
5.15E-05,2.666882122320E-09
5.15E-05,2.667825944305E-09
5.15E-05,2.668702994585E-09
5.16E-05,2.669709038661E-09
5.16E-05,2.670690092704E-09
5.16E-05,2.671642401038E-09
5.16E-05,2.672524316145E-09
5.16E-05,2.674032309585E-09
5.17E-05,2.663384956129E-09
5.17E-05,2.664227928917E-09
5.17E-05,2.665356275447E-09
5.17E-05,2.666401017627E-09
5.17E-05,2.667513770764E-09
5.18E-05,2.668590979494E-09
5.18E-05,2.669602012234E-09
5.18E-05,2.670806984679E-09
5.18E-05,2.672025890400E-09
5.18E-05,2.673004315228E-09
5.19E-05,2.674018441822E-09
5.19E-05,2.675078089928E-09
5.19E-05,2.676120847320E-09
5.19E-05,2.677250321476E-09
5.19E-05,2.678213057975E-09
5.20E-05,2.678914477513E-09
5.20E-05,2.680355926918E-09
5.20E-05,2.681182829083E-09
5.20E-05,2.682195973259E-09
5.20E-05,2.683246073445E-09
5.21E-05,2.684156502528E-09
5.21E-05,2.685040418548E-09
5.21E-05,2.686185171547E-09
5.21E-05,2.687443788466E-09
5.21E-05,2.688362517166E-09
5.22E-05,2.689122672851E-09
5.22E-05,2.690163956692E-09
5.22E-05,2.691237942981E-09
5.22E-05,2.692156703964E-09
5.22E-05,2.692909037956E-09
5.23E-05,2.694601040553E-09
5.23E-05,2.682582351282E-09
5.23E-05,2.683564838611E-09
5.23E-05,2.684603197370E-09
5.23E-05,2.685733498449E-09
5.24E-05,2.686869864768E-09
5.24E-05,2.687890281946E-09
5.24E-05,2.688947058954E-09
5.24E-05,2.690138360727E-09
5.24E-05,2.691378311192E-09
5.25E-05,2.692343383300E-09
5.25E-05,2.693273496534E-09
5.25E-05,2.694446275179E-09
5.25E-05,2.695538305904E-09
5.25E-05,2.696587442769E-09
5.26E-05,2.697542060279E-09
5.26E-05,2.698301053877E-09
5.26E-05,2.699654078202E-09
5.26E-05,2.700519646174E-09
5.26E-05,2.701615079547E-09
5.27E-05,2.702545622216E-09
5.27E-05,2.703538334874E-09
5.27E-05,2.704440643051E-09
5.27E-05,2.705592131325E-09
5.27E-05,2.706769170308E-09
5.28E-05,2.707638935589E-09
5.28E-05,2.708524651219E-09
5.28E-05,2.709552990498E-09
5.28E-05,2.710585253554E-09
5.28E-05,2.711537133940E-09
5.29E-05,2.712310735036E-09
5.29E-05,2.713964484158E-09
5.29E-05,2.703291874841E-09
5.29E-05,2.704222841634E-09
5.29E-05,2.705275236673E-09
5.30E-05,2.706383266072E-09
5.30E-05,2.707482649683E-09
5.30E-05,2.708564839228E-09
5.30E-05,2.709575533238E-09
5.30E-05,2.710764759610E-09
5.31E-05,2.711988548596E-09
5.31E-05,2.712937925240E-09
5.31E-05,2.713992614689E-09
5.31E-05,2.715043228820E-09
5.31E-05,2.716078145396E-09
5.32E-05,2.717160147496E-09
5.32E-05,2.718111351189E-09
5.32E-05,2.718911424176E-09
5.32E-05,2.720276341951E-09
5.32E-05,2.721100526279E-09
5.33E-05,2.722130453763E-09
5.33E-05,2.723131798264E-09
5.33E-05,2.724128021142E-09
5.33E-05,2.725053163470E-09
5.33E-05,2.726209648942E-09
5.34E-05,2.727325525093E-09
5.34E-05,2.728291801875E-09
5.34E-05,2.729196792523E-09
5.34E-05,2.730160488868E-09
5.34E-05,2.731075711160E-09
5.35E-05,2.732093978310E-09
5.35E-05,2.732926054940E-09
5.35E-05,2.734607940218E-09
5.35E-05,2.722841216779E-09
5.35E-05,2.723822645721E-09
5.36E-05,2.724913500554E-09
5.36E-05,2.725988752814E-09
5.36E-05,2.727140403785E-09
5.36E-05,2.728261458895E-09
5.36E-05,2.729210309785E-09
5.37E-05,2.730477571669E-09
5.37E-05,2.731767652115E-09
5.37E-05,2.732697134643E-09
5.37E-05,2.733711256139E-09
5.37E-05,2.734662910873E-09
5.38E-05,2.735809115405E-09
5.38E-05,2.736894896246E-09
5.38E-05,2.737838227477E-09
5.38E-05,2.738651869828E-09
5.38E-05,2.739978761205E-09
5.39E-05,2.740846606430E-09
5.39E-05,2.741940253128E-09
5.39E-05,2.742872050553E-09
5.39E-05,2.743923008256E-09
5.39E-05,2.744821108083E-09
5.40E-05,2.745976076975E-09
5.40E-05,2.747081268786E-09
5.40E-05,2.747965186523E-09
5.40E-05,2.748948954397E-09
5.40E-05,2.749869455348E-09
5.41E-05,2.750869972433E-09
5.41E-05,2.751849591127E-09
5.41E-05,2.752614618184E-09
5.41E-05,2.754281978252E-09
5.41E-05,2.742981704398E-09
5.42E-05,2.743947074289E-09
5.42E-05,2.744965210309E-09
5.42E-05,2.746102875666E-09
5.42E-05,2.747197343545E-09
5.42E-05,2.748356881451E-09
5.43E-05,2.749346816134E-09
5.43E-05,2.750635169682E-09
5.43E-05,2.751829075619E-09
5.43E-05,2.752799325614E-09
5.43E-05,2.753728152352E-09
5.44E-05,2.754820351217E-09
5.44E-05,2.755933024596E-09
5.44E-05,2.756947235861E-09
5.44E-05,2.757963375200E-09
5.44E-05,2.758719152330E-09
5.45E-05,2.760057231390E-09
5.45E-05,2.760997550039E-09
5.45E-05,2.762038087819E-09
5.45E-05,2.763056073079E-09
5.45E-05,2.764004580387E-09
5.46E-05,2.764931487263E-09
5.46E-05,2.766098521342E-09
5.46E-05,2.767236365210E-09
5.46E-05,2.768127143977E-09
5.46E-05,2.769067628225E-09
5.47E-05,2.770028411271E-09
5.47E-05,2.771001714936E-09
5.47E-05,2.771970792859E-09
5.47E-05,2.772797341188E-09
5.47E-05,2.774449615241E-09
5.48E-05,2.762376748080E-09
5.48E-05,2.763243304397E-09
5.48E-05,2.764325225893E-09
5.48E-05,2.765406890816E-09
5.48E-05,2.766662671969E-09
5.49E-05,2.767748341198E-09
5.49E-05,2.768649589606E-09
5.49E-05,2.769863236760E-09
5.49E-05,2.771223772021E-09
5.49E-05,2.772119972747E-09
5.50E-05,2.773143185157E-09
5.50E-05,2.774165334262E-09
5.50E-05,2.775273401148E-09
5.50E-05,2.776345835574E-09
5.50E-05,2.777371371401E-09
5.51E-05,2.778062022342E-09
5.51E-05,2.779401111358E-09
5.51E-05,2.780395652731E-09
5.51E-05,2.781384903613E-09
5.51E-05,2.782368509942E-09
5.52E-05,2.783481126773E-09
5.52E-05,2.784349830191E-09
5.52E-05,2.785434553343E-09
5.52E-05,2.786654875829E-09
5.52E-05,2.787485304605E-09
5.53E-05,2.788379329425E-09
5.53E-05,2.789387068252E-09
5.53E-05,2.790408283841E-09
5.53E-05,2.791330359394E-09
5.53E-05,2.792310647418E-09
5.54E-05,2.793775817923E-09
5.54E-05,2.783333035509E-09
5.54E-05,2.784335009225E-09
5.54E-05,2.785262686067E-09
5.54E-05,2.786406841232E-09
5.55E-05,2.787602452592E-09
5.55E-05,2.788671552386E-09
5.55E-05,2.789610971051E-09
5.55E-05,2.790828344370E-09
5.55E-05,2.792134359348E-09
5.56E-05,2.793067957739E-09
5.56E-05,2.794040393165E-09
5.56E-05,2.795214755504E-09
5.56E-05,2.796199405050E-09
5.56E-05,2.797242813811E-09
5.57E-05,2.798263239297E-09
5.57E-05,2.799004777527E-09
5.57E-05,2.800405034195E-09
5.57E-05,2.801298537449E-09
5.57E-05,2.802324795453E-09
5.58E-05,2.803286698006E-09
5.58E-05,2.804297865050E-09
5.58E-05,2.805202520041E-09
5.58E-05,2.806431441969E-09
5.58E-05,2.807511416944E-09
5.59E-05,2.808488307591E-09
5.59E-05,2.809338000760E-09
5.59E-05,2.810312181626E-09
5.59E-05,2.811322124806E-09
5.59E-05,2.812336264453E-09
5.60E-05,2.813224582065E-09
5.60E-05,2.814769340935E-09
5.60E-05,2.802808715111E-09
5.60E-05,2.803741986192E-09
5.60E-05,2.804814528303E-09
5.61E-05,2.805940242178E-09
5.61E-05,2.807162546525E-09
5.61E-05,2.808247280731E-09
5.61E-05,2.809222359302E-09
5.61E-05,2.810519283597E-09
5.62E-05,2.811742844988E-09
5.62E-05,2.812748510228E-09
5.62E-05,2.813655202048E-09
5.62E-05,2.814841368760E-09
5.62E-05,2.815859689902E-09
5.63E-05,2.816882955329E-09
5.63E-05,2.817879047819E-09
5.63E-05,2.818670005653E-09
5.63E-05,2.820002171725E-09
5.63E-05,2.820921506217E-09
5.64E-05,2.822000137218E-09
5.64E-05,2.822968851740E-09
5.64E-05,2.824035835333E-09
5.64E-05,2.824886596787E-09
5.64E-05,2.826081908309E-09
5.65E-05,2.827139550971E-09
5.65E-05,2.828145053729E-09
5.65E-05,2.829017703540E-09
5.65E-05,2.830024083512E-09
5.65E-05,2.830947476383E-09
5.66E-05,2.831991733239E-09
5.66E-05,2.832881888380E-09
5.66E-05,2.834458955217E-09
5.66E-05,2.823436486563E-09
5.66E-05,2.824365101356E-09
5.67E-05,2.825373673514E-09
5.67E-05,2.826562873863E-09
5.67E-05,2.827601140858E-09
5.67E-05,2.828721347246E-09
5.67E-05,2.829720012051E-09
5.68E-05,2.831075801452E-09
5.68E-05,2.832267069425E-09
5.68E-05,2.833291294135E-09
5.68E-05,2.834113921934E-09
5.68E-05,2.835228813402E-09
5.69E-05,2.836483680349E-09
5.69E-05,2.837329920227E-09
5.69E-05,2.838359110981E-09
5.69E-05,2.839147423872E-09
5.69E-05,2.840581898751E-09
5.70E-05,2.841406932407E-09
5.70E-05,2.842462774892E-09
5.70E-05,2.843457208662E-09
5.70E-05,2.844489094704E-09
5.70E-05,2.845379675891E-09
5.71E-05,2.846648445913E-09
5.71E-05,2.847734973315E-09
5.71E-05,2.848581608325E-09
5.71E-05,2.849606111346E-09
5.71E-05,2.850508304263E-09
5.72E-05,2.851440261825E-09
5.72E-05,2.852559811412E-09
5.72E-05,2.853448839214E-09
5.72E-05,2.854953722849E-09
5.72E-05,2.842730388121E-09
5.73E-05,2.843541012400E-09
5.73E-05,2.844669323234E-09
5.73E-05,2.845883947150E-09
5.73E-05,2.847028967669E-09
5.73E-05,2.848045276869E-09
5.74E-05,2.849120632196E-09
5.74E-05,2.850410116913E-09
5.74E-05,2.851583494351E-09
5.74E-05,2.852637932164E-09
5.74E-05,2.853497757528E-09
5.75E-05,2.854615439855E-09
5.75E-05,2.855728262044E-09
5.75E-05,2.856723507353E-09
5.75E-05,2.857761255143E-09
5.75E-05,2.858534353945E-09
5.76E-05,2.859930750034E-09
5.76E-05,2.860805785420E-09
5.76E-05,2.861933169175E-09
5.76E-05,2.862860943273E-09
5.76E-05,2.863892643199E-09
5.77E-05,2.864780507225E-09
5.77E-05,2.866004698746E-09
5.77E-05,2.867059448372E-09
5.77E-05,2.867992780265E-09
5.77E-05,2.868954795480E-09
5.78E-05,2.869916794232E-09
5.78E-05,2.870857287055E-09
5.78E-05,2.871850290213E-09
5.78E-05,2.872814789955E-09
5.78E-05,2.874376831101E-09
5.79E-05,2.863037414302E-09
5.79E-05,2.863936343768E-09
5.79E-05,2.864955087919E-09
5.79E-05,2.866145733503E-09
5.79E-05,2.867233364604E-09
5.80E-05,2.868296938960E-09
5.80E-05,2.869383778052E-09
5.80E-05,2.870616686890E-09
5.80E-05,2.871802542500E-09
5.80E-05,2.872853211021E-09
5.81E-05,2.873803797027E-09
5.81E-05,2.874875399038E-09
5.81E-05,2.876011688835E-09
5.81E-05,2.876964431829E-09
5.81E-05,2.877991196539E-09
5.82E-05,2.878793952237E-09
5.82E-05,2.880172302002E-09
5.82E-05,2.881062933731E-09
5.82E-05,2.882159348469E-09
5.82E-05,2.883129655568E-09
5.83E-05,2.884145630975E-09
5.83E-05,2.885029532342E-09
5.83E-05,2.886223131779E-09
5.83E-05,2.887327133242E-09
5.83E-05,2.888246538968E-09
5.84E-05,2.889181960974E-09
5.84E-05,2.890189685780E-09
5.84E-05,2.891104358437E-09
5.84E-05,2.892152714880E-09
5.84E-05,2.893042064636E-09
5.85E-05,2.894655098145E-09
5.85E-05,2.882642041421E-09
5.85E-05,2.883523307779E-09
5.85E-05,2.884547045121E-09
5.85E-05,2.885751839799E-09
5.86E-05,2.886861048425E-09
5.86E-05,2.887989842277E-09
5.86E-05,2.889060982673E-09
5.86E-05,2.890281363251E-09
5.86E-05,2.891618010246E-09
5.87E-05,2.892562662160E-09
5.87E-05,2.893467565888E-09
5.87E-05,2.894699497797E-09
5.87E-05,2.895667203442E-09
5.87E-05,2.896672994016E-09
5.88E-05,2.897732124609E-09
5.88E-05,2.898592165428E-09
5.88E-05,2.899912003157E-09
5.88E-05,2.900760922761E-09
5.88E-05,2.901927797077E-09
5.89E-05,2.902884858689E-09
5.89E-05,2.903847273819E-09
5.89E-05,2.904839877654E-09
5.89E-05,2.906000155871E-09
5.89E-05,2.907036259893E-09
5.90E-05,2.907951995549E-09
5.90E-05,2.908884090784E-09
5.90E-05,2.909986869847E-09
5.90E-05,2.910826947970E-09
5.90E-05,2.911928503974E-09
5.91E-05,2.912818304560E-09
5.91E-05,2.914412398153E-09
5.91E-05,2.902748167709E-09
5.91E-05,2.903605683835E-09
5.91E-05,2.904682264679E-09
5.92E-05,2.905879655015E-09
5.92E-05,2.907034835962E-09
5.92E-05,2.908078971170E-09
5.92E-05,2.909101960574E-09
5.92E-05,2.910428607224E-09
5.93E-05,2.911696977663E-09
5.93E-05,2.912661470126E-09
5.93E-05,2.913626291046E-09
5.93E-05,2.914743243255E-09
5.93E-05,2.915877704649E-09
5.94E-05,2.916838813225E-09
5.94E-05,2.917864839737E-09
5.94E-05,2.918703714381E-09
5.94E-05,2.920074394582E-09
5.94E-05,2.920939159561E-09
5.95E-05,2.921991907249E-09
5.95E-05,2.922997897630E-09
5.95E-05,2.924031332592E-09
5.95E-05,2.924942369659E-09
5.95E-05,2.926143242328E-09
5.96E-05,2.927168536674E-09
5.96E-05,2.928136233719E-09
5.96E-05,2.929109176401E-09
5.96E-05,2.930139667317E-09
5.96E-05,2.931041937703E-09
5.97E-05,2.932030497911E-09
5.97E-05,2.932937495466E-09
5.97E-05,2.934597390663E-09
5.97E-05,2.922035636473E-09
5.97E-05,2.922961424652E-09
5.98E-05,2.924082424663E-09
5.98E-05,2.925268024157E-09
5.98E-05,2.926353576858E-09
5.98E-05,2.927411145372E-09
5.98E-05,2.928572190007E-09
5.99E-05,2.929756488894E-09
5.99E-05,2.931035575469E-09
5.99E-05,2.932066019631E-09
5.99E-05,2.932992350047E-09
5.99E-05,2.934215445046E-09
6.00E-05,2.935204520032E-09
6.00E-05,2.936208809506E-09
6.00E-05,2.937325302308E-09
6.00E-05,2.938113872172E-09
6.00E-05,2.939508808657E-09
6.01E-05,2.940269176504E-09
6.01E-05,2.941354128116E-09
6.01E-05,2.942380110407E-09
6.01E-05,2.943392408073E-09
6.01E-05,2.944279559884E-09
6.02E-05,2.945394418274E-09
6.02E-05,2.946540033485E-09
6.02E-05,2.947498617346E-09
6.02E-05,2.948421205594E-09
6.02E-05,2.949438276947E-09
6.03E-05,2.950393719144E-09
6.03E-05,2.951400523013E-09
6.03E-05,2.952301592577E-09
6.03E-05,2.953912225284E-09
6.03E-05,2.941034314911E-09
6.04E-05,2.941925627960E-09
6.04E-05,2.942908878093E-09
6.04E-05,2.944109587609E-09
6.04E-05,2.945193182372E-09
6.04E-05,2.946308078347E-09
6.05E-05,2.947296911675E-09
6.05E-05,2.948559991412E-09
6.05E-05,2.949835676874E-09
6.05E-05,2.950840719414E-09
6.05E-05,2.951825238872E-09
6.06E-05,2.952906624707E-09
6.06E-05,2.953972385493E-09
6.06E-05,2.954988818795E-09
6.06E-05,2.955999739715E-09
6.06E-05,2.956757463961E-09
6.07E-05,2.958182807545E-09
6.07E-05,2.959052082805E-09
6.07E-05,2.960149337416E-09
6.07E-05,2.961168599208E-09
6.07E-05,2.962135957066E-09
6.08E-05,2.963068539198E-09
6.08E-05,2.964233060520E-09
6.08E-05,2.965308289094E-09
6.08E-05,2.966266192962E-09
6.08E-05,2.967244632458E-09
6.09E-05,2.968254020177E-09
6.09E-05,2.969185578082E-09
6.09E-05,2.970184173657E-09
6.09E-05,2.971046339560E-09
6.09E-05,2.972743180139E-09
6.10E-05,2.960413086564E-09
6.10E-05,2.961338899966E-09
6.10E-05,2.962376736442E-09
6.10E-05,2.963615541807E-09
6.10E-05,2.964762536440E-09
6.11E-05,2.965835875136E-09
6.11E-05,2.966888311664E-09
6.11E-05,2.968177495409E-09
6.11E-05,2.969441755148E-09
6.11E-05,2.970476693824E-09
6.12E-05,2.971443467581E-09
6.12E-05,2.972563286313E-09
6.12E-05,2.973634546951E-09
6.12E-05,2.974688455340E-09
6.12E-05,2.975669370374E-09
6.13E-05,2.976473578279E-09
6.13E-05,2.977870177025E-09
6.13E-05,2.978782489785E-09
6.13E-05,2.979864043498E-09
6.13E-05,2.980848296158E-09
6.14E-05,2.981837715153E-09
6.14E-05,2.982774509436E-09
6.14E-05,2.983941655233E-09
6.14E-05,2.985015447699E-09
6.14E-05,2.986039625902E-09
6.15E-05,2.986945763506E-09
6.15E-05,2.987944781610E-09
6.15E-05,2.988888120278E-09
6.15E-05,2.989894398650E-09
6.15E-05,2.990798446014E-09
6.16E-05,2.992453964416E-09
6.16E-05,2.980915040797E-09
6.16E-05,2.981842910525E-09
6.16E-05,2.982852682500E-09
6.16E-05,2.984115229357E-09
6.17E-05,2.985280677545E-09
6.17E-05,2.986356353195E-09
6.17E-05,2.987388479223E-09
6.17E-05,2.988728798805E-09
6.17E-05,2.989972246314E-09
6.18E-05,2.990981761417E-09
6.18E-05,2.991945741805E-09
6.18E-05,2.993070596000E-09
6.18E-05,2.994181921591E-09
6.18E-05,2.995144420238E-09
6.19E-05,2.996179059253E-09
6.19E-05,2.996985785223E-09
6.19E-05,2.998376484837E-09
6.19E-05,2.999288917253E-09
6.19E-05,3.000380752372E-09
6.20E-05,3.001334576582E-09
6.20E-05,3.002354126053E-09
6.20E-05,3.003272384086E-09
6.20E-05,3.004450949066E-09
6.20E-05,3.005565088990E-09
6.21E-05,3.006555800899E-09
6.21E-05,3.007459349186E-09
6.21E-05,3.008461607995E-09
6.21E-05,3.009430353959E-09
6.21E-05,3.010411413092E-09
6.22E-05,3.011315005173E-09
6.22E-05,3.012975635256E-09
6.22E-05,3.000279816059E-09
6.22E-05,3.001214848485E-09
6.22E-05,3.002226917188E-09
6.23E-05,3.003474838984E-09
6.23E-05,3.004613328326E-09
6.23E-05,3.005739256132E-09
6.23E-05,3.006817442753E-09
6.23E-05,3.008078381856E-09
6.24E-05,3.009385265407E-09
6.24E-05,3.010361518267E-09
6.24E-05,3.011400495900E-09
6.24E-05,3.012477904327E-09
6.24E-05,3.013574959972E-09
6.25E-05,3.014556428329E-09
6.25E-05,3.015603701248E-09
6.25E-05,3.016387325835E-09
6.25E-05,3.017800854605E-09
6.25E-05,3.018691383490E-09
6.26E-05,3.019747635147E-09
6.26E-05,3.020774259149E-09
6.26E-05,3.021777807011E-09
6.26E-05,3.022669424062E-09
6.26E-05,3.023852163386E-09
6.27E-05,3.025005782303E-09
6.27E-05,3.025995491334E-09
6.27E-05,3.026864047247E-09
6.27E-05,3.027903943402E-09
6.27E-05,3.028845597372E-09
6.28E-05,3.029859126348E-09
6.28E-05,3.030750830584E-09
6.28E-05,3.032390147632E-09
6.28E-05,3.020935464360E-09
6.28E-05,3.021909140771E-09
6.29E-05,3.022872170887E-09
6.29E-05,3.024164740493E-09
6.29E-05,3.025276322416E-09
6.29E-05,3.026341005422E-09
6.29E-05,3.027436790319E-09
6.30E-05,3.028739122716E-09
6.30E-05,3.030004912265E-09
6.30E-05,3.031018539923E-09
6.30E-05,3.031931523360E-09
6.30E-05,3.033089937594E-09
6.31E-05,3.034227655728E-09
6.31E-05,3.035224587665E-09
6.31E-05,3.036218521075E-09
6.31E-05,3.036963822324E-09
6.31E-05,3.038426715969E-09
6.32E-05,3.039312554766E-09
6.32E-05,3.040365176669E-09
6.32E-05,3.041381535775E-09
6.32E-05,3.042387707057E-09
6.32E-05,3.043271867192E-09
6.33E-05,3.044493870927E-09
6.33E-05,3.045589416798E-09
6.33E-05,3.046541594811E-09
6.33E-05,3.047504966039E-09
6.33E-05,3.048496800853E-09
