P_DTC_t (MC0=60) X,P_DTC_t (MC0=60) Y
1.027749487845518e-06,2.877145006083291e-05
1.028906869174882e-06,2.885547759696888e-05
1.03e-06,2.890762195891273e-05
1.030054362809477e-06,2.890965913814569e-05
1.030133832933897e-06,2.891258423709109e-05
1.030167262954661e-06,2.89137911379117e-05
1.030204709132412e-06,2.89151255766582e-05
1.030218605538341e-06,2.891561618609875e-05
1.030234452886113e-06,2.891617350936101e-05
1.030253790648682e-06,2.891684815300303e-05
1.030267441699575e-06,2.89173214220465e-05
1.030284445284369e-06,2.892516299222778e-05
1.030293217694345e-06,2.896289841503875e-05
1.030302264905978e-06,2.920216854609489e-05
1.030310003853004e-06,4.479291175616669e-05
1.030312918315172e-06,7.257029167049431e-05
1.030315348448409e-06,0.0001061151802637398
1.030318093421229e-06,0.0001383140570776313
1.030321005696002e-06,0.0001534701262189826
1.03032256261677e-06,0.0001854051318042057
1.03032389170127e-06,0.0002626743356834789
1.030325303276477e-06,0.0003891780916181123
1.030326751742754e-06,0.0005530829231142541
1.030328414911072e-06,0.0007522957986209585
1.03033013392574e-06,0.0009172875488150756
1.030331518950849e-06,0.0009771040105993776
1.030332679342395e-06,0.0009711142476821664
1.030333658326241e-06,0.0009380699051000811
1.030334489411351e-06,0.0009062572898952504
1.030335188090707e-06,0.0008890419110941901
1.030335781998059e-06,0.0008873582856590293
1.030336291674029e-06,0.0008950782448312627
1.030336733211818e-06,0.0009049081561259812
1.030337122992122e-06,0.0009115294163300614
1.030337470271271e-06,0.0009121528640525181
1.03033777089424e-06,0.0009077413814884955
1.030338068658582e-06,0.0008981234551286599
1.030338377705587e-06,0.0008821419975254314
1.030338675312776e-06,0.0008605406164374079
1.030338921985462e-06,0.0008381772513206906
1.030339172208915e-06,0.000811729089988148
1.030339432829983e-06,0.0007813389762813241
1.03033965068589e-06,0.0007546024787709488
1.030339843531447e-06,0.000730810695534779
1.030340009330838e-06,0.0007109783910448574
1.030340150440039e-06,0.0006950145236052979
1.03034027358048e-06,0.0006820466800574205
1.030340385015202e-06,0.0006710097686447638
1.030340498574489e-06,0.0006605007137011668
1.030340690133032e-06,0.0006436216783396735
1.030340833109916e-06,0.0006311437086608546
1.030340961261283e-06,0.0006194842038790354
1.030341075087038e-06,0.0006084334422168376
1.030341170741732e-06,0.0005985466068426412
1.030341259960345e-06,0.0005886262378782692
1.030341359714155e-06,0.0005768446788312055
1.030341487467276e-06,0.0005605309610681032
1.030341580181658e-06,0.0005479137606764081
1.030341664652484e-06,0.0005359560823260999
1.030341741132946e-06,0.0005247028941702546
1.030341818357525e-06,0.0005131182426657573
1.030341897242323e-06,0.0005009973135950339
1.030341966354607e-06,0.0004901784656713671
1.030342026019256e-06,0.0004807872526122371
1.030342087355614e-06,0.0004709788056410856
1.030342148956723e-06,0.0004610801436586686
1.030342203274849e-06,0.0004523708952762914
1.030342252811875e-06,0.0004443722415001443
1.030342320599048e-06,0.0004335296424081757
1.030342378183918e-06,0.0004244534521012885
1.030342427576874e-06,0.0004167147323333334
1.030342487856804e-06,0.000407498173536151
1.030342553754117e-06,0.0003977089280590556
1.030342603360039e-06,0.0003904966445328619
1.030342658326764e-06,0.0003828075099756134
1.030342709974371e-06,0.0003758361188649817
1.030342756754825e-06,0.0003696845920585477
1.03034280393115e-06,0.0003637501344320271
1.030342850005693e-06,0.0003581809009792522
1.030342892286644e-06,0.0003531988626787801
1.030342938127565e-06,0.0003480358353037167
1.030342993358383e-06,0.0003421278481978881
1.030343035231829e-06,0.0003377927346503365
1.030343091719401e-06,0.0003322483346658085
1.030343143784593e-06,0.0003274462281678859
1.03034318838434e-06,0.0003234708230215914
1.030343253878914e-06,0.0003179851213915006
1.030343308523661e-06,0.0003137211848469212
1.030343356999536e-06,0.000310074309740909
1.030343422377466e-06,0.0003054845240687698
1.030343483599132e-06,0.0003014948242686646
1.030343534212521e-06,0.0002983297164389491
1.030343593825064e-06,0.000294872912464267
1.030343670937614e-06,0.0002907253237156681
1.030343724955998e-06,0.0002879694800706397
1.030343782749647e-06,0.000285262613291709
1.030343851168305e-06,0.0002822476651696348
1.0303439103404e-06,0.0002797865052844288
1.030343963576487e-06,0.0002777750617436619
1.03034402834093e-06,0.0002754393789177313
1.030344100148912e-06,0.0002730366117844487
1.030344154954907e-06,0.0002713890675551553
1.030344213971363e-06,0.0002696669544010873
1.030344279859718e-06,0.0002679059562557858
1.030344337390836e-06,0.0002665244688299093
1.030344390374331e-06,0.0002652773626929443
1.03034445904794e-06,0.0002638316595158765
1.030344526782062e-06,0.0002625493476024881
1.03034458180017e-06,0.0002615338624551691
1.030344642582433e-06,0.000260560666806938
1.030344705706606e-06,0.0002596277293921107
1.030344761723955e-06,0.0002588271125295426
1.030344814926118e-06,0.0002581919353881247
1.030344890659936e-06,0.0002573381932591818
1.030344955448134e-06,0.0002566635760196157
1.030345012194265e-06,0.0002561923952318112
1.030345076928661e-06,0.0002556543027449232
1.030345141088327e-06,0.0002551927383257135
1.030345198508739e-06,0.0002548790339561732
1.0303452536996e-06,0.000254556760452624
1.030345332727616e-06,0.0002542100853772946
1.030345400448802e-06,0.0002539948506729266
1.030345459759691e-06,0.0002537884299319514
1.030345525393007e-06,0.0002536706227763215
1.030345595861157e-06,0.0002535751233573221
1.03034565802313e-06,0.0002534945434862465
1.030345715928299e-06,0.0002535166299199338
1.030345786075556e-06,0.0002535254890818561
1.03034586733558e-06,0.0002535824744479664
1.030345929098379e-06,0.0002537062298292997
1.030345993543663e-06,0.0002537955123249616
1.030346083104779e-06,0.0002540240789797603
1.030346165869315e-06,0.0002542835227115068
1.030346235452394e-06,0.0002544838224351915
1.030346306096603e-06,0.0002547824058336904
1.030346392653891e-06,0.0002551197879274021
1.030346490103217e-06,0.0002555558909761667
1.030346565946221e-06,0.0002559553576562841
1.030346640443917e-06,0.0002563018111284434
1.030346720821602e-06,0.0002567637530678473
1.030346815036885e-06,0.0002572895786828989
1.030346897211254e-06,0.0002577565705532696
1.030346971124018e-06,0.0002582427274217019
1.03034704534498e-06,0.0002586720807641494
1.030347141094755e-06,0.0002593006440377549
1.03034724038128e-06,0.0002599518938170084
1.03034732120971e-06,0.0002604622897608872
1.03034739992593e-06,0.000261029315457001
1.030347482051092e-06,0.0002615560591861293
1.030347629188492e-06,0.0002625746597448442
1.030347735164666e-06,0.0002633011205621978
1.030347835635602e-06,0.0002639656276504148
1.030347931187042e-06,0.0002646519010413977
1.030348022289029e-06,0.0002652303241216722
1.030348140120946e-06,0.0002660395196233387
1.030348280320195e-06,0.0002669443880405532
1.03034839060271e-06,0.000267642029084414
1.030348496264889e-06,0.0002683249459265287
1.030348594461626e-06,0.0002688823815184924
1.030348692308639e-06,0.0002694919027698298
1.030348826457448e-06,0.0002702249737837636
1.030348971277218e-06,0.0002710109276837261
1.030349091018699e-06,0.0002716160547454209
1.030349204833631e-06,0.0002721306901921636
1.030349309201419e-06,0.0002726273622429927
1.030349411551759e-06,0.0002730145032298592
1.030349536471422e-06,0.0002735162994884474
1.030349728161523e-06,0.0002741288840824936
1.030349866856971e-06,0.0002745181724043958
1.030350003953129e-06,0.0002748430265582156
1.030350129652253e-06,0.0002750478930477647
1.030350243393997e-06,0.0002752418602639043
1.030350360672913e-06,0.0002753224716014907
1.03035050429997e-06,0.0002754246120875841
1.030350730876143e-06,0.0002753542395143227
1.030350896804956e-06,0.0002752046537400225
1.030351062377903e-06,0.0002749348971001633
1.030351214043406e-06,0.0002745721719611738
1.030351348552887e-06,0.0002742104972141947
1.030351478468518e-06,0.0002737302927319987
1.030351611154703e-06,0.0002732352171581998
1.03035177564565e-06,0.0002724393884778134
1.030352040385696e-06,0.0002709871064103735
1.030352238241001e-06,0.0002696626282299777
1.030352437812913e-06,0.0002681696402524778
1.030352622179845e-06,0.000266629506711034
1.030352785042984e-06,0.0002651189511328888
1.03035293765117e-06,0.0002636328504936222
1.030353082292112e-06,0.0002620663655551738
1.030353230111905e-06,0.0002604363791044409
1.030353409515506e-06,0.0002582442809981145
1.03035376832271e-06,0.0002535045574124346
1.030354021081929e-06,0.0002497644532437329
1.030354289253365e-06,0.0002455131446587536
1.030354544118309e-06,0.0002411501670889133
1.030354769057158e-06,0.0002370775746959716
1.030354978794497e-06,0.0002331185436695924
1.030355169342897e-06,0.0002293902591281094
1.030355345677367e-06,0.0002259584950760139
1.030355516498294e-06,0.0002226312710680279
1.030355692811805e-06,0.0002194539072842982
1.03035590660901e-06,0.0002159879303403918
1.030356261856971e-06,0.0002120997569211118
1.030356576570665e-06,0.0002111410850771887
1.030356897270286e-06,0.0002132518566530929
1.030357207873674e-06,0.0002185143776010059
1.030357494561497e-06,0.000226368418085492
1.030357758894377e-06,0.0002360273225325709
1.030358000051033e-06,0.0002466824502377528
1.030358219770684e-06,0.0002577529255195888
1.030358421956857e-06,0.0002688108640666083
1.030358613617649e-06,0.000280038735486253
1.030358802796155e-06,0.0002914969987370338
1.030359007107687e-06,0.0003043766076014315
1.030359266806486e-06,0.000320934868833772
1.030359698158692e-06,0.0003487211806138227
1.030360075181926e-06,0.0003723839670081157
1.030360462685841e-06,0.0003957751635285956
1.030360851784683e-06,0.0004177300124524725
1.030361206397388e-06,0.0004363330268231929
1.030361543459032e-06,0.0004525357902859178
1.030361851812863e-06,0.0004661001632003518
1.030362133917087e-06,0.0004774290386360608
1.030362392378885e-06,0.0004868514552543957
1.030362630067629e-06,0.0004948311115916343
1.030362852462418e-06,0.0005015344688701567
1.030363066586637e-06,0.0005075609372308299
1.030363283623357e-06,0.0005129318854746712
1.030363524152682e-06,0.0005184490066897908
1.030363848169036e-06,0.0005246687282641011
1.030364458841063e-06,0.0005338303522691268
1.03036494397932e-06,0.0005386080317405571
1.030365496870573e-06,0.0005420944268575648
1.030366050586652e-06,0.000543552937499727
1.030366581389653e-06,0.0005436263054997028
1.03036709723255e-06,0.0005425008661741791
1.030367587022393e-06,0.0005407281075646562
1.030368042928436e-06,0.0005384557016764868
1.030368468218242e-06,0.0005359992958773934
1.03036885864838e-06,0.0005334608833405456
1.030369217315525e-06,0.0005309441660441761
1.030369545861144e-06,0.0005285546382556755
1.030369848342836e-06,0.0005261999516877645
1.030370129533957e-06,0.0005240538821745563
1.03037039600972e-06,0.0005218444831271027
1.030370656157295e-06,0.0005198095751153973
1.030370922417888e-06,0.0005175242818754313
1.030371215614398e-06,0.0005151701069339463
1.030371583269271e-06,0.0005119860325916196
1.030372248332765e-06,0.0005064285565697269
1.030372996833626e-06,0.0004999662109499719
1.030373795856883e-06,0.0004932632362373287
1.030374684341859e-06,0.0004857207448435448
1.030375600771809e-06,0.000478214225522769
1.030376539638187e-06,0.0004705275068822658
1.030377490808451e-06,0.000463038894892134
1.03037843328281e-06,0.0004556595067504806
1.030379360468478e-06,0.000448675693117041
1.030380261334932e-06,0.0004419336762917685
1.030381128284737e-06,0.0004356759581765638
1.030381955738257e-06,0.0004297382032359656
1.030382739250153e-06,0.0004242941571855816
1.03038347613308e-06,0.0004192015108341673
1.030384165038891e-06,0.0004145674119748062
1.030384805825931e-06,0.0004102836794556769
1.03038539945271e-06,0.0004063940262263392
1.030385947820787e-06,0.0004028351857814908
1.030386453622424e-06,0.0003995868217168147
1.030386920255008e-06,0.0003966397223237938
1.030387351714304e-06,0.0003939074314931374
1.030387752578527e-06,0.0003914408107965046
1.030388128039968e-06,0.000389083741922084
1.030388484075402e-06,0.0003869481415482763
1.030388827805388e-06,0.0003848028218728562
1.030389168233693e-06,0.0003828071534929959
1.030389517739077e-06,0.0003806456701308295
1.030389895379685e-06,0.0003784657675412739
1.030390335353709e-06,0.0003758002965586069
1.030390915514879e-06,0.0003724789864621062
1.030391947888076e-06,0.0003664797497676645
1.030393399834471e-06,0.0003584039477173681
1.030394997123435e-06,0.0003496497959639113
1.030396975687402e-06,0.000339308072604032
1.030399243824397e-06,0.0003277909508479427
1.030401798598732e-06,0.0003155022124338303
1.030404687098604e-06,0.0003021560700957834
1.030407881526419e-06,0.0002882788961155184
1.030411400204272e-06,0.0002737495193934269
1.030415246550562e-06,0.0002589363817298387
1.030419423506178e-06,0.0002438027150611315
1.030423934755989e-06,0.0002286958924877304
1.03042878699043e-06,0.0002135738290746196
1.030433979276898e-06,0.0001987740516425037
1.030439518932028e-06,0.0001842540351181733
1.030445404327223e-06,0.0001703189587786818
1.030451640696478e-06,0.0001569252567359162
1.030458226884117e-06,0.0001443336269661488
1.030465164930422e-06,0.0001324907183318815
1.030472455444435e-06,0.000121601423031883
1.03048009569727e-06,0.0001115936061786873
1.030488089168124e-06,0.0001026085398574483
1.030494044584062e-06,9.67133252855158e-05
1.0305e-06,9.151424162166174e-05
1.03050699004699e-06,8.628997065602272e-05
1.03051400625992e-06,8.15628977672691e-05
1.030521605569885e-06,7.715257627491618e-05
1.030536804189815e-06,7.015527962420225e-05
1.030567201429674e-06,6.130274289511457e-05
1.030627995909393e-06,5.361774189686714e-05
1.030699296236089e-06,4.991569134887088e-05
1.030775600375654e-06,4.716410645594128e-05
1.030859048094913e-06,4.457244265567576e-05
1.030960382087994e-06,4.182846284612102e-05
1.031135255167501e-06,3.80047583210027e-05
1.031361197420048e-06,3.450829124022385e-05
1.031813081925143e-06,3.084462301062972e-05
1.032486395381184e-06,2.927048710250466e-05
1.0331972013994e-06,2.901455122243722e-05
1.033974070415839e-06,2.898849350557086e-05
1.034879949980366e-06,2.899252251719136e-05
1.035186475215325e-06,2.899438596013129e-05
1.035224790869695e-06,2.899460902262257e-05
1.03524394869688e-06,2.89947197005429e-05
1.03528226435125e-06,2.899493942747473e-05
1.035289056293996e-06,2.899498646142386e-05
1.035301313668359e-06,2.899507029221133e-05
1.035309995301548e-06,2.899532492430263e-05
1.035312988763976e-06,2.899845577601345e-05
1.035315220101199e-06,2.901174129969198e-05
