delay X,delay Y
1.41E-05,4.1773930193E-09
1.41E-05,4.1731108698E-09
1.42E-05,4.1684636524E-09
1.42E-05,4.1631178566E-09
1.42E-05,4.1594174168E-09
1.42E-05,4.1547371098E-09
1.42E-05,4.1499670060E-09
1.43E-05,4.1454212074E-09
1.43E-05,4.1408571940E-09
1.43E-05,4.1365989566E-09
1.43E-05,4.1320600972E-09
1.43E-05,4.1275927528E-09
1.44E-05,4.1230376997E-09
1.44E-05,4.1187475715E-09
1.44E-05,4.1145168682E-09
1.44E-05,4.1095579300E-09
1.44E-05,4.1051168978E-09
1.45E-05,4.1005388829E-09
1.45E-05,4.0962009530E-09
1.45E-05,4.0917160026E-09
1.45E-05,4.0873594572E-09
1.45E-05,4.0833409560E-09
1.46E-05,4.0785120245E-09
1.46E-05,4.0742124284E-09
1.46E-05,4.0701700361E-09
1.46E-05,4.0653691649E-09
1.46E-05,4.0610898266E-09
1.47E-05,4.0567505701E-09
1.47E-05,4.0523275802E-09
1.47E-05,4.0476458625E-09
1.47E-05,4.0438505389E-09
1.47E-05,4.0435469455E-09
1.48E-05,4.0387577018E-09
1.48E-05,4.0345838812E-09
1.48E-05,4.0298235957E-09
1.48E-05,4.0256078293E-09
1.48E-05,4.0212759786E-09
1.49E-05,4.0169473473E-09
1.49E-05,4.0125133635E-09
1.49E-05,4.0076774135E-09
1.49E-05,4.0035158327E-09
1.49E-05,3.9990322141E-09
1.50E-05,3.9946079076E-09
1.50E-05,3.9903787535E-09
1.50E-05,3.9861332072E-09
1.50E-05,3.9813423841E-09
1.50E-05,3.9767326521E-09
1.51E-05,3.9723392333E-09
1.51E-05,3.9677201222E-09
1.51E-05,3.9634619938E-09
1.51E-05,3.9592482457E-09
1.51E-05,3.9548759246E-09
1.52E-05,3.9499308565E-09
1.52E-05,3.9456694570E-09
1.52E-05,3.9411980806E-09
1.52E-05,3.9367937871E-09
1.52E-05,3.9327556897E-09
1.53E-05,3.9279677252E-09
1.53E-05,3.9235971276E-09
1.53E-05,3.9189874917E-09
1.53E-05,3.9144522105E-09
1.53E-05,3.9103103807E-09
1.54E-05,3.9110610105E-09
1.54E-05,4.0386286729E-09
1.54E-05,4.0340467350E-09
1.54E-05,4.0289919449E-09
1.54E-05,4.0241367465E-09
1.55E-05,4.0195087476E-09
1.55E-05,4.0149327245E-09
1.55E-05,4.0103718461E-09
1.55E-05,4.0057462098E-09
1.55E-05,4.0017043046E-09
1.56E-05,3.9969735111E-09
1.56E-05,3.9924260982E-09
1.56E-05,3.9881694555E-09
1.56E-05,3.9838152498E-09
1.56E-05,3.9790041507E-09
1.57E-05,3.9748479323E-09
1.57E-05,3.9701665938E-09
1.57E-05,3.9655873748E-09
1.57E-05,3.9610770866E-09
1.57E-05,3.9566988319E-09
1.58E-05,3.9523822598E-09
1.58E-05,3.9480576757E-09
1.58E-05,3.9438114675E-09
