"P_inst (d0=0,d1=0,d2=0,d3=0) X","P_inst (d0=0,d1=0,d2=0,d3=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1) X","P_inst (d0=0,d1=0,d2=0,d3=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0) X","P_inst (d0=0,d1=0,d2=1,d3=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1) X","P_inst (d0=0,d1=0,d2=1,d3=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0) X","P_inst (d0=0,d1=1,d2=0,d3=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1) X","P_inst (d0=0,d1=1,d2=0,d3=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0) X","P_inst (d0=0,d1=1,d2=1,d3=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1) X","P_inst (d0=0,d1=1,d2=1,d3=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0) X","P_inst (d0=1,d1=0,d2=0,d3=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1) X","P_inst (d0=1,d1=0,d2=0,d3=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0) X","P_inst (d0=1,d1=0,d2=1,d3=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1) X","P_inst (d0=1,d1=0,d2=1,d3=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0) X","P_inst (d0=1,d1=1,d2=0,d3=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1) X","P_inst (d0=1,d1=1,d2=0,d3=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0) X","P_inst (d0=1,d1=1,d2=1,d3=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1) X","P_inst (d0=1,d1=1,d2=1,d3=1) Y"
7.621270712090193e-08,-3.797824879227882e-06,8.006716298272818e-08,-4.413655420781167e-05,7.75367026126574e-08,-1.202338381813509e-06,8.00669250980248e-08,-4.36520010089355e-05,8.002888260429238e-08,1.486552798927265e-05,8.006226978339834e-08,-3.49303092710506e-05,8.004275752953524e-08,4.297065080797445e-06,8.078853013305659e-08,-6.312019760384484e-08,8e-08,-7.374187002072308e-06,8.006231382308425e-08,-3.502148669872182e-05,7.647482398969321e-08,-6.104333258225749e-07,8.01e-08,7.930689616114051e-06,7.62697876221833e-08,-2.229077260023801e-06,8.009236578600031e-08,6.956343921640726e-06,8.007348885230487e-08,-4.076560515095506e-05,9.500829093016459e-08,-1.513853647241548e-08
7.622213748640044e-08,-4.867626607247602e-06,8.007050636902691e-08,-4.938927041060868e-05,7.876369546705695e-08,-1.247753871490445e-06,8.007004064526242e-08,-4.892485098286734e-05,8.003593065135907e-08,1.078399289976873e-05,8.006483020553453e-08,-3.979347759052537e-05,8.004637876476762e-08,-3.389136693868636e-06,8.144791801870778e-08,-1.468124135321503e-07,8.00125e-08,1.25071763926816e-05,8.006487593763174e-08,-3.989026235894506e-05,7.666174001084411e-08,-5.779972666979709e-07,8.010159128510849e-08,-9.572466203203396e-07,7.629648286812293e-08,-2.317684464882705e-06,8.01e-08,3.866492112862815e-06,8.007628062174023e-08,-1.867622536073548e-05,9.581243138001219e-08,1.349242115885696e-08
7.623873989167054e-08,-6.460619680420339e-06,8.007337836345255e-08,-4.153697537733182e-05,8e-08,-1.20229698057905e-06,8.007299000530315e-08,-4.413795936158108e-05,8.004296532567954e-08,1.128098458458784e-07,8.006704424850423e-08,-4.388191207091357e-05,8.005000000000001e-08,-1.208706143553824e-05,8.176703691379961e-08,-6.492549237558278e-07,8.002894292148914e-08,1.194530779738606e-05,8.006710365807882e-08,-4.400307574907121e-05,7.703557205314592e-08,-6.104266352848679e-07,8.01042603927574e-08,9.059560086955768e-08,7.63326164859604e-08,-2.380899024958355e-06,8.010194955285413e-08,-8.471233858723178e-07,8.007832611988793e-08,-6.11074842668798e-06,9.742071227970738e-08,-1.513854795901518e-08
7.625989529154445e-08,-8.037523035764164e-06,8.007621844072599e-08,-1.889714429520784e-05,8.00125e-08,1.844080062552686e-05,8.007570961578198e-08,-2.228660027297034e-05,8.004648266283977e-08,-7.272267278258201e-06,8.007026850609601e-08,-4.916228948808173e-05,8.005126263863587e-08,-1.464029661021108e-05,8.202661517699087e-08,-1.578254927750275e-06,8.003603270201481e-08,7.802175386479681e-06,8.007038603919645e-08,-4.927442616011135e-05,7.778323613774953e-08,-5.77988413628119e-07,8.010670966392369e-08,-8.500376098572456e-08,7.638215916115416e-08,-2.373864755766038e-06,8.010517026007324e-08,1.432634980013785e-07,8.00809156556664e-08,3.805226685452358e-06,9.871035613985369e-08,1.349242658999969e-08
7.628616977567699e-08,-9.311989931679091e-06,8.007825476656085e-08,-6.72951919222051e-06,8.002876038122478e-08,1.782253990079162e-05,8.007772384315745e-08,-1.061317408660409e-05,8.005000000000001e-08,-1.585032139795008e-05,8.007317361701473e-08,-4.294851235110851e-05,8.005378791590761e-08,-1.962819217680303e-05,8.237959019104256e-08,-4.572115063646333e-06,8.004301635100741e-08,-2.879336449695861e-06,8.007327332985736e-08,-4.226947296577907e-05,7.889161806887477e-08,-6.104119646423787e-07,8.011160820625626e-08,1.842769745630141e-08,7.64570404415168e-08,-2.390429028088039e-06,8.010831362962667e-08,-1.022556589477947e-07,8.008348794414523e-08,4.241912382664116e-06,1e-07,-1.513855747402311e-08
7.631932291417966e-08,-1.034842143151534e-05,8.008080135012456e-08,3.98517765830489e-06,8.003572441214121e-08,1.381221655460209e-05,8.008003484185421e-08,3.452605835231084e-06,8.005128588898079e-08,-1.838962596414178e-05,8.007595412148845e-08,-2.060550239645793e-05,8.005688146113192e-08,-2.521063244239829e-05,8.262962070064239e-08,-7.774593686547693e-06,8.004650817550371e-08,-1.020318939572709e-05,8.007608578430056e-08,-1.973377433303702e-05,8e-08,-5.779690994849197e-07,8.011788941576079e-08,-6.696964401602839e-08,7.658261648073026e-08,-2.375922279584447e-06,8.011460036873352e-08,2.017663453875888e-08,8.008579907205085e-08,5.64751631637949e-06,  ,  
7.636318728809928e-08,-1.103919825289026e-05,8.008343909891285e-08,3.941231176703697e-06,8.004286220607061e-08,3.238921134803007e-06,8.008211546588762e-08,1.857765263654051e-06,8.005385766694237e-08,-2.344908199390924e-05,8.007797607854848e-08,-8.730008513142432e-06,8.00600862181194e-08,-3.123059092337762e-05,8.287616815206624e-08,-1.807814300483527e-05,8.005000000000001e-08,-1.873296181713395e-05,8.007811404641684e-08,-7.729139210571295e-06,8.00125e-08,1.903920183799747e-05,8.01301471759564e-08,7.491072111044584e-09,7.683376855915716e-08,-2.391083585830395e-06,8.012223504354483e-08,-6.708932179351723e-08,8.008861130081148e-08,4.771885710207077e-06,  ,  
7.642189586825813e-08,-1.149362860441788e-05,8.008571936800858e-08,6.038333930568716e-06,8.004643110303531e-08,-4.336229098112861e-06,8.008423581322877e-08,7.46354231548784e-06,8.00569547413808e-08,-2.900776555771437e-05,8.00803918090654e-08,3.824611030734561e-06,8.00624442707852e-08,-3.546702517662547e-05,8.29428278593024e-08,-2.970568906618011e-05,8.005129157146306e-08,-2.127401554326723e-05,8.008059203095626e-08,3.94191595225876e-06,8.002869843871804e-08,1.839502656972268e-05,8.015383285727022e-08,-6.36837635256787e-08,7.733607271601096e-08,-2.375807685690171e-06,8.013726577385819e-08,-1.442121486468501e-10,8.009377198276465e-08,5.745046522272455e-06,  ,  
7.650161473487011e-08,-1.165899835563123e-05,8.008851222785418e-08,4.480852850004006e-06,8.005000000000001e-08,-1.29354722257602e-05,8.008673869656036e-08,2.902739766204481e-06,8.006022804866609e-08,-3.51155062657359e-05,8.008328777116532e-08,3.363172306473429e-06,8.006501187041668e-08,-4.035095808265193e-05,8.297042508075181e-08,-3.58832806823983e-05,8.005387471438918e-08,-2.634403608534175e-05,8.008334387612194e-08,3.61830574572789e-06,8.00356200788147e-08,1.450144340772291e-05,8.019757167055183e-08,5.893577331270163e-09,7.834068102971857e-08,-2.391065462614893e-06,8.016443043344287e-08,-6.089628738199881e-08,8.01e-08,4.909110373009105e-06,  ,  
7.66124863162408e-08,-1.174238881207009e-05,8.009343793775962e-08,6.139331005829109e-06,8.005127437035837e-08,-1.550272631251065e-05,8.009021610164747e-08,7.723160734740627e-06,8.006261477499681e-08,-3.933152255481185e-05,8.008549260482167e-08,6.653437010443566e-06,8.006728141162893e-08,-4.453179871910029e-05,8.299172342128688e-08,-3.951733726641267e-05,8.005697259929789e-08,-3.188273281606793e-05,8.008558275731579e-08,6.380256609542551e-06,8.004281003940736e-08,3.875649101873492e-06,8.028504929711504e-08,-6.357516719725079e-08,8e-08,-2.375697096050363e-06,8.021211031449128e-08,-4.890033983416031e-09,8.010183721500096e-08,-9.729871427510527e-07,  ,  
7.677570951727266e-08,-1.17201633073756e-05,8.01e-08,4.61922803810677e-06,8.005382311107511e-08,-2.053032151520754e-05,8.009510805082374e-08,3.026797002159734e-06,8.006519067021041e-08,-4.415223930149212e-05,8.008822492794642e-08,3.920375374489306e-06,8.007075677935846e-08,-4.969880721660616e-05,8.301636823493865e-08,-4.183661014672054e-05,8.006026277986056e-08,-3.797494718994657e-05,8.008834239840844e-08,4.17592981557576e-06,8.004640501970368e-08,-3.689493594798612e-06,8.046000455024148e-08,3.527876881863031e-09,8.00125e-08,1.734441080839787e-05,8.030500224773027e-08,-6.3334832827918e-08,8.01048862716158e-08,3.757316983956415e-08,  ,  
7.70425682013228e-08,-1.174721713721663e-05,8.010186574706925e-08,-9.095848755935254e-07,8.005691847353304e-08,-2.610914577013757e-05,8.01e-08,7.830543336443042e-06,8.006751788054875e-08,-4.834029679469567e-05,8.009258777025117e-08,6.756148417576916e-06,8.007360500894695e-08,-3.998272370447904e-05,8.30414542272101e-08,-4.274382495709464e-05,8.006265684173258e-08,-4.21546779823448e-05,8.009294737604276e-08,6.48442730645774e-06,8.005000000000001e-08,-1.240326651394694e-05,8.080991505649435e-08,-7.872889120458271e-08,8.002882176345694e-08,1.671962270288174e-05,8.047916153338315e-08,-1.947952337079467e-08,8.010776356500608e-08,-1.97292366459359e-07,  ,  
7.757561248803458e-08,-1.171963555082954e-05,8.010495743381946e-08,9.617722106099753e-08,8.006015772333139e-08,-3.218719010168747e-05,8.010160118543151e-08,-9.542837783948687e-07,8.007131022368248e-08,-5.298607825941166e-05,8.01e-08,4.060332639139624e-06,8.007635078236719e-08,-1.848803930585722e-05,8.306832854121243e-08,-4.278967296583168e-05,8.006523499558628e-08,-4.689944158242008e-05,8.01e-08,4.315776777104578e-06,8.005126853347489e-08,-1.493104317451541e-05,8.150973606900009e-08,-4.155386412532458e-07,8.00358279089685e-08,1.269813078240129e-05,8.081020178753037e-08,-1.469981558089483e-07,8.011351815178663e-08,-7.38262874637012e-08,  ,  
7.864170106145814e-08,-1.174705740893824e-05,8.010790055447268e-08,-1.408874831683011e-07,8.00625299782061e-08,-3.643133608848968e-05,8.010424478759398e-08,8.411308562752456e-08,8.007412737700518e-08,-3.885244442309358e-05,8.010193859894136e-08,-8.545218095776772e-07,8.007840695447711e-08,-5.496281037394429e-06,8.309124516684871e-08,-4.184735114324142e-05,8.006757696868432e-08,-5.104218669443151e-05,8.01019109310624e-08,-8.725646864016495e-07,8.005380560042466e-08,-1.993920809201798e-05,8.184822284452056e-08,-1.626598278716764e-06,8.004291395448425e-08,2.042087948222177e-06,8.119934741864099e-08,-5.148874767947697e-07,8.012082853814554e-08,-1.75683674176654e-07,  ,  
8e-08,-1.171921755961644e-05,8.011378679577912e-08,-1.727853931482068e-08,8.00651015819285e-08,-4.13096385001154e-05,8.010670146270423e-08,-8.29271309571294e-08,8.007671363261389e-08,-2.02074959106475e-05,8.010514167099403e-08,1.38166527051169e-07,8.008104705817937e-08,3.764147316560085e-06,8.311779194379984e-08,-3.914963784956397e-05,8.007146335620916e-08,-5.540452171423576e-05,8.010507087381272e-08,1.251537860781255e-07,8.005690007705516e-08,-2.552074075114888e-05,8.210089648502741e-08,-3.443173029332797e-06,8.004645697724212e-08,-5.405769296363991e-06,8.150834309373509e-08,-1.713211908074941e-06,8.013525638092857e-08,-1.000469740408674e-07,  ,  
