P_inst (k_TG=3) X,P_inst (k_TG=3) Y
5.701406872242974e-07,-6.528484986981262e-07
5.701585903419993e-07,-6.188723667153258e-07
5.701943965774029e-07,-8.188470881078323e-07
5.702194875485354e-07,-1.37125803120975e-06
5.702353290464609e-07,-1.726694556267191e-06
5.70255627599922e-07,-1.841992448995043e-06
5.702701506387358e-07,-1.888135990592567e-06
5.702943470156951e-07,-2.020835483873675e-06
5.702998519489236e-07,-1.955512344050096e-06
5.703108618153805e-07,-1.543954210676381e-06
5.703190078434533e-07,-9.749780747326143e-07
5.703262699863957e-07,-7.630078673420832e-07
5.703299010578669e-07,-7.594457439192502e-07
5.703361639731488e-07,-7.181965599541217e-07
5.703441196477262e-07,-7.211900844512387e-07
5.703600309968811e-07,-6.903635717792901e-07
5.703918536951907e-07,-7.071062272069184e-07
5.7045549909181e-07,-7.20897081448742e-07
5.705000000000001e-07,-8.157160117651319e-07
5.705148290665688e-07,-1.027672028831572e-06
5.705366415970208e-07,-1.094282502101258e-06
5.705556312111699e-07,-1.108639123642677e-06
5.705936104394682e-07,-1.112399370339262e-06
5.706276388577266e-07,-1.114578434406043e-06
5.706934410598915e-07,-1.112606389499693e-06
5.708007757389036e-07,-1.114690548304356e-06
5.710154450969279e-07,-1.113111730226974e-06
5.714447838129765e-07,-1.113402104269857e-06
5.7160423150965e-07,-1.104426465114562e-06
5.717577472903668e-07,-1.080520346987014e-06
5.71892216025645e-07,-1.021058719642019e-06
5.720355085611869e-07,-9.223444767781114e-07
5.721666705828435e-07,-8.522857698831451e-07
5.722204418004245e-07,-9.194419613456828e-07
5.72247327409215e-07,-1.099607443766747e-06
5.723010986267961e-07,-2.035058547487722e-06
5.723105829383322e-07,-2.084486094306243e-06
5.723295515614043e-07,-2.195218470136135e-06
5.723490722957782e-07,-2.34898294741147e-06
5.723692118157406e-07,-3.019026227985302e-06
5.723750291338274e-07,-4.123698888576028e-06
5.723798864177616e-07,-5.081662104670519e-06
5.723861063148386e-07,-6.568675083747675e-06
5.723909435166316e-07,-7.221035867732614e-06
5.723956957292512e-07,-7.81836195354436e-06
5.724012459058569e-07,-7.737071538334447e-06
5.72406468102904e-07,-7.064306269547432e-06
5.724106787057132e-07,-4.90815636029518e-06
5.724139251818538e-07,-4.309816588483771e-06
5.72415526607258e-07,-3.786853169403313e-06
5.724187294580666e-07,-3.959379479788074e-06
5.724221030391415e-07,-3.484674701021551e-06
5.724282048584712e-07,-3.664578913268072e-06
5.724362894143322e-07,-2.878279027674153e-06
5.724501741423416e-07,-1.990305613506509e-06
5.724616479810263e-07,-9.962737315017599e-07
5.724673849003686e-07,-1.311916687982874e-06
5.724788587390532e-07,-8.840656195240251e-07
5.724907143285774e-07,-1.230064283738173e-06
5.725144255076259e-07,-8.794146001277831e-07
5.725463774000165e-07,-1.223743195450441e-06
5.725893865587979e-07,-8.909764393610183e-07
5.726394041454967e-07,-1.237670660650046e-06
5.727128225422046e-07,-9.108303869681914e-07
5.728412857916188e-07,-1.267206111096076e-06
5.72884042152141e-07,-9.30025745102701e-07
5.729695548731854e-07,-1.271573166913408e-06
5.730760534265651e-07,-9.325717087632579e-07
5.732342829095968e-07,-1.27224752030981e-06
5.734629429341349e-07,-9.325962779676128e-07
5.738759923102142e-07,-1.272180035477026e-06
5.744379961551071e-07,-9.324512947272243e-07
5.75e-07,-1.272051004408403e-06
5.750406180266432e-07,1.52824507959658e-06
5.751058316079705e-07,1.566869508178291e-06
5.751779783040989e-07,5.723562001728097e-07
5.751960149781309e-07,-7.644328250727041e-07
5.752230699891791e-07,-4.942351980874849e-06
5.752365974947031e-07,-7.097583361559396e-06
5.752501250002273e-07,-8.43646028912315e-06
5.752526250002272e-07,-1.887929964359052e-05
5.75255140945499e-07,-2.709874809374379e-05
5.75256453372308e-07,-9.501335138882866e-05
5.752575044729735e-07,-8.898749509527873e-05
5.752585561200773e-07,-0.0001549215542644427
5.752593405601523e-07,-0.0001432822555997866
5.752601250002272e-07,-0.0002051980799623286
5.752603925235979e-07,-0.0001453774068058736
5.752607944918542e-07,-0.0001402288611198586
5.752611663554985e-07,-0.000136372063466509
5.752618688368532e-07,-0.0001332601895719619
5.752627974355415e-07,-0.0001344635768861592
5.752637318791478e-07,-0.0001367947407534114
5.752647714365657e-07,-0.0001401838182511817
5.752657889397781e-07,-0.000143054168764934
5.752670121272177e-07,-0.0001450379756327499
5.752681362061788e-07,-0.0001409908181474775
5.752690331824647e-07,-0.0001421927055354106
5.752701186471207e-07,-0.0001434766769330199
5.752708868963612e-07,-0.0001342549796561961
5.752716156315259e-07,-0.0001250913175216234
5.752725318407957e-07,-0.0001030951472542132
5.752736734529371e-07,-8.481037199827494e-05
5.752746932651626e-07,-6.951799058313749e-05
5.752758571050054e-07,-6.346295091372401e-05
5.752771275882778e-07,-5.551891795922704e-05
5.752787567640355e-07,-5.526501387110315e-05
5.752809203919808e-07,-5.17488852588553e-05
5.752834272016243e-07,-5.859225995573638e-05
5.752856212826757e-07,-5.900433024423664e-05
5.752876827790363e-07,-6.354356263223325e-05
5.752901457089877e-07,-5.976379567643496e-05
5.752926099469702e-07,-6.482965727280401e-05
5.752948526179554e-07,-6.287967095301308e-05
5.752964514927464e-07,-6.2684220787148e-05
5.752984130410208e-07,-5.838017244805753e-05
5.752998055727845e-07,-5.77484780213111e-05
5.753016056358507e-07,-5.460371448771424e-05
5.75304245086525e-07,-5.598237230442302e-05
5.7530677082277e-07,-5.686478348486443e-05
5.753091820789978e-07,-6.24758841552561e-05
5.753112946304087e-07,-6.630708612873919e-05
5.753134983297103e-07,-7.442460877951953e-05
5.753155740160419e-07,-8.129062619473834e-05
5.753174560883175e-07,-9.363020695961661e-05
5.753194725704863e-07,-0.0001081435398942477
5.753211535187012e-07,-0.0001110468775295604
5.753226299487076e-07,-0.0001052580538713328
5.753239853717883e-07,-0.0001017655320406226
5.753257601466852e-07,-0.0001010385407928451
5.75327239803022e-07,-8.006114789048881e-05
5.753285577904384e-07,-6.170450383988536e-05
5.753298779730372e-07,-3.768540195394124e-05
5.753315186893594e-07,-2.887031747079686e-05
5.75332877767377e-07,-1.811698468831899e-05
5.753344104527209e-07,-1.848663919073735e-05
5.753364167552962e-07,-1.049453697890762e-05
5.753393564747283e-07,-1.213674706582308e-05
5.75342823673527e-07,-5.653476375900396e-06
5.753475976812779e-07,-8.769203471433028e-06
5.75353051586215e-07,-3.054750247637371e-06
5.753599771680421e-07,-6.649449020791924e-06
5.753690012843348e-07,-1.056831036243974e-06
5.753781773177053e-07,-5.045655502934067e-06
5.753883290174113e-07,7.133648585047705e-08
5.753994205289962e-07,-4.220947976007875e-06
5.754162330064549e-07,7.618937570300274e-07
5.754352019746523e-07,-3.648126978884682e-06
5.754594304694826e-07,1.186658470900606e-06
5.754797152347412e-07,-3.35227208128094e-06
5.755e-07,1.382007075099667e-06
5.755115110743074e-07,-1.929359216263708e-06
5.755255782726075e-07,-1.77909941851472e-06
5.755390617902961e-07,-1.810416554901593e-06
5.755660288256734e-07,-1.69694132766525e-06
5.756199628964279e-07,-1.629225106971336e-06
5.75727831037937e-07,-1.435085271690284e-06
5.759224361156195e-07,-1.302627161686938e-06
5.761769198133281e-07,-1.16631129600701e-06
5.765299581357825e-07,-1.147716486720593e-06
5.770249248845524e-07,-1.09602303616026e-06
5.777845014115196e-07,-1.124736288621978e-06
5.788367691929477e-07,-1.089299770818262e-06
5.800000000000001e-07,-1.121118307971155e-06
5.8003125e-07,-1.225610763744689e-06
5.800830395291914e-07,-1.230158997073068e-06
5.801866185875742e-07,-1.448463113295861e-06
5.802257912641274e-07,-2.703587833619774e-06
5.802412045671398e-07,-3.435774577827556e-06
5.802545966633143e-07,-4.070424480237089e-06
5.802677671413959e-07,-4.569943929251527e-06
5.80272367281948e-07,-4.84248585599449e-06
5.802815675630524e-07,-5.646917472755933e-06
5.802882074524167e-07,-6.842487744860326e-06
5.802938002857783e-07,-9.09845481401036e-06
5.802967209490267e-07,-1.54229264961774e-05
5.802987275641245e-07,-1.96258315584183e-05
5.803011406241665e-07,-2.80917418028193e-05
5.803032186630294e-07,-3.229588886834572e-05
5.803061074728662e-07,-4.498433947354748e-05
5.803071794952868e-07,-5.075533345729377e-05
5.803080087995499e-07,-5.228244805196844e-05
5.803088515021576e-07,-5.261692550710941e-05
5.80310050709748e-07,-4.965021335686173e-05
5.803110921141279e-07,-4.431980442050894e-05
5.803120216245964e-07,-3.730102990217489e-05
5.803127637715433e-07,-3.062848110336383e-05
5.803135784604566e-07,-2.198962632118217e-05
5.803145708305776e-07,-1.557310556527742e-05
5.803154828989056e-07,-1.102154484804651e-05
5.803163311797564e-07,-9.180416344737371e-06
5.803173369590938e-07,-6.494501249426748e-06
5.803189487076392e-07,-5.231372498233853e-06
5.803213234279767e-07,-3.172235335158004e-06
5.803242897806951e-07,-3.201950302990019e-06
5.803281986006719e-07,-2.227981363866881e-06
5.803338732899513e-07,-2.846926056409414e-06
5.803422728525566e-07,-2.258778820875352e-06
5.803533946703027e-07,-3.173483781451397e-06
5.80370813442505e-07,-2.957781818705281e-06
5.804037060181603e-07,-4.838154574054653e-06
5.804367639990626e-07,-5.664372957021053e-06
5.804683819995313e-07,-7.53657299911304e-06
5.804841909997657e-07,-7.182670647056086e-06
5.805000000000001e-07,-7.944799808373374e-06
5.805091116905716e-07,-7.125142277381391e-06
5.805204139606081e-07,-6.981960317353732e-06
5.805312829698054e-07,-6.852963852700103e-06
5.805530209881998e-07,-6.49515641521756e-06
5.805799506348226e-07,-6.064542156111587e-06
5.806148810614289e-07,-5.520656393494796e-06
5.806586124620829e-07,-4.932405954744848e-06
5.807244162847824e-07,-4.159806607279276e-06
5.808318963535879e-07,-3.222417191898331e-06
5.808686460540737e-07,-2.973589014584607e-06
5.809421454550455e-07,-2.571833999209962e-06
5.810445823824226e-07,-2.143435756598742e-06
5.812324250319955e-07,-1.653473308421369e-06
5.815194865439959e-07,-1.296555074668241e-06
5.82077073013987e-07,-1.112499804969083e-06
5.830378984951306e-07,-1.099440701541578e-06
5.840189492475653e-07,-1.105351094011741e-06
5.85e-07,-1.100460219220897e-06
5.850515379054085e-07,-2.073047247848183e-06
5.851279701617093e-07,-2.037130209892669e-06
5.851590697429864e-07,-2.266769667044031e-06
5.852212689055405e-07,-9.258719622968657e-06
5.852379011043843e-07,-1.26706075473184e-05
5.852521102935184e-07,-1.500605784553313e-05
5.852672310155007e-07,-1.816424684976081e-05
5.852756508228114e-07,-2.016282217004193e-05
5.852804054293774e-07,-2.227461292072295e-05
5.852846403565868e-07,-2.421657692493355e-05
5.852901948131509e-07,-2.740258296637146e-05
5.852945309434514e-07,-2.97560547567647e-05
5.85297565798313e-07,-3.608385136831757e-05
5.85301099245939e-07,-4.742170662716771e-05
5.85303997706393e-07,-5.550015063547844e-05
5.853083596985235e-07,-6.574723018541365e-05
5.853118358850788e-07,-8.188165501463151e-05
5.853137958378252e-07,-9.756873136314806e-05
5.853155415064904e-07,-0.0001075525052655037
5.853172815838775e-07,-0.0001155671442047986
5.853194915916088e-07,-0.0001156225881000594
5.853218036413875e-07,-0.0001204796405353454
5.853237457332571e-07,-0.0001146917074790485
5.853255840462709e-07,-9.028305465161333e-05
5.853271656830053e-07,-7.523909764702259e-05
5.853293859251766e-07,-4.928296999809975e-05
5.853312503388649e-07,-4.57402945424453e-05
5.853333299277862e-07,-3.776116101622754e-05
5.853355104246613e-07,-4.414351891943476e-05
5.853374081247604e-07,-4.17468015596089e-05
5.853392515243916e-07,-5.200817937290958e-05
5.853403355573235e-07,-5.507388635657111e-05
5.853416408002554e-07,-6.235131979965456e-05
5.85342972152292e-07,-6.232231401965655e-05
5.853449303217752e-07,-6.190671564711388e-05
5.853466912875067e-07,-5.56185683920972e-05
5.85348592909922e-07,-5.39077048888264e-05
5.853509332773281e-07,-4.871034810887853e-05
5.853537212397648e-07,-4.85109348869194e-05
5.853570617295756e-07,-4.704386277111293e-05
5.853605981297898e-07,-5.48729766300982e-05
5.853633795742523e-07,-5.582654967329049e-05
5.853659659593584e-07,-6.036709044362163e-05
5.853696532096815e-07,-7.409805204689554e-05
5.853713326352312e-07,-0.0001338812262840397
5.853729874603926e-07,-0.0001822594785772996
5.853743824080926e-07,-0.0002311112779768813
5.853757515281968e-07,-0.0002422328804138946
5.853773853802433e-07,-0.0002614477754248912
5.853790569207524e-07,-0.0002507826266324478
5.853806150757494e-07,-0.000256451619121602
5.85382599926005e-07,-0.0002392999808959952
5.853842611859588e-07,-0.0002425480381306639
5.853862785439406e-07,-0.0002241548651050149
5.853882860907122e-07,-0.0002247377929047734
5.853904609417055e-07,-0.0002036699447848163
5.853929316294212e-07,-0.0001989467779239189
5.853957019478701e-07,-0.000170436383507563
5.853989923777513e-07,-0.0001567458382991191
5.854027051838627e-07,-0.0001219555305567784
5.85406802897849e-07,-0.000108558830095341
5.854117134370314e-07,-7.560545557763044e-05
5.854170883941522e-07,-6.434003496931185e-05
5.854232090302012e-07,-3.526144898742482e-05
5.854296323507609e-07,-3.078763920806939e-05
5.854376468053004e-07,-1.013968444466964e-05
5.854459511510139e-07,-1.431135142099298e-05
5.854554608518987e-07,-1.591872045668797e-06
5.854651898560625e-07,-1.020468201658762e-05
5.854767410263705e-07,1.446619949292822e-07
5.854885054400766e-07,-9.45924064382151e-06
5.855e-07,4.416436616863263e-07
5.855077292554623e-07,-1.659541707319027e-06
5.855177339604257e-07,-1.29538195287334e-06
5.855275455862295e-07,-1.335973313129245e-06
5.855464551936113e-07,-1.208897211634814e-06
5.855784656808445e-07,-1.234644564064048e-06
5.85622451612832e-07,-1.139364070044934e-06
5.856813266825739e-07,-1.186185609394086e-06
5.857625193834712e-07,-1.108381557086538e-06
5.858796951116993e-07,-1.161083169488974e-06
5.860482510796461e-07,-1.090139411437983e-06
5.862881188029032e-07,-1.146791051107714e-06
5.866300205766859e-07,-1.080260469230963e-06
5.871211138108712e-07,-1.139363370706847e-06
5.878288961728435e-07,-1.075182456140475e-06
5.888496051332628e-07,-1.135608753346009e-06
5.900000000000001e-07,-1.072844116773817e-06
5.900312500000001e-07,-6.76969145695229e-07
5.900830395291916e-07,-6.720130387334011e-07
5.901089342937873e-07,-6.792116727754445e-07
5.901607238229787e-07,-6.274855481948183e-07
5.902089889234972e-07,-1.12693674880118e-06
5.902273975582409e-07,-1.567371839446712e-06
5.90241389335026e-07,-1.776502748726252e-06
5.90258178248304e-07,-1.850377756134237e-06
5.902733408352829e-07,-1.902511397957843e-06
5.90291744709797e-07,-2.037345984959798e-06
5.902977576272939e-07,-1.99113684139672e-06
5.903059296445914e-07,-1.764511297877798e-06
5.903144962222269e-07,-1.265246292643727e-06
5.903214524442616e-07,-8.787054480941447e-07
5.903298255269644e-07,-7.245821883776072e-07
5.903375345676662e-07,-7.475659089857437e-07
5.903445843695706e-07,-6.922042313738379e-07
5.903575855008243e-07,-7.210523182442293e-07
5.903835877633318e-07,-6.783117436888972e-07
5.904343594659881e-07,-7.354377901452851e-07
5.905000000000001e-07,-7.772278680830817e-07
5.905156646697913e-07,-1.026939414672856e-06
5.905404763985883e-07,-1.099977091915842e-06
5.905635426112656e-07,-1.11096470436675e-06
5.906096750366202e-07,-1.113368312297348e-06
5.906467188624047e-07,-1.114689415142696e-06
5.907208065139737e-07,-1.113092248306987e-06
5.908524659199079e-07,-1.114900818477395e-06
5.911157847317765e-07,-1.113561444899877e-06
5.914466921261016e-07,-1.112105957310215e-06
5.915776359501092e-07,-1.102581389378308e-06
5.91731336355075e-07,-1.073553050588275e-06
5.919121482702235e-07,-9.763346192531904e-07
5.920479648949462e-07,-8.830026445702475e-07
5.921945313968971e-07,-1.088567343731752e-06
5.922497629655528e-07,-2.022632588964161e-06
5.922671252241553e-07,-2.104015384497499e-06
5.92288320512748e-07,-2.271664695940475e-06
5.923092128262765e-07,-2.433151576502958e-06
5.923152760024659e-07,-2.675956051146968e-06
5.923274023548447e-07,-4.547891288411319e-06
5.923328878190318e-07,-5.737835637278034e-06
5.923390018542368e-07,-6.984581708153847e-06
5.923441578557883e-07,-7.603751392336191e-06
5.923505422531523e-07,-7.856636575399936e-06
5.923557896451018e-07,-7.243315977643041e-06
5.923604260187246e-07,-5.152197763974942e-06
5.923636815998317e-07,-4.343384129858763e-06
5.923652939774914e-07,-3.880018139480241e-06
5.923685187328108e-07,-3.914494686620997e-06
5.923717932532026e-07,-3.570899038456342e-06
5.923770857894356e-07,-3.639224539412134e-06
5.923850156193662e-07,-3.043759740869682e-06
5.923990313292126e-07,-2.03998416709344e-06
5.924104349607304e-07,-1.108993388882126e-06
5.924161367764892e-07,-1.252450570063777e-06
5.924275404080069e-07,-9.513869580494886e-07
5.924389015362017e-07,-1.17942070460783e-06
5.9246038687072e-07,-9.303641473586522e-07
5.924967788806724e-07,-1.174428429714901e-06
5.925382823339098e-07,-9.402291731507612e-07
5.925887163181211e-07,-1.188730181291561e-06
5.926583764452593e-07,-9.593293628644609e-07
5.927898419616474e-07,-1.218399012039158e-06
5.928329529980661e-07,-9.79125614004502e-07
5.929191750709035e-07,-1.222896355299959e-06
5.93025643743072e-07,-9.816526598480447e-07
5.931830911050184e-07,-1.223562268637486e-06
5.934116830165756e-07,-9.816483133260491e-07
5.938239495520448e-07,-1.223468389092503e-06
5.944119747760224e-07,-9.81450344061222e-07
5.95e-07,-1.223289868919108e-06
5.950413801140365e-07,1.799624614741171e-06
5.951074068699519e-07,1.869807362768013e-06
5.951787659350896e-07,6.243025747335536e-07
5.951966057013741e-07,-9.477846072591256e-07
5.952055255845163e-07,-2.202056884580026e-06
5.952233653508008e-07,-5.73150863706691e-06
5.952445974236211e-07,-9.126845018064819e-06
5.952501250002273e-07,-9.780928404859592e-06
5.952526250002272e-07,4.578136188850361e-05
5.95254017775196e-07,-1.087147015793955e-05
5.952553826286593e-07,3.148897515668694e-05
5.952570589153442e-07,-4.214509186078586e-05
5.952583857425355e-07,1.053834174489672e-06
5.952592553713813e-07,-6.450629758596047e-05
5.952601250002272e-07,-2.109691857771913e-05
5.952604448069937e-07,-6.457122563400516e-05
5.952608798569499e-07,-6.512970136822056e-05
5.952612818523662e-07,-6.513116732246991e-05
5.952619991881765e-07,-6.583241868306333e-05
5.952630878222762e-07,-6.382646887412973e-05
5.952642446690048e-07,-6.112418876278823e-05
5.952654275707026e-07,-5.84840459505844e-05
5.952666163006491e-07,-6.031513292209588e-05
5.952678619956076e-07,-5.999953800290959e-05
5.952687928470564e-07,-5.710601445635664e-05
5.952697553653327e-07,-5.785853272224046e-05
5.952706925368278e-07,-5.965659500474166e-05
5.95271388669653e-07,-6.157456644100967e-05
5.952722313605952e-07,-6.091035744771596e-05
5.95273612909548e-07,-5.878860922854694e-05
5.95274610724296e-07,-5.602238725771619e-05
5.952757728017683e-07,-5.447598955689598e-05
5.952771626286689e-07,-5.238003614423733e-05
5.952793081439378e-07,-5.244379126483354e-05
5.952816433406919e-07,-5.412535617125651e-05
5.952841234855735e-07,-5.945585807240008e-05
5.952862196084229e-07,-6.158877883634971e-05
5.952883974166604e-07,-6.318210281765678e-05
5.952909460489089e-07,-6.422533076079481e-05
5.952933191683884e-07,-7.291802541208388e-05
5.952953040129884e-07,-7.577677832254135e-05
5.952970155233124e-07,-7.921650733888643e-05
5.952984729425555e-07,-8.046320337431154e-05
5.953000796851685e-07,-8.242223561718752e-05
5.953022378030981e-07,-8.444185207793807e-05
5.95304541117861e-07,-8.871951005027119e-05
5.953070420267641e-07,-9.41978573199246e-05
5.953097557975418e-07,-0.0001014939578749352
5.953125433529167e-07,-0.000108380365483615
5.95314665563671e-07,-0.0001153185210547768
5.953164679312681e-07,-0.0001265670497853276
5.953175157926974e-07,-0.0001392742953664427
5.953188133766323e-07,-0.0001550937160833449
5.953199498074538e-07,-0.0001653807745148842
5.953214773986054e-07,-0.0001665132392934729
5.953227275308958e-07,-0.0001619801430879964
5.953242534951947e-07,-0.0001582858090370814
5.953258615804519e-07,-0.000158329141471532
5.953273263870012e-07,-0.0001229959459077964
5.953286056527312e-07,-9.987532318888332e-05
5.953299635168411e-07,-6.400469509907886e-05
5.953315399019582e-07,-5.868725660080833e-05
5.95332903476505e-07,-4.336600198760173e-05
5.953344424715719e-07,-4.853719334576039e-05
5.953365103346406e-07,-3.434344497833258e-05
5.953390681159943e-07,-3.861677611697883e-05
5.953414173266053e-07,-2.916226028890876e-05
5.953433051220373e-07,-3.439074334190125e-05
5.953449919922544e-07,-2.164936217298354e-05
5.953463933472933e-07,-2.714516821465465e-05
5.953480189503891e-07,-1.410878841643713e-05
5.953498015645573e-07,-1.967528766005933e-05
5.953518507786309e-07,-8.114824334422083e-06
5.953543971612528e-07,-1.582661238736832e-05
5.953566148660047e-07,-6.561627741245176e-06
5.953599279096394e-07,-1.629321312734355e-05
5.953630641935178e-07,-7.803220003488114e-06
5.953680255012473e-07,-1.643537713887091e-05
5.953731983587258e-07,-4.795563142099039e-06
5.953779670095707e-07,-1.152627133516408e-05
5.953816606464061e-07,-9.798646084863395e-07
5.953869454006255e-07,-8.960129072255056e-06
5.953916484978405e-07,8.082532986255142e-07
5.953978796490633e-07,-7.905641748098167e-06
5.95403508932468e-07,1.558923346359758e-06
5.954112867842033e-07,-7.343689471413356e-06
5.95418778777489e-07,2.061163324911302e-06
5.954274667667467e-07,-6.938927234672323e-06
5.954369966162128e-07,2.430839161600026e-06
5.954473447946233e-07,-6.622709126981286e-06
5.954587787749725e-07,2.71428776261649e-06
5.954712618585185e-07,-6.372015881697982e-06
5.954848960441577e-07,2.945487169183014e-06
5.95492448022079e-07,-6.21060002776329e-06
5.955000000000001e-07,3.052267555592754e-06
5.955065975451525e-07,-2.555270435959781e-06
5.955146192995765e-07,-2.360630197439799e-06
5.95522698524098e-07,-2.39957746952919e-06
5.955388569731408e-07,-2.260075866732991e-06
5.955711738712264e-07,-2.18206438191552e-06
5.956358076673977e-07,-1.912972940655415e-06
5.957650752597403e-07,-1.666520209723745e-06
5.9595679096739e-07,-1.359465730548368e-06
5.962164435760488e-07,-1.251131779998424e-06
5.965731832499106e-07,-1.11971780389503e-06
5.970908192895996e-07,-1.143489358594175e-06
5.978514433415026e-07,-1.085290057999613e-06
5.989463109037071e-07,-1.133795276480871e-06
6.000000000000001e-07,-1.08056316737741e-06
6.0003125e-07,-1.226279715201259e-06
6.000830395291914e-07,-1.232697468258286e-06
6.001866185875742e-07,-1.449196306307177e-06
6.002257912641274e-07,-2.705805927497725e-06
6.002412070301107e-07,-3.436449242719413e-06
6.002545979979891e-07,-4.071799378260954e-06
6.002677677758454e-07,-4.570812448679985e-06
6.002723671071402e-07,-4.843573391766711e-06
6.002815657697297e-07,-5.647941391755961e-06
6.002882051379357e-07,-6.843258132660723e-06
6.002937979821019e-07,-9.098450331358592e-06
6.002967192333336e-07,-1.542329835607877e-05
6.002987257802213e-07,-1.962681969043933e-05
6.00301139022014e-07,-2.809402383250377e-05
6.003032168287927e-07,-3.229923390061101e-05
6.003061054160722e-07,-4.498700865573311e-05
6.003071773911403e-07,-5.075965485903345e-05
6.003080065945552e-07,-5.228597733544903e-05
6.003088492395291e-07,-5.262150969171217e-05
6.003100483394582e-07,-4.965393428887013e-05
6.003110897445589e-07,-4.432511497271691e-05
6.003120192862923e-07,-3.730473770302777e-05
6.003127614233932e-07,-3.063390044597407e-05
6.003135760325918e-07,-2.199328840879849e-05
6.003145681591378e-07,-1.557815539922492e-05
6.003154803550088e-07,-1.10233331452143e-05
6.003163285530285e-07,-9.183471432277285e-06
6.003173341972531e-07,-6.4958175695815e-06
6.003189453118801e-07,-5.23438515843698e-06
6.003213193124728e-07,-3.173324875716618e-06
6.00324285195478e-07,-3.204163152762881e-06
6.003281932787346e-07,-2.228366696896155e-06
6.003338664874574e-07,-2.84868690161316e-06
6.003422638828505e-07,-2.258839607786685e-06
6.003533813874954e-07,-3.174934178579387e-06
6.003707909570665e-07,-2.957309161973618e-06
6.004036579628017e-07,-4.837941931051606e-06
6.004367347714567e-07,-5.663152977231217e-06
6.004683673857284e-07,-7.537609508089409e-06
6.004841836928642e-07,-7.182321895544513e-06
6.005000000000001e-07,-7.946043403600033e-06
6.005091124857021e-07,-7.125576258030464e-06
6.005204174057164e-07,-6.982353803611388e-06
6.005312886680911e-07,-6.853328373735074e-06
6.005530311928406e-07,-6.495479844565406e-06
6.005799645953752e-07,-6.064878181466661e-06
6.006149021857569e-07,-5.521001683623662e-06
6.006586444386189e-07,-4.932754527987829e-06
6.007244721917213e-07,-4.160101560720524e-06
6.008319574537784e-07,-3.222992613813573e-06
6.008687078539189e-07,-2.974248404829557e-06
6.009422086541999e-07,-2.572629943033897e-06
6.010446515919586e-07,-2.144357892529215e-06
6.012325260328242e-07,-1.654498219946507e-06
6.015196531326174e-07,-1.297654133526667e-06
6.020774121878156e-07,-1.113610250195806e-06
6.030384560077137e-07,-1.100438824661389e-06
6.040192280038569e-07,-1.106214340615433e-06
6.05e-07,-1.10123016320044e-06
6.050515314104892e-07,-2.05100838211511e-06
6.051279572452152e-07,-2.010236823844291e-06
6.051590512361023e-07,-2.212969678121544e-06
6.052212392178766e-07,-8.360472453165572e-06
6.05237868224563e-07,-1.1320150565885e-05
6.05252074937531e-07,-1.326568915323231e-05
6.0526719805999e-07,-1.605005304375669e-05
6.052756678639396e-07,-1.786054575677755e-05
6.052804119233951e-07,-1.993925976525512e-05
6.052846529538082e-07,-2.183841628006367e-05
6.052902046469e-07,-2.502547758030221e-05
6.052945408134279e-07,-2.756129035627792e-05
6.052975692349365e-07,-3.553644743131163e-05
6.053010997819447e-07,-5.020933076036292e-05
6.053039975348494e-07,-6.038688860923794e-05
6.053083646266102e-07,-7.298351230061525e-05
6.053118412798168e-07,-9.33695356498361e-05
6.053138010675369e-07,-0.0001137987457028485
6.053155473612572e-07,-0.0001265420097033669
6.053172872143529e-07,-0.0001368781385202224
6.053194972427429e-07,-0.0001363473481972644
6.053218073132049e-07,-0.0001424585484776011
6.053237488854891e-07,-0.0001340648807160857
6.053255878095455e-07,-0.0001011639232440876
6.0532716906559e-07,-8.042894546890825e-05
6.053293920787001e-07,-4.50315028962512e-05
6.053312558585632e-07,-3.848783466713798e-05
6.053333356610069e-07,-2.514106780955232e-05
6.053355167369004e-07,-2.940725518215493e-05
6.053374309684822e-07,-2.289602701652268e-05
6.053392813448224e-07,-3.183177879764069e-05
6.053404858889639e-07,-2.868587986190039e-05
6.053418325738454e-07,-3.63895288888396e-05
6.053432181322623e-07,-3.128547280456178e-05
6.053456652701601e-07,-3.444429493655656e-05
6.053474398145816e-07,-2.678632383152572e-05
6.053495517375898e-07,-3.043226712298667e-05
6.05352164083255e-07,-2.345219850122462e-05
6.053551357367171e-07,-2.822451430554869e-05
6.053586351763357e-07,-2.43770288280889e-05
6.053620836326914e-07,-3.257838162877851e-05
6.053646373809124e-07,-2.832463375111756e-05
6.053675637532951e-07,-3.403979721653573e-05
6.053694928476543e-07,-3.844100556878546e-05
6.053719004341309e-07,-8.211165328450227e-05
6.053736399042609e-07,-0.0001049396283299911
6.053753645684879e-07,-0.0001300245860204508
6.053769330622706e-07,-0.0001294927704838815
6.053794207710347e-07,-0.0001375442114312316
6.053814037210473e-07,-0.0001283969098458232
6.053834885445988e-07,-0.0001323736664783247
6.053859599494346e-07,-0.0001220185416884292
6.053892795477671e-07,-0.0001242761035439436
6.053938324059034e-07,-0.0001107985769345629
6.053997585591077e-07,-0.0001077911766733185
6.054071136756314e-07,-8.443570055400835e-05
6.054177808464747e-07,-5.932388923904297e-05
6.054281856457876e-07,-2.477747042005934e-05
6.054372272350347e-07,-1.84863980272092e-05
6.054482673175549e-07,-4.218179465691779e-06
6.054581233464768e-07,-9.041281217010431e-06
6.054702763355639e-07,-1.005553090973765e-06
